title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Excellent séjour,9,"Bon emplacement pour visiter Singapour, à proximité des sites d’intérêt, l'hôtel est situé entre ville et nature,nous avons apprécié son calme après les visites tumultueuses de la ville, les 2 grandes piscines de l'hôtel dont la température était parfaite, le service et la disponibilité du personnel.
Les chambres sont spacieuses et la literie d'excellente qualité.
Le restaurant est très bon et assez bien placé au niveau qualité prix, le petit déjeuner est très bien aussi, bien que nous aurions apprécié plus de fruits. 
Nous avons passé un excellent séjour et reviendrons à l'hôtel Fort Canning lors de notre prochain séjour.",Le manque de peignoirs dans les chambres.,Sylvie,Couple,Deluxe Double or Twin Room,4,"11, 2020",France,fr,[List]
Good,7.1,Locatie,Hoge prijzen,Stefan,Couple,Deluxe Double or Twin Room,3,"11, 2020",Netherlands,nl,[List]
Groene droom-oase in een wereldstad.,9,"Schitterend en rustig gelegen in een park met aan de voorkant trappen en een lift en aan de achterkant toegang tot het prachtige park. Geweldige zwembaden met ligbedden. Het eten was goed en niet duur. Ontbijt was overvloedig en goed. Receptie- en schoonmaakpersoneel ontzettend gastvrij, behulpzaam en communicatief. Taxi was ook altijd zó geregeld. Na een korte wandeling door het park aan alle kanten wat te beleven in de stad en tevens bus-/metrohaltes.","Nogal donkere kleine kamer (ook ivm 2 losse bedden) omdat de overmatig grote badkamer aan de voorkant bij het raam zit. Bij elk badkamergebruik, waar ook het toilet was, moest het grote gordijn (elektrisch) gesloten worden om niet 'te koop' te zitten/staan voor de op ongeveer 50 meter afstand voorbij lopende mensen. Hierdoor werd ook de kamer volledig donker. Los staande wastafel voor het raam met een kleine scheerspiegel op standaard erbij; was onhandig. Wel een grote spiegel maar die hing boven het bad.... De centrale trap was met zwart tapijt bekleed en slecht verlicht waardoor de treden nauwelijks te zien waren: gevaarlijk. Minimale afstand tot bushalte 500 meter mèt de nodige trappen en hellingen.  Nadelen staan overigens in géén verhouding tot de voordelen!",Herman,Couple,Deluxe Double or Twin Room,4,"9, 2020",Netherlands,nl,[List]
Wonderful,9,"Bra pooler, lugnt och vackert läge i park.",,Lisbeth,Group,Deluxe Double or Twin Room,8,"7, 2020",Sweden,se,[List]
还可以,7,早餐和床,门童基本没有服务,Yuhui,Family,Deluxe Double or Twin Room,2,"29, 2020",China,cn,[List]
Dépaysement dans Singapour,9,"Site et bâtiment exceptionnels, en pleine nature au milieu de Singapour,  petit déjeuner dans les règles, en fait un brunch !  La chambre est splendide avec vue sur la nature","superficie de la chambre un peu petite, et pour les superstitieux, le site de construction est sur une colline interdite...",Renaud,Solo traveler,Deluxe Double or Twin Room,1,"5, 2020",France,fr,[List]
とても良かった。,8,"朝食ビュッフェ、夕食レストラン共美味しかった。
プ-ルの雰囲気が最高に良かった。",最寄りの駅まで階段がきつい。いつも駐車場までのエレベーターを使用した。,Kenji,Couple,Deluxe Double or Twin Room,3,"10, 2019",Japan,jp,[List]
Very Good,8.5,"L’emplacement au milieu d’un parc, la réactivité et la disponibilité du personnel, le petit déjeuner varié, la piscine.","La petite superficie de la chambre, 22 m2, mais une baignoire au milieu qui gâche l’espace, l’absence de sèche-cheveux.",Catherine,Couple,Deluxe Double Garden Room,3,"5, 2019",New Caledonia,nc,[List]
Wonderful,9.2,Ligging en vriendelijk personeel,,M,Solo traveler,Deluxe Double or Twin Room,1,"2, 2019",Netherlands,nl,[List]
Wonderful,9,"도심 속 공원에 위치하여 시내 주요 시설에 가까우면서 붐비지 않고 한적하여 좋았습니다.
직원들이 매우 친절하며, 응대가 빠르고 서비스가 훌륭하여 있는 내내 편안하고 기분좋게 머물 수 있었습니다.","공원안에 위치하다 보니 개미와 모기 등 벌레 문제가 있었습니다.
첫번째 방에서 개미무리가 발견되어 방을 옮겨주었습니다.
옮긴 방에서는 욕실 창문 근처 외에는 개미가 발견되지 않았지만 호텔 객실 뿐 아니라 로비/라운지 등 곧곧에 모기가 많아 숙박 내내 열군데 이상 모기 물렸습니다. 벌레 퇴치기 등 대책이 필요합니다.",Chloe,Family,Deluxe Double or Twin Room,4,"28, 2019",South Korea,kr,[List]
Wonderful,9,"위치도 중심가에 위치해 있으나 붐비지 않고, 조용하게 즐길 수 있어서 좋았고,
무엇보다도 직원들이 매우 친절하며, 서비스가 훌륭합니다.
천장이 높아 개방감이 있어 쾌적합니다.","아무래도 공원내에 위치하다보니, 벌레 문제가 있었습니다.
첫번째 방에 개미무리를 발견하여 방을 옮겨주었습니다.
두번째 방은 욕실 창가 근처에서 한두마리 개미를 발견했지만, 청결한 편이었으나, 모기가 많아서 다리에 일주일 숙박하는 동안 열군데 이상 모기에 물린 것 같습니다.
개미 뿐 아니라, 모기 등 관리에 퇴치기 설치 등 신경을 써주었으면 합니다.",Chloe,Family,Deluxe Double or Twin Room,3,"28, 2019",South Korea,kr,[List]
The best stay I had thus far.,9.6,"The room was clean, bed was Super comfortable. The staff really paid attention to details, am coming back for sure.",The bed was moveable.,Anonymous,Couple,,2,"28, 2019",Singapore,sg,[List]
Very Good,8.3,"The staff were extremely friendly and helpful. 
The hotel is in a beautiful spot and the building is very charming.
The atmosphere is peaceful and relaxing.","The facilities are a little tired in areas. The air conditioner was noisy, the toilet was too small for an average person and offers little privacy behind a thin sheet of forested glass. I wouldn’t advise a romantics weekend unless you are very comfortable with each other!",Anonymous,Couple,,2,"17, 2019",Singapore,sg,[List]
Wonderful,9,"Friendly, accommodating staff. Interesting architecture. Grand bathroom  design. Fantastic buffet breakfast.",Found a pair of previous guest’s boxer briefs under my bed.,Anonymous,Family,,3,"1, 2019",Finland,fi,[List]
Pleasant enough stay in the heart of Singapore,7,"Spacious tastefully decorated room.
Offered as many coffee capsules as I wanted.
Comfy bed.
Excellent gym, pool, sauna facilities.
Gym staff Suliman was very helpful. :)
Right next to Fort Canning park.","There was an old smell in the room.
Could have been cleaned better.
Night receptionist on check-in could communicate better.",Anonymous,Solo traveler,,1,"1, 2019",Australia,au,[List]
I loved the intimacy of a smaller hotel without hordes of guests.,8.8,Staff were great!,"Because I have certain dietary requirements there was very little provision for this and the chef and kitchen staff knew very little about anything only the food they are used to serving,
At this level I would have expected more!",Anonymous,Solo traveler,,4,"25, 2019",Australia,au,[List]
Hotel building was formally British Command in Malaya,8.3,"Allowed us to check in early. Nice central location but up hill, so if you have issues with mobility in the heat best to cab it. Excellent for the Battle Box museum that is 2 mins walk away inside the hill.",,Anonymous,Group,,1,"24, 2019",United Kingdom,gb,[List]
enjoyable,8.8,very spacious and comfortable stay,nope,Anonymous,Couple,,3,"16, 2019",Australia,au,[List]
A lovely room in a nicely-renovated older-style hotel in a quiet location.,9.2,A beautiful room in this older style hotel where the old verandah is now a super shower bathroom.  Staff were very pleasant.  Location is quiet as it is in a park - and the park has interesting walks and historical places.  Room service and food were fast and good.  We really appreciated that they stored our bags for several hours after our checkout and provided showers for us before we went to the airport.,"You need to take taxis to get to places as there are no bus stops nearby - but not really a problem as taxis are so cheap in Singapore - and nowhere is very far away.
The hotel hosts a lot of weddings, most held in a marquee in the garden directly opposite our room and we were disturbed by the noise of music and announcements - so it would pay to check if a wedding is scheduled or to request a room as far away as possible.",Anonymous,Couple,,2,"16, 2019",Australia,au,[List]
good enough other than cleanliness.,6,It is a pleasant place to stay at if you intend to get away from the hustle of Singapore.,"Cleanliness. We had 2 room changes and even after that, we still found stains on the toilet bowl. I think for us, cleanliness is at the top of the list. And check in took close to 3 hours for us which caused us to change our dinner plans.",Anonymous,Couple,,1,"25, 2022",Singapore,sg,[List]
Exceptional,10,the toilet was nice!,the tv tho. its not smart tv.,Anonymous,Couple,,2,"23, 2021",Singapore,sg,[List]
Not fantastic,6,"Quiet getaway, bathtub/toilet. Bed was huge. Front desk staff were very helpful.","Fridge wasn’t cold, TV  did not smart function, bath tub drain was loose hence water kept flowing out. Housekeeping did not clean the room even after switching on the sign. We left the room for 3hrs came back and was still not cleaned. Had to call and wait at lobby while they cleaned the room.    The overall rating of 8.9 did not do justice.",Anonymous,Couple,,2,"9, 2021",Singapore,sg,[List]
Exceptional,10,Everything from the room. To the bathtubs. The French door that open up your happiness.and even the smell of. The water is good. Amazing,"This Place is basically amazing. Magic.Magic Magic. No place in the world could be even close to this good. Spend reasonable amount ,get the Galaxy of happinesses. No other words can even been used to describe this Hotel. Maggie has been amazing. Highly recommended .",Anonymous,Couple,,1,"27, 2021",Singapore,sg,[List]
Great as gifts too!,10,They were attentive to details. I got the room for a friend's birthday and wedding anniversary. They absolutely love the room! I also asked them to do something special so they decorated the bed with a towel arrangement and some petals.,Love everything!,Anonymous,Couple,,1,"23, 2021",Singapore,sg,[List]
Pleasant,6,Huge bathtub and windows. Check-in for our honeymoon. They decorate the place with towel swan and petals.,"The room wasn't sound proof, lack of privacy.",Anonymous,Couple,,2,"8, 2021",Singapore,sg,[List]
It may be time for some small Renovations particularly in bathrooms and air cons,6,"Historical aspect, low rise building, greenery",The bed pillows were too high and too hard - made for very uncomfortable sleep.  Mattress ok though.  The bathroom window was filthy and foliage outside the bath window (at bottom of window) was missing g with only dusty stone gravel and unkempt.  Not nice at all.,Anonymous,Couple,,1,"13, 2020",Vietnam,vn,[List]
Exceptional,10,Desk managers were insanely awesome. I will come back for the service.,Water pressure and bathroom sanitary wares are not up to standard for a 5 star hotel like this.,Anonymous,Couple,,1,"2, 2019",Singapore,sg,[List]
Hotel in historic heart of Singapore,10,"Location, next to park, green and lush. Cockerel crowing near swimming pool in the morning! Elegant, historic building. Very comfortable room, luxurious bathroom. Very helpful and friendly staff. Next door to fascinating Battle Box and easy walk to museum.","Used for functions, end of year work parties and weddings on the weekend and music was a little loud.",Anonymous,Family,,3,"30, 2019",Australia,au,[List]
Stay within Canning Fort Park makes the Hotel feel more like a resort than a city hotel.,10,The pools were fantastic in the heat. As well as the free drinks at 6pm for guests.,Nothing.,Anonymous,Couple,,4,"5, 2019",New Zealand,nz,[List]
Exceptional,10,Stylish clean and comfortable,Nothing really,Anonymous,Couple,,3,"4, 2019",United Kingdom,gb,[List]
Exceptional,10,"Great central location , easy access to underground and could walk to many areas . Quiet, restful after a long flight. Fantastic facilities and friendly , helpful staff.",Nothing,Anonymous,Couple,,4,"2, 2019",United Kingdom,gb,[List]
Exceptional,10,"Historical building, well maintained and modernized. Very comfortable quiet spot in the middle of city.",,Anonymous,Couple,,1,"21, 2019",Japan,jp,[List]
Bien mais pas de coup de coeur,8,Hôtel situé dans un parc donc au calme,"La difficulté d'avoir un taxi car l'hôtel n'est pas dans la ville
Aucun service ''serviette ''à la piscine .Une galère pour en trouver une",Philippe,Family,Deluxe Double or Twin Room,3,"9, 2022",France,fr,[List]
Splendid,8,味のある建物。公園の中の喧騒から離れた位置。しかし駅から近い。調度品。レストランのお食事のレベル,,Masuda,Family,Deluxe Double or Twin Room,5,"16, 2022",Japan,jp,[List]
Sehr gelungen. Die Preise fürs Restaurant sind meiner Meinung nach zu hoch.,8,"Die Lage, die Umgebung, das ganze Grundstück.","Das Gym ist super aber kompliziert zu erreichen, genau wie Towels für Pool und Gym zu erhalten.",Christoph,Family,Deluxe Double or Twin Room,4,"9, 2022",Switzerland,ch,[List]
가성비 👍,8,"룸이 큼직큼직하여 좋았고, 조식이 맛있다🙃",샤워실 물때가 너무 많아 위생적이지 못하다고 느꼈다,Woojeong,Family,Deluxe Double or Twin Room,2,"31, 2022",Australia,au,[List]
Wonderful,10,"Rooms were large, light, comfortable and quiet. Staff were very helpful and courteous, nothing was too much trouble.",Nothing!,Samantha,Family,Deluxe Double or Twin Room,2,"22, 2019",United Kingdom,gb,[List]
Exceptional,10,"The hotel was elegant without being pretentious. The Xmas decorations were tasteful and beautiful! The staff always had a smile, and recognized you! The checking in was easy and the personnel very welcoming- they seemed genuinely pleased to have you as guests. Thank you for a memorable stay",,Louise,Couple,Deluxe Double or Twin Room,4,"8, 2019",Canada,ca,[List]
Outstandingly amazing and particularly special,10,The croissants were extra extra flakey and the bed extra extra comfy,"Just its slight slight isolation from the city, a shuttle bus between the hotel and various downtown/uptown locations would be ace",Matthew,Couple,Premium King Room,2,"23, 2019",Australia,au,[List]
Happy time in a super hotel.,10,"This is a very comfortable hotel. When we arrived we were shown several different room types as well as the one we booked in case we wanted to change, but we were happy with our room. It is a wonderful building and living on the hill gives you a sense of calm. We had a city view with the bathroom on the old verandah on level 3. I loved the big deep bath tub, the huge walk in shower and the really comfortable bed. Happy hour was social with other guests and the breakfast had a big range of choice.",I think the snacks at happy hour could be improved  and I think a lot of people would like a beer rather than wine in the hot climate. If you have a verandah bathroom on the park side you will probably have to draw with blinds as the path is quite close. You need to like walking or catching taxis but both came easily to us.,Elinor,Couple,Deluxe Double or Twin Room,3,"15, 2019",Australia,au,[List]
Exceptional,10,"Spot on location
Easy walk to city centre
Lovely colonial feel 
Quiet with lovely staff
Definitely a go back to hotel",Nothing,Peter,Couple,Deluxe Double or Twin Room,4,"10, 2019",United Kingdom,gb,[List]
Prime Spot,10,"The location was just to our liking! A little oasis in the middle of Singapore! Not far to walk to most places, ie Singapore river, Raffles Hotel, China Town! The park surrounding the hotel is beautiful and tranquil, with plenty to see and do! Lovely pools and spa!
The whole ambience of the hotel is great and the staff are very friendly and efficient!","The dining room felt a little bit lacking of atmosphere, but the food and service where really good!",Hilde,Couple,Deluxe Double Garden Room,3,"5, 2019",United Kingdom,gb,[List]
Great room. Service standards leave a lot to be desired.,6,"The building is beautiful, the location is sensational. The room itself is well decorated, clean and very comfortable. The block out blinds are awesome and help you get a good nights rest. The bed is super comfy.","Upon check-in the staff member was sick and coughed her way through our check-in. She coughed into her hands, sniffed and then proceeded to touch our passports, key card and pen with the same hand. It was really gross. The pool had floating particles in it, and the night time dip in the pool was quickly abounded. It looks beautiful until you start swimming in it. The breakfast was average for $25USD. Food was basic, and poorly presented, staff members were rather unhappy and looked like they would rather be somewhere else. Such a beautiful hotel and the room was sensational - such a shame about the service standards and the pool cleanliness.",Bel,Couple,Deluxe Double or Twin Room,1,"4, 2019",Thailand,th,[List]
Exceptional,10,"I like it’s convenient location. Despite being in the city area, the hotel is like a quiet getaway untouched by the hustle and bustle around.  Being a nature lover, I enjoy having the direct access to the Park for my walking exercise and back to my lovely room.  
The day of my arrival also coincided with three ongoing wedding celebrations at night. Even though I was informed that it maybe noisy at night (due to the location of my room), that was not the case.
I fully enjoyed my peaceful and silent room and had a deep sleep through the night.
A lovely hotel that I will highly recommend to friends.",,V,Solo traveler,Deluxe Double or Twin Room,1,"4, 2019",Singapore,sg,[List]
Exceptional,10,I had a very great stay with my husband. We had fun and very sexy place to stay 😘,No soccer channel 😜,Erra,Couple,Deluxe Double or Twin Room,1,"28, 2019",Singapore,sg,[List]
Was very peaceful and stress free,10,The staff was really friendly. The location of the hotel was very convienient.,Nothing.,Mohamad,Couple,Deluxe Double or Twin Room,1,"28, 2019",Singapore,sg,[List]
Exceptional,10,Free bar (on that day) from 6-7! That was amazing!,"No vegetarian options. Out of the whole menu, only 2 soups were vegetarian, we had to find a place to have dinner",Aaron,Couple,Premium King Room,1,"26, 2019",United Kingdom,gb,[List]
Exceptional,10,Location in Fort Canning park provides an oasis of calm right in the middle of the city.  Lovely colonial style building with beautiful pools.  Excellent breakfast both buffet and à la carte.,Nothing.,Sarah,Family,Premium King Room,3,"25, 2019",Switzerland,ch,[List]
A lovely historic building tastefully converted in a lovely setting,10,The staff where so helpful.We arrived at 09.00and the room was ready a massive bonus after a long haul flight. A further nice touch each evening they provided a help yourself to complementary wine and canopies.We should have stayed longer. I would highly recommend this quiet oasis only a short taxi ride to all Singapore’s attractions.,,Derrick,Couple,Deluxe Double or Twin Room,1,"22, 2019",United Kingdom,gb,[List]
Stop over.,10,Staff were helpful and friendly. Grounds were lovely.Facilities were great,,Jrfcbaldwin,Group,Premium King Room,2,"14, 2019",Australia,au,[List]
Exceptional,10,"Hotel Fort Canning is a top-notch hotel to stay in. The room and bathroom were spacious and well decked-out. The staff was very sweet as well, sending up a slice of cake to help me celebrate my belated birthday. Looking forward to our next staycation there.",,Tim,Couple,Premium King Room,1,"30, 2019",Singapore,sg,[List]
Exceptional,10,I don’t like LONG surveys!!!,,John,Couple,Deluxe Double Garden Room,1,"28, 2019",Australia,au,[List]
Exceptional,10,"Hotel is located at a historical and quite park. Swimming pool is filled with clean mineral water without the smell of chlorine!
Room is extremely clean with park view.",,Megan,Couple,Deluxe Double or Twin Room,1,"27, 2019",Singapore,sg,[List]
Historical beauty & comfort +,10,"What a find! An oasis on the only hill in the middle of Singapore metropolis. Surrounded by tall trees and natural parkland, this heratige listed building is not only beautifully restored but oozes history, being the British Army Far East Headquarters in World War II. Visit the underground Battle Box a few steps behind the hotel and learn the story of the Battle of Singapore ...fascinating! It is an easy walk to many Singapore attractions, plus Clarke Quay is right at your doorstep for an evening stroll or ferry ride on the Bay. It was always such a delight to return to our peaceful Hotel Fort Canning retreat after a full day of exploring. The hotel restaurant meals were superb and the breakfast buffet one of the best we have experienced. Our room was spacious and quiet with comfort + bedding and the daily housekeeping service kept our towels refreshed and coffee pods replenished. We can't rate it high enough.",Nothing to not like,Ann,Couple,Deluxe Double or Twin Room,3,"26, 2019",Australia,au,[List]
,8,,,Anonymous,Solo traveler,,2,"8, 2021",Singapore,sg,[List]
The fridge was not cold at all - maybe like 10%  of energy was being used. The kettle has an interesting feature as well,7,"Toilet was beautiful and clean, looking out the window with a wonderful refreshing view of the park and the desk is behind the bed facing television which is a good positioning.","Fridge didn’t work well, kettle didn’t work well and the hairdryer was playing hide and seek",Anonymous,Group,,1,"3, 2021",Singapore,sg,[List]
Very Good,8,Clean & quiet.,Limited choices for breakfast.,Anonymous,Couple,,1,"28, 2021",Singapore,sg,[List]
It was great!,9,"It is the perfect location for a quiet and restful stay. It is likewise very picturesque being on a hill and provided a great escape from the usual hustle and bustle of Singapore. The staffs are very warm and professional. We wish to give special thanks to Ruby and Erica at the Salon Restaurant downstairs and to the staffs at the frontdesk, they were always on their heels to provide assistance to ensure that our stay will be worthwhile. You made our 10th year wedding anniversary special and pleasurable.",,Anonymous,Couple,,2,"5, 2020",Singapore,sg,[List]
Very Good,8,The hotel is in a gorgeous setting and is of a high standard. The staff are very helpful and the rooms are very lovely.,"The only thing I would say is that the hotel staff didn't have good knowledge of places to eat, one recommendation took us to very touristic area. I'd expect a 5 star hotel to have a good list of places to eat and be able to make reservations.",Anonymous,Couple,,2,"9, 2020",United Kingdom,gb,[List]
Quiet refuge in a green oasis,8.8,"Comfortable rooms; friendly, efficient, we-can-do staff, two wonderful swimming pools, colonial charm, surrounding park walks. Good food in restaurant and though excellent service, the overall space and interior lacks charm. Material flowers on tables!!!","It would be good to have a 5-star restaurant with linen table-clothes, napkins and attractive decor that reflects the establishment’s colonial charm where guests can treat themselves. Rather than a space that has the look of a canteen.",Anonymous,Solo traveler,,3,"27, 2020",Australia,au,[List]
"Relaxing, pampered stay.",8,"Staff service excellent - things are noticed and done without guest having to tell them, staff notice details and go out of their way to serve. Best of all is they serve without hovering!
Really enjoyed the balcony with the park view. Being next to Fort Canning Park is green, quiet and relaxing yet within walking distance to the Orchard retail and food belt! 
Loved the huge bathroom with bathtub, shower and rain shower facilities! Loved the huge picture windows in the room and the bathroom. 
Appreciate the architecture and history of the building and its surroundings! Would have loved to stay one more day.
Loved the free parking for ""staycationers""!","Food and drinks, in particular, need more work.
King mattress was slightly softer than what I like. 
Bubble bath should have been provided as part of the toiletries.",Anonymous,Family,,2,"23, 2019",Singapore,sg,[List]
Fantastic hotel with super service,10,"A fantastic hotel in a glorious location.
The room was to a really high standard and spotlessly clean.
We ate breakfast and that was superb
All the staff were excellent and made us feel really welcome
Nice walk into city through lovely park",There was nothing we did not like - may have been nicer if we could have stayed longer!!! maybe next time :),Tim,Couple,Premium King Room,2,"10, 2020",United Kingdom,gb,[List]
This retreat like setting provided a warm and restful alternative to the bustle of city hotels.,10,The breakfast provided a large array of choices accomodating both western and Asian tastes. Each day there was always at least one or two new items.  We loved that our room that overlooked the park.  I would highly recommend selecting a room that had the sitting area by the window and an enclosed bathroom.  The early evening drinks and appetizer was a wonderful way to relax and to meet other hotel guests.   The proximity to the park gave a relaxing opportunity for walking.,The dinner menu needed more choices.  The way to the pool could use more signage.,Walter,Couple,Premium King Room,4,"29, 2020",United States of America,us,[List]
Perfect hotel situated in a nice park with rich heritage,10,Situated in a very nice park away from the noice of the city.,"Nothing, all perfect",Yann,Couple,Deluxe Double or Twin Room,3,"29, 2020",France,fr,[List]
Exceptional,10,"Well trained staff who were flexible and super helpful. Quality furniture and excellent quality mattress. Massive bath tub with a great city view out of the bathroom window! Beautifully designed hotel, old feel to it. Charming!",,Ruth,Solo traveler,Deluxe Double or Twin Room,1,"21, 2020",Italy,it,[List]
Exceptional,10,Great surroundings in the park,Views were a bit limited,Joanne,Couple,Deluxe Double or Twin Room,1,"17, 2020",United Kingdom,gb,[List]
Exceptional,10,"Style without any pretension 
Location
Truly delightful staff
The pools
The happy hour
Comfort of rooms",Having to say goodbye 😪,Geoffrey,Couple,Deluxe Double or Twin Room,6,"17, 2020",United Kingdom,gb,[List]
Exceptional,10,"The staff all around, front desk, housekeeping, we're extremely super friendly. Made me feel welcome at my stay, and also to want to come back again.",The entrance to the carpark was a bit disappointing at its main entrance.,Khalis,Couple,Deluxe Double or Twin Room,2,"16, 2020",Singapore,sg,[List]
Exceptional,10,"Location, comfort style, facilities and staff all excellent",Nothing,Richard,Couple,Deluxe Double or Twin Room,4,"13, 2020",Australia,au,[List]
Beautiful colonial building,10,"Excellent location, friendly helpful staff, a good breakfast buffet. Room was spacious, clean and comfortable.",Nothing,Samantha,Couple,Premium King Room,3,"12, 2020",United Kingdom,gb,[List]
Exceptional,10,Hotel Fort Canning was by far the best hotel we have ever had the pleasure to stay in and the staff were very accommodating and friendly.,,Sue,Couple,Deluxe Double or Twin Room,2,"12, 2020",United Kingdom,gb,[List]
Exceptional,10,Staff excellent,,Philip,Couple,Deluxe Double Garden Room,9,"9, 2020",United Kingdom,gb,[List]
A very enjoyable few days.,10,"Hotel was excellent, and the staff exceedingly helpful.","The ground floor rooms were a little quirky, but the staff happy to move us to the first floor, which was outstanding.",John,Couple,Deluxe Double or Twin Room,3,"9, 2020",Australia,au,[List]
Loved the location,10,"We loved the fact that the hotel was at the top of the hill in Fort Canning Park - it was nice to get away from the bustling city. Staff very friendly and courteous and breakfast was plentiful. Hotel is a little older, but we loved the charm of it.",,Catherine,Couple,Premium King Room,3,"7, 2020",Australia,au,[List]
Exceptional,10,Beautiful and modern in an old building,Nothing at all,Toni,Solo traveler,Studio Suite,5,"7, 2020",Australia,au,[List]
Oasis of calm in a major city,10,The old world charm of the hotel and its ambience. Very calming quiet place in the centre of Singapore. Staff wren first class and attentive.,,David,Couple,Premium King Room,3,"1, 2020",France,fr,[List]
"Tranquil, and individual",10,"Location, pool, gym, helpfulness of staff",Nothing.  There are a number of other poor reviews about the breakfast.  We had the a la carte - less expensive than the buffet and it was excellent.  So if you don’t want a full buffet there is a good alternative.,Janet,Couple,Premium King Room,2,"30, 2020",Australia,au,[List]
Peaceful heaven in the heart of Singapore,10,"Great historical facility in a very quite environnement. 
Great price / quality ratio!",,Thierry,Family,Deluxe Double or Twin Room,4,"26, 2020",Russia,ru,[List]
Exceptional,10,Beautiful Hotel lovely staff room configuration was a bit strange no where fir cases but all good apart from that pools lovely 😊,Room didn’t have anywhere for luggage,Susan,Couple,Deluxe Double or Twin Room,3,"25, 2020",Australia,au,[List]
Pleasant,6,"Beautiful setting, 3pools, comfortable beds","The room was quite small, we didn't have a great view or asked about it, it was my daughters birthday they asked for her name and didn't really used it, the bathtub made a terrible noise and the aircon was also noisy, very limited choice of room service",Bianca,Family,Deluxe Double or Twin Room,1,"14, 2020",Singapore,sg,[List]
Exceptional,10,"Location in a park, central to everywhere we were wanting to visit, historical building with grand rooms and swimming pools",Nothing,Chris,Couple,Deluxe Double or Twin Room,5,"12, 2020",New Zealand,nz,[List]
"water leaked under bath all over floor during the night, slipped and nearly had a bad fall.",6,,more drawers and space for luggage.,Peter,Couple,Premium King Room,3,"10, 2020",Australia,au,[List]
"Excellent service, food  and accommodation resulting in a further stay later this month.",10,Efficient friendly service from all staff. Excellent location in park in centre of the city. Good choice of international and local food prepared quickly to order.,Booking.com reserved breakfast for one person when two people were on the reservation. Booking.com failed to acknowledge their error.,Nick,Couple,Deluxe Double or Twin Room,2,"4, 2020",United Kingdom,gb,[List]
Exceptional,10,Breakfast had limited variety. Otherwise atmosphere was great and staff were friendly!,,Jacelyn,Group,Deluxe Double or Twin Room,1,"27, 2019",Singapore,sg,[List]
Poor,3,Almost nothing. Beautiful building in a very nice location. But very run down and lacking character.,"When I  was shown to the room the smell was of very poor quality spray of some sort. The WC was smelly and there was a strange smell. There was no bathrobe. 
Food quality was very poor and the service was very stiff. After eating one meal we did not eat from the hotel again. 
The front desk staff were not consistent in what they told and what was delivered. It was an effort to be in this hotel.",Ayshath,Solo traveler,Deluxe Double or Twin Room,3,"26, 2019",United Kingdom,gb,[List]
Exceptional,10,Interior deciration of historical building.,"Breakfast reataurant interior decoration was too bad. It’s too old, especially its lighting color was not matched to its building concept.",Young,Family,Deluxe Double or Twin Room,1,"23, 2019",South Korea,kr,[List]
AMAZING!!!!,10,I love it. Me and my fiancée will definitely visit here again!,The food,Lastrie,Couple,Deluxe Double Garden Room,2,"10, 2021",Singapore,sg,[List]
Perfect for Honeymooners,10,The historical significance. The location was perfect - full of peace and tranquility. City view.,,Nur,Couple,Deluxe Double or Twin Room,1,"9, 2021",Singapore,sg,[List]
Exceptional,10,"We had a wonderful and a memorable stay at the hotel for our Wedding Anniversary & my wife birthday. They went extra mile to deliver cake, a bottle of wine and sing my wife a birthday song at our hotel door. Thank you so much, highly recommended!",the hotel lift was abit confusing to go carpark/swimming pool but the staff managed to direct us accordingly.,Danz,Couple,Deluxe Double or Twin Room,1,"2, 2021",Singapore,sg,[List]
Peacefull place,10,Swimming pool,Carpark,Marzuki,Couple,Deluxe Double or Twin Room,2,"27, 2021",Singapore,sg,[List]
Exceptional,10,"love the interior of the place. 
fridge provided, everything is pretty high tech. 
only issue is the room not sound proof, can hear other guest alone the corridor",,Nurulhuda,Solo traveler,Deluxe Double or Twin Room,2,"24, 2021",Singapore,sg,[List]
Poor,3,,"Overall it was pretty dirty and run down. There were no directions for how to get to the pool and we needed to go on a long hunt to find the entrance, also there were no instructions on how to use anything in the room (IE blinds, phone, etc .) The service was average too.",Tom,Couple,Premium King Room,1,"20, 2021",Singapore,sg,[List]
Exceptional,10,Room really look class...,Quick far to walk to find food .breakfast expensive if have at hotel,Vijaya,Couple,Deluxe Double Garden Room,2,"18, 2021",Singapore,sg,[List]
Pleasant,6,Cleanliness is there I have to admit. Staffs were polite.,"A hotel that is famous for its garden view and  I can clearly see that there are not much guests staying. Why did the staff not putting effort to let new guest to enjoy the beautiful greenery view? Instead we were facing the road view.
Also the air ventilation gave out loud vibration noises every 30-40min interval.. Its loud enough to wake up most of us during the night 
The management need to conduct regular checks on their hotel appliances, the room I stayed got few minor defects ie phone, shower head holder, nespresso machine, very slow wifi,.. Etc",Vincent,Family,Deluxe Double or Twin Room,1,"17, 2021",Singapore,sg,[List]
Exceptional,10,"Fantastic location, spacious rooms, good value for money.",Restaurant could be better,Andrea,Couple,Premium King Room,1,"10, 2021",Singapore,sg,[List]
