title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Exceptional,10,"Everything! The service was EXCELLENT from the first time we entered to the time we checked out. Every single staff working was polite, friendly, helpful to me and the kids. Not just talking about a smile but every interaction was thoughtful (How was your day? Or Welcome back to the hotel after your walk.) The rooms were very clean and well maintained. My young kids thoroughly enjoyed their stay and didn't want to leave the hotel!",Nothing,Sharina,Family,Deluxe Guest Room with King Bed,2,"16, 2020",Singapore,sg,[List]
Excellent,10,"well-furnished spacious bathroom with quality toiletries eg bath salts, scrub pad, aromatherapy soaps etc",Nothing not to like.,Muhammad,Group,Deluxe Guest Room with King Bed,2,"16, 2020",Singapore,sg,[List]
Love JW,10,"I love the welcoming, greetings and assisting by the concierge they were every where to guide you lead you we feel so welcome. The whole thing about JW makes me wanting to have another staycay next weekend.  The Customer Relation who attended us named Sarah 😉 was so determine to ensure that we had an appropriate and comfortable room for my family which we couldn't reserve at first.  It was a room upgrade! with the view and comforting king size bed, So happy and contented with everything but only if they could have the restaurant to be halal certified i would love to have breakfast with the hotel but no worries we were ok.  Thank you team JW.",Nothing i didn't like.,Haniem,Family,Deluxe Guest Room with King Bed,2,"13, 2020",Singapore,sg,[List]
Very Good,8,Good service from staffs. Gotten a complimentary birthday cake. Spacious room. Love the wide windows and the great view.,,Hardina,Group,Large Family King Room with Sofa Bed,1,"12, 2020",Singapore,sg,[List]
Best customer service hotel!,9,The staff were extremely helpful and professional. Excellent service! Left a very good impression of the hotel and will definitely want to come back and introduce friends to come as well.,The carpet floor had a little tear but otherwise all was great!,Dawn,Couple,Deluxe Guest Room with King Bed,2,"31, 2020",Singapore,sg,[List]
Wonderful,9,"We had one night staycation,  at the top level and coty view. No breakfast. The friendly and smooth check in. Good size bedoom.  The bathtub. It was our anniversary and they allowed us to extend check out time which is the best treat we had. 
Thank you",The bathroom was not as per image we seen (suppose with bathtub facing window).,Alex,Couple,Deluxe Guest Room with King Bed,1,"26, 2020",Singapore,sg,[List]
Beautiful hotel & convenient location,9.2,The warm & friendly staff & the breakfast was fantastic. Suntec Convention center is just across the road and direct access to the MRT station.,"The only thing was that the air ventilation at night wasn’t very good, so I was not able to sleep soundly although the aircon was on at full blast.",Hermann,Couple,Deluxe Guest Room with King Bed,1,"17, 2020",Singapore,sg,[List]
Exceptional,10,"Everything was nice! From the time you step in to the property until you go out, it is perfect! Very modern designs, clean property and very friendly staffs!",The showers took a really long time to get the hot water up. May get shivers coz the room abit cold,Sg,Couple,Deluxe Guest Room with King Bed,1,"16, 2020",Singapore,sg,[List]
Wonderful,9.2,Great atmosphere and service despite the ongoing Wuflu scare.,,Oliver,Solo traveler,Deluxe Guest Room with King Bed,3,"25, 2020",United Kingdom,gb,[List]
Really a pleasant stay and friendly staff.,10,"Breakfast Buffet
Staff Friendly
Room Facilities 
Swimming pool & The view",Nothing to say any. All was superb good,Vigneswaren,Couple,Deluxe Guest Room with King Bed,2,"20, 2020",Singapore,sg,[List]
Wonderful,9,Super breakfast and great location.,,Shih-hsien,Family,Large Family King Room with Sofa Bed,4,"19, 2020",Taiwan,tw,[List]
