Review title,Username,Review,Rating,date,traveller_type
"Solid experience at Marina Bay Sands: room, dining, and pool",FlyingJocelyn,"My husband and I recently booked a room for one night at Marina Bay Sands and our time spent there was just perfect.  The room was nice, large, and most importantly, it had a great view of the city.  Dinner at Lavo was excellent and our server, LALO, was great!!  Very friendly, very fast service, and very accommodating.  The pool was, of course, the highlight of the trip - awesome views, drink service was solid.  Lastly, thanks to ""UNCLE RYAN"" for taking some fun pictures of us by the pool  in the morning.  Thanks!!  J",5,September 2019,
Amazing views. Wonderful service.,Donna A,"We stayed here for 3 nights. Only booked a basic room without view. We were fortunate to get a free upgrade. We were so impressed with the room we received. It had an amazing view out over gardens by the bay. It was stunning. We received special little gifts from housekeeping each day, including our names embroidered on hand towels. We were so impressed with everything about this hotel. They just went above and beyond with everything. Staff were incredible and we actually felt they cared about their guests. We received service here way beyond what we’ve ever received anywhere else. To top it off, the roof observation deck and pool were also fantastic. Not to be missed experience. Only hotel guests can access the pool, which makes it special. Loved our stay here. ",5,September 2019,
All that glitters is not gold...,Xen_Paul,"Of course I suspected gaudy but I hoped for some class too when we booked into the “boat hotel” as our youngest calls it. Sadly there was lots of the former and very little of the latter at MBS. True the view is stunning. The architecture astounding. But the options for dining, drinking and relaxing seem suited to a raucous crowd able to behave any way they please: Young kids in adult only spa and swimming areas. People Spitting over the sides of the jacuzzi. Smoking despite signs to the contrary.  Eating food and dropping it in the pool. All this without consequence from the myriad pool side staff. It seems as long as you have a room pass to get through security you can do whatever you like. Couple all this with loud competing music from two bar/restaurant venues only a stones…",3,September 2019,
Memorable Stay,JDH741,"We stayed at the MBS for two nights in a ""Deluxe King Sky View"" room. Indeed, the skyline views were amazing! I would highly recommend that you spend the extra $$ for a higher floor... the views will not disappoint! The room was spacious and well appointed; however, I'm subtracting a dot because some of the furniture and décor seemed a bit dated. The rooftop pool is obviously the main attraction of the hotel, and I had a wonderful time soaking in the sunshine and taking in the nice views. I appreciated that there were plenty of lifeguards and security personnel available.  We opted not to purchase the breakfast and decided to explore the various dining options located in the attached shopping mall. There were a number of restaurants ranging from low-end food court to higher-end…",4,July 2019,
"Unprofessional , Ridiculous ",Amy,"I was charged over SGD$2300 by Marina Bay Sands without any authorisations or my consent.Yes,after numerous calls and emails,they “realised their mistake” and gave me a refund after 80 days but without the extra charges due to this so called “mistake”. A General Manager told me to speak to the bank to waive all the charges.and told me they have the right to charge their guest within 6mths after check out.",1,September 2019,
Amazing hotel,rgoold,You can certainly see what this hotel is rated one of the best in Singapore and with the best rooftop pool in the world.  The bars and clubs are good too.  Marquee is definitely worth a visit and if you are a hotel resident then you can ask them to put you on the guest list.,5,September 2019,
Amazing experience,RTW,One of the best hotels in the world ...  Amazing experience ...  Top views ...  I will recommend to every one .  The swimming pool experience amazing .  The room view outstanding .  Very good service at all departments .,5,November 2018,
Amazing stay at the Marina Bay Sands,akusky808,"I recently had the opportunity to stay at the Marina Bay Sands Hotel when I visited Singapore; and, I will say it is a fine hotel.  When my friend and I arrived at the hotel roughly around 1pm, we ushered to check in by the bellhops.  We had assumption that our room would not be ready since we were earlier than the stated check-in time. However,  to our surprise, it was.  I saw this as a fortuitous sign to begin a fantastic holiday in Singapore.  We had a premier city view room with overlooked the beautiful Singapore city skyline.  The view from the room was spectacular, and it looked 100% better at night.  There is nothing like gazing out into the night and being astonished by the different lights illuminating in the dark.  As I tell my friends, everything looks better in the…",5,September 2019,
An absolute must,Relax593329,"This hotel is an absolute must see it has everything a perfect stay should have. Friendly helpful polite staff, wonderful rooms we looked straight out at The Gardens and could wstch the nightly light show from our room on the 33rd floor and see a beautiful view of the city. The infinity pool was fatastic swim to the edge and look kut onto the city a special experience. The roon was heavenly beds huge and very comfortable with a huge bathroom. would recommend this hotel, you need to see it .",5,October 2018,
Wow,The Reynards,"Marina bay sands one word - wow!!  I would strongly recommend staying at this hotel, if you can afford it. It is extremely comfortable, our room was on the seventh floor with a great view of the Gardens by the Bay Area, we could even watch the nightly light show from our bed. Our deluxe room had a very comfortable king sized bed, beautiful wet room style bathroom with large shower and sink area. The room was very quiet so much so it felt like we were the only ones on the floor, didn’t hear a single noise. Room facilities include, mini bar chargeable (tiger beer $14), iron board and iron, make up mirror, (in cupboard with) free safe, hair dryer, free toiletries and so many charging points all our items could be charged with ease. WiFi is free throughout the hotel, and you can…",5,September 2019,
Amazing,TracyCollard,"Stayed here for 2 nights on our way to Australia.  The hotel is amazing, the staff are so helpful and friendly and as for the infinity pool, wow, it is worth every penny for that view.  The rooms are lovely and big and the service is second to none.  Join the Sands loyalty card through the hotels website and you will get discount in the restaurant and other places in the area, definitely worth it.  Singapore is very expensive so be prepared and you will have the best time!  There are so many attractions within walking distance which makes it a fantastic location. You can’t come to Singapore and not stay here. We will be back",5,September 2019,
Pool is WOW,travelbirdette,Such an amazing hotel. A nice surprise was the view from the roof deck away from the city. You could see Indonesian islands and the sea was gorgeous. There were also multiple hot tubs on that side. The room was very large and well appointed.,5,March 2019,
Overrated Infinity Pool,Erick Shih,"We were apparently “upgraded” from premiere deluxe twin room bed city view to
sky view king bed that was just around 25
SGD difference only due to “defective” room availability and their full housed status, which we didn't really opted in the first place since we really wanted the city view experience, we were just provided with an extra folding bed for my 3rd companion, though, an extra 1 hr was given to us for check-out time, there's no toilet bidet available as well; otherwise, everything was just fine.   Though, the sky view was breathtaking so it's just totally a good experience, express check-out option was nice to compensate the waiting time we've spent during check-in.  ",3,August 2019,
Amazing Singapore! Over the TOP!,James B. Oregon USA,"I spent four nights at this Amazing Architectural Hotel in Paradise!! From the minutes arrived to the last minute of checking out, the Service and All staff members were so amazingly Professional and very friendly!! The room accommodations were spotless CLEAN and kept that way every day!! Of course the roof top pool and spa was the highlight of my stay!! The best people watching venue with an amazing photo opportunity and the Great Sunset!!",5,September 2019,
Charme of a tube station at rush hour,Rolf,"While the rooms are fine and offer an excellent view to the harbor or the bay, the hotel lobby is crowded all times like a tube station at rush hour. For the charged price I expect more privacy and tranqulity. Also, in prices as they are charged by MBS I would expect breakfast to be included.",3,September 2019,
Disappointing,Ana,"I’m very surprised at the positive feedback for this hotel. The rooms are very ordinary, the pool is crowded, and the service is really poor. I expected so much better. Because the hotel is full all year, it’s as if they don’t need to make the effort. Much better to go to mandarin oriental where the quality is really 5*",2,September 2019,
Railway Stations are easier,Maurice Healy,I was there to attend VitaFoods. From the time I arrived by taxi and got checked in took 2 hours 45 mins. The WiFi is terrible and you may have to log in 20 times per day as it does not retain your data. Staff are not friendly and your just a number. Never again,1,September 2019,
Just visited but well worth it!,Chrisinkingwood2,This is one amazing upscale hotel. We just stopped in for a look in the lobby and surrounding areas. It is really spectacular both inside and out! The iconic boat shaped upper deck holds restaurants and an infinity pool.,4,September 2019,
A must Do!,Clayton,"My partner and I stayed at Marina Bay Sands for the 1 night at the end of our trip. Our experience could not have been any better. Our Deluxe Skyview room was Jaw dropping and breakfast at Rise was a must do. The infinity pool was great and it was hard to get out of the water. It's so worth it to stay here, even just for the 1 night!",5,September 2019,
Bucket List - Tick,Panda_eyes2,We visited Singapore for 3 nights and stayed at the Marina Bay Sands. The room was on the 45th floor. Check in was relatively quick (arrived about 9pm).  It is a central location. The hotel itself exceeds expectations. The infinity pool is fantastic! Plenty of seating. We ate breakfast at two of the restaurants Adrift & Rise - both were good. We also ate at Cest La Vie - you need to book this in advance.   We did tell them that we had just got married it would of been nice for them to acknowledge this - as I see others got birthday cakes etc.,5,September 2019,
Have to try at least once,Tassie1301,"We stayed for 2 nights and the service everywhere was exceptional from check-in, housekeeping, Club 55 staff, pool & gym. You really do not need to leave with a wide choice of restaurants, shopping and Gardens by the Bay within a few minutes walk.  As the visit coincided with our anniversary, a small cake was delivered to our room during the afternoon which was a lovely touch.  The only negative is the sheer size of the property which makes the lifts a nightmare. So many guests would comment with “I won’t miss the lifts”. ",5,September 2019,
Amazing!!,jakeonbacon,"We visited the Spago bar at the infinity pool on top of tower 2 to see the view and have a few drinks. It was amazing. Also, we avoided the admission fee to the deck in tower 3 by going to this rooftop bar in tower 2 instead, and still get the same view. Highly recommend.",5,September 2019,
OMG!!!,Mel J,"We were staying in Singapore for 6 nights, so for my husbands birthday I booked one night here, it was amazing and all we wanted it to be!!!  A downside was check in, we had to wait almost one hour to check in and it seemed as though the staff were not keen on keeping the que moving!     Once we got to our room though, this was forgotten!   It was a lovely room and as you entered the curtains opened to expose a fantastic view, we had the 41st floor.  Our room here was over 3 times bigger than our other in Singapore!!!   In the evening we went to the observation deck and had a couple of drinks, when we went back to the room the staff had given my husband a small cake as I said it was for his birthday when I booked it - he was so chuffed - special touches!!  We set the alarm for…",5,September 2019,
Symbolic building but tired.,tony s,Stopped at this very symbolic hotel and was impressed with overall look of build but looking at other new hotels in area this interior is looking tired.Needs a good refurb as main foyer looks old fashioned compared to its neighbours.,3,September 2019,
Check off bucket list,Glenn D,"Like most people, we stayed one night for the pool. this hotel is just too big to really get that personal service that one would expect at this price point. Vip check in was fast and easy, room was nice, loved the tub in the bathroom.. our view overlooking the Gardens by the Bay was spectacular at night...the pool..it lived up to expectations...cool vibe at night, loads of people taking selfies. liked the morning better, quiet and hardly any other guests.",4,September 2019,
Proposal @ Marina Bay,sheppad,I have just traveled to Marina Bay Sands to give me misses a day of a lifetime....  and what else would u expect from  Marina Bay Sands than just that.... and they delivered....!  from fetching us away from the crowds with a personal agent to superb flower and room decoration as well as secret night time flower decoration after the proposal.... it was just perfect....  charmaine and his crew did an awsome job and i‘m about to get married.... thx guys,5,July 2019,
Iconic!,Alicia,"We stayed here for 5 nights and I don’t think there is anything that I can say about this hotel that hasn’t been mentioned in the thousands of previous reviews.   Yes, the hotel is huge. Yes, the check-in queues can take a little while (we didn’t personally experience this, but we did see lines at different times) Yes, the pool is busy. Yes, it was a little bit on the pricey side   BUT not a single one of these things affected our experience. We absolutely loved it.   We received fantastic service from every single staff member we encountered, from Jerry at check in to Jing Xiao who made up our room daily.  Our Harbourview room on level 41 was large, clean, comfortable and the views over the gardens and the harbour was stunning. We also had glimpses of the Grand Prix track.  …",5,September 2019,
Simply incredible!,Brayden C,"Stayed here for one night in September in a Deluxe Room - Sky View. Room was on the 43rd floor in tower 3 with a city view, massive room including a seperate lounge area as well as a very large bathroom and a king bed. Obviously the main attraction to staying at this hotel is the infinity pool on the rooftop of the iconic building. Big pool with heaps of seating spaces with the ability to order drinks and food straight to your poolside location. There are also two or three separate places on the roof to eat and drink not in the pool area. Everything is very very expensive as you could imagine but worth it for a one night experience stay. Long check-in and check-out lines so make sure you plan accordingly, luggage storage also available although delays were experienced with…",5,September 2019,
Nice Stay but Disappointed with the Balcony in the Room,JQ365,"We booked Premier Room with Garden View and it comes with balcony. Was happy with the room until night time when we realised the light bulbs at the balcony was missing, hence my dad had to smoke in the dark which make it very inconvenient and unsafe for senior. It is very disappointing and didn't expect this thing to happen in MBS. Other than this, the room is nice and comfy.",3,August 2019,
Formula 1 Racing Experience,Shawn S,"Having stayed at many hotels across the globe, this easily rate as one of the best I have ever stayed in. Make no mistake, Singapore is very expensive, but somehow the hotel made it feel value for money. Every single need is attended to and instantly. For example, our safe stopped working late one evening and a single call had someone at our room in minutes to have it sorted out. I can honestly say that is the first hotel where I have had no slippage of any need. Rooms were made up on time and no need to call to replace towels or get water. Simple things, but clearly the hotel follows a policy of doing things right the first time.  The hotel is big, but even over this busy weekend attention to detail and making us feel important reigned. Also a huge plus was it's integration…",5,September 2019,
Unique!!!!,Dr_Taniman,You simply can’t afford a visit in Singapore without staying at least once in this beauty! An architectural marvel by its self in the most iconic spot of the city & with a view from the pool you just can’t have anywhere else!!!,5,September 2019,
Service doesn’t live up to the price tag,Mitch D,"Facilities are amazing, it’s just a let down the service doesn’t live up to the architecture. My card didn’t work to access the pool, it was as though I was trying to scam my way in. Waited 35 mins for a beer. Not what you’d expect for $700 p/n + ",1,September 2019,
"Good, but slightly dated ",Malte Boetel,"Hotel has two things going for it: great location and incredible pool. However, overall facilities are now slightly dated and worn and surcharges for F1 weekend are ridiculous. As a hotel guest S$68 entrance fee for the bar to be able to buy drinks is a rip off, of you already S$800/night.  ",4,September 2019,
Luxury,Michelle,We loved staying here! We had a room on the 50th floor. The staff is excellent and very professional. They give you lots of water in your roooms. The pool is very busy but stunning. You have to use your room keys for everything. This is a must stay place if you enjoy luxury. It is similar to Vegas in that everything is very busy!,5,September 2019,
Luxury,Cheryl M,"This place is just busy, busy, busy! The hotel is amazing! The swimming pool even more so!! We had a room on the 40th floor with a view of Gardens by the bay. Room was nice and spacious. Lovely bathroom. Towels were amazingly soft. We decided to pay for the buffet breakfast one morning! Staff were lovely and definitely a lot of variety. Lovely touches - such as a cake for our anniversary. All in all lovely place to stay! Worth a stay at least once in your life!!",5,September 2019,
Marina Bay Sands,Herbertreno,"This place is a hotel and shopping place with a famous brand.  Besides having a place to eat, in this place there is a lot of entertainment.  One of them is Digital Light Canvas.  By paying $ 5 per person, your can enters the area where the floor will be decorated with digital lights.  This place is perfect for small children.  Children under 7 years must be accompanied by parents.  So parents must pay and enter.",5,September 2019,
A great experience!,Lara_phototraveller,We stayed here for 2 nights in may! Enjoyed a great morning swim with the best view at dawn. Loved having breakfast by the pool at sunrise! This felt unique. The hotel is connected to the Gardens by the Bay so you can wander in there at any time avoiding the crowds.,5,May 2019,
Amazing Hotel !,Al E,Everything was perfect we paid for deluxe upper floor room with breakfast and got lucky and checked in to a 137 sq   45 floor Suite ! Thanks SUREN ( reception tower 3 )  !   Amazing Hotel... surely will be back...   Pool has breathtaking view,5,September 2019,
1 night luxury stay!,Alice,"Me and my partner booked in to stay at the Marina Bay sands for our final night of a big 3 week holiday around Asia. Marina bay sands did not disappoint!! I didn’t know my partner had planned to propose and spoken to the hotel in advance, because of this they arranged a room upgrade at not extra cost and VIP check in, as well as complimentary chocolates, Wine , macaroons and room decoration all because he emailed to explain he was going to propose!   The hotel infinity pool is sensational, it does get busy however the staff can’t do enough to ensure you are waited on hand and foot at the poolside! Don’t worry about picture opportunities either they have great in pool photographers and once you’ve had your photos taken you can buy the standard big packages but you can also…",5,September 2019,
Best hotel in the world,lauragamble94,"Wow, this really is the best hotel in the world. First-class service, incredible architecture, luxury rooms. Everything you need is within the hotel, huge range of restaurants and even a nightclub. No words for how amazing the swimming pool is as well.",5,March 2019,
Fabulous stay in a suite...,Lara Osgood,"My other half booked us a suite at the MBS hotel and also took the upgrade to the MBS Club.  The hotel is superb and the views are breath taking.  Rooms are large, spacious and quiet and there’s a great selection of shops and restaurants in this vast hotel.  We had a dinner reservation but enjoyed the drinks and canapés at the Club so much that we didn’t make it to dinner.  A great place to stay and an ideal base for seeing the city,",5,April 2019,
A special location,WOJD64,Let’s not beat around the bush this is a luxury hotel. But unfortunately it’s also a tourist attraction so the lobby is always crowded with people going up to the sky deck. The pool was great. The proximity to the MRT is also convenient. Unless you are happy to eat at the hotel it’s quite a walk for other choices,4,September 2019,
Best hotel I’ve ever stayed at,kathi,"My husband and I stayed here for a layover on our way home. We couldn’t have had a better experience.  All staff were extremely friendly and helpful. We got upgraded as we were on our honeymoon and even got a late check out, which meant we were able to enjoy the pool even on the day of our check out until 1pm. The rooms are incredible - super clean, fantastic views and beautifully decorated. The pool was fantastic too - the views are incredible and the cocktails very tasty (and not even that expensive compared to Australian alcohol prices). We also loved being able to leave our luggage at the hotel after checking out and being able to shower at the gym in the evening before heading back to the airport.   Honestly, we had the most incredible experience and will definitely stay…",5,September 2019,
Mega Property with World Class Attention to Detail,Sid R,"Came for a 3 day stay as part of our honeymoon. We had flown in after a wonderful stay at the Mandapa Ritz Carlton Reserve in Bali which we thought could not be beat. We had stayed in all the great Vegas hotels before and were expecting a similar experience from MBS.  However, we were so surprised by the level of service. The wonderful Charmaine Ho took great care of us, arranged a transfer from the airport, and had us ushered without check in directly to our enormous corner Orchid suite on the 53rd floor. This one was special in that it had a spectacular view of the city on one end, and on the other was an equally great view of the harbor and the sea beyond with its multitude of boats. Champagne, chocolates, flowers in the tub, and personalized towels waited for us within.…",5,August 2019,
A class of its own,Iray,"Pricey? Yes. Too many people? Yes. A bit obsolete sometimes? Yes. Worth it? 120% YES!  The location, the view, the outrageous shape, the infamous infinity pool, the enormous casino, the sheer number of boutiques, restaurants, cafes, bars and nightclubs in the complex, and the museum and gardens, altogether make Marina Bay Sands a hotel at its own rank  No matter how much you hate all the Chinese tourists taking selfies in the pool or harvesting Gucci and Louis Vuitton like buying grocery, nothing stops MBS becoming an icon of Singapore and showing up on all postcards and magnetic sticks  Probably that's why there is the 'Crazy Rich Asians'  Welcome to the future",5,August 2019,
Totally Worth It,Gary N,"Marina Bay Sands Hotel was definitely worth the stay due to the quality of the room, location, and convenience it offered us for our 3 night stay.   First off, there’s a train station that leads directly to the hotel/shopping area, Bayfront MRT station (Bonus tip: get the Singapore Tourist Pass for unlimited train and bus rides. We picked the 3 day version for $30 upfront but you get $10 back when you return it. We totally made it worth it). So getting there from the airport wasn’t bad if you’ve used any train system before.  The room was nice and roomy with all the standard amenities (including hair dryer: my wife hates when she goes to hotels that don’t have one). View was spectacular on the 34th floor and we got the side where we could see their nightly light show from our…",5,September 2019,
Nice,israr mansuri,Marina bay sands hotel is one of the best hotel in the world.such a lovely hotel I love it .the hotel looks like a boat and it's 3 tower of hotel .room is fantastic lovely room view is just stunning and I love the food . breakfast is amazing,5,September 2019,
Ahmed the concierge is very nice,Abdellah,The service in the Marina bay sands was really awesome; I really appreciate the the service of the concierge in this hotel Mr Ahmed . That is really good thing for this hotel. They show the caring . Thank you so much .,5,September 2019,
Over crowded.,SteIIa,"1 - Lobby was connected to this mall that sold high end brands (LV, Burberry, Rolex etc). So, there were hundreds of shoppers walking around the lobby. It was stressful. Didn't feel like I was in a hotel.  2 - The main reason we paid £500 a night was for the infinity pool. We wanted to relax and enjoy the view from the top of the building. We went to the pool many times a day, and it was always packed with Chinese tourists. There was barely any space in the pool. Even the sky deck (again, non hotel users) would always be packed with people taking pictures.   Apparently, you don't have to book an overpriced room in the hotel. If you pay $100 at the lobby, you can get a pass for the infinity pool only* No wonder if was bloody crowded 24 hours.  3 - Our room was at the 47th floor.…",1,July 2019,
Trouble with the thermostat,ri8a,"The room is spacious.  The bathroom was majestic, with the gorgeous tub, and separate shower space.  The famous pool on the roof was as everybody says, but due to the smoke from Indonesia the view was not ""infinity"" as I hoped.  The room was a little chilly so I tried to adjust the temperature, but the thermostat did not respond.  I did read the instruction and push the up button (neither did the down button worked). I should have called the front desk to fix it but did not and I had to endure the noise of the full blast fan and chill.     There is a check-in counter for Japanese speaking people and the line was shorter.  I had breakfast at the 57th floor. I got there at 7:10 so I got the table right away, but when I finished 45 minutes later, there was a line that said 10…",4,September 2019,
Not what I would have expected,jdevine117,"Yes amazing view, for the price, questionable. When you pay top dollar you expect perfection, we did not get that. My perception of Marina Bay Sands is they have skillfully designed a way to get every penny out of you. I did not realize that my son at 14 was considered an adult so I had to book an extra room since they would not let my family (four people) stay in one room, strange. I thought we could get a roll away, against there policy, ok. I paid $900 American dollars for an extra room for one night because my son was considered an adult. In the morning my son and I went to the pool, we started to enter the nearest part of the pool, the life guard stopped my son and said adults only. I smirked and said Thats funny I just paid $900 dollars because he is an adult here? I…",3,August 2019,
World class hotel,Chen T H,This hotel has a spectacular view at the TOP pavilion it worth staying here with surrounding mall which can visit.,5,,
Breath taking view,Shara Sher,Best breath taking view... Affordable prize... Pub was good with a decent menu... Mall was good with almost every other brands...food court was bit tight... Building structure and architecture was beautiful... will visit once more time...,5,January 2019,
2-3 nights gives you a great flavor of unique property,scubamom1234,"Architecturally speaking, it’s a must in Singapore for 2-3 nights. Book on line directly with their website. We chose a Club room to give us better access and amenities. Upon arrival, we upgraded to the Orchid Suite room. Amazing room and views of gardens! I recommend that you enroll in their Sand Reward card. There is no cost and it can give you discounts. I also highly advise that you request a room that will give you access to Club 55. Although you will end up paying more for that type of room, the access to Club 55 ( found on floor 55 in Tower 2) is well worth it for breakfast, afternoon tea( with heavy snacks), and evening happy hour with super heavy hors d’oeuvres.  The service at a Club 55 is impeccable and friendly! We never ate at any restaurants as these indulgences…",5,September 2019,
Last night of our honeymoon,Sophie Price,"We stayed here for one night as part of our honeymoon as it’s been on the bucket list for a while. We let the staff know and they helped to make it special; upgraded us to a room way beyond the room we paid for (with amazing views!), brought a bottle of wine and truffles to our room and gave us late checkout.   This place is certainly something and a crazy experience. The whole place is continuously buzzing with people. The infinity pool especially - it is crammed with people morning, noon and night. The view is absolutely incredible and I especially loved the hot tubs facing the gardens by the bay. However, hoards of selfie taking people are to be expected and it’s not somewhere you go to do a few laps of the pool!  Whilst this place is like no other and something I think…",5,August 2019,
Never Again,Piscean,I always search for reviews on places to get a broad view of opinions. Everyone has their preferences and agenda but this place was just not for me. Stepping into this iconic destination hotel it feels soulless and like a crowded airport or shopping centre. Arrived on an overnight flight tired and vulnerable. Enter the upsell routine. I did not expect my room to be ready with early check in but the receptionist presented me with an “upgrade”. “Your allocated room is not ready yet but we can “upgrade” you to a suite at a cost in the range of $1200 for one night. Which is available now. Go figure. I reluctantly said yes. This included breakfast and exclusive access to club 55 which is basically a bad over crowded airport lounge with children running riot and couples. Drink up and…,1,September 2019,
Fun bit of Vegas in Singapore,paulandpaula2011,"This hotel is monstrously large, and has the most beautiful fun pool we have ever swam in.. 57 floors in the sky.  Rooms are great here but service is non-existent.  You're on your own here but its so much fun.  Marquee night club is attached and a blast.",5,,
Nice piece of architecture,Marie T,Walked a number of floors that we were allowed. Seemed like just another upmarket hotel once inside but very impressive building with walk overs from pillar to pillar.  Was too expensive to stop for a drink or food. Almost  twice the price of one of the larger chain hotels.,3,September 2019,
A lot of hype,paula s,"Staying at this hotel for my daughter’s 21st birthday and have to say I’m somewhat disappointed. There is obviously a lot of hype surrounding the infinity swimming pool that over looks the city: it’s fabulous and chilled up there when you finish dodging the cameras, but that’s all there is to it. The hotel itself is underwhelming, it lacks personality and style. It’s more like an airport, only at a slower pace. Staff could do with some training in customer service.",2,September 2019,
Customer hostile hotel,Brandon S,"The hotel itself is beautiful and on the surface staff are really nice. However it quickly became apparent that management only cared about milking customers for every cent possible.   1) Air Con is subpar. The lowest thermostat setting is 20° C but I was told the rooms would never cool to that point. During the day, expect your room to be very warm.  2) Everything here is stupid expensive. An okay glass of wine at the pool bar was $30+. I asked for an extra piece of bread once from room service and was told each piece is $4.  3) It was my friend’s birthday and his girlfriend had sent him a cake since he was traveling without her. We went upstairs to Club 55 for drinks with the intention of eating the cake. After being seated, the staff took away all of the forks and plates and…",1,September 2019,
Phenomenal...,TravellerTH,"This is undoubtedly one of the best hotels in the world, and a perfect place to start our honeymoon and East Asia tour. The building itself is a work of art and we spotted it from our taxi well before we arrived, the excitement building. Upon arrival the colossal size and sheer scale of the resort literally took our breath away and the impressiveness didn’t fade throughout our two night stay. It was 7am local time when we arrived, we were greeted with a smile and our luggage taken care of in the blink of an eye. Check-in isn’t until 3pm so we were a good 8 hours early so we weren’t disappointed when we couldn’t be given access to our room, but the check-in staff processed what they could and made sure we had access to the facilities, with a promise that they’d be in touch as…",5,September 2019,
Honey Moon,Krys H,"Me and my husband selected Marian Bay to celebrate our Honeymoon and finish our Asia trip, there was not better decision; this hotel is unique and the customer service is excellent in special Mrs. Charmaine Ho, who helped us even before our arrival, she was so helpful, kind and with a high problem solve mindset.  I do really recommend to stay in a high floor room, you can see from there the night light show over Marian Bay and also you have the chance to go up to the restaurant or observation deck ( already included in your room fee) and enjoy the views and of course the Garden By the Bay light show. Room is quite big and with a delightful fancy touch.  Pool, speechless try to be on time for the cleaning time, by waiting a little bit you will be able to get that picture alone in…",5,August 2019,
25th Wedding Anniversary,Kerri2122,"Had the city view first time...beautiful...had Gardens by the Bay this time, even better, as iit also had a little balcony you could step outside. Such a hard choice to recommend to others, as both were fantastic views.",5,September 2019,
MBS Orchid suite review,Raul,"We stayed at the MBS, in an Orchid suite - garden view.  The suite was great, spacious.  We had two separate balconies overlooking the Gardens at the Bay and the view was quite nice and relaxing.  The suite was well appointed. The curtains (both heavy and sheer) were all controlled by switches, which made it especially nice.   The highlight of the facility was the oft talked about infinity pool on floor 57. While it does get crowded around peak hours, making finding seats difficult, the view and the pool itself were exemplary.  The only problem we encountered was of other guests stealing towels that we'd set down on our lounge seats. I don't know how the hotel would fix that though.  Service to the suite was exceptionally quick.  Every call we made, we had an in suite response…",5,September 2019,
Outstanding!!!!,Matthew080982,"I can’t write enough words to describe how amazing this place is!!! The attention to detail that the hotel and staff put into every second of your experience! Th hotel, the spa, the bars, the restaurants, the mall, the building itself, the fountains and light show are truly spectacular !! We will be back soon!!!  Oh and you must visit Club55 x big shout out to April, what a beautiful lady ",5,September 2019,
WOW factor,Paul T,"stayed 2 nights before going on a cruise through Asia, this hotel has that wow factor, swimming in the rooftop pool at 1030pm in 20 degrees heat cooling down with a beer or a cocktail, not cheap but rooms extremely comfatable and great views either other Singapore or the Gardens of the Bay.",5,February 2019,
An experience!!!!,Michelle M,"We stayed for 2 nights in a family room  The room was extremely spacious, with a large balcony, two toilets, large bathroom with freestanding bath and kitchenette.  Water was plentifully supplied We could watch the light show from our balcony  Staying in this hotel is an experience! Yes expensive but worth it for 1 or 2 nights.  The shopping centre is attached with high end shopping and restaurants but also a food court.  Buffet was exceptional but extremely busy.  The service was great with attention to detail.  Room service was great.  The pool is amazing but the amount of people make it not a place to relax. Because you can buy a day pass to pool it is full of non hotel guests. We went later in the evening to make use of quieter experience. Food and drinks are very good at…",5,September 2019,
One of Those Once In A Lifetime Experiences,heysteph,"I was truly reluctant to stay here, because it is so popular I felt that it would not meet my expectations. Since we had a long layover in Singapore, this is one of those things where it’s a once-in-a-lifetime experience and what if I never make it back to Singapore kinda thing. I was able to book a reasonably priced garden room. When we arrived we were warmly greeted by the front desk. Again, there was quite a bit of activity in the lobby area and because I felt that this might’ve been a more touristy attraction I wasn’t sure what to expect. The front desk receptionist was gracious and friendly and even gave us an upgrade to a higher floor with a view of the botanical garden which was unbelievably appreciated.   When we arrived to our room, it was well appointed, spacious and…",5,September 2019,
AMAZING hotel!!,kemer1967,"Just one word! AMAZING!   First impression was impressive, with a beautiful lobby and many great restaurant Service from staff was amazing and the garden was a spectacular experience :))) The infinity pool was jaw dropping, never seen anything like that! LOVE IT!!",5,September 2019,
Stunning Hotel,WS1703,"First impression was impressive, with the beautiful lobby.  The lobby was however extremely crowded, with people loitering around or waiting to check in.   There were also no comfy places to sit.  We were lucky as we were VIP guests of the Casino and hence we could avoid the crowds and check in elsewhere.   We stayed in a Suite, which was absolutely stunning, with breathtaking views of the city. The infinity pool was beautiful but extremely crowded. It was a very warm day with high UV levels when we went so I would advise bringing sunblock lotion etc.    This place clearly also caters for the mainland Chinese tourist/Japanese tourists crowds and can get very very busy at check in/out times.  Would advise to be prepared for a hectic check in, and relax once in your room.   The…",5,August 2019,
Sands Theatre 08.19,hw000019,"I hope trip advisor sent me to the right place but thank you to all the members of staff that made my visit to Aladdin at the Sands Theatre on 01.09. We arrived a little later at 2 p.m. and they still made time to get the boards out and allow us to take pictures in the atrium which was a great bonus as we came out of the matinee in the upper circle and the queue was extremely long.  The Aladdin set was fantastic. I loved the performance, I loved the set and loved the songs. The acoustics in the theatre are awesome. Even being high up I could hear them clearly.  Overall I would recommend others to go for a visit.",5,August 2019,
The infinity pool was jaw dropping!,Don Rae,"One of the most impressive hotels you’ll stay at with its infinity pool and observation deck on the 57th floor. The choice of restaurants is amazing and the rooms are modern, clean and spacious allowing for spectacular views of the city.",5,September 2019,
