Review title,Username,Review,Rating,date,traveller_type
Meltz Cafe and Hotel’s overall review,Hazel Teo,"Thank you for the pleasant facilities in Mandarin Oriental. I would gladly give credits to the housekeepers and a specific guy whom was helping out at Meltz Cafe on 15th Feb for our lunch buffet.  (he was in red tie and probably the only chinese guy in black blazer with his specs on) would like to thank his humbleness and prompt service which managed to salvage our bad impression of the services during our lunch.  Would like to highlight a complaint against ‘Ganesh’ who seem to be a supervisor or manager in Meltz Cafe, of his poor attitude and service towards guests.  First, we were directed in by the receptionists and was told to browse the menu through our phones after scanning the QR code provided. Next, we will have to look for assistance to get our food ordered through the…",4,February 2021,
Nice room nice view!,Jocelyn Lai,"Best room with amazing mbs view, breakfast quality could be improved for pancake and waffle as pretty cold when serving to us. Overall satisfied with customer service as they provide some romantic decor and chocolate and even printed our photo for our valentines celebration, this is so sweet. Well done guys.",5,February 2021,
Meh.. average stay..,Suzie,I have high expectations for MO.. but it was for me just an average stay.. for me maybe..  Asked for high floor with balcony n great view but was given a view of Pan Pacific n Suntec City instead.. meh.. there's cigarette butts on the balcony ledge maybe left over by the previous n was not cleaned..   The room was dusty when u flip the comforter or the pillow u can see dust flying all over.. n on the kettle too have dust.. I wonder how long since this room been cleaned.. furnitures wise.. look dated..  AC was centralised so it can get v warm even when it's at 18.5°C when u lie down on the bed with covers   The breakfast was at Melt cafe.. staffs are v welcoming n smiley which make my day.. but the food was for me just average.. even the scramble eggs was bland.. so :(…,3,February 2021,
Pleasant stay with surprises,Yang W,"Great guest relations team;Beautiful swimming pool views;Free upgrade, decoration of the room, greeting card and printed photo surprises for our belated valentines day. Breakfast still can be improve.",4,February 2021,
Impressive Service by the Banquet Staff,madloh,"Held our wedding banquet in November in the ballroom and I cannot praise the service staff enough. Bridal table was being served by Alice and I cannot thank her enough. She was ever ready with anything we need and we were very grateful for her. Our guests at the other tables were also singing praises to all their servers. Always attentive and very polite.   Our event coordinator, Katelynn, was also a delight to work with. She made us feel at ease, making sure we are not being stressed out. She gave so much assurance to make sure the wedding was planned beautifully.   The room we stayed at was alittle tired but it was clean. Nothing to complain again  However, the staff who attended to us during check out was a little disappointing. Even though with explanation from us and her…",5,November 2020,
Excellent service and thoughtfulness of the staff,Joshua Tan,"We had previously stay at M.O. for my girlfriends birthday and we delighted that they had surprised us with a birthday cake for her. We had decided then to return for our anniversary and upon informing them, were told that they would take care of us and we were excited when we were escorted to our rooms which was decorated with balloons!   We loved the welcome message and Sy from the Guest Relations team even helped us take a picture which they then printed and gave as a card the next day which was so thoughtful of them. Overall we enjoyed our stay and would definitely want to come back for more celebrations in the future!",5,February 2021,
Wonderful Experience in MO,Edria C,"We had a wonderful experience during our stay with Mandarin Oriental for Valentine’s Day. The staffs were very friendly and helpful, the check in and check out process were seamless. We would like to highlight the gym staff, Grace, that helped us throughout our workout.",5,February 2021,
Family Staycation,IG AtBaah,"We spent 3 days 2 nights at the Mandarin Oriental Singapore and it was excellent. Our room 1812 was charming, spacious and comfortable. Staff were amazing & courteous and made sure we had everything we need. Many thanks and appreciation to the following staff that had made our staycation comfortable & enjoyable - Zahirah, Jessica, Ian Soh, Gabriel & The Reservation Team!",5,January 2021,
Memorable staycay in Mandarin Oriental Singapore,Shi Yue,"Thanks to Friend and Family promotion, we booked 3 rooms and get upgraded to Ocean View and Marina Bay View. Every moment from our check in to our room are full with ""Wow"" factor. Our kids enjoy the stay so much especially the pool. Special thanks to Katya for the treats by the poolside, and Stalin the lifeguard to help us with photos while not forgetting his duty as a lifeguard. Of course other colleagues in various outlet and departments, everyone seems to put on their best smiles while working in Mandarin Oriental. Kudos to the management and all the staff here! We will be back again very soon!",5,February 2021,
Excellent service and food was fantastic,JTNW,"Great service and food - staff are friendly and helpful, going out of their way to help fulfill your needs. Food is excellent - ditch the buffet permanently for the the more relaxed and high quality 'unlimited ordering' style...  Location - it cant be helped but Suntec is a cultural desert, it is simply cement and you feel like you are in a big American mid-west city.  Property - dark, becoming a little aged, but well maintained. Will need a complete revamp in the next 2-3 years.",4,February 2021,
Highly recommended for staycation!,778chewa,"Loved the room, the pool and everything! Food was amazing - had both breakfast and lunch at Melt cafe and it was really quality food. Would absolutely recommend it to anyone who is looking for a nice staycation!",5,February 2021,
Great and friendly Service,Kim,The staff was extremely friendly anx helpful. They were very welcoming and had smiles on their faces. It was my first time staying at the hotel and I definitely recommend it to others to experience it.,5,February 2021,
Anniversary with my fiancée,Marcus Sia,"Great ambience, great food and impeccable service. Lastly, the view from the room was immaculate.  Really enjoy the stay with great perks while standards and service were not compromised.   Thank you MO!",5,February 2021,
Birthday celebration,pinkopinko,We had a lovely 1 night stay at Mandarin oriental to celebrate my daughter's birthday which I informed the hotel beforehand. She was delighted to see balloons decorations in the room. The room is clean and spacious. We had breakfast and dinner at the hotel and food and service is great. The staff are very welcoming and we felt very comfortable during the stay. Only thing is I did not realise that the Premier room does not have views of the singapore flyer!,4,February 2021,
Birthday / Honeymoon Staycation,Mr and Mrs Holt,"Perfect stay! One of the best place for staycation. We were very impressed by the quality and level of service we received. We absolutely love the suite, the view, the facilities and every attention to details offered by all the staff.  We would like to thank Ms Princess who assisted us during check in. Mr Yiming and Ms Midori who showed us the room and even took a photo of us and framed it as our remembrance. Such a sweet gesture.  The breakfast was great, everyone was nice and accommodating. Thank you for the amazing experience Mandarin Oriental! We will definitely make it a comeback. ~Mr and Mrs Holt ",5,February 2021,
Awesome service,jowinnn,Had a birthday staycay at MO with my hubby. All the staff were very polite & helpful from the moment we checked-in. Received a complimentary cake & balloons on the bed. Was sweet of them to also give me a birthday card with our photo printed out. They also upgraded our room to a pool view.   Facilities were clean & good. It helped that there were not much people on a weekday so we had most of the pool & gym to ourselves.   Lunch buffet at melt cafe was the best! Quality seafood & great service by the restaurant staff.   Highly recommend!,5,February 2021,
Five stars and beyond,Darren Lopez,"A refreshing and pampering stay, service staffs with MO provide dedicated and top-notch service. Giving my special thanks to Jasherra from guest services, Alex from Meltz restaurant and the staffs from the gym. Check-in was prompt, escorted to the room within 15 minutes and was surprised with a simple celebatory setup. Room was clean and well equipped. Room view facing upon the Singapore flyer and MBS was splendid esp at night, try to request for such a view when occupancy are low (you'll thank me for it).   Breakfast seems alittle flustered, guess with most rooms comes with breakfast, the staffs seems to be all over the place with wrong order sent. Lunch was great, seafood platter served was fresh, we were well taken care by Alex over there. Pool wise is a must to visit, do…",5,January 2021,
Awesome staycation 👍👍👍,Johnstanno,"I choose MO for a staycation to celebrate my wife's birthday. We stayed in Marina Bay view room.   It was perfect and flawless from the moment we entered the hotel - early check-in, bags/belongings carried to room, some balloons with happy birthday writings, professional service staff, late check out and of cos the mesmerising view from our hotel room. Amenities like fast Wifi, Nespresso coffee machine, bathtub, wireless charging station for handphone and a very comfortable king side bed made me regret booking just 2D1N.  I will totally recommended booking MO for your staycation as you can enjoy the hotel facilities (such as swimming pool and restaurants) due to low occupancy rate.",5,February 2021,
Marina Bay View King Size Bed Room,Peter,"Great view, posh and comfy room.  Lots of welcome balloons which my 4 years old daughter was really delighted with. Welcome chocolate platter was nicely decorated though taste was so so. Had both Breakfast and Lunch buffet included in the package. Food was good but selection is a bit lacking because occupancy rate was low during COVID.",5,February 2021,
Highly recommended!,Jason Oh,"Me and my wife thoroughly enjoyed our staycation at Mandarin Oriental, Singapore thanks to the superb service from the F&B team and the best view from our room!   We made full use of our stay there by trying out almost all the dining outlets in the hotel and we were very impressed by the consistency in the service. Thank you to the following staff for making us feel so at home: Sam, Albert and Eve from Cherry Garden, Anshul from Melt and Kamal and his team from MO Bar. But the best has got to be Mhelo from the poolside! Enjoyed the pool so much that we are thinking of our next staycation at MO already :)  -Jason Oh",5,January 2021,
Birthday Retreat,nashassan,Such a wonderful experience. Satisfaction started from the time we checked in.We were ushered to our room with early checkin.Room was superb.The view was fantastic.My daughter was greeted with baloons and cake and Apple Juice.Original was wine I think. Thank you Mandarin Oriental for taking care of our needs and made us feel at home. All staff played their part from bell boy to pool attendant and Gym manager.,5,February 2021,
Great customer service,Charlene,"Had a one night stay to celebrate my husband's birthday. Apart from the complimentary chocolate cake, what surprised me were the balloons with handwritten messages not only for my husband but for my toddler also, 'welcome princess xx'. What was cool was they also included a kodomo toiletries set for her, something we don't get at other hotels, including higher end hotels. Service staff were very friendly, whether at front desk or melt cafe. Love the late check out promo so we don't have to rush. What would be great would be to provide more parking coupons for multiple exits as it would be more convenient for us to drive out when required. For example, working to suntec is 10-15 mins but with children in tow, it would be much easier for us to drive. It would also be better if…",5,January 2021,
Best Hotel and services,Yun,"Super duper good services for the hotel guess relation team, I must said this is the best hotel and services I have stayed for staycation in SG so far! Many thanks for your room decoration with balloon for my wife's name and son, also the tasty birthday cake! Surprised by the birthday card made for my wife on the same day with the photo taken in our room by them. Foods are nice for breakfast, semi buffer lunch and in room dinning too, we like and enjoy! At this price and late check out, I don't see any other hotel can match the same. We are really enjoy and my wife also has a memorable birthday celebration in Marina Oriental Singapore Hotel. Compliments for all the hotel staffs, you deserved it.",5,January 2021,
Marina Bay View,kohleongfoo,"It is easy to take many things for granted when one stays in a hotel, especially a renowned 5-star one. This is particularly true for true-blue Singaporeans who have grown to expect nothing but the best. When things go right, these are expected; when things go wrong, even the best hotel becomes a shabby inn. Fortunately our experience is the former. That saying, MO went beyond expectations. From the thoughtful gestures such as the surprise decorations for our little one's birthday and lovely family photo, to the cheerful and friendly staff with their ever-smiling eyes, it has been a stay that rejuvenates the body as well as the soul. If I have to nitpick and think of something negative, it would probably be the wide range of food for the sumptuous buffet breakfast and…",5,January 2021,
Great Staycation!,Nelly l,"Love the personalised messages, the birthday balloons for my daughter, and the late check out till 6pm is so generous of Mandarin Oriental! Our family had a great time!  Just one thing, for the voucher usage limited to few dining options...  thot dinner at Dolce Gusto was too fine dine, melt is only for buffet... we were only left with bay5 which is dark n non aircon.... not as family friendly.  Otherwise lovely stay! We will be back! ",5,January 2021,
"Our 2nd staycation at the Mandarin Oriental, fantastic experience from the start to end",Krist L,"We made a last-min reservation with the Mandarin Oriental to celebrate our child's birthday and the team at the Mandarin Oriental did not disappoint. From the reservation, check-in, dining and even at the pool, we are rendered warm and professional service by the team.",5,January 2021,
Very nice and friendly staff,Stacey,"I booked Mandarin Oriental to celebrate my husband birthday. It was a very nice experience with MO. The room is big and view is amazing. Staff are very friendly. They even prepare a birthday surprise for us. Many thanks to the staff in MO, my husband says this is the best staycation experience so far! Strongly recommend.",5,January 2021,
Wonderful Staycation,UnicornCharlotte,It was a fabulous experience with Mandarin Oriental.  We celebrated my daughter’s birthday over there on a staycation. The service rendered was superb. We had wonderful memories and would definitely be back,5,February 2021,
Best staycation experience so far,Sophia,"Did a 3D2N staycation, package included 2 bkfts and 2 lunches. Our first and definitely not the last. Extremely impressed with the great service (consistent throughout at the front-desk counter, operator, housekeeping and restaurant). Details such as additional towels (we were with 2 young kids), bathing essentials and checking in with us etc truly made our stay conmfortable. The food portion served at the ala carte buffet were just nice and if you want more, can always order again (this is better than std menu which waste food n limit the food variety). The beds and pillows are really comfortable! This is truly the best local hotel staycation so far, after trying a number of branded hotels.",5,February 2021,
Long Overdue Review,ShawnSugendran,I booked the Healthcare Heroes package and woah was I impressed with the impeccable service from start to finish. I booked the staycation for November 2020 to celebrate my birthday. Was with my family (3 active kiddos included) and in deed Mandarin Oriental never failed to ensure everyone in the family was taken care off.  Overall it was one of our best stays in any hotel around the world and I am happy to be able to do this in Singapore despite the travel restrictions and still have a great time.  Special Thanks to all the staff especially Ian and Terrance for making this occasion very memorable for my entire family. Cheers and see you all soon.  Shawn SK,5,November 2020,
Stunning view and spacious room,alanthegreat,"Booked a Marina Bay suite for staycation late last year.   The view of the room is stunning. Just for the view alone is worth the money.   The room is also comfortable. Love the sound systems in the adjoining bedroom. Surround speakers and a 50-60"" tv. So comfortable watching tv on bed that I can't get out of it!   Everything else is perfect. Visited the pool, and I felt it is a bit small for a hotel this size. But the cocktail is great.   Will visit this place again if I have the chance.",5,November 2020,
Great stay and service staff,Pen03,Opt for the 6pm late check out package via Klook and stayed there from 28-29 Jan for birthday celebrations.Read a number of great reviews online and we were definitely impressed when we experienced it ourselves.  We will definitely be back for more of our special moments in life.   Pls keep up the great work!,5,January 2021,
Excellent customer service,Cindytky,"Visited Melt cafe and MO bar last week with friends. The overall was incredible From the moment we arrive, warmly welcome by the staff at the main entrance, excellent service at melt cafe and the highlight is definitely from MO bar. Shout out to Kelly and Kama. The passion in them and the service that they provided were extremely sincere / genuine. Highly recommended to everyone. ",5,January 2021,
Birthday Staycation,kooifei,"We have a wonderful birthday staycation at Mandarin Oriental, Singapore! Our coordinator Ms Janet Wan was friendly and prompt in replying to our queries.  The hotel has kindly acceded to our request for a baby cot for our toddler.  From the conversation, they gathered that we are celebrating a birthday. We were treated to a nicely decorated room with balloon. Birthday boy name was penned on the balloon. The room had a superb view of the the pool, garden by the bay and the marina barrage. The television is equipped with good selection of TV channels and full bathroom amenities. The staff at the hotel restaurant was attentive to our family needs and the staffs at concierge area was attentive and even remember my daughters' name! Indeed, it was a wonderful staycation experience for…",5,January 2021,
Best staycation you can ever ask for,gracehsy,"Had the best staycation I could ever ask for! :) Was very pleasantly surprised to receive a personalised card from the front office team, a box of chocolates, balloon decorations in the room, as well as a room upgrade with a spectacular view. The service experienced was impeccable (from front desk, concierge, to housekeeping, Melt Cafe and the poolside).   Can’t seem to fault anything about the hotel - wonderful staff, amazing service, spacious rooms and extremely comfortable beds. Highly recommend to anyone looking for a relaxing stay with exceptional hotel service  :)   A big thank you to all who made this stay so memorable.",5,January 2021,
Birthday Staycation,Jacquelynn H,"Always our favourite choice for a family staycation. This time round to celebrate my god-daughter's Birthday.  The reservation team were very helpful, understanding and patient with our reservation request as we were using our sg vouchers for a 2 nights stay we booked online.  From the conversation they gathered that we are celebrating a birthday and when we arrived, we were treated to a surprised - a nicely balloon decorated room and an upgrade.  Sweet treats awaits for the birthday girl, she was overjoyed. The balloon had her name on it and the lil'surprised gift and envelope attention to her. The room had a superb view of the city, with good selection of TV channels and full bathroom amenities.   The meals in the hotel was awesome... The staffs were attentive and fast with…",5,January 2021,
Best of staycation in my Singapore life,Noah,"I was there for 1day. It was really a nice staycation.  The food was good and staffs were kind to me.  Especially, Jesscia who was working at Front Desk she was professional and gentle.   Thanks for giving a nice memory to me.",5,January 2021,
Restful Oasis,Gennet S,My maiden staycation at this hotel. Love the personal service quality from staff.  Warmly greeted at check in by Midori who accompanied us to our room and patiently explained all the room facilities.  Feel very at home and relaxed in this hotel.,5,January 2021,
Pleasant stay during 2D1N,HS712,Had pleasant stay during 2D1N at Mandarin Oriental. We booked a semi-buffet lunch package (with late check-out at 6pm) for staycation purpose and everything was great. Cleanliness and view were great; staff were professional and friendly as well. Felt the Hello MO service was great idea in view of COVID19 situation (& for people like me who feel a little awkward to talk on the phone haha) where you get to WhatsApp the number instead. Response was fast as well. Particularly enjoyed the semi buffet lunch at the Melt Cafe. Will definitely recommend whoever considering staycation at this moment! :),5,January 2021,
A Home Away from Home 🏡,wanderwoman,"Stayed last December 2020 for a quick staycation. Safety management procedures of the hotel were on point especially when it comes to pool bookings and check-in. Great view of the Marina area with amazing service from the staff who treated us like family. MO Bar is a must try, with unique curated drinks! Will definitely stay again next time!",5,December 2020,
Excellent,Jia,"Everything was just too perfect, be it service/food/room. Will definitely return again !   Your staff at the check-in counter was friendly and helpful in attending to us and even went extra mile in bringing us to our room personally and helping us to take photos. Upon entering the room, we were welcomed by the nice deco with balloons, flower petals, towel swan and of course the very nice view. It was memorable and definitely our top 1 hotel in returning.",5,January 2021,
I truly had an amazing wedding!,Mindy Tan,"My husband and I would like to thank Elizabeth and the banquet team for successfully running our wedding dinner in Mandarin Oriental on 16Jan2021. We are both truly grateful to have such a wonderful team to make our once in a lifetime event so meaningful and smoothly.  Mandarin Oriental was our first choice when we were exploring venues to hold our wedding banquet. We signed the contract in 2019 for our wedding to be held on 31Jul2020. However, Covid happened and we were uncertain to postpone or cancel our wedding. We had a meeting with our previous coordinator with regards to this and we encountered some issues communicating.   Hence, Elizabeth took over our case as soon as she is aware of it. The first time when we spoke was when she was hospitalised! I can imagine at that…",5,January 2021,
Wonderful Stay in a great hotel - Mandarin Oriental,Siew Wai,"We enjoyed our stay tremendously. The room was clean and big and the view was unbelievable. The staff were friendly and professional. When we gave feedback on the roti prata during breakfast, they took our feedback seriously because when we were back for breakfast the next day, the chef took the trouble to cook the roti prata and served them to us personally. Very impressed. Will definitely be back.",5,January 2021,
Thumbs up for the good service,Judy Tan,"I have a list of people I would like to thank!  Firstly, I sent my enquiries to Jacilyn Sim in regards to the booking of swimming pool and she replied promptly!  I would also like to thank Grace from the Melt cafe for being so patience with us when we had our dinner. As we needed non spicy fried rice for our toddler, she is helpful enough to request the kitchen to try expedite for us.   Thank your chefs for the scrumptious food and you guys really expedite the fried rice for my hungry toddler! Appreciate it!   Lastly, I would like to feedback that it would be good to add on the beverages inside the e-menu, so the staff will not have to be overwhelmed by the enquiries. Cheers!   Overall, I had a great experience with Mandarin Oriental Hotel! =)",5,January 2021,
Birthday Staycay,Gabrielline O,"My daughter’s 8th birthday at Mandarin Oriental Singapore was amazing! Both my girls are always excited and happy to celebrate their birthdays there. Whenever they greeted any of the staffs there, they would received very warm welcomes and that made them very happy and special.   I would like to thank the wonderful staffs from:  The Reception - Midori, who was so warm and inviting. It was a nice touch when she gave flower balloons to my daughters and they were so happy. -Izny, who gave us late late check out.  Katya, the manager, who was so friendly with anyone who walked by. When my daughter gave her a balloon, (to thank the staffs for the stay), she gladly took it and told them she was going to keep it in her office. That was so nice of her.    The Pool - Sid was so on the…",4,January 2021,
Family Staycation with free upgrade,Annesmile,Check-in process was very smooth. Appreciate the team for upgrading our city suite  rooms to overlooking the Marina Bay. Rooms were in very good and clean condition. The breakfast served at Melt Cafe was of excellent quality and the staff were all very attentive and friendly. Just that the mini-bar was chargeable even you stay in the suite and there is no benefit for the suite since now is covid-19.,5,January 2021,
Wonderful experience,vee,"Warm welcome by Mandarin Oriental's staff. They prepared balloons for my children and they absolutely LOVED them. Location is great, near the mall and easily accessible. Dining at Melt Cafe was really wonderful as well. The spread is really sumptuous and fresh. We stayed in the Ocean View room and the view was amazing.",5,January 2021,
Enjoyed my stay!,Siao Wen,"Booked the Ocean Grand room with my sister for a staycation and totally enjoyed it! Love the spread at the breakfast - you can try all the desired dishes (unlike some other hotels only allowed one choice of main dish). Love the swimming pool the most, especially the Capanas. We were lucky to get one!   The areas for improvement - in room hair dryer is too difficult to use for long period. Too big a crowd for breakfast, not enough staff for the guests - causes some waiting time.   Would go back again, and in fact I’m going back again in April 2021! Looking forward!",4,December 2020,
Family Staycation Well Spent,Syrah_09,"Check-in process was very smooth. Appreciate the team for allocating rooms overlooking the Marina Bay. Rooms were in very good and clean condition. The breakfast served at Melt Cafe was of excellent quality and the staff were all very attentive and friendly. Had also chose MOSin to cater to my parents who wanted Chinese food - Cherry Garden was so good that there were no leftovers.   Due to the current situation,it is strongly advise to book the gym and pool in advance. Good for all of us - the team attending to our appointment requests had swift response.  Will definitely  return and recommend anyone coming to Singapore to stay here.",5,January 2021,
5 star hotel with impeccable service,tiramisu_life,"We chosen MO for our staycation after reading the reviews. And it has lived to our expectations. Check-in was smooth with welcoming guest relations staff. They were all smiles and also took note of our requests. We booked a Marina Bay view room and the view is stunning. Our experience (breakfast and lunch) at Melt Cafe is worth mentioning. Instead of simply taking orders, the staff went the extra mile to advise us on food choices. We ended having more variety and less wastage, which is great. We have been talking about our stay at MO after our staycation. And yes, we will definitely choose to stay at MO again.",5,December 2020,
Felt right at home,M. Gazder-Heng,"My husband and I did a short staycation at Mandarin Oriental, Singapore to celebrate our anniversary. We experienced such warm welcome from all the staff we interacted with, especially Princes who checked us in, to Ronny who served us at Dolce Vita both times we visited.  Despite it being our first time ever staying with the MO Group, we were welcomed like family and made to feel right at home.   The views from the hotel were spectacular as well, with our room overlooking the Marina Bay area. Our plans to explore the neighbouring area were foiled due to the incessant rain but we were happy for the excuse to spend more time in the room.  I would definitely recommend staying at this hotel!",5,January 2021,
Great and Clean Hotel in Singapore,IMKH,We stayed for a night for a staycation. The premier room was clean and neat.   The swimming pool was great too.  All the staffs are friendly and provided great service.  Two of the staffs that deserved the highlight were Ms Faith (Reception) and Mr Vincent (Melt Cafe) who provided great service with beautiful smiles. They made our stay a memorable one.  We stayed at room 1438 over the weekend.   Many great shopping centres nearby to visit.   We strongly recommend this hotel for a memorable stay.  World class hotel with world class service by the staffs.   Thank you Mandarin Oriental especially the staffs!!!  Keep up the good work and stay safe during this pandemic period.,5,January 2021,
Amazing hotel - great service,kenshoheng,One of the best hotels I have stayed in for a while - the biggest impact was the amazing service from all the hotel staff! Will definitely be back! All the staff took the extra step to make your experience amazing and comforting!,5,January 2021,
Local staycation,alex,One of the best staycation experiences so far. Four people in a City Suite with dining credit. Fast and efficient check-in process on a Saturday afternoon. Breakfast (currently a la carte buffet) was excellent without any queues around 8am on Sunday.,5,January 2021,
One of my BEST Staycations,jiang,"It was a staycation planned to celebrate my twins' 5th birthday. I made a note about the celebration during my booking and to my delight, we were greeted with little surprises upon check-in! The staff were polite throughout and check-in was completed in a jiffy. The staff also gave out lollipops to kiddos in the lobby. After checking-in, the staff walked us to our room and much to our surprise, the room was decorated with balloons written with personalized birthday messages for my twin boys! In addition, they also served us a platter of fruits and two chocolate cakes. The boys were overjoyed! After that, the staff offered to take a family picture for us, which was printed and given to us when we checked-out.  They also kindly accommodated to our request for late check-out at…",5,January 2021,
Definitely First Class,weihao07,"This luxury hotel continues to impress even during this difficult time with the business slowing down after the festive period. The amazing team puts in extra effort to make sure that guests are well taken care of.   I had the privilege of encountering several team members of this beautiful property. From my check-in with Xin Fang at the reception who is very engaging and helpful with my endless questions, pool side food service from Mhelo whom ,without hesitation, got my special food order prepared and served up, dinner experience at Dolce Vita with great recommendations from Joshua to the very special homely laundry service from Aunty Hwee Ling whom I had great conversations with about the spectacular room I was staying in.   The experience was comfortable like I was at home,…",5,January 2021,
Wonderful Hotel Stay with Good Food,Chrystal Leong,Greeted by Sy Acuna and her friendly Concierge team upon arrival. Check in was smooth and pleasant. Upon reaching the room we were greeted with nice views and amenities for us to enjoy during our stay. Dinner was arranged at Meltz cafe and the food was amazing. The family got to enjoy their favourites from seafood to Indian cuisine.  Keep up the good work!,5,December 2020,
I’ll be back!!,jenno229,"Ruinart Champagne & oysters! Wonderful, warm, sincere & attentive staffs! Great ambience & sunset view of the skyline... this is one of my favorite bars in town! Anne & Michelle took great care of us although it was full house. There were friendly & attentive, paid attention to details & excellent product knowledge! Kudos to the chef for his care & follow up on my food allergies, he actually came over to my table to personally go through the food items with me! I’m so impressed & grateful!! The bubbly & energetic Bar tender Adrian was fun to watch. Mr. congeniality fixed is small cocktail shots as it was our birthdays! Huckson who was from their Italian restaurant Dolce Vita,was here to assist remembered me, he come over & extended his courtesy/warm welcome. Before leaving here…",5,January 2021,
Luxury & Comfortable Hotel Stay,Daineal PL,Amazing stay at Mandarin Oriental Singapore. Thanks MO team to help arrange the surprise birthday celebration for my GF. Love all the facilities in the room and the hotel! Superb in-room dining and do not miss to visit the MO bar! There are reasons why the bar is listed as one of the Asian top 50 bar!,5,January 2021,
Incredible stay!,Jordan De Leon,"“We had a fantastic stay at Mandarin Oriental for our anniversary and my wife’s birthday. The staff personalized our experience by doing the little things like putting decorations, balloons with our names on them, and also providing delicious cakes. The service and quality of food during breakfast were also top-notch! The food was served quickly and the staff attended to our needs, which was so important because we have a very active three-year old son.  They also ensured our health and safety were prioritized with appropriate measures in place. It was truly a memorable stay and thank you to the wonderful staff of Mandarin Oriental for making it happen. We will definitely come back soon!",5,January 2021,
Great stay experience with top-notch service,HW0,"It was a pleasant stay at Mandarin Oriental and wonderful staycation experience. The check-in process was relatively smooth and as more people arrived for check-in behind me,  I saw that the staff did their best to help one another out to clear the queue as quickly as possible by opening up more counters.   My family and I booked 3 rooms and even though it was not requested, they arranged for connecting rooms for us, and all 3 rooms were side-by-side which further enhanced our stay.   We booked the Ocean View room and had stunning view of Marina Bay Sands, Singapore Flyer and the CBD skyline. Room was spacious and everything was well taken care of.  Bed and pillows are on the softer side, but I only found out after my stay that they do have a pillow menu which you can choose…",5,December 2020,
"Amazing service, and spectacular unobstructed view of the skyline! Perfect.",Nisha J,"It was a very pleasant and delightful stay at MO Singapore. Staff warmly welcomed us to the hotel and they always greet us with a big smile. Staff at the pool, Melt Cafe and MO Bar were very knowledgeable about the menu and on top of that, were very friendly as well! Breakfast and dinner buffet spread was also generous. Fitness instructor at the Gym was very helpful, suggested different workouts and showed great expertise! Room service and Housekeeping were also very efficient. Overall, it was an amazing stay despite it just being a staycation! The new normal did not hamper the experience at all. Everything was seamless and smooth. Top-notch service.  The highlight of it all was definitely the pool. Perfect facilities, with even more perfect unobstructed view of the Singapore…",5,January 2021,
Wedding Banquet Dinner,Linghui T,"MO was our preferred choice when selecting a venue for our wedding event. My husband and I was lucky to have met Elena Ong (Events Management Senior Manager). Elena was professional, responsive, attentive and gave us valuable advice on wedding planning, she went above and beyond to assist with our request.   We were pretty skeptical when Elena told us, we couldn’t sample the banquet prior to the wedding. However she assured us and told us with confidence that the food is excellent and there is nothing to be worried about. And indeed the food was AWESOME, many of guests raved about the food. We added an another rice dish, as our guest are pretty big eater. So in total we had 9 course dinner banquet.  On the night of banquet, the banquet manager Jovine did everything as planned.…",5,January 2021,
"Excellent service, above and beyond!",MD_008,"I would first like to extend my thanks to all the staff of Mandarin Oriental for our stay from 10/1/2021 – 11/1/2021.   I was planning for a surprise anniversary celebration for my wife and decided to choose Mandarin Oriental due to the promotional offer that was too good to avoid.   I was referred to a staff from the Guest relations team, Juliana, from a friend within Mandarin Oriental. Juliana went out and above to ensure that I get my booking through Trip.sg right and using the Singapore Rediscover voucher. She ensured that she will have my anniversary surprise ready for my wife. She also recommended  to have a high-tea at Dolce Vita using the dining voucher by Mandarin Oriental. It was my first time so she assisted in booking our high-tea session. I really appreciate and…",5,January 2021,
Nice staycation in an outstanding hotel,Ramesh G,"Had 1 night staycation on eve of xmas. Good feeling to see a lot of guest in the hotel. Staff very friendly and explaining all the new norm SOP. Safe Distance been practiced and staff are there to make sure guest follow the 1 meter rules. We were given room overlook Marina bay and it is stunning. Worth the dollar spent. Very specious room, comfort bed and wonderful shower. Food presentation was fantastic. We order In Room Dining and try the signature Onion Soup.  Thank you for the experience and will come back again. ////Ramesh",5,December 2020,
Truly memorable staycation,Ashley Liew,"Of the three staycations my wife and I have been to since the COVID-19 pandemic started, this hotel experience was by far the best! Top marks for cleanliness which is especially important during this period. We felt really safe here throughout our entire experience. They even provided surgical masks for guests in the room: a small but very meaningful touch. We loved that extra effort by the staff to welcome us back for our first stay here since our wedding there in 2019; the balloons and birthday cake in the room were such pleasant surprises for my wife who was celebrating her birthday weekend! It turned out to be a very  rainy weekend, so although we couldn't use the beautiful swimming pool we spent most of the time enjoying the beautiful hotel room with the amazing views.…",5,January 2021,
Perfect Staycation Choice for the Family,Susan Chua,"Had a fantastic staycation at Mandarin Oriental Singapore. My girl had a stayca here with her friends in Dec last year and they had such a good time that I just have to bring my family this year. We were impressed with the spacious room, ocean view and fuss-free service and were also pleasantly surprised by the hotel’s extra efforts to decor the room and include a complimentary cake for my mum’s birthday. My family enjoyed the stay very much. Special thanks to Jonathan who has been extremely helpful in offering assistance for the booking of my stay on both occasions via the SRV redemption. Highly recommended for locals to redeem SRV with Mandarin Oriental!",5,January 2021,
Great hotel with great staff,soujiokita,"With so many hotels in Singapore, one big factor would definitely be the accommodating and friendliness of the staff. Dinner at melt was fabulous. They are having lobster buffet right now Would definitely recommend! ",5,January 2021,
