Review title,Username,Review,Rating,date,traveller_type
Impressed !,zanne66,"Did a bit of hotel hopping in 5-stars hotels in SG during a recent trip and I must say Ritz Carlton wins hands down.   The service is extraordinary from the first hello by the Guest Relations Officer. The pleasant surprise is that this service in consistently displayed to the backdoors of the spa, pool , gift shop and restaurant.   I stayed at the Marina view and it's absolutely stunning and I will recommend it!   The only disappointment is the housekeeping - details of the previous guest informations were left in the hotel brochures in the room and i did spot some dust at the edge of the bed. I missed the spa specials in the hotel brochures and I think it's time for Ritz-Carton to move to electronic hotel brochures (most luxury hotels have ipads now)   The hotel had great…",5,January 2018,
Jaw dropping in every way!,Chris H,"Stayed for 2 nights at the start of our round the world trip. From the second we arrived we knew this was a special hotel. Staff are plentiful and so helpful and friendly - nothing (however small) was a problem. Our room was just stunning, perhaps the best I have ever stayed in and the bathroom/view were to die for. I would return in a breath and will be staying again when we are next in Singapore!.",5,February 2018,
Our first Family-Get-Together at The Colony,CSHNG,"It always feels really happy to be back to a place call home and grateful to have met good people, a team of Ladies and Gentlemen serving Ladies and Gentlemen at The Colony Restaurant for Family Reunion Dinner on the 7th day of Lunar New Year. Special thanks to Lewis Quinn Wayne Khor Rethish Rajan Cory Tarenio Phua Siewyi Lim Beng Kuan Jason Wyattearp Gene Delbarrio for your superb team in the hard work, surprises (complimentary cake) and arrangements made prior to the dinner yesterday and being a very good host to my family and friends whenever I am back. Hope to visit you guys sometime soon again. #rcmsmemories",5,February 2018,
"Great view, great location, great service, luxurious stay",Maggie W,"We stayed in the Deluxe Marina view room with one king size bed. The view is stunning and spectacular from the room. The bathroom is spacious with the view to Marina, too. Love the bed and pillows, especially the pillows are nice, soft and big. The service is great, staff is well-trained. One downside is the alarm clock in our room didn't seem to be working. Other than that everything is awesome.",5,February 2018,
Wow,ChantelleMT,"Lovely stay, their continental breakfast was the best so much to choose from, good staff really helpful, our room was amazing really big and the views were outstanding we were so high up, pool area is really big swimming is open until 9pm. Will love to stay here again with out a doubt.",5,March 2017,
Fantastic V-day Dinner with special shout-out to Alice Choo,slim888385,"I had a wonderful V-day dinner experience at the Colony. It is my third time dining there and the staff are polite as usual, ambience romantic as always. The dinner package which had included a Terrarium-making activity and photo booth were quite unusual and had pleasantly surprised me.   There was a minor hiccup when the hotel paper bag that contained my Terrarium gave way and the pebbles were spilled onto the floor on our way home. Desperate to get a replacement of the pebbles, I reached out to the hotel via their general email. Ms Alice Choo responded back to me very quickly and offered to send the pebbles to my residence on CNY eve! I am very touched by her customer service and her tremendous effort to make me a happy guest!  Because of my interaction with her, it made me…",5,February 2018,
Fifth time,Kuma K,"This is my fifth time for Ritz Singapore. And everything is still great.  This time Jane is the one at the check jn counter who greets us, she is doing her job great and excellent.   The one who court us to the check in counter and help us about the luggages is Reuben. He is very helpful and excellent in service.  I have a chance to have an afternoon tea at Chihuly Lounge again and George is doing is job as always. I feel like seeing old friends here.   The in room dining and the room are still great.   All i can say is Ritz Carlton Singapore is always and still my favorite. ",5,February 2018,
Excellent conclusion to our cruise,ColandNina,"We stayed here following our cruise from Hong Kong through to  Vietnam ending in Singapore. We stayed in a Marina View club room. The accommodation is excellent with a large bedroom, couch, writing desk with a variety of charging / points. The bathroom is beautifully appointed with bath and  separate shower. The Club Lounge was very good with good service by the staff, although I felt it unnecessary to close the buffet / drinks area during change over between differing food offerings. (In some cases for 30 mins) This is the only club lounge I have used that operates this policy. All in all a beautiful hotel with excellent amenities and outstanding customer service.",5,February 2018,
What a wonderful hotel!,Almz11,"I forgot to write a review about this hotel, but as it was utterly amazing, I felt the need to do one now. The service the staff provided was outstanding and the rooms were an absolute delight. Each room, had an extremely comfy bed, sofa, robes and slippers and Luxuary toiletries.   The hotel is in a great location so you can walk to many near by attractions. Breakfast! Where do I start? By far the best breakfast I have eaten in all the hotels I have been to. The variety is endless. Literally different rooms or areas for different cuisines. They have everything!  If you like the finer things in life, then stay here if you are in Singapore. Could not recommend this hotel enough. ",5,April 2017,
Worth it for The Club Floor !,kade9,"The Ritz Carlton Millenia is a HUGE property so it can get very crowded so we decided to splurge on the Club Deluxe Room with access to the Club Lounge which is away from the hustle and bustle of the main hotel on the lower floors. Breakfast , drinks , snacks are provided for the Club guests and it's very peaceful especially in the morning . My partner and I stayed in the Club Deluxe Room and my sister chose the Club Premiere Suite ( which was HUGE ) . Both come with Nespresso machines , complimentary fruit baskets, Kettles , Asprey toiletries and stunning views of the Marina Bay . The location is prefect . I hated staying in any hotel on Orchard because it's a VERY busy road . The Ritz's location is perfect for me because it's within walking distance to Marina Bay Sand where…",5,February 2018,
Total Bliss!,McKnigfamily,"My mum and myself stayed here last week for 5 nights and were blown away by the service and attention to detail.  The staff were wonderful in ensuring that our stay was as comfortable as possible (my mum walks with a walking stick and was in a fair amount of pain whilst there).  When we checked in there was an oversight with our booking where we were given a double instead of a twin so we were promptly upgraded to a one bedroom suite on the 24th floor with bay views.  The room was the epitome of luxury.  Kathleen Quek, the manager on duty, was extremely helpful when our safe did not work and got it promptly repaired as well as sending up a plate of delicious chocolates.  We also would like to give a special thank you to the attentive Angeline on the restaurant door who was…",5,February 2018,
High tea,Thea 3258,"Visited as part of my 60th birthday celebrations. We were made to feel very special. A special thank you to Phil who was our waiter, nothing was too much trouble. The food was delicious and the desert table was to die for. I would highly recommend a visit if you are visiting Singapore x",5,February 2018,
Exceptional,awayagainBen,"Stayed for 1 night, wished it could have been longer. We were on the 7th floor with fabulous views over the bay, made even better by the very large windows. Both the bedroom and sitting room were large, as was the bathroom which had a walk in shower and a bath. The bed was extremely comfortable with lovely pillows and loved being able to control both the lights and the blinds with a touch of a switch next to the bed. Every member of staff we met during our stay were extremely helpful, pleasant and courteous. Breakfast was included and there was a large variety of food available. Unfortunately, if I had to criticise anything it would be that apart from scrambled or fried egg and fruit, all the breakfast items were more suited to the Asian palate. But I would still  choose this…",5,February 2018,
GREAT VIEW,Jia Jun T,"we stayed here, loved the parquet flooring of the hotel compared to carpet used for most hotels at the same area. check in was great, staff was attentive and the most favourite was the automatic blinds that open up to a fantasitc view right infront of the bed and of course the bathtub overlooking the bay.",5,August 2017,
Best hotel in Singapore,xnavyron,We have just checked out of the 5 star ritz after a magnificent stay!  The room had a fantastic view of Marina bay and all the activities getting ready for the Chinese lunar new year.  The bed was very comfortable like sleeping in a cloud after the 22 hours it took to get here.  The bathroom was large with a huge window by the tub with lots of water pressure. All the staff was great but there were a few standouts that need to be recognized.  Eugene the door man always had a sincere smile and a hearty welcome back.  Adam the concierge was helpful in recommending things to see and do as well as confirming airport transfers.  Chuck the club supervisor was very friendly and after the initial welcome he always got our drinks ready when we walked in the door.  When coming to Singapore…,5,February 2018,
Best service ever,Yulianto81,"The staff is very pleasant and helpful. Hotel rooms has a great view. Outstanding staff and service, great taste restaurant for dining and breakfast  Good room environment, great sleep quality and comfortable bed and pillows ",5,February 2018,
"The Colony Restaurant, best restaurant ever !",Terry Kek,"Its was a surprise Lunch for my wife birthday, i have arrange a flower from my florist to send to the restaurant, upon arrive the staff was so warm and friendly, one of the waitress came to me when my wife was collecting food, asking me what arrangement i prefer, i told her just pass me the flower before we leave that should be fine.  Instate of a simple way of surprise, the waitress actually call upon her whole team and sing a birthday song to her, follow by the captain bringing out the flower that has been pre-ordered.  The service was fantastic throughout the dining experiences!  Would really like to Thanks Riz-carlton for the fantastic place, and to the lady that help to make our experiences unforgettable!  Never manage to get her name, only know that her name start with C.",5,February 2018,
great hotel,sollicitor,Like most ritz Carltons in Asia this was another treasure friendly staff well run club and beautiful rooms.  great location with a beautiful pool area. the spa was very accessible and offer services for any traveler. breakfast was exceptional.,5,January 2018,
Let down for a brand like Ritz,SVRBlackBookAsia,"One of the worst Ritz Carlton’s in the world particularly has to do with the staff. From the counter staff to the servers, with all kinds of issues like fake smiles and being rude and pretentiously unfriendly. Rather stay at any other Ritz",1,August 2017,
Maintain of excellence,Bernard  V,"As always , the Ritz Carlton stays at the top level of quality . Reception , bedrooms , bar and restaurants are exceptionnal . One special point to Sandrine Qu for her big touch of class in the bar . The 2 restaurants are really excellent . The view on Marina Bay Sands and the Harbour is a top point of view of Singapore.  Continue like this !!",5,January 2018,
Great introduction to Asia,wahoo97,I stayed here after 20 hours of flights from the US. Overall it was a great experience. I went to the spa to get a few knots out after the flights and it was exactly what I needed. I understand the spa is new. It isn’t an elaborate spa but the massage service was great. The room was very nice - quite big with a great view of the marina. The service was nice and the buffet breakfast was fantastic. A great first hotel stay in Asia!,5,February 2018,
Fantastic upgrade!,Mary6404,"I stayed a couple of nights on business using Marriott Destination Club points (timeshare points).  I booked the cheapest room but got an upgrade to a huge suite with a fantastic view.  My conference was at the Marina Bay Sands which was an easy walk across the Helix bridge or a quick and inexpensive Uber ride.  Service was impeccable, and the room was beautiful.  I also enjoyed the pool area which is very tranquil and peaceful, even though it's in the middle of a bustling city.  Promenade MRT (subway) stop was close by as well, so there was easy access around the city.  I'd highly recommend to anyone looking to be spoiled rotten in Singapore.",5,November 2017,
From the start..to the very end,Zuee75,"Chosen Ritz for business trip instead of my other usual (which I will not name) for a couple of days. Wasn’t expecting much since the last time I stayed in this hotel was almost 10 years.  Ok..so I made a mistake!!  From the moment I had arrived at Ritz, a chirpy chap greeted me by my name, was I impressed. Asked how he knew my name, said it was MAGIC! Ha..and promised to tell me how he knew before I leave the hotel. Obviously the duh-me, my bag had a sticker with my name on it..he then escorted me to the reception, greeted by a young nice lady..I could have sworn that Ritz teaches everyone to smile 24/7 0 seconds! Thought I wouldn’t be able to get a room since I was early but they were kind enough to check me in (plus plus for me) and upgraded the room with a nice view over…",5,February 2018,
Top Class,Andy Hayler,"The Ritz Carlton overlooks the Marina Bay Sands complex, with a lovely view over the water from the upper floors on one side of the tower. We had a four night stay here in January 2018 (room 3017). The room was large with a lovely view, with a generously sized table with electrical sockets built in, and a separate area with sofa, table and chair. The bathroom was very large, with a powerful shower, double sink and separate bath, and copious fluffy towels. The room has many nice design features, and one or two odd ones. The various desk drawers contain all sorts of useful things. The writing desk drawer has assorted office accessories like a stapler, scissors etc. The desk containing the mini bar has kettle, teas, Nespresso machines, cups, wine glasses etc, and even the little…",5,February 2018,
Club Experience,max_fem,We stayed at the corner suite and the whole club experience was divine. The suite was impeccable and luxurious and we had the most amazing view. Special shoutout to the club team headed by Ms. Cora as they made our stay there extra special. Service was 5 star but it never felt pretentious. They even surprised my husband with a visit from the team and special treats for his birthday. We will definitely return...longer next time.,5,January 2018,
Amazing,HevCooke,"Had club rooms for the final leg of the trip and it was totally worth it. Staff couldn't be more accommodating, very knowledgeable. remember your name every time you enter somehow! Champagne free flowing in the club lounge, sent a bottle down for me to enjoy in the amazing bath overlooking the bay. Faultless.",5,February 2017,
A wonderful experience,Francis C,"Had a 2 day stay at the Ritz. Check in was a breeze and was attended to by Brandon Tan, Rooms Executive. He was attentive, bubbly and efficient .  My room was very comfortable and well fitted .  Room service was very prompt. The view from the room is breathtaking. Soaking in the bath, drink in hand enjoying the splendid view is treat. Its a delight to speak to any staff you happen to run into.....they take a lot of pride in their job. Really 6 star service. I have always enjoyed my stay with the Ritz and I will return . Thanks guys . Keep up the good work. You are world class and beyond.",5,January 2018,
Best hotel for family or biz trip,Unun218,"Travelled with husband and a 3-year old son for a business plus family trip at the end of January.  We received the most warm welcome when checking in and the process was efficient.  We ordered in-room dining for lunch and dinner most of the time, and the food quality was great.  Our room was 1911, and it was extremely spacious.  One thing though, was the bed.  It's too high and way too soft.  My back hurts so much after one night's sleep.  Hope the hotel would change the beds in the near future.",5,January 2018,
Most Luxurious Hotel,ChristineGoldie,This hotel is probably the epitome of luxury in my opinion. Almost all the rooms have beautiful views of Singapore and I can’t stop obsessing over the automatic bathroom blinds. Amazing! Also the breakfast was beyond delicious.,5,August 2017,
Fantastic hotel,catF1,"Travelled to Singapore for work and stayed at the Ritz-Carlton Millenia.  Everything about this hotel is perfect! Simply could not ask for anything more.  Location is very good and train is not too far away.  The room and view were amazing.  Food was surprisingly very good.  Staff were great.  The pool area is huge.  If I seem like I'm gushing, I am!  This hotel is amazing!",5,January 2018,
Amazing Hotel,Liz Prescott,Stayed here for 4 nights on 8th Jan.   Beautiful hotel and wonderful staff.  Breakfast was amazing so much choice.  One of the lovely ladies even remembered my name 😁😁  Hotel was so luxurious.  I would definitely stay here again.,5,January 2018,
Excellent Stay,Anne M,"We could not have had a better stay in Singapore! The staff in this hotel were efficient and extremely customer focussed and I could not fault their attentiveness to the needs of their guests. The room was spacious and very well appointed and was everything we had hoped for. Loved the fantastic views from our windows - even when in the bath. If looking for a quick snack, you can't go far wrong with the chicken satay which was delicious.  My only regret is that we didn't manage to enjoy one of their afternoon teas which looked fantastic.  Would not hesitate to recommend",5,January 2018,
Full of Surprises,Sriyani,"If anyone is keen to celebrate a milestone birthday in style, I would recommend the Ritz Carlton Millenia in Singapore.  Having always travelled in the middle lane, I decided to do something different for my 60th birthday. I booked a Club Kallang room in the Ritz Carlton, which was their cheapest in the club category. When they learnt it was my 60th birthday, they surprised me with a celebration I could never have imagined even in my wildest dreams.  With an upgrade to a Suite beautifully decorated for the occasion and blessed with breathtaking views of the Marina Bay, they baked a delicious cake for me and had two birthday cards signed by  staff members & a rose petal bubble bath waiting for my arrival. Furthermore, every staff member on the Club level personally greeted me by…",5,December 2017,
Always a let down.,simon,I've been coming here for almost 15 years and this place continues to disappoint.   I can't quite put my finger on what's wrong with it but it just lacks a certain something   I don't choose to stay here I'm always being booked by my work   compared to the other hotels in Singapore it's a let down   it doesn't have a rewards system the rooms lack soul and it's perched out on the edge of Singapore.   And it's lobby bar is pants.    Give me the MO next door any day of the week,3,January 2018,
The best Hotel for family trip,hyunjungl2018,"my family visited Litz carlton millenium in Singapore, August. The family trip was for celebrating my daughter's birthday, do I write a letter the story.  When I arrived hotel, the manager was so kind and prossess was comfortable. The best thing was the Hand writing Card for my daughter! They collected the pictures of princesses which was my daghter's favorates! They surveyed it early by email. It was sooooo touchable and sensible!!!!  The room's view was very wonderful, all staffs gave me the greatest services. Everywhere - front desk, concierges, restaurant, lobby, kids playground...   I really thaks to manager and staffs of Litz carlton millenium in Singapore! and I hope to visit again someday~",5,August 2017,
Excellent buffet and location,Bob B,"Include the buffet in your package if possible, its well worth it.  Otherwise it's 45SD per day.  The location is perfect as you can easily walk along the Double Helix bridge to the Marina Bay Sands mall.",5,December 2017,
One of the best hotels in Singapre,ahmedaG7327ON,The Ritz Carlton is an icon in Singapore. The location and customer service is wonderful. The breakfast I think it is one of the best in Singapore. You can walk to many malls and see the harbor from your window. If you look closer at the hotel you will see signs of old age. The wood is worn-out and the gym is not that impressive. The lefts are little slower but you won't notice it is unless there are many people. Over all you can not go wrong with this hotel.,5,December 2017,
Excellent luxurious choice for city,Ash_Sad,"This is an old pending review which i have no idea why I didnt do earlier.  We stayed in Ritz Carlton for 2 nights as a short stopover before heading to Maldives for our honeymoon and decided to splurge on Premier Suite with return airport transfer.  We fell in love as soon as we arrived at the hotel. The lobby was impressive and the staff at check-in counter were very professional and all smiles. I had requested for 2nd Honeymoon Bath so as soon as we arrived at the lobby, we had to wait for about 30ish mins - which was fine by us as they served us drinks and teas and biscuits whilst we waited to go to our room.  The Suite itself was phenomenal. The bedroom and living room had expansive Marina bay views, and bathroom was huge with Singapore Flyer and Gardens by the bay views.…",5,February 2017,
This is a great hotel to stay in in Singapore.,Pep54,"Very impressive and enjoyable stay over 4 nights. Helpful staff, in particular, Lavin, went out of his way to explain everything we needed to know about the sites to see, the room and easy ways of getting to various places of interest.  Very satisfied with the cleanliness, location and standard of amenities.   Will not need to look anywhere else when we return.  Room with a view.",5,January 2018,
Marina tour,karlc576,This is a free guided tour about the history of the harbour piers now replaced by the Fullerton Bay Hotel. Bill our guide was a great speaker and made the tour so interesting that an hour just flew by. Well worth doing.,5,January 2018,
Never stay anywhere else,holidayshoes,Been coming since it opened in 90’s and don’t stay anywhere else this place feels like a home from home. Yes there are more modern and glitzier places but this place is welcoming and impeccable. Staff can’t do enough to help. The pool and spa are lovely too,5,January 2018,
opinion HOTEL RITZ CARLTON SINGAPORE,tervila,"I stayed 4 nights in this hotel booking a suite with marina bay  views. The room was ok light and airy and sparcely decorated. The only thing that I must criticize was the fact that a luxurious hotel like this has not staff who speak spanish in the reception or attending the phone calls. In addition, the breakfast menu has to improve, for example the fruit juices are not natural  simply package juices what is not the charactic from a 5 star hotel and the quality of the pastry products are medium.",4,June 2017,
Strange stay ....,Coates2014,"Acknowledging that we arrived late and left early, so the review is based on a short experience - it was bizarre. The club lounge was unwelcoming - despite being told we could still get something to eat there at check-in in our suite, we couldn't and we felt we were incredibly lucky to even get a drink. So, back to our room for room service - when we called we were put on hold and offered a call back that never came. When we rang again 20 minutes later - there was an almighty argument going on and we could hear it all - we even checked if the lady on the phone was ok. Very slow service. But it arrived with a smile and professional service in the room. Check out downstairs was good and efficient. Given the price of a suite and a club room - this stay was absolutely not worth it.",3,January 2018,
Simply Perfect,dineindulge,"Our room was high up in the sky on the 25th floor with the beauty of Singapore laid out before us.  The location is perfect for exploring the Marina Bay area and gardens.  A beautiful hotel.  Friendly, efficient staff, one of the best breakfast buffet's we have ever experienced.  I could go on and on about how good this hotel is.  There is a lot of competition for hotels in Singapore, but this is definitely up there with the best.  We enjoyed our stay enormously.",5,December 2017,
Amazing Staff,tiamark,"After 5 wonderful days, we are leaving the Ritz Carleton in Singapore on a cruise. The entire experience has been first class, but the staff has been exceptional.   We would like to note a few special ones, including managers, Mr Zabid and Mr Zong, Sharon & Sandrine & Sam in the Lounge and Lisa Cheah and the staff in the Summer Pavillion.   The newly renovated fitness center, huge pool and comfortable bed were important as we jet lagged from traveling 25 hours from NY. The location is perfect for walking to all the major sites like Marina Bay and the Gardens by the Bay and the major museums and malls.   If you are ever in safe, clean & sophisticated Singapore, we recommend you stay at the Ritz and we promise you won’t be disappointed. ",5,January 2018,
Service and accommodations exceed all expectations,BernhardK1,"We stayed for eight nights in a Club level deluxe suite. The view of the marina was stunning, the room beautiful and the service both in the club and the rest of the hotel was exceeding my expectations consistently through our stay. It is all about the little touches, learning my name, remembering my selections, greeting me with the biggest smile possible. The staff and management delivered consistently to the point that I was so sad to leave. The club is just great, the food and beverage selection is amazing and the club manager has formed an outstanding team! Every single team member shined! The breakfast buffet at the Colony is world class, the hostess remembered my name after one day! The variety of the food was great and the staff went out of their way at all times. The…",5,January 2018,
Perfect Hotel,Taniquan,"Everything about this hotel set a new paragon for class and sophistication. I have stayed at many Ritz hotels around the world and this one may be the best. The staff were attentive without being annoying. The hotel is in close to the waterfront and walking distance to shopping centers and attractions. It has a restaurant serving three buffets a day which are nothing short of world class. Especially the lunch which is spectacular. Plus a lobby bar with entertainment and a lively yet cozy atmosphere. My room and soaking tub overlooked the city. Beautiful views. Great rooms. Great service, great food, pool and everything else. I would highly recommend it and will be there when I return.  One point which others noted is that this hotel does not participate in the Ritz honors…",5,December 2017,
Fabulous stay!,RRJ5,"Booked the Marina Bay view room and worth every penny, the room and bathtub view directly viewing the Marina Bay, MBS and the financial district, most amazing hotel room view! Breakfast at their newly renovated restaurant also amazing, lot’s of choices and the ambience are luxury. Their newly renovated gym also such a gem, visited every morning during my stay. Their pool also looks very nice, sad didn’t have the chance to swim, but will do on my next stay for sure! Overall, I did not regret at all for my decision to changed my hotel in Singapore to this The Ritz-Carlton Millenia, look forward for the next visit!",5,October 2017,
Great Luxury Hotel,pdutt2016,"We stayed at the Ritz Carlton over the New Year weekend from 30 Dec 2017 - 02 Jan 2018. The main purpose of our stay was to experience the New Year fireworks display. The check-in staff, Ms. Felicia Ho, was very efficient and not only upgraded our room but also assigned us to a room which had a dramatic view of the Marina Bay area and also ensured that we had a ring-side view of the fireworks display. Thanks to the consideration of Ms. Ho, we had a great stay at the Ritz Carlton and I intend to return to stay at this hotel the next time business takes me to Singapore.",5,December 2017,
"Good Hotel, Excellent service",Julius S,This hotel is Ritz Carlton standard what I mean is service are excellent fast and friendly. The room are quite big and of course nice. 2 times room cleaning everyday. However this hotel are not participate in Ritz Carlton membership program. Sauna and Jacuzzi also need to pay additional SGD35 which I think they shall give it as complementary facilities since hotel room charge already quite high.  Anyway overall staying here are recommended.,4,January 2018,
Amazing! What a room! And service!,CaioZanette,"Stayed there for 2 nights working. Room is amazing, huge, with amazing Sigapore views, just fantastic! Bathroom is the size of NY hotels, large tub, separate walk-in shower which was one of the best I’ve took in my life also! And service, just asian style - everything you wish, you get with a smile on! Just perfect! Location is also very good - right downtown.",5,December 2017,
The place to stay.,Basil A,The hotel is ideally located in Marina area with all the shopping malls within walking distance.  Staff go out of their way to make you feel at home.  Rooms are spacious with amazing view of the Marina.  Great breakfast buffet with a hug variety of delicious food. Highly Recommended.,5,December 2017,
Exceptional as always,Bernhard K,"Our favorite hotel, definitely in Singapore, probably worldwide.  The rooms are very spacious, very clean, very comfortable big beds, big bathroom, great products, great view either of Marina Bay or the river/city.  The staff is very friendly, exceptionally attentive  and helpful and very well trained and organized. The breakfast buffet is one of the highlights why we love this hotel so much. The spread is unbelievably broad and of the best quality. Only drawback: you very likely eat too much 😃. The New Year Countdown Party and dinner buffet was great. A special thank you to Syarifuddin Bin Mashuri  We always like to come back to Singapore and especially to the Ritz Carlton. ",5,January 2018,
Will come back,Rossandmichelle,"This hotel is very good, from arrival through to food and all staff  I have nothing but praise. Club level the very best I have ever experienced anywhere. The gym and pool fantastic and up to date, towels, water, fruit in gym all good. I would like to kidnap the chefs who looked after us in the club lounge as the food they prepared for us in the mornings to order was done with care and kindness - right up to personally delivering to table on occasion.  The views from hotel (and bath) worth the stay on their own. Who ever runs this place deserves what they are paying them and some. Good job.",5,January 2018,
Precious moments and memories,Vandana V,With family it’s important to stay well and collect beautiful memories. Ritz spoiled us with their care and comfortable and indulgent stay. The kids and me are going to take these days together a long way into our cherished memories,5,December 2017,
Amazing experience,jess-12875,"We recently stayed at the Ritz Carlton while in Singapore for a few days. This is by far one of the best if not the best hotel we have stayed in.   The service upon arrival had already set up the kind of high expectations of service we were going to receive. We were lucky enough to have a room with a stunning view of Marina Bay which you could just gaze at the whole day.   We went out a few hours and when we came back to our room, our slippers had been put next to the bed and the room made up for sleeping along with a little note from front desk thanking us for staying.   We were genuinely sad we had to leave the next day as the ritz makes you feel pretty special.   We will definitely be back again as well as staying at other ritz! ",5,December 2017,
Christmas Staycation,MOH A R,"A regular guest of the hotel, Ritz-Carlton Millennia have always been the number one choice for a staycation. Though the interior design of the hotel is old, they are still the True Ladies and Gentlemen of the hotel. The front line staff were polite and friendly to all the guests of the hotel. The only flaw of the visit was the lack of hit beverages ie coffee capsules and tea bags etc which are often provided in the room were not available upon check-in in. Have requested for the supplies during the turn down service provided but the request was not acceded to. Though I was satisfied with the front line service, the drop in the operational service ready room was not acceptable in my personal opinion. Though the hotel have a pleasant view of the Marina Bay, the room was hot and…",4,December 2017,
"Fantastic service, attentive staff, rooms finely appointed",Ryan D,"My wife and I would recommend the Ritz-Carlton Millenia Singapore without hesitation. Not only was the room spectacular, the wonderful reception staff provided extended Club access for our honeymoon. Perfect experience - highly recommended. ",5,January 2018,
A comfortable occupancy experience,jiachengz2018,"1.Friendly service staff 2.Delicious lunch and dinner 3.A clean swimming pool 4.The facilities of the room are perfect 5.The elevator has a great experience. It's very fast from the 3 to the 31, and there's not much noise。",4,December 2017,
Good stay,Karan israni,Hi its the best location for  views of marina from the room or club lounge in corner but not for people who like hustle bustle rooms are nice excellent outdoor pool but only disappointment that they charge for sauna steam even for room guest even if u have a club room people who enjoy watching tv late at night will have a bit of problem at tv is fixed,3,January 2018,
We Get This Service Again,MathiasFankle,We stayed with our children and nothing was too much trouble for the friendly helpful staff throughout the entire hotel. Our room had everything we could possibly need and was clean with great turndown service. Breakfast was a great choice and what a treat for the children to have ice cream. Would love to stay at this hotel as I would believe it would surpass it's 5 star rating.,5,April 2017,
Great restaurant and very good sevices. Specially thanks to Jieping from front desk.,Minmin S,"Stayed 2 nights in December 2017.  Tried both Summer Pavilion(Chinese) and Colony(buffet), the food is fantastic and the service is very good. The staff in both restaurant are willing to help you with anything you've asked, not only the food...... Specially thanks to Jieping from front desk, he arrange a fruit platter for our stay with a very warm welcome card. Very good experience stay in Ritz Carlton and will go back to stay there for my next visit to Singapore.",5,December 2017,
Disappointed with Concierge Service,jonathan,"1) Stayed here as a staycation. Invited a few friends over to accompany us for some drinks at chihuly lounge. When they were to return home , went to concierge desk to ask for 2 complimentary parking tickets but was rejected. Do note that I have spent $300 on drinks alone in the lounge and my room cost a bomb , nightly $810.  2) Went to Ritz club on the highest floor , and witness them chasing out a Korean couple with kids after 6pm but have to say that the staff ask them out politely. Not very good impression for a person who have kids like me.  3) The other area of service like front desk , check in/out, housekeeping etc are impressive though",3,December 2017,
Bathroom with a view,bernhard281,"Ritz Carlton is one of the best hotels in Singapore. It is very centrally located, has excellent service, good restaurants and very nice ambiance. walking distance to Marina bay. enjoy the stunning view over Marina Bay from your bath tub",5,March 2017,
Short visit but sweet,Lyn L,"Second visit and again excellent. Easy walking area to several sites and shopping areas. Helpfulness of staff was excellent and recognition of my special birthday was nice. Breakfast is vast with great quality and variety. Pool area has a mix of sun and shade and a great pool for doing laps. They provide sun screen, magazines, thick towels and lovely loungers. The room with water view is amazing and the room is beautiful.",5,December 2017,
A New Year Treat!,michaelhH5372IG,"Our family spent 3 nights at the Ritz Carlton at the end of our beach holiday in Malaysia.   My wife and I have been visiting this hotel for over 25 years now and while Marina Bay has grown around it this hotel continues to deliver a consistent and high quality service. From the moment you arrive until the time you leave you are met with friendly and efficient service, even when the demands on the staff were tremendous - as they were over this busy New Year period.   We enjoyed the Club facilities on the 32nd Floor during our stay and the quality of the offering is truly exceptional when compared with its peers. The Club is managed by Sheila Marie Tan Benzon and she has exceptional and attentive staff.   We also enjoyed a wonderful evening at the Summer Pavilion which for me…",5,January 2018,
"Unbelievable Service, food & Hotel ",a.C,"We were fortunate enough to stay 3 nights at the Ritz Carlton in Singapore 🇸🇬 which was our first time with the brand, we normally stay a W hotels.  We had Club Lounge access so check in was an amazing experience. Staff were very attentive and nothing was ever an issue, was amazed how they could  remember you by your surname.. Inside the Club Lounge views of Marina Bay was absolutely amazing and the food some of the best we've had in any hotel.. I was sick for a few days so spent majority of time in our room (3205) which was no issues whatsoever as the room were very larger and comfortable but a little dated. The Hotel had organised a choir to sing Christmas Carols in the Club Lounge & lobby areas and which was truly breathtaking to watch.  During checkout we forgot our mini…",5,December 2017,
If would give 6 stars if I could!,papeetee,"Even if is does not look like it from the outside, this place is hotel-heaven!  I had booked a club room, which was very spacious, had huge windows with amazing views, a huge bathroom with a big window and heavenly beds.  The lounge in the 32th floor is amazing.  Service could not be better, the food is freshly prepared and very tasty, drinks are served almost all day long and the views over Marina Bay are just amazing.  Staff is just super friendly, they know you by your name and are always SO helpful.  I made the mistake of booking another hotel for my last night in Singapore,which was a huge huge mistake.  I will definitely be back when coming back to Singapore. Cannot wait! ",5,January 2018,
Great Staycation with beautiful View !,Miroshini,"Celebrated my mum's birthday on 3Dec. My room came with the beautiful view of the Marina Bay, thanks to the front desk for giving me such a wonderful room with the fantastic view and also arranging some amenities to compliment my mum’s birthday. Very sweet of them, thank you very much! My mum really did love it !   I would definetly recommend to get the room with that view of the Marina Bay as you can see from the picture. My favourite part of the room was bathroom concept with the open view. Everything was fantastic ! Breakfast had a huge spread with different delicacy. Worth it ! Highly recommend this place !   Thank you very much for the wonderful experience , looking forward to stay for my brother’s birthday this coming Sunday. ",5,December 2017,
Enjoyed the hotel and the view.,hweelingl2018,"Ritz Carlton, as usual a great hotel. Location was good, room size was good with comfortable beds. Wonderful view of the city. Spent Christmas there, would have liked it if there were some Christmas activities for the kids.",4,December 2017,
