Review title,Username,Review,Rating,date,traveller_type
Never let you down,Goaskali,"This Four Seasons, while a city hotel does not disappoint! The location, decor and rooms were beautiful. We stayed 3 nights on a stop before Bali and although the hotel was crowded the service was top notch. Shout out to the concierge team! We tend to ask a lot of questions about local life and they were happy to chat with us and tell us so much about themselves and so proud of their island city! The breakfast buffet was over the top and I am a seasoned traveller, I'm still thinking about the delicious food. Best part was, why we were sad to depart we were handed an envelope from Concierge Paschal (spelling?) with a small notebook she put together with a lovely note about the history of Singapore and info for our next trip. She went above and beyond the call of service. This…",5,,
Great hotel in an excellent location,Derby88,"the Four Seasons lived up to its reputation.  The service was excellent, rooms large and well appointed and location excellent.  The hotel is just a short walk from Singapore's famous Orchard Road shopping area with lots of malls.",5,,
"Excellent, from start to finish",Alan C,We stopped in Singapore for three nights to break over journey to Bali. From the moment they met us at the airport to when they waved us goodbye the Four Seasons experience was in evidence......and that's despite the fact that we arrive when it was the Lunar (Chinese) New Year and the place was completely full. Thoroughly recommended. The Four Seasons never disappoints.  Tip: we were on the 18th floor. The higher the floor the further away you are from the hustle and bustle at street level.,5,,
The best hotel in Singapore for spoilt people :),Elisabeth K,"From arriving to the hotel until checking out. The room was lovely and spacious, also perfectly clean! Every detail was taken care of, nothing was ever missing. We had also a good upgrade offer and it was all worth it. It is a very quiet hotel and the service is personal and attitude is good! The breakfast was absolutely fantastic, also the food at the restaurant and bar. This place is for people, who really want the best quality and good relaxing atmosphere.  After staying in a couple of other 5* hotels in Singapore, the Four Seasons is just outstanding... And the shopping is very close ;) Thank You for this good experience! We will be coming back for sure!",5,,
Service par excellence,Stephen H,"My wife and me and friends stayed at the Four Seasons for 3 days prior to embarking on a cruise to Myanmar and back to Singapore. During our stay the staff were nothing less than really helpful and always smiling.  Furthermore the hotel restaurants were really excellent.  However a word to the wise, the prices for wine and spirits in Singapore are astronomical due to massive government taxes - e.g. a bottle of wine which would   cost in the UK about £15-£18 would set you back nothing less than about £35 and up. The piece de resistance for us was being allowed to return to the hotel after our cruise and spend the day pro bono in the health club from early in the morning until early evening as our flight back to UK was not until late",5,,
Great stay in a great hotel in a great city,Jeff B,"This hotel was in excellent condition throughout and the staff were friendly,helpful and very efficient. The health and fitness facilities were comprehensive and in  pristine condition. There is nothing negative to say about this hotel at all. In hindsight we might stay next time nearer the business district centre, although the MRT transport system is close by and, as expected, very clean and efficient so a minor issue. Orchard Road shopping is just around the corner and very convenient, as are the restaurants.",5,,
The best of the best!  If you are looking for a place to call home where everyone knows what you want before you do!,Sasha S,"A beautiful and elegant place that's energetic and exciting, but quiet and tucked away from the world.  This is an experience not to be missed.  It is a truly world class hotel deserving of every praise",5,,
Very Good Hotel,Kier_Wh,"The Four Seasons Singapore is one of the best luxury hotels in Singapore. We were upgraded to the Ambassador Suite on the 19th floor and was blown away but the amount of space and the type of decor used in the room. There were great paintings and tasteful furniture that really went well with the room. It offered a cozy feeling and found myself sitting on the couch with my legs up watching the tv with a cup of tea and an issue of The Economist.  The room made me feel like I was at one of my own homes, and I really enjoyed it. Service was great and the food and coffee downstairs matches the service. The restaurant is filled with very hardworking staff that seem to enjoy their work. The music is awful but after some investigating I found out it was because the GM signed a contract…",4,,
Great Hotel,anwar,"This not my first time to stay at Four Season Hotel Singapore ,           The four season  is Great  and Luxurious Hotel in the Center of the City with a walking  distance to Orchard Road, From the Beginning ,  The Concierge and  DoorMen are more than great and helpful with a  charming face, As we arrive reception staff  she toke us  directly to do the check in our  suite with a great welcome  she was very nice. The room is superior  with a stunning  view  over Orchard Road, The Housekeeping are making my stay more comfortable, Restaurant and Bar with a great staff  and delicious food ,  GYM and swimming pool..are amazing This a short words about my experience  regarding a nice hotel in Singapore. Me and my wife we had Superior  time at the Four Season hotel Singapore .. And for…",5,,
Great service! ,Ngelencer,"Congrats to Four Seasons! Screening thru most reviews, indeed the hotel is up to its reputation: great service and experience!  Front desk were very friendly, and really try to be personal by greeting me by name. Concierge were very helpful too. Room is classy and I personally like the huge bathroom and its toiletries!  Breakfast is superb! We were there for workshops and we tried most of the buffet & snacks. Excellent food!  Location is of course ideal, close to orchard road and botanical garden. I went there for a jog in the morning. After full day workshop, room service was kind enough to organize my ""dirty"" sports gear. Appreciate that!  After I flew back home, I realized that I might have left my blouse. I called the hotel and they were very helpful with my inquiry. Even…",5,,
Amazing service - accommodations warm and inviting,machalter,"Had a bit of a plumbing issue which is never fun in a hotel, and they ended up moving me, but the service was phenomenal, and it was all sorted in the end.  Hotel could be updated a bit in the lobby but like the rooms.  Would return.",4,,
A world-class experience all around,DrFletch,"I've been fortunate enough to stay at some extraordinary hotels in my life, and I'd put the Singapore Four Seasons squarely in my top ten.  Our Deluxe Room had us wanting to stay for at least another week. The staff were amazing everywhere - from reception to concierge to the free guest lounge where you can get coffee, read magazines, etc.  Everything we needed and wanted was provided and much more. The special touches kept coming and we will be back!",5,,
great location,MVI888,"Four Seasons is within a 3-minute walk from Orchard MRT Station. Shopping malls like ION Orchard, Takashimaya and Paragon are within a 10-minute walk away. Walk thru The link between Four Seasons and Hilton hotel made visits to orchard road very useful. Four seasons’ hotel room and food were excellent and the staff were obliging, The rooms were capacious and deserving of its 5 star grade. The level of personal service was especially noteworthy. i intensely indorse this hotel. Definitely a must for travellers interested in Luxury Brand Shopping,",5,,
Nice stay at the Four Season,Kleine,We were welcomed warmly; the food is great; afternoon tea is very nice.  The rooms were spacious and comfortable.  I loved the TV in our bathroom and the housekeeper made sure the mirror didn't steam up!  The rooftop pool had a great view and came with refreshing towels!,4,,
"Nice in many places, but not the level I would expect",jackybristol,"Stayed in the Four Seasons for two nights on the weekend.  It was pretty good, as you would expect - gym, showers are great, beds very comfortable - kind of minimum requirement stuff when paying so much.  Here is why it did not get 5 stars for me:  I felt as though the level of service was not as I would expect from a 5 star hotel. I was dressed like a tourist and I was left wondering if I had looked more important, would this have been different. An example of this was our breakfast, after confirming it was included when the room was booked, we had to get the girl to check and confirm (which she did), then we were brought a bill 20 minutes later (which we queried again), and then when we checked out we were then again asked to pay for it! Three times we had to tell them - that…",3,,
Best Pet friendly hotel in Singapore. Plus the location and service  is unbeatable :),Elline82,"If you are looking for a second home for your stay in central Singapore, consider the Four Seasons. They are friendly, helpful and an absolute delight. The link between Four Seasons and Hilton hotel made visits to orchard very convenient.",5,,
A special place,Mike_Ingram,"I am an airline pilot and I stay in a lot of hotels all over the world. This hotel is in a class of it's own. The room was beautiful, comfortable and classy. The staff answered every question and followed up to insure that we were happy. There are only a few hotels of this caliber in the world. My wife wanted to live there. Highly recommended!",5,,
Exceptional service sets Four Seasons Singapore apart from the rest,timsydney2015,"The quality of service at Four Seasons exceeds its competitors, having stayed at 2 other hotels in Singapore including those that claim a 6 star status, it truly over delivers. I could not recommend this hotel more highly. It's now in my Top 5 hotels globally, which includes the Ritz in London and Crown Melbourne.",5,,
NEVER LETS US DOWN,Seanr1965,"WELL RUN, GREAT BEDS, GREAT SERVICE AND CONVENIENT LOCATION.  We've stayed a couple of times and its a great experience with first class facilities.  the restaurant one 90 needs a menu upgrade, but it touches the bases, ulcerate /buffet etc, but some cuts a cheap (ungulate not fillet) for example.  also the burrito wasn't kept so well .  overall a great stay and excellent value.  i normally pay up for better but here there is no need, its a good price, great experience, convenient .",5,,
Overall great experience and excellent service.,JostWendt,"We stayed at the Singapore Four Seasons for four nights in January 2015.  We believe this is the best hotel in Singapore, having stayed at two other hotels in the past.  The level of personal service was especially noteworthy.  We strongly recommend this hotel.",5,,
Fantastic Stay,DrHameed,"In the hustle and bustle of Singapore, the four seasons is a tranquil location to get away from  it all. The facilities, room and food were excellent and the staff were helpful, The rooms were spacious and deserving of its  5 star status. Definitely a must ""stay again""",5,,
Central hotel helpful staff,LBurston,Liked staying here although it was very busy during the christmas holidays. Concierge were extremely helpful booking and organising activities. The rooms were spacious but a little dated and i believe they will start renovating this year. We had a suite and it was very comfortable.Breakfast was always busy and we didn't always get a table in the main restaurant. Very good location easy to walk onto orchard road and not too far from all the attractions.,4,,
Excellent Service,reviewermen,"If you love high quality and persona; service stay here. I was welcome by my name getting out of the taxi and at reception, but this was my first time to stay here. My room was beside an elevator, and I could here the rumble, so I complained and the management closed it until 0800 am in the morning. The lobby bar is excellent and afternoon tea is a must. Well done to the hotel team",5,,
Boutique hotel feel very close to Orchard,siddmohan,What I Liked: - very cosy and warm feel as soon you enter the hotel - the best sleep I had in Singapore compared to Ritz Carlton and Mandarin Oriental! - iPhone dock next to the TV which charges your phone but also allows you to play your music on the room speakers - very cool - Etro toileteries - Double doors to the bathroom makes it feel grand and good shower - Apples for you to pick up in the elevator lobby - It is walking distance to ION Mall which is the newest one on Orchard   What I did not like - Compared to the other hotels I stayed (mentioned above) the room felt smaller - No views to talk about,5,,
Top Notch service,EditorsChoice2014,"Four Seasons is like a home away from home - personalized services, attention to detail and great place. The location of the hotel is also very close to the main shopping district yet nestled away in a quiet part of the town.",5,,
it was fabulous stay,mariam s,it was amazing stay really enjoyed it. loved the room it was big so was the bathroom offered upgrade upon arrival got high floor the view was great. location was good right in orchard street where a lot of shopping is done. close to MRT station . staff was friendly and helpful. nothing to complain about truly five star hotel,5,,
good locations and staff service.  the room is well designed.  bed is comfortable. shower is strong and nice.,88traveler_11,"the location is convenient.  Staff is very accommodating and helpful.  the room is well designed.  the bed is very comfortable.  Shower is strong and consistent hot water.  best thing is that you can get to the gym 24 hours with your room key.  Swimming pool is nice and warm. The only problem is that although there are plenty of choices and good quality food for buffet breakfast, they don't taste WOW.  Just ok.",5,,
Excellent service!,Rajesh R,"Nothing to complain, the service, food, rooms - everything was great. Ideally located, some good malls are just a walk away. Suites are pretty well furnished. Hotel requires a rank up, would definitely deserve more than a 5 star.",5,,
it is nice to stay in the Four Seasons within a month,pennyhf,"we had pleasant stay in September. as we came back to Singapore again in October   due to our  good memory last month.  and what was good was that this time we got a suite room.  the service was still  great .  and to my surprise the  doorman said that he remember me. :D  anyway  good team good hotel , love u all !   十月這次的房間是套房 空間很大也很幽靜  一天兩次的清潔服務也是很到位 還有就是有季節的水果 一大盤令人開心 距離烏節路近所以步行到 ＩＯＮ或是高島屋都不太遠  二樓的中國餐廳江南村很適合喜歡中式餐點的朋友 服務良好價格合理還有餐後驚艷的小點心 空間清爽安靜談話聽得到  讓人喜悅的飯店＋餐廳  到機場大約二十多分鐘只是如果是中午和傍晚時間搭乘計程車到烏節路或是機場 有些路段還是會小小有一些的車流",5,,
Fantastic Stay,SanFranciscoMarie,"My family and I recently stayed at the Four Seasons Singapore over holiday break. It was a last minute trip and we booked through a travel site. I could not be more pleased with the rooms and service of the hotel. The rooms are so elegantly furnished, very large in size and the bathrooms divine.  The concierge was especially helpful. I would give her extra bonus for making our stay enjoyable. She booked our night safari (a bit on the touristy side but nonetheless enjoyable) and went out of her way to get our tickets since the website was down. She also made fantastic restaurant reservations and a car shuttle to the airport. I did not want to leave and wish we did not move to the Sentosa side of Singapore.",5,,
Seven star hotel,eileen d,"This hotel is more than a five star.  We celebrated our family xmas this year at the Four Seasons - indulgent, magical, relaxing, luxurious, in short just perfect. Definitely the best place to stay in Singapore, walking distance to local shops and restaurants and an easy commute to historical sights.  Staff at the hotel pamper their guests without impacting on privacy, with grace and professionalism.  Children are indulged in a kids club, great food and xmas with Santa and the choral choirs was magnificent. The only drawback is the food which  is so so very good you don't want to risk eating anywhere else!! choose, dim sum, mezze, european, asian, each dish more wonderful than the next and what can I say about breakfast, you will feel like Alice in the a culinary wonderland.",5,,
Terrific hotel with superb service,David T,A really great experience with unrivalled friendly and attentive service. Would highly recommend it to someone looking to stay in the Orchard Road area. Good transport links to other parts of the City.,5,,
no privacy,matthew b,"The hotel was dated and the staff refuse to give you privacy in your room they fail to know or ring the room in advance they simply just enter the room, this was raised with the hotel to date no responce back yet The room service menu was very blend and like everything in the hotel very over priced",2,,
Wonderful service and lovely hotel,Angeleez,"My husband and I recently stayed at Four Seasons for our anniversary and Christmas holiday. The check in was quick and streamlined. The Christmas decorations around the hotel were beautiful and definitely felt like the festive season! The room 1302 we stayed in was very spacious and the bathroom was lovely and big. We were welcomed with a lovely chocolate cake and sweets for our anniversary, and rose petals around our bath! The room also had a great view and bed was super comfortable. Location is about 5 min walk to reach Orchard road via the Hilton hotel (walk through indoors). Closest MRT is Orchard Station, which is about 10 mins walk away. Breakfast offering was very good but a bit pricey. Range of food was great and service very friendly. Ordered room service once for lunch…",5,,
Awesome stay!,Ari P,"Four Seasons Singapore is very well located, right off Orchard Road. The hotel is quiet with nice rooms. What sets it apart is the incredible service. Our check in was very warm after a long flight. We were upgraded to a one bedroom suite. There was stuff waiting for our kids in the room. The 4 night stay itself was extremely comfortable. And we even got an extra late checkout on the day that we were leaving! The concierge (Kasturi) was awesome as well. I have stayed at this property before, and I have found no reason to ever switch!!",5,,
Amazing Stay,Big O,"It was an amazing stay because the staf were extremely nice and helpful. My room was always arranged perfectly and they went over and above by placing boxes for my coins, and other small touches. The concierge was extremely helpful and there were smiles all around. Although the hotel looks a little outdated everything felt new and the place always looked sparkling clean. I would recommend this to anyone coming to Singapore since its a small walk from Orchard Road as well.",5,,
I love this place,SJC,"Obviously, it's part of a chain.  It's not quirky.  There are no surprises.  Sometimes that is exactly what you want.  After a long flight, to reach somewhere familiar where you know the service will be impeccable, where the staff name-check you from the moment you arrive (don't ask me why that's important - it just is), room service is rapid, the spa is first rate, the swimming pool on the roof is almost able to convince you that you're not in the middle of Concrete City, and the beds are brilliant, why go anywhere else?   You could stay at Raffles and be surrounded by tourists thronging for the obligatory Singapore Sling or stay at any of the other large corporate hotels, of which there are a multitude in this very odd city, but for me this place feels like coming home.  The…",5,,
Excellent!,AleksiaH,What a hotel at the heart of the town! Very giid services and friendly stuff... Very nice rooms with many amenities and hot bath tubs! I found very interesting the greetings snacks they gave me! Very tasty!  A little bit costly but acceptable!,5,,
Class Facility,Jim M,I have stayed at the Four Seasons multiple times and several while our meetings were held elsewhere because of the consistently high quality of service no matter how you measure it. The staff has been the most friendly and helpful of any hotel I have stayed. I would rank the Four Seasons the top hotel in Singapore and I have stayed at them all and would say they compete with the top hotels worldwide. No matter how stressful the business I always leave there feeling relaxed due to the atmosphere and high standards for the room layout and cleanliness and professionalism of the staff. For work or vacation it receives my highest marks.     Jim McDonnell,5,,
In a class of its own..,KLtraveller2010,"This place has a sense of 'class' to it. A bit understated lobby compared to other hotels in Singapore but cosy and 'classy'. Staff are very helpful and friendly. Our rooms are spacious and they prepared some tidbits for the children which made them quite happy. We enjoyed our stay and the location is so convenient. One comment regarding the bathroom in the one-bedroom suite - the shower head is too close to the wall which make the water falls close to the wall which makes it uncomfortable to move your hands around during a shower. But overall, great hotel and service!",5,,
"Great location, great room and great service",L W,It is located a bit off from the CBD but it is also easily connected to most sites you would like to visit.  I am staying there for a week for business. I was too busy to enjoy the facilities.  But I did go to the gym and swimming pool which are both good.  I particularly like their greeting sweets which were tasty.,5,,
Good place,designursoul,"It was located really close to orchard road.One turn and the place gets calm from hustle or the shopping street.The rooms are large, cosy and comfortable experience.The rooms where large and comfortable considering most rooms in Singapore hotels are smaller.The sheets cleaned daily and service always with a smile and respectable.",4,,
Fantastic hotel,mwazanji,Great hotel and great location.  Hotel staff was very nice and almost always recognized us and greeted by name.  I would definitely stay there again in future.  This hotel represents the Four Season's brand well.,5,,
great hotel,Stell178,Wonderful staff and wonderful service.   My short stay at this hotel was a real delight.  The bed was the most comfortable I have ever slept in and the pillows felt like sleeping on a cloud.  In particular the reception and dining room staff were fantastic.,5,,
A little disappointed,vanderveer J,"we stayed here 2 night.This hotel was very nice, but a bit old and the toilet and bathroom was small.However, Hotel location is also convenient with shopping malls within walking distance.The staff was OK!!!!",3,,
Simply the best,8LavaLaguna8,"True luxury. All was just perfect! Breakfast, sleep, room, service.  Bravo Four Seasons! The location is perfect. Just in a city center and all you need is really close.  Even the lowest category of room is still impressive.",5,,
Truly 5 stars,Hossen Goburdhun,"We are a family of four with two youngish kids and we spent 4 nights there. On the way to the hotel in the hotel limo, we felt it would be a wonderful experience and we were not disappointed!  Staff was warm and always welcoming, reception made our check in seamless. The room was big enough to accommodate all of us and gave us a wonderful view of the city.  The concierge services were awesome, as well as the spa staff and those attending at the swimming pool. We appreciated a lot the thank  you note from spa staff waiting for us in our room on our way back from our therapy, the way all the Chargers cables were tidied up and arranged and the bookmarks  used by housekeeping to mark our books. Those small things made the hotel truly special.  One of our best hotel experience and a…",5,,
Chinese restraunt on the second floor is excellent,AroundTheWorld8080,"We didn't say here, but we dined at the Chinese restaurant on the second floor.  We arrived at 6pm when they opened, and we were seated at a beautiful table facing the window to the lush outdoor landscape.    The menu is extensive.  However, if you read the options carefully, you can create your own 4 course meal without having to pay the higher fixed price pre-menus that are also offered.  It does help if you already know how to discern what dishes are ""common fare"" that you could get in the US  versus which dishes are ""out of the ordinary"" to really take advantage of this dining experience.  The chef really surprised us with clever flavors on traditional dishes.  And a few surprises on new flavor combinations that were very unique.  The coconut dessert that looked like…",5,,
Definition of luxury,Lukas K,This was our final stop of our Malaysia -  Singapore vacation. As previously stayed at FS Langkawi I had no doubt this will be awesome final point of our great holiday.Just behind corner of Orchard road for all shopping freaks. One ninety bar excellent spot for evening drinks. Expensive yes but worth it,5,,
One of the best hotels I have ever stayed in.,Arjunrao76,"The staff is magnificent and the suites are absolutely incredible. Most notably, the concierge desk was always manned by super efficient people who always delivered with a smile. The hotel is located just off Orchard Road making it a great location to stay at.",5,,
"As always, service was great",Fivegirls2000,"You can not go wrong with Four Seasons. Good, solid hotel.  The bedding was devine, plush duvet, high count linen. The hotel smels very nice, they put lemon grass into air conditionning system.Complimentary Internet was only for two devices, room was  slightly old fashionned.",5,,
Relaxing and convenient,Aniko V,"Staying every other month in this hotel, I found the staff very helpful, they know their priority. Any questions or request has been answered in a short period of time. The facility is equipped with a rec center and the upper most pool is very pleasant. The room is nicely decorated and very funcional bathroom, too. The location is great, close to hospital, and subway. I heard their food is not the best, but other than that it is one of my top choice in Singapore.",5,,
Classic Quality Hotel,brentdsmith1,Not your dark hip hotel with music thumping where the lobby turns into a disco at night.  Just your classic quality hotel where everyone remembers your name and your preferences.    I've been staying here since 1997 and it has aged well with a few minor spruce ups here and there.  New bar is a nice addition as old bar space was sort of an afterthought even in the old days.  Perfection.,5,,
still as good,Al C,"Four Seasons Singapore is one of those hotels you do not hear much of.   It has been around for a while.    My recent stay has been excellent.   The location is top notched right on the edge of the Orchard shopping belt and therefore walk to shop and shop to walk you shopaholics.   Service is very friendly.   Food here is expensive but high quality.    Rooms are spacious and comfortable.    Add to that a swimming pool, tennis courts and a gym, you have everything you need for a stay.   Keep it up, this is my preferred hotel if I need to stay near Orchard again.",4,,
Best hotel with great service !!!,David T,"I had a great experience from the moment that I entered the hotel until the day I left it. The staff is amazing. They really look at you and think what will make your stay their more comfortable. When I got to the hotel early in the morning they sent me to the room a complementary breakfast without asking for. In the morning when I wanted to go for a jogging, the reception staff offered a jogging map with different routes. When I returned, the doorman was ready with a cold bottle of water (and he knew my name, amazing!). The room was constantly been cleaned with attention to every detail (including leaving me a bookmark since I had a reading book without such). You really feel that they put attention to every detail. I highly recommend.",5,,
BRILLIANT LOCATION - QUIET,glau888,"Stayed here 2 nights and loved it. Just a 3 minute walk to get to ION and the MRT.  Very convenient and quiet location. I ran the Vertical Swissotel Marathon and could just walk to the station to get to the event. The  room is elegant good size, great housekeeping.",4,,
The high quality facility you expect from a Four Seasons,LCandBC,"Stayed for business and was what you expect (in a good way) from a four seasons hotel - elegant public spaces, good sized room, comfy bed, good desk set up for working w/ accessible plugs and comfy chair, elegant bathrooms, and nice set up for hairdryer in the room (like the UK, no plugs in the bathroom).  Included basic wifi - or an option to purchase higher speed - the regular access was fine for email and basic web stuff.   A bonus was a nice - but very humid - run through the botanical gardens in the early AM.  The bellhop offered a map with a nice running loop which went through the gardens and some neighborhoods,  Felt perfectly safe running along (as a female) before dawn.    Cost about S$32 in a cab from the airport to the hotel during morning rush hour.",4,,
at par with best hotels a real 5 star,Dg1939,great hotel great services great great great. close to shopping restaurants at the same time away from the noice and crowded orchard street. staff was numero1 all the way we arrive till departure. special  comendation to front desk manager and housekiping,5,,
DNA of Luxury,AnujFca,"Brilliantly located close to the business areas and gourmet restaurants and quick shopping options,both luxury as well as bargain hunting. the check in experience was brilliant and after an overnight flight a very refreshing experience. had a lot of meetings in my room and the housekeeping staff were absolutely amazing with replenishing the tea coffee trays as also with the extra chairs and note pads.",5,,
Four Seasons-Singapore AMAZING!,Ia A,"Housekeeping staff-so fast and efficient and willing to do anything at anytime, I would call for more towel and they will be at my door in under 5 minutes, and this happened repeatedly and consistently for 2.5 weeks.  Concierge-define what a concierge's role is and should be!, they knew everything and if they didn't they would call me back within the hour with all the information they have gathered, their tips and advice were always spot on.  Reception- I had a problem with them because they were incredibly hard to reach via phone however the concierge always made sure they called me back when they were available, and one of the receptionists misquoted the room rate when we decided to extend our stay (yeah, two weeks in this hotel was just not enough!)  Room-Spacious, plenty of…",5,,
Good Service,amy p,Staff provided good service throughout and they even greeted me by my name during breakfast checking how am I. only disadvantage is hotel is quite old but i must say the staff service is of top notch. Breakfast variety is so-so compared to other hotels. Spent 2 nights here on work and conference at the Four Seasons itself.,4,,
World class in the heart of Singapore,Narayan Ranjan,"This was second time that I stayed at Four Seasons the I was pleasantly surprised the moment all my details popped on feeding my passport. Rooms are very specious and all amenities are noteworthy.  Four Seasons, Singapore's service is simply world class.",5,,
Probably the Best,Thomas K,"I love this hotel, it has class, The suites are impeccable, the service cannot be better, the Chinese restaurant is out of this world, the bar is cozy, the breakfast international, the shopping world class, the gym state of the art and the location with its walkway to the Hilton on Orchard street just fantastic. I would live in this hotel all year round if I could. Thank you 4 Seasons year after year.",5,,
"Beautiful room, impeccable service",CelloYellow T,"I spent four nights here on work - and it was such a lovely hotel to come back to at the end of each day.   The room was large and well appointed with a decent view. The loo was the high point - very elegantly done with lots of space. The bed was extremely comfortable and the room was nice and quiet - which is really what you need from a hotel room. There were two universal plug points as well as a travel adapter in the room which makes things a lot easier.    And the service was excellent throughout. One day I came back to find a bookmark in my book replacing the scrap of paper I had been using, with a hand written note. Another day I came back to find a slice of chocolate cake waiting for me - to help me celebrate an occasion. The location is pretty good - it's a short walk to…",5,,
Good stay!,ankitarora2014,"I stayed at the hotel for single night during my business trip. The location is nice with decent sized rooms. I would like to specially mention a word about the reception staff. It took them little longer since another customer before me had various inquiries. At the time of my check-in, reception staff apologized for the delay and they offered me a glass of juice in order to make up for the that. This shows their focus on serving each customer with perfection, which i really liked. The room service was great and quick and they have lot of vegetarian options with buffet and food worth every SGD. The only reason for 4 stars is that room did not have a great view, the probable reason was they gave room to me on 6th floor. However, it's worth the stay at the price of the stay!",4,,
Elegant hotel with amazing service,Splash135,"My friend and I stayed here in May of 2014.  We were warmly welcomed upon arrival and allowed to check in earlier than the standard check-in time.  Our room was large, comfortable, quiet and cool.  So much so that we slept in on a number of days just enjoying the luxurious linens on the lovely beds.  The bathroom was beautiful with plenty of space and high-end amenities.  The breakfast is vast and delicious with more choices than one would ever need.  While the pool is slightly on the small side, the service more than makes up for it.  I was relaxing with my eyes closed on a lounge-chair and upon opening them, I found a glass of iced water with lemon, a decorative orchid and a cold scented cloth waiting on the small table next to me.  The tour desk efficiently booked all of our…",5,,
It's the attention to detail,iain_anderson,Four Seasons does it again - impeccable service from start to finish. Little complimentary items from housekeeping to make your stay even more enjoyable - done discreetly and with great charm and wit. Great location for shopping and business district. Superb rooftop pool. Loved the insomnia beater CD in your room to help you drift off after the long haul to get here. Will be my hotel of choice.,5,,
"Five Star Hotel  - Area, Building & Service",PellisLondon,"The REGENT SINGAPORE , a 4 Seasons Hotel, is ideally situated in Cuscaden Road OFF Orchard Road,is a delight to review. The situation was brilliant - just a 10 minute walk to Orchard  MRT (Metro) station and the whole City is accessible. The Building is new, well laid out & decor sumptuous . The rooms are really SUPERIOR quality. Most of all, the Staff were so obliging and friendly. We stayed for 2 nights on a ROOM & CONTINENTAL breakfast package. This was not Coffee, juice and cold meats, it was FULL ENGLISH, FULL ASIAN -  FULL EVERYTHING in fact. We cannot speak HIGHLY enough of this HOTEL, a treasure in the East!",5,,
awesome,Kunyit_Asam,Awesome hotel. Just a walk away from the Orchard road and minutes away by taxi to Marina side. Breakfast is excellent. Brunch is very good. Staffs are exceptionally professional.  A value for your $$ spend.,5,,
"A reliable, central Orchard road hotel",twizm,"The Four Seasons is located in the middle of Orchard road, close to all the malls one would like to go. The subway is located a block away as well, making it easy to go around SG. Do note that you may have to hike a little bit (100 metres) at an incline coming from Orchard. However, there is another route inside the hotel, connecting it with the Hilton.  The hotel room is very big. It may require a renovation soon but it's very well maintained. The staff are friendly and would gladly help their guests. I have never eaten at the hotel, so I do not have any comments about their food.",5,,
Discreet & peaceful oasis in the heart of Singapore,Moleseyboy,"I stayed for only two nights at the Four Seasons hotel in Singapore last week, and wish I'd had a week to take advantage of its calming influence.  It's one of the few really decent hotels that my company includes in its corporate list, and I've been fortunate enough to have stayed here a few times over the past years.  The rooms are spacious, elegantly appointed, quiet and in possession of glorious bathrooms and the most comfortable beds.  The restaurants in the hotel are under-stated and excellent, and the bar is both inside and outside, depending on your mood.  The hotel is characterised by outstanding service - neither obsequious nor over-bearing, but perfectly judged in its friendliness but not over-familiarity.  If only all hotels were like this, Tripadvisor might well go…",5,,
"A decent, luxury and lovely hotel. U will love it!",Glico_hongkong,"Many things can make a hotel memorable--the location, the view, the food, the convenience, the style, the service. This hotel has every single one of those. My room is facing Orchard Road, which contains a mixture of greenery scenery as well as business district, however, it would not be causing any disturbance for hotel guests.This is a hotel that goes the extra mile. Would absolutely recommend to business travellers, family and friends!",5,,
top level service,MarioLonghi,"Top level service as you would expect from a four season. The room is amazing and spa was very well maintained. They have a swim lane pool with full gym (and sauna) on the bottom floor spa and an amazing pool on the roof top.  Prices of services and food are not best, but quite compatible with the city.",5,,
Best stay. wonderful caring staff,RamiW,"Wonderful hotel staff, caring and assisting to any guest needs. Great rooms and great location. Nice Spa and pool facilities. Great bar with wide selection of drinks and win. Good restaurants. Great shopping near by",5,,
Excellent staycation,mandya162,"We live in Singapore and spent four nights at the Four Seasons in October 2014 when our home renovation went awry. Everything was perfect. We had a one bedroom suite which was comfortable and classy. The hotel is brilliantly located and I enjoyed walking to Tanglin Mall and other places on Orchard Road. We especially enjoyed the Terrazzo Bar in the hotel. It's hard to believe, until you actually visit it, that a place so close to the bustle of Orchard Road can feel so peaceful and resort-like. We enjoyed breakfasts, coffees, aperitifs and dinners and I particularly enjoyed spending a few hours there one morning over coffee with my laptop and books for company. The decor is soothing and tropical with comfortable wrought-iron chairs and lush greenery, and the staff are fantastic.…",5,,
Excellent Hotel,Davide G,"One of the best Hotel In the World, outstanding Service and Confort. The Four Season Singapore is one of the Best Hotel I have ever been, the various Restaurants will give you the best Food.  Located in the center of the city is a luxury Icon.",5,,
a view to die for,ge0gi0,"I  spent the weekend at The Four Seasons Singapore. I can say that it was beyond expectation since checking in by reception who tried there best to find me the best room, the Marina Bay Room. Beautiful room with HD TV and free internet which quite fast and be able to watch youtube as well. Everywhere i walk in the hotel i just get the warm welcome feeling with smile and professional staffs who are willing to help with everything. Breakfast was great, good choices of food. Especially thanks to the staff from the lounge and, the manager on duty. The security are very fast and efficient in  taking care of a guest who had a little accident and made her feel like beyond expectation, they are so professional and 110% service mind. I can say i am spoiled, thanks to The Four Seasons…",5,,
