title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
I time experience to start.,4,,"The breakfast make us disappointed,cos frist day eat buffet service.we enjoy the all the food, but next day we went we started to called the food ,service staff told us we can call only  1 time main course only ,so I asked the service staff  why different with yesterday. He gives us the answers ,the staff let of communication.we feel no mood to eat the breakfast. Thank",Ho,Couple,Elevated Kallang Room with Kallang Precinct view,2,"26, 2021",Singapore,sg,[List]
Good,7,Facilities &service is great,Could have include breakfast would be better.,Sendrene,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"17, 2021",Singapore,sg,[List]
disappointing,6,Service in Club was very good and friendly. Suites had a great view.,"Both the Colony and Chinese restaurant were not living up to expectations. Colony used to have great buffet, is now because of Covid restrictions small bites brought to the table. It is ok, not great. Chinese restaurant ok, but very rushed service. Sauna tepid, could not be regulated. Hotel had major renovations going on, partly noisy, many areas sealed off. At SGD 3500 per night per suite a very underwhelming experience.",R,Family,Club Premier Suite with a King Bed and Marina Bay view,3,"2, 2021",Singapore,sg,[List]
Basin tap and aircon leakage,6,The bed and the pillow,The basin tap in the bathroom was leaking. Reception sent a technician and said the tap is a loose and just need to push a little tighter but however we will need a little effort to do so and we will tend to forget about it and the water would keep leaking. Also the aircon in the bathroom has also leakage problem. The water was dripping onto the basin tabletop.,Jonathan,Family,Elevated Kallang Room with Kallang Precinct view,1,"1, 2021",Singapore,sg,[List]
Good,7,Sight of the room and specious of room,Prices,Sim,Couple,Deluxe Kallang Guest room with 1 King Bed,2,"31, 2020",Singapore,sg,[List]
avoid peak period,5,"location was great, very close to Gardens by the Bay.","room looking a bit tired. Room 2820 had water stains on the tables, ledges. Hair presumably left by the previous occupants.",Ping,Family,Deluxe Kallang Guest room with 1 King Bed,3,"11, 2020",Singapore,sg,[List]
Still our favourite hotel and will go back but disappointed this time.,7,We have been back to Ritz many times and in fact this is the only place that we would have staycation in the city. The room is Super spacious and the view is superb regardless what room type you choose. The breakfast has generally been great that something we as a family would look forward to. The bed and shower are devine including the roller bed or sofa bed made for the little one!,"The room smelled weird upon checkin but your nose quickly adjust to it. We thought it was the humidity and the lockdown led to temporary smell but at the end of our check out we realised that might very well be a smoking room which was why the smell doesn’t go away after days.
Poor communication at check in and lack of solution at the lobby desk. We were not told at the check in that no buffet or dine-in breakfast will be served due to covid situation. Instead we were told S$48 per pax for breakfast. We woke up late and the young one was super hungry. We went downstairs to the usual restaurant Colony for breakfast and was told by the cleaning ladies there that no breakfast will be served but only at Club floor. At the hotel lobby, when I was asking the concierge desk, we were told that only order in was available and it will take at least 30mins if they help to expedite the orders. When I told them the need for my little one to get food, the ladies busy calling around but offered no option as to what they can do to resolve the issue. I offered to go up to the club floor with immediate access to food for my little one and we will happily pay for it and no feedback or decision. After a long time, the lobby manager Douglas came to facilitate and offered immediate pancake ordered for my little one and access to food for us right away.  We were
Also well taken care of at the breakfast place, which shows they are really trying to resolve the issue. Overall, I understand the unusual situation led to the mistake to advise your guests, but it really shouldn’t happen to Ritz!",Samantha,Family,Elevated Kallang Room with Kallang Precinct view,2,"11, 2020",Singapore,sg,[List]
Ritz Carlton staycation,6,"Cleanliness, view from the room","Availability of the room we booked (we booked King bed and were given two double bed), late availability of the room (check in at 3pm but room available at 4pm), no breakfast on Sundays (they have a champagne brunch which needs to be booked well in advance)",Remi,Couple,Grand Marina Room with King Bed and Marina Bay view,1,"3, 2020",Singapore,sg,[List]
"It was very cosy and private, than if we were to go to a resort type staycation.",7,"We liked the view and that's why I went back there, but the room seems to have ""shrunk""? I booked for my own stay a few times many years ago - and the last time turn out to be 10 years already. And apart from feeling the room shrunk, the pool and other facilities remained the same, hence it was rather ""boring"", apart from the view which was impressive. But we stayed at Marina Bay Sands, and it has very impressive view too. So the main question is what's the differentiation, apart from the sentimental which I stayed for myself many years ago. I even had my daughter's first birthday celebration cum xmas at the Ritz 10 years ago. she is 10 years old now.","We didn't know if there were other ""guests' that may be under quaranteen of COVID 19 issues, hence a bit concerning.",V,Family,Deluxe Marina Room with Marina Bay view,1,"28, 2020",Singapore,sg,[List]
Good,7,,Noisy aircon in room,Sheila,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"2, 2020",United Kingdom,gb,[List]
Fair,5.4,,Check in lady was not good,Arnila,Couple,Grand Marina Room with King Bed and Marina Bay view,5,"19, 2020",Sri Lanka,lk,[List]
Overall its fine.,7,The breakfast was quite normal.,"I told the front desk that xmas eve was my friend’s birthday as i book this staycation for her as surprise. But fortunately, nothing was done example, maybe send amenities to the room as birthday gift or maybe handwritten birthday card and a mini cake for my friend or something .",Eugenia,Solo traveler,Grand Kallang Room with King Bed,2,"25, 2019",Singapore,sg,[List]
Nope...not gonna stay here again. Overpriced for level of service. Great view ONLY redeeming factor.,6,Amazing view of the bay and Sands Hotel.,"Room was not properly cleaned when we arrived. Wet bathroom floors, handprints on mirrors, body fluids on mirror next to bed, dusty corners, rotted wood baseboard in bathroom, faded carpet, and poorly caulked seams. Loud lobby. Very loud music in dining area.",Ronald,Family,Deluxe Marina Room with Marina Bay view,2,"20, 2019",United States of America,us,[List]
I booked a grand Kalang room  with supposed ocean views on a high floor at increased price,5.8,On check in I was told the property has a city view and not ocean view. I was then offered a smoking room which I declined and then a room on level 5. 2 days later they offered ocean views on a higher floor.,"They sold me a room not representative of the advertising on Booking. Com
I would not recommend this place. The staff were great but it was false advertising by Ritz Carlton",Peter,Solo traveler,Grand Kallang Room with King Bed,4,"22, 2019",Australia,au,[List]
Good,7.5,"Location 
Suite room","Reception was very bad they let me waiting more than 4 hours for check in 
Dinning in the room was very bad",Mohamed,Solo traveler,Premier Suite with King Bed and Marina Bay view,1,"16, 2019",United Arab Emirates,ae,[List]
very good,9,convenient not crowded and luxury,,Anonymous,Couple,,5,"16, 2022",Australia,au,[List]
Wonderful,9,"Food and drink, view",No,Anonymous,Couple,,3,"22, 2022",Vietnam,vn,[List]
Superb!,10,overall super nice!,,Anonymous,Group,,3,"8, 2022",Philippines,ph,[List]
very good staycation,8,spacious and clean and convenient,none,Anonymous,Family,,1,"8, 2022",Singapore,sg,[List]
Puttin' on the Ritz,9,View. I love the view.,No bidet at the toilet. Bidet is essential aside from toilet paper.,Anonymous,Couple,,1,"7, 2021",Singapore,sg,[List]
Wonderful,9,I liked the view alot...n it was just so mesmerising,The TV services could hv been better as in Internet excess...only had limited cable channels,Anonymous,Couple,,1,"27, 2021",Singapore,sg,[List]
the stay was okay,5,location is great & breakfast was a spread.,check in was super late by 2 hours plus and staff was supposed to update the room was ready but didn’t update via phone. Had to physically come down the check in counter to check and room was ready. was offered in room dining credit but the plans for the whole day was messed up due to late check in.,Umar,Couple,Elevated Kallang Room with Kallang Precinct view,1,"8, 2022",Singapore,sg,[List]
Pleasant,6,The location,The cleaning,Ghadeer,Family,Elevated Kallang Room with Kallang Precinct view,10,"27, 2022",Saudi Arabia,sa,[List]
disappointing,6,room was ok,service was sub standard,Alan,Solo traveler,Grand Kallang Room with King Bed,1,"27, 2022",New Zealand,nz,[List]
good,6,The location is very nice also everything is good except some staff,The telephone not much helpful when we need some help from staff they're not received your call,Ravicha,Couple,Deluxe Marina Room with Marina Bay view,1,"14, 2022",Thailand,th,[List]
Pleasant,6,Food @ Club Lounge was great.,"TV reception was horrible, and it got worse during National Day Parade live telecast. The whole staycation experience (for National Day Parade) was spoilt for my family.",York,Family,Club Deluxe Suite with a King Bed and Marina Bay view,2,"10, 2022",Singapore,sg,[List]
it was enjoyable but wouldn’t advice staying in cause the in room entertainment was bad.,6,The staff and service were excellent,The tv was faulty even after the technician came to rectify it.,Muhammad,Couple,Elevated Kallang Room with Kallang Precinct view,2,"10, 2022",Singapore,sg,[List]
Nice and comfortable stay.,7,Room size was big and in good condition. Breakfast spread was good too.,"The TV reception in my room was not good. On and off the pixelation was distorted. The check-in can be further improved. As it was the National Day period, the check in was a slow. And guests have to stand in the Q for a while.",Karen,Family,Grand Kallang Room with King Bed,2,"10, 2022",Singapore,sg,[List]
Don’t stay here! There are better places for the same or better prices,1,"The only good thing about this hotel is the view 
Also didn’t kick me out at 12:00 on the check out day and I could stay until 13:30","1) No room service at night like all other 5-star hotels do. No one was willing to help find food, but just kept saying that they can’t serve anything to eat anymore 
2) 10% of the staff speak English. The rest won’t even understand the basic words
3) The worst Wi-Fi ever! 
4) Many other small complaints
Overall unfriendly staff with low service quality. The hotel definitely is NOT worth the money. Was VERY surprised with the high rating of this hotel. The fair one mist be between 5-6.",Alexander,Family,Grand Marina Room with King Bed and Marina Bay view,4,"1, 2022",Hong Kong,hk,[List]
Disappointing,4,Mandarin’s better in service and MBS is better in location and facilities.,Front desk lady.,Joonhong,Family,Grand Kallang Room with King Bed,2,"20, 2022",South Korea,kr,[List]
Good,7,"The room service is poor, all bathroom products are not replaced in time",,Cora,Family,"Deluxe Marina Twin, Guest room, 2 Twin/Single Bed(s)",3,"8, 2022",Australia,au,[List]
The view was nice from the room and the space was great.,7,"View was great. 
Buffet dinner at Colony was great",Breakfast can be better.,Tiao,Family,Deluxe suite with 1 king bed,2,"14, 2022",Singapore,sg,[List]
Pleasant,6,the view is nice .,"breakfast is too simple. don’t have enough choices. 
And my room card couldn’t use 2times .the first day and the second day . I don’t understand why they gave me a unable room card .",Natsumi,Solo traveler,Deluxe suite with 1 king bed,3,"3, 2022",Japan,jp,[List]
extremely disappointed. over rated for price point,1,"nice rooms, nice restaurants, good location.","I generally love this hotel. however I was so disappointed on this occasion. on honeymoon and no room was available at check in time, no apology offered, no gesture of good will. estimated 2 hour wait. 3 hours later and no room. had to insist on a holding room to have a shower so we can make dinner! next day we went out from 8am until 3pm and our room hadn’t been cleaned. for the price of the room I don’t find this acceptable.",Lucy,Couple,Deluxe Marina Room with Marina Bay view,2,"30, 2022",Switzerland,ch,[List]
not bad,5,good location,"rooms are outdated , don’t have enough charging pots for electronics.",Eric,Solo traveler,Club Deluxe Marina Room with Marina Bay view,4,"19, 2022",Myanmar,mm,[List]
Fair,5,,You have to pay extra for almost every interesting facility.,Gabriela,Couple,Grand Kallang Room with King Bed,1,"19, 2022",Australia,au,[List]
Perfect Location and Average service,5,"Breakfast was lavish.
Rooms were Big.
Location good.","Furniture was average and Old.
Room service was pathetic , they hardly respond to your calls or even revert back.
Reception staff unorganized and unaware of the guests staying at there hotel as well😊",Ravi,Group,Grand Kallang Room with King Bed,1,"19, 2022",India,in,[List]
Breakfast spread for Muslims could be better,6,The panaromic view from the room and the room size were awesone!,The bed was not firm. Pillows were too soft,Suhanah,Couple,Deluxe Marina Room with Marina Bay view,2,"7, 2022",Singapore,sg,[List]
Average at best. Good business hotel. Will not be staying here again.,4,"Well appointed, nice room.",Staff in lobby-reception seemed very inexperienced and were a little slow. Complete lack of amenities - was surprised to find an empty bar fridge at a top quality hotel with prices rivalling MBS. Stayed at MBS for two nights and moved to Ritz expecting a more classy experience but left disappointed. MBS even sent a complimentary cake to our room.,Varun,Couple,Grand Marina Room with King Bed and Marina Bay view,2,"17, 2022",Australia,au,[List]
Was expected.,7,,The room require retrofitting.,Ca\'uis,Couple,Deluxe Marina Room with Marina Bay view,1,"8, 2022",United Kingdom,gb,[List]
Too busy serving business travellers?,2,Good bathtub view,"Disappointed with the service and value for money of the hotel. I initially got a river view room with half of the Flyer view. I called to change to a room facing the Flyer. I was informed there will be a 100 dollars upgrade fee. When I paid the upgrade fee and moved to the new room, I realised the room could NOT see the Flyer at all! All I got from the receptionist was that there was a miscommunication and they thought I wanted a marina facing room and they did not have any flyer facing room anymore. They only offer a late check out as a compensation. I’m disappointed with the level of service and the hotel’s attitude towards serving individual  leisure guests like me. 
Also I was not expecting staff from 5 star hotel to step into the room with their shoes on! It immediately reminded me that the floor in the room is not clean. :(",Guan,Couple,Deluxe Kallang Guest room with 1 King Bed,2,"31, 2022",Singapore,sg,[List]
urban jungle getaway,6,"very spacious and with a good view, the service was good as well.","the tub was faulty and couldn’t drain. breakfast was dry, scrambled eggs were hard (nowhere near scrambled). everything else was fine.",Trini,Family,Deluxe Kallang Guest room with 1 King Bed,1,"26, 2022",Singapore,sg,[List]
not bad :(,5,The location of hotel is good,"The hotel room facilities are aging. We went to this hotel for our honeymoon, and we made three requests because hot water didn't come out. In the end, we changed rooms. I wanted to get a refund and go to another hotel. But the staff were so kind, so I was doing well.",Saebom,Couple,Deluxe Marina Room with Marina Bay view,4,"29, 2022",South Korea,kr,[List]
"It was nice, but could have been better.",7,"The room, the view, the location.",Cleanliness could be improved,Noraida,Family,"Deluxe Marina Twin, Guest room, 2 Twin/Single Bed(s)",1,"16, 2022",Singapore,sg,[List]
we are very surprise with the in room dining there’s a $5 delivery fee to the room when I’ve never experience this in ot,6,"nice view, room is spacious and clean environment","In room dining involve a $5 delivery fee, front office is slow to pick up calls and some of the calls I’ve called which no one pick up.",Long,Couple,Deluxe Marina Room with Marina Bay view,2,"2, 2022",Singapore,sg,[List]
Good,7.5,"The bed was divine, not too mention the killer view of course.",Checking in took quite a while,Chee,Couple,Deluxe Marina Room with Marina Bay view,1,"20, 2021",Singapore,sg,[List]
Walking Distance from attractions,10,"SUPER SUPER SUPER. 
What’s not to like? 
Karen the duty manager was splendid in her role making sure the guests are well looked after. She ensured a seamless process throughout along with tempting us for future stays at the Ritz Millenia. In Sha Allah 
The location is close to Merlion, Marina Bay Hotel, River Light show, Gardens of the bay, Malls, Esplanade Theatre and The Singapore Flyer. All walking distance! + A floating football pitch as a view right across our lobby entrance. 
Rooms are spacious with options for bath tub and shower, good views, great technology within the room. Constant refreshments.
Kumar the staff was fantastic in helping us from day 1 right until leaving, I hope he endeavours a great career within this chain. 
All best and see you soon.","Toilet door, slightly uncomfortable trying to close it.",Zunaira,Couple,Grand Kallang Room with King Bed,4,"12, 2019",United Kingdom,gb,[List]
Exceptional,10,Excellent service,Nothing,Ishan,Couple,Deluxe Marina Room with Marina Bay view,1,"11, 2019",Australia,au,[List]
Wonderful,9,"Luxury room.
Fabulous breakfast!",,Susan,Couple,Grand Kallang Room with King Bed,3,"11, 2019",Sri Lanka,lk,[List]
Perfect pace for a very special celebration,10,"First-time visit to Singapore for a 25th wedding anniversary, and so glad we picked this hotel. We had the chance of visiting many places and if you want a room with a view, this is the best place to stay. But besides that, the hotel  and the staff deserves credit for all the other things that made the stay perfect. Simply one of the most attentive staff teams that I have seen while traveling through 68 different countries. It's hard to rate the price/quality of this place because once the quality goes this high, you can wonder how you put a price tag on it. One suggestion for anyone looking for a relaxed stay in this place...add the lounge option to your room reservation.  Excellent breakfast, excellent afternoon/evening snacks (actually food!) and really nice service. The personal attention given to the guests is truly exceptional.",NA,Stef&magda,Couple,Club Deluxe Marina Room with Marina Bay view,7,"9, 2019",Belgium,be,[List]
Excellent service from everyone except those at reception and concierge,8,"Huge variety, very tasty, fresh and well displayed",There was no a la carte option for those who dont eat much so breakfast was very expensive,Patrick,Family,Deluxe Marina Room with Marina Bay view,5,"29, 2019",Australia,au,[List]
Will Definitely GO BACK!!!!!,10,"one of the best hotels i have stayed at. the location, the views, the staff, the room, breakfast....everything was exceptional. Ritz never fails to meet my expectations. i stayed 2 days at Marina Sands and after staying at Ritz right after i regretted my decision of staying at Marina Sands. I am most definitely going to stay at Ritz once I am in Singapore again. Amazing property!!!!!",everything was amazing. there is nothing i would fix. Maybe the prices for the massage services as they were exceptionally high. Besides that everything here was beyond my expectations.,Kunal,Couple,Deluxe Marina Room with Marina Bay view,2,"22, 2019",United States of America,us,[List]
Fabulous hotel and exquisite service,10,"Location around the bay, luxurious accommodation, outstanding client service. Attentive staff. Excellent breakfast with all cuisine styles available.",Nothing really. This is a fabulous hotel and the best Ritz Carlton I have seen so far.,Hedwige,Solo traveler,Deluxe Kallang Guest room with 1 King Bed,1,"20, 2019",France,fr,[List]
The perfect spot for a short Singapore layover!,8,The room and view exceeded expectations. High quality and well maintained. We stayed for the first night of our honeymoon and they upgraded us to a room with an amazing view. Lovely and friendly service!,,Tara,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"20, 2019",Australia,au,[List]
Exceptional,10,"I stayed with my partner for her birthday and really enjoyed this hotel. 
They arranged special corner unit which is more spacious and with greater view for us and brought the small but delicious birthday cake to our room with birthday message letter. It was amazing. 
We also had breakfast, afternoon tea buffet and dinner in the hotel and found them awesome, plus the hotel staffs are friendly and have admirable hospitality. It was short stay though, we are really satisfied with the services they made for us.",,Shunichi,Couple,Deluxe Marina Room with Marina Bay view,1,"18, 2019",Japan,jp,[List]
Very Good,8,The staff and the comfort,TV was glitchy,Yin,Family,1-Bedroom Millenia Suite with Marina Bay view,1,"17, 2019",Singapore,sg,[List]
Great location and amazing views!,10,"Great views, very well appointed hotel. We loved our stay.",,Andre,Group,Grand Marina Room with King Bed and Marina Bay view,1,"14, 2019",Germany,de,[List]
Great stay but could be better,8.8,"The view, the bathtub and the room was good.",- Aircon was really warm. They sent an engineer told will be cold in the next 45min but still warm. The temperature only from from 23 to 22 Celsius.,Jolynn,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"10, 2019",Singapore,sg,[List]
Very Good,8,"it was good location and view from room.
and also good breakfast. inside hotel was excelent!",,Tttttyyyy,Group,Grand Marina Room with King Bed and Marina Bay view,1,"7, 2019",Japan,jp,[List]
Great experiance will be first choice when visiting Singapor next !,9,"Staff were mostly fantastic and helpful, (I say mostly due to an issue with my faulty door lock, they did apologise, upgraded my room to a larger suit and tried very hard with every aspect of our stay which made our trip very special) location of the Ritz with the panoramic  room view on the Marina bay side was mesmerizing ,  
Thank You Ritz! Kass Magi and family x","Renovation`s ongoing during the day were very noisy around the pool, did not understand why not done at night as would not have been heard by guests, had issues getting in to my room due to problem with entry lock which took over 24 hours to resolve,",Kass,Family,Deluxe Kallang Guest room with 1 King Bed,5,"30, 2019",United Kingdom,gb,[List]
Professional service,9.2,Attention to detail was fantastic. Staff at all levels were attentive and friendly. I managed to cancel a room booking through a travel agent and changed dates without difficulty.,Nil,Jayandiran,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"25, 2019",South Africa,za,[List]
Exceptional,9.6,Excellent hotel and the staff went above and beyond to make my stay comfortable.,,James,Solo traveler,Deluxe Kallang Guest room with 1 King Bed,4,"25, 2019",Hong Kong,hk,[List]
Wonderful,9.2,Near most of attractions,Noises at night,Aisha,Solo traveler,Deluxe Kallang Guest room with 1 King Bed,5,"21, 2019",United Arab Emirates,ae,[List]
Exceptional,9.6,"Perfect service, very friendly staff.",Too cold a/c at breakfast and lobby bar. Why need a sweater in such a hot country??,Oceancrosser,Couple,Grand Marina Room with King Bed and Marina Bay view,3,"18, 2019",Austria,at,[List]
Beautiful from beginning to end,10,"We chose a club room which was amazing and despite arriving at 6am they managed to get us in to the club lounge for breakfast and had our room ready by 7.30.  The staff called us by name and we were made to feel special and welcome.  If my champagne lacked bubbles because I left it too long it was replaced automatically.  The food was excellent, the cocktails well made and the staff all took time out to chat with us regularly.
I asked for a banana smoothie one night and they sent down to the kitchen for it, nothing was too much trouble.  I cannot wait to go back.",going home :-(,Lisa,Couple,Club Deluxe Kallang Room with Kallang Precinct view,3,"16, 2019",United Kingdom,gb,[List]
Exceptional,10,The hotel room was sparkly clean. I actually requested a balloon banner + personalised message for my partner in celebration of his birthday but the ladies of the guest recognition team surprised us with cake & champagne as well. We were impressed by the amount of thought the staff put into it :),nil,Guiting,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"14, 2019",Singapore,sg,[List]
Wonderful,9.2,"The staff were excellent, food very good and the facilities comfortable.","It is a little tired in places, however, I believe there is a renovation planned. This isn’t a major issue and evident only in some parts of the hotel. There were renovation works occurring around the pool whilst we were there and at the same time a conference group had a function next to the pool which inconvenienced hotel guests using the pool at the same time. There was no compensation offered for this which surprised me because the service was otherwise excellent.",Tracey,Couple,Elevated Kallang Room with Kallang Precinct view,3,"12, 2019",Australia,au,[List]
Exceptional and view is to die for,10,Danny on level 32 (club lounge) went over and beyond any expectations we had for our stay at the ritz. He was so personable and treated us literally like royalty. Would recommend to anybody going to Singapore. Every single staff member are a step above.,,Antigoni,Couple,Deluxe Marina Room with Marina Bay view,2,"7, 2019",Australia,au,[List]
Wonderful,9.2,Breakfast is wonderful,,David,Family,Deluxe Marina Room with Marina Bay view,3,"21, 2019",Brazil,br,[List]
Good,7.9,"The view, very respectable staff 
The most comfortable beds ever in a hotel",Room amenities should be more convenient and the kettle wasn’t clean or high quality,Maryam,Solo traveler,Deluxe Marina Room with Marina Bay view,2,"21, 2019",Kuwait,kw,[List]
We expected better service. Never had negative experience in any other Ritz around the world.,5,Location is absolutely amazing. View from the room is beautiful. Breakfast was great with food options for any taste and dietary requirements.,"Check in process was absolutely nightmare. After being in the check in queue for 20 minutes, we were told that the room wasn’t ready for us - it was 3 30pm (check in is 3pm). We were notified at 5 30pm that the room was ready. As we were staying in Singapore for just 1 day, we missed all our appointments on that day due to late check in. 
Staff didn’t seem to care at first but they apologised after - thank you to the team for trying to make our experience better with them after all.",Daria,Couple,Deluxe Marina Room with Marina Bay view,1,"11, 2022",United Kingdom,gb,[List]
Exceptional,10,"It’s superb. Faultless service. Excellent food and outstanding location. We love this hotel - and believe me, we’re quite fussy. We return there as often as possible",,M,Couple,Grand Marina Room with King Bed and Marina Bay view,3,"22, 2020",United Kingdom,gb,[List]
Very Good,8,The view is just fabulous! Friendly staff. We have arrived very early in the morning and the staff served us champagne while they were finding us an accommodation and we have checked in at 9:00am! Excellent housekeeping service. Lovely bars and restaurants. The room service was lovely and fast. The breakfast in the Club is a must. We have had a very relaxing time.,No pancakes for breakfast!,Daria,Couple,Club Deluxe Marina Room with Marina Bay view,3,"22, 2020",Australia,au,[List]
Super Hotel!,10,"Excellent staff. 
Nicest people.",The drinks at the bar need help.,Abraham,Family,Deluxe Kallang Guest room with 1 King Bed,3,"19, 2020",Israel,il,[List]
Exceptional,9.6,Exceptional rooms with an amazing view of the Marina Bay Area,It was expensive,Joanne,Couple,Deluxe Marina Room with Marina Bay view,1,"18, 2020",New Zealand,nz,[List]
Wonderfull Hotel,10,"Fantastic location, and verry kind staff!",,Michael,Couple,Deluxe Kallang Guest room with 1 King Bed,4,"18, 2020",Denmark,dk,[List]
Exceptional,9.6,"Amazing staff since we checked in till check out 
They made our honeymoon special with amenities 
Specially jay from the lobby 
and a lot of smiles 
Location and the view is mesmerizing 
Can’t wait to come back :)",Nothing,Zahi,Couple,Deluxe Marina Room with Marina Bay view,5,"9, 2020",Saudi Arabia,sa,[List]
very service oriented.,9,"Ritz Carlton service was wonderful. Everything  was well prepared and very attentive in all details. I must say it was beyond my expectation.  Staffs are well trained. They are really willing to help and caring. When we were arrived, it was very late at night due to flight delay, the staff were waiting for us and immediately walked us to the rooms to do private check-in.  The accessible facilities for wheelchair person were arranged as requested. Breakfast was great. We went to breakfast quite late. They are closing the breakfast line but the staff gently prepare individual portion per my requests.","Telephone in the rooms ran out of battery so we couldn't make internal call. One of concierge staff didn't assist me as good as she could. I think she could do her job better, though other concierges were excellent. Spa is closed too soon.",Manisa,Family,Deluxe Kallang Guest room with 1 King Bed,2,"7, 2020",Thailand,th,[List]
Exceptional,10,Staff seemed to take extra care and were extremely professional.,Nothing!!,Adam,Couple,Grand Kallang Room with King Bed,4,"6, 2020",United Kingdom,gb,[List]
A special time in Singapore,9,An excellent location. Staff and facilities are highly recommended.,,Osman-adam,Couple,Grand Marina Room with King Bed and Marina Bay view,4,"6, 2020",Botswana,bw,[List]
Exceptional,10,Amazing staff and service!,Nothing it was perfect.,Andrew,Couple,Elevated Kallang Room with Kallang Precinct view,3,"4, 2020",United Arab Emirates,ae,[List]
Wish I could have stayed longer!,10,The Ritz-Carlton did their absolute best to make sure we had the 5-Star stay you dreamed of! Such a stunning hotel with amazing facilities such as the pool and gym and the restaurants/cafe was just what we needed! It was my boyfriends birthday during our stay and The Hotel kindly provided my him with not only an assortment of cake and pastries but also a beautiful bottle of champagne! Very kind and cannot wait to return one day soon!,,Jessica,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"4, 2020",Australia,au,[List]
Great hotel and location,9.6,Hotel is located within walking distance of a lot of tourist places. Bathroom views are the best! I would recommend staying there at least once in your lifetime.,It was a little expensive.,Aarifa,Family,Grand Marina Room with King Bed and Marina Bay view,2,"28, 2019",United States of America,us,[List]
excellent hotel location is very good,10,"The breakfast was excellent, location is very good",Nothing all was excellent,Abualneel,Couple,Deluxe Kallang Guest room with 1 King Bed,7,"28, 2019",Saudi Arabia,sa,[List]
Amazing room and wonderful view! Totally exceed our expectation!,10,"Super awesome experience. Was here to celebrate my wife birthday, they had gave my wife a superb surpise. The room and view are fantastics. Breakfast spread is wonderful. It such a wonderful experience for us. Will definetely return again in near future.",,Henry,Couple,Deluxe Marina Room with Marina Bay view,2,"24, 2019",Singapore,sg,[List]
Exceptional,10,Location and buffet,,Guillermo,Family,Deluxe Kallang Guest room with 1 King Bed,3,"23, 2019",United States of America,us,[List]
Wonderful,9.2,"excellent location, spectacular buffet dinner",limited choice of a la carte dining,Peter,Family,"Deluxe Kallang Twin, Guest room, 2 Twin/Single Bed(s)",3,"23, 2019",Switzerland,ch,[List]
Perfect,10,"Room, breakfast, and the view",Nothing,Christina,Family,"Deluxe Kallang Twin, Guest room, 2 Twin/Single Bed(s)",5,"22, 2019",Indonesia,id,[List]
Always great,10,Amazing service quality - fantastic staff,,Paul,Couple,Club Deluxe Kallang Room with Kallang Precinct view,3,"22, 2019",Thailand,th,[List]
Wonderful,9.2,"Location  , facilities , staff hospitality","The service charge and tax in everything , that's was something new to me , and sound proof of room was bad",Saeed,Solo traveler,Grand Kallang Room with King Bed,4,"18, 2019",United Arab Emirates,ae,[List]
Fabulous!,10,"The breakfast in the Lounge was great; however, the buffet was superb.  Everyone was great especially when Booking.com cancelled one of our three rooms just prior to our arrival.",Booking.com shouldn't have touched my reservation.  We could have been stranded without a hotel room for the fifth and sixth person.  Very bad.  I'm extremely unhappy in you.,Julie,Group,Club Premier Suite with a King Bed and Marina Bay view,4,"17, 2019",United States of America,us,[List]
A+,10,Breakfast was awesome. Staff were great.,,Michael,Couple,Deluxe Marina Room with Marina Bay view,2,"16, 2019",Australia,au,[List]
Wonderful,9,Good location,,Pham,Family,Club Deluxe Marina Room with Marina Bay view,3,"15, 2019",Vietnam,vn,[List]
Exceptional,10,"Everything is very good and valuable, will recommend it to other people.",,Wendy,Family,Grand Marina Room with King Bed and Marina Bay view,3,"15, 2019",Australia,au,[List]
Everything was awesome,10,They were very careful with everything. During my birthday they’ve prepared cakes and flowers. Very cool.,Nothing.,Marco,Family,Grand Kallang Room with King Bed,10,"14, 2019",Romania,ro,[List]
The overall service is awesome!,9,The staff at the concierge was very helpful and active. She could get things done in a blink. The rooms are quite big as the hotel claim. The scenery is amazing from the marina bay view rooms. The cleaning staff did an amazing job. They care and pay so much in detail on what the guest would want. Thanks!!,"I hate that we have to queue up to get a seat for breakfast. There were so crowded, and the hotel did not have enough seat for the guests. However, I understand that this might be due to the marathon event. Another thing is that the guest across my room brought some durian to the room, and that made the whole hallway smell badly, and the smell even stuck on our cloth, hagging in the closet.",Onieni,Family,Grand Kallang Room with King Bed,2,"13, 2019",Thailand,th,[List]
Great staycation!,9,"- Reservations team were responsive via email
- Rooms were large and comfortable, bath was great esp. with the view
- Staff were attentive
- Place was clean, sanitizers everywhere adhering to protocols","- You can feel that the hotel is a bit on the older side, nonetheless rooms are organized and clean",Graceee,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"8, 2020",Singapore,sg,[List]
