Review title,Username,Review,Rating
"Nice hotel, poor service.",Ella H,"Hotel grounds and room were nice although lacked in service. Was hard to get a taxi and the English language barrier was more difficult than other hotels in Singapore. When we even organised a 'pre booked hotel' 45 minutes prior the concierge still had not called when we came down to get it.   Came home one night for a drink after dinner at the hotel bar and there was no staff on so the cleaner had to try and serve for us- I don't think this is good enough.   Another disappointment was when entering doors with staff at the same time the staff did not give way to us. Being hotel guest I would expect the way to be given to us.   Glad we didn't get the hotel breakfast as looked average.   Amenities (moisturiser, shampoo)  were not refilled when the room was serviced.  Overall was a…",2
Far from the best,Andrew L,"Stayed here for several nights whilst on holiday in Singapore. Set amidst greenery in a renovated colonial style hotel, my first room on the second floor was large, comfortable and airy, with an unusual open plan bathroom (with the bath literally right next to the bed!). The second room I stayed in when I had to extend my stay by one night was much smaller and less comfortable on the ground floor and had a distinctly damp feel to it - I'd have had to request a change if I'd been staying another night.  The lobby check in area is extremely over perfumed, and spending any length of time in it made me feel a little queasy after a day or two. However the most serious drawback to the hotel fort canning is the truly abysmal Internet access. Extremely slow and would repeatedly log me…",3
Wow!,Ivan351,"The hotel is located in the Fort Canning Park, which is reasonably close - within walking distance if you are not adverse to heat & humidity - to many of Singapore's attractions, but also close to a Metro station. The hotel is new-ish, spotlessly clean, with friendly and quietly efficient staff. Breakfast is excellent offering just about anything you may think of, and the restaurant has a good menu for lunch & dinner. Happy hour every afternoon with snacks & wine. Swimming pool, of course, and sauna/steam bath on the lower level. Anything in the rooms can be remotely controlled via the big flat-screen TV. The rooms have doors to a small, secluded outside area.The only thing that is a little ... ahh .. odd, is that there is a bathtub in the room adjacent to the bed (as well as a…",5
Staff attitude needs improvement,1georgette,"After traveling through 7 countries in three months, we have had our fair share of good & not so good hotels. On the whole, our experience has been great and in Singapore, after staying at the Fullerton at the start of our trip, I decided on the converted colonial Fort Canning Hotel. We checked in a few hours ago and I am wondering if we made a mistake. The rooms are lovely but I find the attitude of the staff lacking.  When my husband walked in in shorts and a polo shirt and a backpack (a Tumi backpack, nonetheless), the reception staff came running up with a determination to stop him in his tracks! Next, she was appalled we had 8 pieces of luggage (obviously she hasn't gone to 7 countries in 80 days) and brought us into a room with twin beds even though i had clarified on the…",3
Amazing Hotel!,sundaybrunch,"I was in this hotel for company conference. It is a very pretty hotel and perfect for couple romantic getaways. Staff are friendly and helpful, the only problem is transportation. If you are planning to travel around town, be sure to book the cab in advance or it would be a long wait at the concierge.",5
Excellent hotel,siomikas,"Excellent colonial style hotel with great rooms, breakfast and pool. The hotel is surrounded by the Canning park and with an easy walking distance (20 min) the city center can be reached. The rooms are great, modern and luxurious, also we had a very spacious and romantic bathroom. It was a perfect place for the honeymoon to start:)",5
A somewhat different experience in Singapore (a positive one),Alexander,"Excellent boutique hotel in Singapore which is totally different from almost all other hotels in Singapore: first of all it is a building from 1926 which was the former British headquarter during WWII and there are just a few other hotels such as Raffles or The Fullerton with such a heritage. Then it is amidst a wonderful park (Fort Canning Park) which does mean that it is surrounded by lots of green. At the same time it is totally central: you can walk through the park and reach Clarke Quay within 5-10 minutes.   The rooms are quite nice. I do not know when but they must have been renovated only a short time ago. They are larger than usual hotel rooms, probably through the older architecture, but have at the same time a hyper-modern central room control either via the TV or…",5
Beautiful hotel tucked away in Singapore's greenery,consultantck,"My friend stayed 3 nights at the Hotel Fort Canning and it was a very pleasant stay.  The rooms, tho large enough for only 2 persons max, were comfortable and well appointed.   The hotel is tucked in a lovely hill and public garden, but still very much in the heart of the city.  Public transportation is a bit inconvenient and one has to use a cab to get to and from the hotel to any destination.   It is an excellent alternative accommodation to the typical corporate traveller and it may not appeal to the leisure visitor.   In-room dining offered a good selection of delicious local & western foods.   The Nespresso machine in the room made it very convenient to have a good cup of coffee without having to order it from Room Service",4
Even better than the first time,frenchyBrisbane,"Not that the first time was bad however I liked this room (202) better, it had a little room to sit in and the bathroom was on the side rather than being part of the bedroom. Service was friendly on all accounts, special to mention to Grace in the restaurant in the afternoon and evening, who is  very friendly, helpful and has a great smile. Wine and canapés between 6 and 7 was welcome. Loved the lap pool, the seat covers need a bit of care. Like the breakfast, the park surrounding the hotel is great and MRT is maybe 7 minutes walk, there are many ways to get into the hotel depending if you like stairs or not. We will be back next time",5
Horrendous email marred a good visit,ChongPaoer,"The hotel is quite quaint and certainly a nice hotel for a weekend getaway.  The rooms are nicely decorated and the use of space is intelligent.  It's also near town without being subject to some of the noise and bustle that a convenient location may entail.  However, I was shocked to receive an email on the night after we checked out accusing us of consuming a can of beer (a Heineken as well, yuck) and asking us how we would pay for this.  First, it's rather odd to demand payment for a lousy ten dollars if you style yourself as a five star hotel.  Second, I found the whole accusation completely off-putting.  When I called, the duty manager initially stated that the email was to check with the customer if they had indeed consumed the items...  ""Please be informed that during…",2
Good hotel - just a few improvements needed,JorIB88,"Hotel Fort Canning is located in the middel of a large and beautiful park. It´s easy to get there with a car, and its no problem to walk to/from the hotel.  The walk down to the marina takes about 20-25 minutes, and its a nice stroll.  We got a room on the 3rd floor of the hotel. A large room with a tub in the middle - very cool. However, the room could have been cleaner, and you can also see the ""wear and tare"" rather well.   Bought the breakfast one day, witch was very good, but somewhat expensive.",4
Definitely not a 5-star hotel,Hannah_Nat,"My partner and I stayed here over the Jubilee weekend for a romantic getaway and we chose it because of the secluded location away from the hustle and bustle while still being in the city. For that, the location was ideal for us. The hotel sits amidst a lush, green park and it was quite a site to behold from afar.  However, upon closer inspection, things changed for the worse. The hotel touts itself to be a 5-star property but it's more like an average 4-star property. The rooms on paper seems big but in reality are quite cramped due to odd placement of the balcony/lounge doors. The sink in the toilet is angled poorly and seems to be designed with the intention to wet the user. The sink area is also quite small so limits the space for toiletries. Bath towels and sheets are…",2
Very peaceful hotel,Bostonmich06,"Check in service was great - front desk staff walked us to our room. Room was beautiful with automatic blinds and marble bathrooms. Pools were a little disappointing, but overall hotel was beautiful. I would highly recommend.",4
Absolutely Gorgeous!!,Leshel03,"One of the best staycation we ever had! The service was excellent, checked in and out was a breeze and smiley staff made our day! We were thrilled when we stepped in to our room. Very unique layout with the toilet and bath facing the garden. We were on the 2nd floor so we didn't feel the lack of privacy. The thing my husband enjoyed the most was their free flow of prosecco, wine and canapes between 6-7pm, very nice gesture from the hotel! Breakfast was semi-buffet which we enjoyed thoroughly. Location of the hotel is not as inconvenient as we thought. From the carpark to Parkmall, it's just a 5-10 mins walk. Though location is in the middle of the city, we felt that we were overseas! We will definitely be back again to this lovely hotel!",5
Weekend visit ,Christianvsch,"Hotel is in a good location, very central. Located in beautiful park area. Check in not very efficient, staff member spent a lot of time on phone for private issues.  The rooms are average in space, bathrooms however exceptionally large and modern. Rooms are well equipped, bed is very comfortable. Generally the rooms need a touch up, as they are a bit tatty and worn  Pool area and other amenities are in a good state and of good quality.  Food from a la carte is good, breakfast recommended.   Hotel has no kids facility, kids menu etc.  All in all the hotel needs at least a touch up, or even a renovation. The facilities are a little worn down and tatty. For the room rate of a 5 Star hotel, this can be expected.",3
Thank you HFC!,CalebChay,"I was seeking for a suitable staycation package earlier this year as I was intending to propose to my girlfriend on our anniversary date. During my search, HFC Reservation Manager, Maggie Chow patiently responded to my numerous questions via email. This cemented my decision to book their ""Love Blossoms Package"" for my special occasion.  To my delight, I even received a complementary upgrade to their best Suite upon check in! The room was impeccable in terms décor, comfort and cleanliness. During my stay, I was thoroughly impressed with the courtesy, speed and attentiveness of the staff. One of the reception staff even assisted in part of my proposal plan at Fort Canning Park itself.  Overall, my stay at Hotel Fort Canning was outstanding and incredibly memorable. I most…",5
You forget you are in Singapore,OLeary1,"We booked 5 nights at the Fort Canning hotel because we wanted to have some time to relax before flying home after a very busy time.  We have had many trips to Singapore but this time our criteria was - somewhere quiet but not too far away from restaurants, in a green and leafy area and a small hotel with a good sized pool. The Fort Canning was perfect. Our premium luxe room was a good size with very comfortable bedding, a small sitting area by a large window over-looking the Fort Canning Park– a negative was that it only had one easy chair (we should have asked for another) and the rug needed a good clean; a desk with a seat, plenty of wardrobe space and a large bathroom with a bath and shower.  We only had to walk to the end of the corridor to get access to the pool area which…",5
Pleasant stay,Jeffyyc,Check in was breeze with attentive front desk staff. Room is well equipped and had one of the best day coach i evet sat in.  Dinner at 'The Salon' didnt start off well with 30 mins waiting for 1st main to be served n my partners dish served another 15mins later.  Thankfully for grace fu(a server) whom serve with sincerity and positiveness! The whole dining experience was much better.  Comes with facilities like swimming pool n gym. Hope to be back soon.,4
Excellent hotel,Chirs J,Beautiful place to stay ! Very central place - easy to walk to many places - lovely park as well. Staff excellent - loved cocktail & happy hour. Excellent breakfast. Room was beautiful and very comfortable.                     ,5
Escape in the heart of Singapore,Mark J,"Stayed for a week on business and was very well looked after.  Pools are amazing.. I do a lot of swimming and those pools are probably the clearest I've ever swum in, just magic. Gym is also very well equipped.  Breakfast doesn't start until 7 so if you have an early start plan for breakfast somewhere else.  If I was going to be picky I was in a downstairs room and the internal door to the next room was not very soundproof but a minor issue.   Thanks for a great stay",5
Great ambience; recommended,George T,"I love returning to the Hotel Fort Canning. Situated on a hill surrounded by beautiful jungle/park landscaping - quite apart, yet within close walking distance to shopping and restaurants the historic hotel features a great nostalgic ambience reminding of Singapore's colonial past. Rooms are generally well appointed, many with stunning hill-top views onto the city; great facilities for sports (walking/jogging walkways in the park surrounding the hotel; a very nice lap-swimming pool; gym facilities). Only disappointments were (1) breakfast dining - with rather disappointing (3*-calibre at best) selection/offering and level of service, and (2) Wifi (free) which turned out to be unstable and spotty at times. Can nonetheless recommend this hotel.",4
"Luxury at its best, nice Boutique Hotel",LoveToTavel1030,"Awesome location, overall large garden and open space all around; gives a feel of driving into a fort.   Bathroom size and fixtures, with facilities are the best, rooms bit small but still have all the necessary amenities.  Wine testing in evening is the icing on the cake, very helpful staff; always have smile and ready to help you. Over all good property and managed by very happy people.",4
"Looks nice, good location but missing quality of service",Kieran11,"Stayed here over the weekend ..... first of all htis is another of those Singapore hotels that does a roaring trade in weddings and events so expect the hotel to be full of people over the weekends .... as well as thumping music.  Sitting in the lounge there is a constant stream of people being talked to by the F&B sales staff ---- not a pleasant place to sit because of this   We stayed in the rooms on the ground floor..sound proofing is poor ...we were awoken by the sounds of ""passion"" from a couple next door in the middle of the night ....and then their subsequent showering kept us awake for some time. The reception/lobby area also produces a lot of noise in the ground floor rooms .... a simple door would go a long way to solving the problem  The housekeeping staff also seem…",4
Great accommodation! ,Angelo Miguel R,I stayed here for 5 days and i really enjoyed our stay here in the hotel! They are very accommodating! Keep it up! The restaurant is good! They have a fair price. The location is very near the business district and the shopping area! I would definitely go back here! :),5
Poor service,alison450,"We had a short stay in this hotel and were disappointed with the poor service. For example on the first evening my daughter's first choice of cocktail was not available and the second took over 20 minutes to be brought; housekeeping only made up our rooms after 4pm despite the fact that we had been out since 8.30am; at breakfast we had to hunt for some one to take an order; the concierge desk was often unmanned, and so on. We put it down to a lack of any visible manager. The rooms were fine but they were replacing the wall paper in the passages and we had to clamber over this on our way to our rooms on arrival which was not a great start. In all I don't think this hotel was value for money.",3
Price doesn't match with the quality & facilities,A L,"I spent 3 nights in this hotel because of the organizer chose this hotel as the venue for trade show.   The hotel cost over Singapore $330.00 per night (5 stars hotel rate) & I expect this is a 5 stars hotel.  When I arrived the hotel entrance, only a small counter without anyone to assist you.  After check-in, I entered the room and couldn't open my 29 inches suitcase without closing the door. The washroom was spacious with a big bathtub in the middle of the washroom. After cleaning my face, I couldn't find any hook to hang up my face towel. May be it's a kind of ""Architectural Protection Building"" but still need to consider how to provide an user friendly environment to the customer. The washroom is facing the park with people walking around so that I need to lower down the…",2
Lovely hotel surrounded by greens,Angie_YW,"First time staying in this hotel and I was impressed. The control panel in the rooms are all with just a remote control and for those who love nature will fall in love with the surroundings. Hotel is clean and service is good. The only con is room is a bit small for 3 of us, maybe advice to those with family to upgrade the room.  Pool was lovely with just a few guests. There are 2 pools in the hotel. Overall great stay.",5
Restful Oasis in the heart of Singapore,Gennet S,"Celebrating my birthday here on a short staycation.  Love the place, the history, the beautiful trees, the slow pace n quiet efficiency.  The front office staff are especially attentive, so are the restaurant staff.  They are friendly and warm and we feel  at home with family and friends.  Quiet comfort and we will definitely be back!  Breakfast menu is good with variety. We enjoyed every meal in The Salon.",5
Idyllic getaway,Linda_Ng-Burke,"Great ambience, good location, reasonable price, beautiful view. We were there for a conference but stayed extra days as we were very taken with the hotel. Highly recommended if you are looking for a private hotel within the city.              ",5
Classy Hotel Stay,JSD-Toronto,"I stayed at the HFC because i was attending a conference which was held on-site. From start to finish HFC provided superior service. Check-in was breeze, the room was stunning. In fact I loved the bathroom so much i decided to replicate it in my own home. Food was good though somewhat overpriced. The pool was the perfect temperature this June and the quiet nights made for the perfect business trip. There is a lovely park to walk through just behind the hotel and if you want to eat some authentic food, there are some lovely restaurants just 5 minutes walk away. The famous clark quay did not disappoint. over all a wonderful stay with hopes to return. Its worth it to spend a day to half a day exploring the city with the hop-on, hop-off city buses.",4
Excellent,Smartchill,"Stayed 4 nights in 2 separate rooms with my children who are 20 and 16 Well appointed, modern rooms with excellent bathrooms and very comfortable beds, the few times we contacted reception to ask for something to be bought to the room someone came immediately. Staff were very helpful and friendly and the grounds are well kept.  Gym was one of the best I've been to in a hotel with modern equipment and a good blend of machines. Buffet breakfast had a great selection and the food was fresh and well presented. Would definitely recommend if you want a hotel that's in the heart of Singapore yet has a secluded feel due to its raised location and tropical grounds. Close enough to walk to Orchard or a 5 minute taxi ride.",5
POSH,John F,"This hotel reeks of old-fashioned posh:  port-out:  starboard home--designating a level of comfort unattainable to most travellers. The property is a marvelous combination of British colonial--with tiptop Asian and technical--influences. Begin with breakfast:  dim sum, a real treat for us Westerners; but, a European or American treat is also offered. Depending on the day, you can order something Dutch or something Mexican or something else. I rarely ask for eggs Benedict, but I did here and was glad I did. Continue with service:  everyone from the unobtrusive, efficient yet solicitous (how can someone be unobtrusive yet solicitous? I'm not sure, but here they anticipated and met my needs as a first-timer in Singapore) desk personnel to the doormen who answered my questions…",4
staycation.,Natasha M,"i was at this hotel for a 2D1N staycation over the weekend.its my second time in this hotel,a relatively quiet place for some peaceful timeout from the busy city :) i took the Deluxe Garden room this time,which is located on the first floor.everything was great,room spacious,nice bed and all.liked the idea of the outdoor garden and daybed,nice for some fresh air. However,it would be better if the hotel could consider building a wall or something to separate the outdoor area of this room from other rooms.the garden of other rooms were just separated by some potted plants so there wasn't much privacy,we could literally see and hear what our 'neighbours' were doing at the garden! Haha! .liked the idea of the free evening drinks too :) overall a good stay!",5
Absolute oasis,AlisonMarsh,"We had a three night stop-over on the way back to Brisbane after 6 hectic weeks in the UK. This was our first visit to Singapore for 23 years.  From the moment we arrived, we were impressed. The architecture is amazing and decor excellent which gave the hotel a wonderful atmosphere.   There may not have been a concierge outside to valet our cases but just inside the door, the reception staff could not have been more helpful and took our cases to our room. We were given the choice of two rooms and we took the upgrade to the studio suite!  The staff were polite, courteous and helpful - nothing was too much trouble - top marks to them all. I have a gluten-free/dairy-free diet and the dining-room staff bent over backwards to provide gluten-free bread and other gf/df items. The…",5
HFC,Helena L,"I've stayed over different suites in different hotels. And if i have a chance to repick my choices, i would not choose HFC at all. I paid $850(advance booking) for the biggest room. Prior to checking in, the front desk did not even wish me happy birthday. Service. The Caucasian couple beside me were wished ""Happy belated birthday"" and truthfully it does not feel good.  The Nespresso machine couldn't dispense coffee properly, the mini fridge could not be opened. Obviously it was locked but later when i checked out they told me it wasn't. More than 5 people tried opening it. And obviously a MINI fridge door doesn't lock itself so tightly.   Later on to the night, i had delivery to send me ice. Thus, 5 of us went down to carry them. And the concierge was shoo-ing the car away…",1
"Great Location, Great Hotel",PatrickScragg,"My partner and I stayed at HFC for two nights as a stopover on the way back to Sydney from our visit to the UK. Our flight arrived early (9:00am) into Singapore and we arrived at the hotel at around 10:30am. Despite check in not being until 2:00pm, the staff happily advised us to return at around midday and they would have a room ready for us - a great gesture given our near 13 hour flight... When taken to our room we found our luggage present and our first impression was quite simply ""Wow"". We were staying in a deluxe garden room meaning we had our own patio style area outside and we were very close to the two onsite swimming pools. We enjoyed both pools, enjoyed good food at a very reasonable price at the onsite restaurant, took advantage of the complimentary drinks between…",4
A 5 star experience,Peter C,Beautiful hotel perfect for a relaxing stay. We stayed here with our six month old baby as a break between flights. The hotel is quiet and beautiful and quiet perfect for catching up on sleep and enjoying nice and green surroundings.    Staff was very nice and accommodating and helped us organize bottle sterilizer and other things for our bub to have a pleasant stay.,5
Quietness in the crowd,Elaine D,"We all know Singapore is a busy and crowd place. When the taxi dropped us off at the hotel, we were amazed by the hotel architect style. The building is sitting in a beautiful park. We thought it may be quiet a bit walk to town but we found a short cut to orchard road very soon (after a few climbing for the first two days). We stayed there for 7 days. We enjoyed every bit of it. The bathroom is stunning. Don't worry about the windows, no one can see you during the day time but make sure you close the curtains at the night. There is free drinks provided daily at the lounge but we didn't have a chance to enjoy at all. There are always so many things to do and see in Singapore. You don't have much time to stay at the hotel. I like the bed which is really comfortable and provide…",5
Wonderful location and fantastic staff,Alice R,"Although I agree with some of the other comments about the small size of the room and the 'soaking' of the bathroom floor; overall I loved my stay at Hotel Fort Canning. The bathroom is large and amenities were very nice. In regards to the floor getting wet, I would put a towel down. It resolves the issue and is common sense? The room was very nice - small but not crowded. The hotel staff were very helpful, welcoming and friendly. I loved the pool, however, the cushions were a bit damp so make sure to bring your own towels. The hotel is surrounded by beautiful gardens and is the only one in Singapore like this. It is in a fantastic location, as it is very close to Orchard Rd. I would highly recommend staying here for the location and excellent customer service.",4
I wish I could join the enthusiastic comments of others ...,Arne K,"I was staying in Singapore for 8 nights on a business trip and selected Fort Canning as an alternative to the usual Orchard-/Scotts-Road hotels. While standards on first sight seem to be at par I've noticed a fairly large number of issues which, as an overall conclusion, lead me to a mediocre rating as I found them really annoying over time. Just some examples: - power-plugs: only one power outlet at bed-side (would you be travelling with your wife you knew pretty well whose smartphone will not be charged overnight). Even worse: no (zero!) power outlets in the bathroom (the designer is apparently wet shaving). And HE is male - have you seen your wife using a hairdryer and no mirror nearby? Me neither ... - bathroom: Due to the ""room design"", the bathroom occupies the window side…",3
Loved this hotel,Jennyart,"Loved this hotel we stayed here for four nights recently and loved it.  Friendly staff, Complimentary wines every night at 6.00pm the best gym I have ever seen in any hotel. A beautiful renovated army headquarters in the middle of a park, ten minutes walk to Orchard Road A little oasis.  Yes if you are walking there are a lot of steps but a good way to walk off the buffet breakfast. Would stay here again  ",5
Gem in the city,Ellenxxxo,"My favorite and perfect staycation location in Singapore! Away from all the buzz and up in the quiet hill of Fort canning park. It is the nearest holiday without the hassle of planning. Hardly do you ever bump into another guest, very private and exclusive. Bed was so comfortable that I end up sleeping pass dinner time and decided to order in room dining and it was really good!",5
Classy hotel for a relaxing stay,MissGladys,"This is by far the BEST hotel to stay in for business, staycation, and/or vacation. The room I stayed was AMAZING. It had a high ceiling, king size bed, and very modern bathroom.   The service for my stay and our event was exceptional. The ballroom was beautiful and the staff were very helpful.   The surroundings of this hotel was so relaxing and peaceful. I even saw cute animals outside by their nice grass field area where you pass by to enter their restaurant. The food in their restaurant tasted impeccable. And the breakfast buffet, amazing.   I HIGHLY RECOMMEND this hotel for couples, friends, and solo travelers who want to spoil themselves and just need a good relaxing time.  Disclaimer: I stayed in this hotel in 2013 but that is not part of the option in ""When did you…",5
Beautiful hotel but expensive,Paul W,Visited this hotel on a very hot & humid Saturday to see if it was worth changing from my present hotel of choice in Singapore. Was charged  $35 for 2 very small draught beers. .Maybe our present hotel is a bargain ,3
Quiet and Relaxing,TKPrin,Our room has nice greenery view and the room is spacious enough. Its quite a luxurious hotel. Service is good and you have your own privacy. Its worth the price if you are looking for a luxury resort feel hotel which is in town area. But you might need to walk quite a distance to the nearest MRT.,4
A lot of untapped potential,hotelfanatic65,"When I first viewed this property online, I was amazed by the product, the location, the heritage building, and the scenery. I was also intrigued by the location in the middle of serene Fort Canning Park. However, when my partner and I arrived at the hotel, we found that it was just a little bit different to what we were expecting.  SERVICE There was no one to assist us with our bags as we entered the hotel. Walking towards the reception, we were greeted by ""Checking in?"" instead of any type of polite greeting. During one phone conversation with guest services, I had asked for 4 bottles of water, to which the response was ""OK can"". Rather casual response for a 5-star hotel? A friendly housekeeper came along shortly with 3 bottles of water instead. During breakfast, there were…",3
The Hotel is purely and simply luxurious.,Cheryl J,"Our first visit back to Singapore after 29 years, we searched online and I  read what felt like every review.  I loved the history of the Fort Canning so that was our decision to stay also having only been a hotel since 2010 everything is state of the art.  The staff went above and beyond from our first greeting it was 6 star service always.  You can have a Fort Canning Park view which we had, beautiful, or a city view, be aware it's only a 3 story complex!",5
Relaxing boutique hotel in Singapore,kazalenko,"We booked this hotel because it was different to all of the big high-rise city hotels that are a dime-a-dozen in Singapore. We wanted a relaxing a luxurious hotel and this one didn't disappoint. The Hotel is close to Orchard rd, the train station and it's easy enough to walk to Marina Bay.  The hotel staff were all lovely, especially the wait staff in the restaurant who were happy to help with sightseeing tips. The food both for breakfast and dinner (we ate there all three nights!) was delicious.  Our room had a luxurious feel with a huge bathroom and we were upgraded on arrival with the Amex deal we booked via the hotel's website. The only criticism about the room would be that it overlooked the carpark and as the windows in the room were large you had to keep the window shade…",5
A nice place for a weekend getaway,httc,"This is the 4th time that I have stayed at the hotel and the experience is as unique as the other 3 occasions. The staff are courteous and friendly. From the concierge, porters and security officers. Never failing to greet you. One of the older hotel staff even remembered us even though its been quite a while since we stayed. The best part of the stay for me is the aperitif hour from 6pm to 7pm. Its a nice thing that I have not seen in any other hotels. The rooms are clean and well maintained. I look forward to a 5th visit there.",5
Beautiful quiet old hotel with modern conveniences in a stunning park setting,Gwm-Traveller1,"The Fort Canning Hotel offers something quite different in Singapore. As a heritage building it has been turned into a lovely hotel, with gorgeous comfortable rooms and great views (ask for a higher floor) over the Fort Canning Park. The park also offers a great setting for an early morning jog or walk.  The extra touches such as cocktails between 5 and 7 while sitting on the lobby terrace was a nice touch.   The only disappointment is the pool area, which really looks like a last minute thought, is not that inviting, which in Singapore is something many tourists look forward to. It is also important to plan ahead during peak hours as getting a taxi, something which in Singapore represents a challenge at the best of times, can be a nightmare.   All in all I would recommend the…",4
Rich heritage in a modern environment.,Agu E,"the mood for this hotel's experience was established right after my wife & i checked in. after the usual Singapore efficiency upon check-in, my client (who was also staying at the hotel for a conference) asked the hotel staff   ""How old is this hotel?""   ""The hotel is 4-5 years old.""   ""oh, ok."" (with a slight tone of disappointment.)  ""but the building is over a hundred years old.""   the building is quite modern, my only complaint being the toilet flapper not sealing well, requiring a second action to ensure the water stop flowing after flushing.   the grounds surrounding the hotel are another completely different matter.   well appointed walks with a point of interest every hundred or so meters. it was difficult to do my morning brisk walk, because i had to stop every 2…",5
High tea disappointment,Daisydoo1994,"Staff were attentive, friendly and polite though service was a little slow. Sadly the food was disappointing, no sandwiches , scones , sponge cake etc . Limited selection and the final insult was serving frozen cream Swiss rolls! It felt like it had been thrown together from leftovers. This does not reflect on the overall service provision which otherwise appears good.",3
"Great hotel, very quiet",Kate F,"We stayed at Hotel Fort Canning for 6 nights. The location away from the main streets make it extremely quiet and the beds were the most comfortable of any hotel I have stayed at. Close to transport and walking distance of shops and restaurants. We hardly saw another guest while we were there, it felt like we had the hotel to ourselves! Would definitely stay there again.",4
Fantastic,Michellelilai,"Abagail the front end manager was fantastic  . And the breakfast waiter Ramesh  was great , my coffee cup was never empty .  Trains  buses at your door step .10 minutes  to sentosa & casino by taxis .thank u so much  for our short stay will be coming back",5
"""Drink mix-up"" resulted in daughters drinking coffee",Iman4n6,"I'm going to make this brief in hope that someone from the hotel will contact me to discuss further.  We visited the Salon for Mother's Day high tea, and ordered additional meals and drinks, including 2 babycinos. For some reason, there apparently was a ""mix-up"" and my daughters (2 yrs and 5 yrs) were served normal cappuccinos in baby plastic cups. If it wasn't for the fact that our eldest said her drink tasted disgusting and the youngest one not drinking the beverage beyond the foam, they would have ended up drinking coffee (""Yes, there is coffee in there but it is decaf"", said the restaurant manager). I don't understand how there was a ""mix-up"": how would you accidentally put coffee into plastic baby cups?   I ended up spending 15 minutes trying to get the GM's e-mail address…",1
....nice place,ToL_123,"We spent here some days during a global leadership meeting of our company. The first night I spent in a room with the bathtube in the middle. Despite running AC it was very humid. It was easy to change the room. From then onwards the stay was really perfect. The hotel is nicely located, the main sights of Singapore are within reach. The hotel is well equipped, the staff is friendly. Breakfeast  ist very good. Definitely a place to stay. ",4
Relaxing and Great Staff,JessPanda,"Me and my Husband stayed here about 6 weeks ago. We were moving to Singapore but thought we’d take a 2 weeks holiday before starting work. We actually didn’t really pick the hotel as it was a pot luck deal we got, but we were really pleased.  Before I mention anything else, we wanted to thank ALL the staff who were so amazing they really were the shining star of the hotel. In particular reception, restaurant & bar staff and housekeeping. We were very overwhelmed at how welcoming, knowledgeable and professional they were!  Thought I’d put the conclusion first and if you want to read more that might be better =).  CONCLUSION  We found it very relaxing and after a long day in the hustle and bustle of Singapore, it was a welcome respite. Loved the pool! Now that we moved to…",5
Peaceful oasis in busy Singapore,7Dave7,"We booked a premium room overlooking the park on 3rd floor and it was excellent. The bed was really comfortable, aircon worked well and view out to the trees was good. Only minor niggles were the lighting was a bit low in bathroom area eg for make-up etc and there was only one hook in the bathroom and sink area.  The service was excellent, starting from when we first arrived with check-in and continued throughout  our visit. Julian and Aidal in reception were very attentive and even sent up a basket of fruit and a get well card when I was ill on one day. The breakfast staff were equally attentive and we got on well with our Sri Lankan waiter Ramesh, who was very friendly.  We would definitely return here the next time we visit Singapore. It was quiet and peaceful, despite being…",5
A beautiful hotel with inspiring interiors,FOK K,"Spent two nights in this luxurious hotel to de-stress.Fortunately was not disappointed.  The room is a beauty-expansive windows,comfortable bed, marble-clad bathroom with designer sanitary fittings and sufficient task lighting.The service during the breakfast and complimentary drink hours is impeccable.  But to me, it is the seclusion of the hotel that won me over- what better place to relax by the pool (there are two here) and have lazy gins and tonics in your soundproof glass-enclosed balcony in the evening!  Felt fully re-charged and will be back.",5
pamper and luxury centrally located,Matthew A,the check in staff were very friendly and engaging. the room was luxurious and modern. the bed was large and comfortable. the wifi was OUTSTANDING! stable and fast. the gym was one of the best hotel gyms i have ever seen. the two pools were great to relax in after a day out exploring. the breakfast buffet was delicious and fresh. hotel is a 5 minute walk from one of Singapore's main MRT stations Dhoby Ghaut.,5
Small bedroom area but spacious toilet,tishjm,"LIKE  The toilet (located at the end of the room) is spacious and has natural lighting due to floor-to-ceiling window. Nespresso machine and TWG teabags  DISLIKE Small bed-room area. No sofa/lounger as shown on website. Very tight walking space after opening our 2 luggages on the floor (no luggage stand provided). Space between bed and wardrobe was only half meter, so only 1 person accessed wardrobe at 1 time. Mattress was too soft for my personal preference The washbasin mirror is a small round mirror and small counter space. Inconvenient for applying makeup / styling hair.  Only rainshower choice was available. Uncomfortable showering for those who do not want to wet hair. The lifts going up to rooms were located at the building's exterior",3
Stylish hotel in quiet surrounds,dipex,"If you are looking for a central hotel in a very quiet location then this fits the bill.  The hotel has been converted from an older office building and is very stylish with luxurious furnishings, nice restaurant and bar.  Located in Fort Canning Park and within walking distance of the central business area and Orchard Road shopping, its only drawback is that it is situated at the peak of a hilly park and walking in Singapore's climate can be a little taxing.  I had a premium room which was extremely comfortable, with a large outer bathroom overlooking the gardens, super large bath and separate stand alone shower.  Free wifi throughout the hotel.  Complimentary wine and canapes are offered to guests in the early evening.  The restaurant serves an extensive buffet breakfast with…",5
