Review title,Username,Review,Rating,date,traveller_type
Perfect Stay,AJ S,"We really enjoyed this hotel. Luxury, cleanliness (rooms cleaned twice a day!), style, friendly staff- all of this and more. Great location. One of the reasons to pick this hotel was because they offered New Year's Eve Countdown Party on the 18th Floor. Great food, good selection of beverages, perfect music to everybody's taste and unbelievable spirit. We enjoyed every minute of it! Also, best views of the city and over two hours non stop amazing fireworks! Highly recommended- hotel and the party!",5,January 2019,
"Fantastic JW Marriott in South Beach, Singapore",Jeffers K,"A brilliant property in a great location; 2 minute walk to the MRT/Subway & access to all of Singapore. Superb views of Singapore from Level 18 & a great Gym.  The Executive Lounge on Level 2 was super-impressive & a huge commendation to Jacquelyn, Hazel & Melvin for their dedication & customer delight. They are all great brand ambassadors for JWM globally.",5,November 2019,
Truly excellent hotel,SunriseSki,"This hotel shows the best that Marriott can offer. Central location, modern, beautiful views, high quality everything, super professional and attentive staff. We booked the big ballroom for a couple of days business summit and it was simply amazing. the huge screen and the sound system just blow you out of your shoes. In another separate building they have several meeting rooms for breakout sessions, all well equipped. The breakfast area offers an incredible selection of foods, friendly and efficient staff. It is a highlight. On the 18th floor on the side facing the financial centre is the pool with a view, beautiful to relax (although too short for laps). All around the central area on that floor is like a lounge with a bar and perfect to organise company or private gatherings.…",5,November 2019,Travelled on business
Excellent Service by the JW Marriott crew,睿璋 蔡,"The service crew at the executive lounge is very polite and warm.  Special compliments to Chef Jessie Lee who is very thoughtful, personable and awesome service.  Very positive experience during my stay at JW Marriott. Highly recommended. Keep it up!",5,November 2019,Travelled on business
Amazing stay,IDG,"Highly recommend this hotel!! We stayed for night nights before an Asian cruise and every minute of our stay at the JW was incredibly.  Not only is the building and surrounding location gorgeous, but the level of service was top-notch!  Everyone goes above and beyond to make you feel like you’re a king or queen, it’s awesome.  Special shout out to Hazel, our hostess in the executive lounge - she made our stay so special, she was nice enough to give us a map and quick overview of the hot spots, and always made sure we had everything we needed.  We looked forward to seeing her every morning.  Hazel always greeted us with a warm smile and was such a nice start to our days!!  JW Marriot in Singapore is so lucky to have her!!",5,November 2019,Travelled as a couple
So many wonderful people and features,davidastone,"First time to stay at this Marriott property after staying at a few others on previous visits. The checkin was welcoming. My room was a studio, but I didn't feel cramped. Plenty of room to unpack and felt spacious. Bathroom had plenty of liquids and towels. The TV was large. The bed was very comfortable. I used the workout room. Plenty of machines. Very clean. The executive lounge was very nice. See picture of the media area. The lounge maybe the best part of staying here. The food and beverage was fantastic. The staff were even better than the F&B. I especially enjoyed Hazel's service, but everyone was very hospitable. As I was departing, the GM greeted me and asked about my stay. I will return. I recommend this property. ",5,November 2019,Travelled on business
Absolutely Wonderful!!,Angela C,"Celebrated my Birthday with a trip to Asia with a 2 day stay in Singapore.  The JW Marriott Singapore was the perfect choice.  The deco of the hotel is modern and very sleek. Rooms are a very nice size and super cozy.  We had a two twin room and were worried that we would be miserable, but were totally comfortable.  Immediately greeted by the staff and taking care of upon walking into the hotel.  I'd suggest opting for the executive lounge as the food and service there is amazing.  Special thank you to Melvin who made my day the entire time with his friendly and energetic personality!!!  Thank you to my favorite bartender Yusff.  They are all very attentive.  Melvin suggested fabulous things for us to do while we were visiting and Yuseff surprised me by sending an assortment of…",5,November 2019,
"Fantastic Hotel, Great People and Service. Excellent for Families and Business Travelers!",Angelique,"I frequently travel to Singapore for business and on my trip to Singapore in June, before this one I didn't have internet. Which was difficult to work. Upon checkout I informed the front desk as an FYI so they would be aware. To my surprise, the Manager was apologetic and kind enough to offer me an upgrade on my next visit along with access to the Executive Lounge so I may have more options to work.   So for this trip, I was looking forward to my stay at the JW Marriott as I was so impressed with their service and will be staying for a week. They greet you with a smile as soon as you exit the taxi/car all the way to the front desk. The beds are so comfortable and the pillows are amazing. They have all the needed amenities and more.  They lived up to my expectations when I exited…",5,October 2019,Travelled on business
Excellent Stay,wireless_in_CA,"Modern decor throughout the hotel with a huge flat panel at the entrance that reminded me of a very large screen saver.  mood lighting in the elevators changing from red to green which was unusual, in preparation for Christmas?  Location was very central to where we had to visit though sometimes we had to wait to get a cab during rush hour.  I was upgraded to a mini suite with kitchen, half bath, living room, large bathroom and separate sleeping area.  It was outfitted with lots of mirrors and glass and modern furnishings.  Very comfortable and relaxing.  When I stayed earlier this summer this hotel was right on the F1 race course and my room had views of the track.    Restaurant and executive lounge were located across from the hotel via the sky bridge.  When it was pouring…",5,September 2019,Travelled on business
Excellent hotel for a business traveler,SlavikDimi,"I generally like Singapore hotels as all of them are fairly new, well-designed, and well-maintained, but JW Marriott stands out even among these for its service. The people here go out of their way to show you their appreciation and ensure that you have an enjoyable stay. In our case, I want to particularly call out the following staff from the Club Lounge who made our stay especially comfortable and enjoyable: - Chef Arjun - Hazel - Rose - Melvin.  Thank you SO MUCH for your hospitality. Next time I am in Singapore for a biz trip - I am staying at JW Marriott!",5,November 2019,Travelled on business
Misleading hotel,Naved S,"There a lot of expensive hotels to choose from in Singapore, so before you short list the JW Marriott here, a few clarifications you should know:  (1) though they have 2 pools, they do NOT have any pool chairs that recline, which you would expect. Even a budget highway side Hampton Inn in the US with a small indoor pool has pool recliner chairs. Only the lower pool has 4 (only 4) sun lounge type chairs, but they are placed in the shallow end of the pool in the middle of the water, so not very practical place to park your pool belongings. The effect is even when the pool is practically empty, you still have to fight over/claim early even these submerged loungers.  (2) South Beach is only part of the name because  hotel is along Beach Avenue in a complex called South Beach. The…",3,October 2019,
Concierge lounge,Ambassador420209,"Hazel, Sharmaine, Rose, Abby are just phenomenal. Their service is exceptional. Every evening when I visited they knew my name and drink. It was amazing to see how they remember everyone's drink and preferences. They work so hard.",5,November 2019,Travelled on business
Oasis in bustle city,Memory_7,"I love this hotel so much.  Great Location, Guest service, foods, atmosphere , Staff, pools..... I have enjoyed every moments of my stay.  Especially all staff are so helpful and knowledgeable. Room is gorgeous and well maintained.  Highlight are 2 pools both overlooking beautiful skylines of Singapore make you so relaxed and calm.  Very well maintained and very clean.  Last but not at the least I want to mention 2 ladies ""Hazel"" at Executive lounge and ""Sarah"" (Loyalty & Guest relations executive). They are so professional and friendly made my stay happier and comfortable.  Many thanks to them and all other staff. Of course room rate is in higher range but it worth for what you paid.",5,October 2019,
Av’s birthday week in SG,JFrederick,"Stayed for 5 days at this hotel to celebrate Av’s birthday week and we really had a great time. The hotel is in a great location with excellent amenities and foods, both in the Beach Road Kitchen and at the Executive Lounge. Our room is so luxurious with state of the art technology and with a great view. Special shout out to the executive lounge staff ( Stella, Hazel, Melvin, Jacquelyn, Sree, Jhun, Peter and others, can’t remember all the names) for  helping me make Av’s birthday so special and for the impeccable service they extended to us during our stay. It was such a wonderful experience, one of my best hotel experiences ever. Thank you so much. Ms Sherrine Tan, thank you so much for communicating with me via email. Really appreciate the arrangements you made.",5,November 2019,Travelled as a couple
Very wonderful restaurant,Sowmya M,"After landing at Singapore Changi airport,  on November 1st from Chennai,  we took a cab and reached this hotel for a day's stay.     The hospitality that we received here is really memorable, because when we got down from the cab,  staff of the hotel greeted us very politely and took care of our luggages.   At the reception, the hotel had a great ambience and we were allotted rooms on the 14th floor.   The lifts we took is very broad and wwere fitted with beautiful art and the lights kept changing colour.  The alight to the 14th floor took only few minutes.   I was astonished to see the furnishings provided there.   First the TV in the hotel greeted us with the name of the occupant pleasantly and all the ac temp controls could be done through the TV monitor itself.     Then the…",5,November 2019,Travelled with family
Dinner at Beach Road Kitchen,Dr. Akshay Gandhi,We highly appreciate the hospitality and the quality of food provided to us by Chef Arjun. He specially prepared a vegetarian  antipasti and a pizza for us.  One of the finest dining experiences in Singapore.   Dr. Akshay Gandhi,5,November 2019,Travelled with family
Amazing hotel at awesome location with great staff 👍,Geetanjali,"I recently stayed at JW Marriott in October while our visit to Singapore. The rooms are beautifully crafted with state of art technologies. Our room was upgraded by Marriott with a view to die for. Special recommendations for Hotel chef Arjun who was not only great at what he does but also took great care of us after knowing that we were vegetarian, he specially made vegetarian platter (Dal, Choley, Mixed veg and pranthas) for us and it was simply amazing. Do visit Marriott for dinner even if you are not staying here for any reason ...",5,October 2019,Travelled as a couple
True JW standard,Helmut,"The North American branches of JW could learn a lot from the Singapore branch: Impeccable service, excellent amenities and food and luxurious rooms. Every single aspect of the stay was perfect with no room for complaints. Definitely a wonderful experience.",5,November 2019,Travelled on business
"Fantastic hotel, service, food, location, everything",bengold90,"I stayed at JW Marriott for almost two weeks and never a hotel felt as much as home as this one. First, the rooms are quite amazing, with comfy beds and pillows, as well as all needed amenities and if you can get a view of the Marina, you're in luck. Then, the service was exquisite, with every employee trying to make your day better when they encountered you. They came every day during the evening to drop some chocolate and close my curtains for when I got back from my day. The small details.   They also have a pretty decent gym on the 18th floor, an amazing view from the pool on the same floor and also a great executive lounge where we spent a lot of great times, thanks to all the employees there, but particularly Melvin, Hazel, and Yusuf. They really made a difference and…",5,October 2019,Travelled on business
Awesome Breakfast,Made Aryana,"We are not stayed at JW Marriot but only visit to experience breakfast on week end, I would say a fantastic experience, foods are fresh and cater a wide selection on foods and live cooking, service from arrival, dining and few time staff check to table which they do it in ellegant way, its awesome Breakfast :)",5,November 2019,Travelled with friends
30 th wedding anniversary trip,ewahulamaid,We loved this hotel . The room was awesome! The bed was a little too hard for my liking but they quickly came and added a topper which made it much more comfortable. The blinds and curtains open and close with a switch. The tub is large and comfortable. The room service is exceptional. We ordered the hamburger & tomato soup . Both were delicious. We had breakfast included with our room . We ate at the executive lounge a few times but enjoyed the breakfast at the downstairs restaurant much better. We loved the fresh waffles & pancakes and feel there was a better selection. We ate at the executive lounge many times during their happy hour in the eve and enjoyed many great appetizers. There was sufficient amount and varieties of food that filled us up for dinner even. The service…,5,November 2019,Travelled as a couple
Amazing service!,Gallegos1513,"This is the best hotel I've ever stayed in! And believe me I've stayed in many. The service is amazing, the rooms are gorgeous and it's centrally located. Jessie from the executive lounge is the best!! I am vegan and one day for breakfast when i asked her if the oatmeal had milk, she replied yes and asked if I'm allergic. I went on to say I'm vegan and she went to the kitchen and made them make me a vegan breakfast AND she made sure the kitchen made me a vegan breakfast the following 2 days... including pancakes!!! Jessie went above and beyond and I am eternally grateful for her kindness.   Seriously this hotel is the best! High profile clients stay here such as the Brazilian national soccer team... the hotel even helped me get tickets to the game! Superb overall experience!!!",5,October 2019,
Family Staycation,L C T,"It was a delighted stay with J W Marriott South Beach. The Reservation Team made extra effort to make surprise visit to our room, decorated the room to suit our occasion. The checking in and out was seamless.  The personal touch extended by all staff was wonderful.  My best experience ever.",5,November 2019,Travelled with family
Great business lounge and Hotel,Globetrotter,"The JW Marriott south beach property is centrally located and close to great restaurants and shopping amenities. The two swimming pools are great, and the gym is well equipped with great motivational videos.",5,November 2019,
What Dreams Are Made Of,Gina H,"I travel A LOT, so I'm not easily impressed, but the staff, food, architecture, and overall amenities at this hotel recieved the highest score possible in my book. The staff was always welcoming and helpful. They remembered me and my fiancé by name. The breakfast had an array of options and was always fresh. Lastly, the building is one of the most beautiful in the Marina Bay area. (I included a view from my window.) I highly recommend this hotel. You will not be disappointed!  ",5,November 2019,
Astonishing stay,DrThunfors,"This is my very first review although I travel extensively. Mainly for leisure both also for business.  Being a platinum member in the Marriott Bonvoy where most nights come from stays in US, means that experience from Marriott is US hotels.  JW Marriott Singapore South Beach however takes a hotel stay to another league, way above what I ever experienced at any Marriott properties in US.  The friendliness ALL employees that we met was genuine and warming. A constant willingness to serve with a smile on their face. Easy approachable and not shying away to reveal their personality. Everyone at the executive lounge took time to chat. Chef John. Hazel and Bella. To just name a few.   The complimentary breakfast, afternoon tea and evening canapés were of high standard and good…",5,November 2019,
Excellent service,Clifford M,"I went to a conference in Singapore from September 14 - 17.  Service at the JW Marriott South Beach Singapore was the best.  The hotel was wonderful though the weather due to the smoke from Indonesia was not so good.  Lucky for us the hotel was just across the road from the Suntec Convention where the conference was held.  When I was not in meetings I spent time in the executive club at the JW.  Hazel provided such excellent service to my wife and I.  She was so cordial and caring to all our needs.  Brandon and Melvin also provided the best hospitality.  We hope to be back to the property soon.  We have traveled to many locations but we have to say  that nothing can beat the service we received from Hazel, Brandon and Melvin during our stay in September.",5,September 2019,Travelled on business
Finest property,Bavika g,"One of the great property in singapore . Sweet room are so spacious, well equipped. Bathroom are fully modern. Staff was friendly and helpful. When we had late night cravings for indian food , one of the staff member convinced the main chef to cooked indian food for us . The meal was amazing. Breakfast was also damn delicious. ",5,January 2019,
Service Excellence,Tito S,"I stayed at the JW Marriott South beach in October on a business trip.  Everything about the property was excellent to begin with: rooms, front desk staff, housekeeping, facilities etc.  On my last evening I was bitten by an insect on my face outside the hotel, which resulted in swelling/rash.  The hotel staff immediately sprung into action with front office staff along with medical expert attending to my situation.  The care and attention was off the charts and unexpected.  My swelling subsided after a couple of hours.  Thank you JW Marriott South beach and especially Eva Abdullah, the Executive Lounge And medical staff.  You truly embody the values of the Marriott promise to their customers.    Love you All Extremely Satisfied Ambassador Elite Member",5,October 2019,Travelled on business
Did not want to leave the hotel,Jennifer R,"The JW Marriott in South Beach is absolutely fantastic. The room and the view from the room (17th floor) were great. Every person we came in contact with was friendly, helpful and professional. The Executive Lounge has wonderful food and service. The Tonic Bar has over 100 kinds of gin paired with appropriate different tonics or in lovely cocktails with botanicals. Sunday brunch is to die for - lobster prepared 4 different ways, 5 kinds of crab, an entire ""cold room"" filled with fresh seafood and salads, a whole roasted lamb, beef tenderloin that melts in the mouth, endless Moet and Chandon 2009 champagne, more choices of food beautifully displayed than anyone could possibly try even just having a single bite of each. Chef Arjun does the food for both the executive lounge and…",5,November 2019,
Great views & nice rooms especially for Grand Prix weekend,PoodleRank,"I stayed at the JW Marriott for three nights during the Singapore Grand Prix.  I was upgraded to a Premier Marina Bay View room due to my Bonvoy status.  I chose the JW because of the proximity to the race track, and the prices that were lower than the other luxury hotels on the track.  Overall, I had a great stay though I am influenced by the great view of the racetrack I had from my room.  The JW is contained within the “South Beach” complex which is one of many interconnected structures around the Marina.  As such, it’s convenient to multiple shopping malls and all sorts of dining options from food halls to upscale restaurants.  It’s also well connected to subway lines, so it’s a good starting point for tourists.  My Premier room was a modern, shiny, light-filled space.  It’s…",5,September 2019,
Business trip,Trevor J,"Fantastic hotel.  Location is very good. Next to Raffles.  Rooms quiet, well appointed, well equipped, good AC.  Pools interesting and great views but really for ‘lengths!’  Gym is good. Decent equipment.  Lounge is very good.  Breakfast is very good - but very very busy!!",5,October 2019,Travelled on business
Designers should stay in the hotels they create,Mau-travel,"""Designer"" hotel, where rooms are definitely small: very hard to even place a chair in front of the desk if you want to work, and other mistakes (i.e. the toilet door requires you literarily to squeeze to fit in the space). Lots of added details that could be removed for a more efficient space. Lifts with a dark-color changing light could be much more standard, and you could see the floor to press Staff is very helpful, and location excellent.",3,October 2019,Travelled on business
Great visit,Marcus W,Very nice hotel and excellent staff. Extremely comfortable rooms. Super bath tub. Thanks especially to Chef Anjun for finding me some dinner when I arrived late in the hotel restaurant just as they were closing.,5,November 2019,Travelled on business
"Fantastic hotel, amazing service!",Jason B,"I spend a lot of time in hotels all over the world as a Marriott Ambassador.  Being an AmbassadorI already receive a high level of attention and service during most of my stays.  The service by Hazel, Crystal, Chef John and the rest of the staff was the best I have ever had.  The views from the. pool are fantastic.",5,October 2019,Travelled on business
Great Property + Attentive Staff = Wonderful Experience,Myrna S,"We just left the JW Marriott in Singapore and I can’t stop thinking of the wonderful experience  we had. From the moment we arrived  until the time we left, I enjoyed myself.  Situated in the heart of Singapore it’s an easy subway or taxi ride to any of the attractions. Loved this  place and can’t wait to come back on my next trip to Singapore.  Special shout out to the executive lounge staff, Hazel - for your sunny welcomes, Chef John for the yummy food, and Crystal. Jacqulyn - thanks for letting us into lounge for breakfast before out flight   Also thanks to Jusana! Also the wonderful housekeeping staff!  ",5,November 2019,Travelled as a couple
Handy down town location,petersbahrain,"Just returned from a trip to Singapore.  First time at the JW Marriott.  A very uniquely designed hotel with interiors by Philippe Starck we were told.  The rooms were comfortable but not a big as you would normally expect in Asia - mirrors everywhere and not a finger print at all.  The rooms was extremely quite despite the downtown location.  Superb views at night from the 18th floor plunge pool.  Spa was also very pleasant.  The executive lounge is excellent value for money with great food and a 4 hour ""happy hour"" with all the drinks included.  We were well looked after by all the staff Hazel in the executive lounge was particularly helpful - many thanks for keeping us topped up!!",5,October 2019,Travelled on business
Best staff in Executive Lounge!,aaquino28,Best service we had during our Asia trip!!! Hazel and Melvin made our trip memorable and enjoyable. John was also great!  We admire Hazel's dedication. She has lots of energy from 7am and still a lot left at 7pm! Excellent Service!,5,October 2019,Travelled on business
Best breakfast in lounge,Sellpaintppg,I have stayed here on several occasions and am really impressed by how nice the lounge is. They always remember your name when you come in and the cooked to order items for breakfast by Chef John are outstanding.,5,October 2019,Travelled on business
The best customer service I’ve ever had!,D. Cooper,"When we first arrived we were greeted by Reuben at the front desk. My husband wasn’t happy with the room and we were immediately placed in another big room with a Lovely view of Singapore. I can’t say enough about the waitstaff in the executive lounge.  Rose, Bella, Hazel, Arjun, Noel and Melvin greeted us warmly for breakfast, afternoon tea and Hors d’oeuvre and evening cocktails. They went out of their way to make sure we were happy about our room, the service and food selection. Once they knew us we were greeted by our names and always asked if there was anything more we needed. I loved how they would come around and start conversations to get to know us better. This I can truly say: I would never stay at another hotel after my stay at the JW Marriott Singapore South Beach.…",5,October 2019,Travelled on business
Perfect 5 Star Hotel  with excellent Service.,Liz,"Awesome experience, nice ambiance,  Nice location, must stay. They have kept my baggage for 3 days after checkout. Their ground hotel staff from security guard to receptionist all are very polite and helpful. All the staff are awesome specially Hazel from the lounge.  Food was very tasty and many varieties.  Highly recommended.",5,October 2019,
"Big rooms, great service",abs02a,"JW Marriott was a nice welcome upon arriving in Singapore. I currently do not have a permanent office and have therefore been using the executive lounge for work quite extensively. The lounge is well equipped and always stocked with snacks and drinks throughout the day. There is also a Quiet Zone, which is ideal for work. I would like to commend Hazel (in the executive lounge) for making sure that I am well looked after. My cup/glass never ran empty and she'd always make sure that I take some food from their selection, so that I never go hungry. Service was perfect. I'll make sure tollways stay at the JW Marriott whenever the opportunity arises. Thank you!",5,October 2019,Travelled on business
Club Lounge makes up for small sized room,TTDAS887,Had a short stay at this hotel on a stopover in Singapore. I reserved a Club Room was found that the room was surprisingly small in size but those working in the Club Lounge makes up for that. The food and drinks was good mix.   I would like to personally highlight Ms Noel from the Club Lounge who had provided me her personal recommendations on what to do and see for my short stopover since it was my first time here as well.  Will be back here if I ever get to stopover in Singapore again. Cheers!,5,September 2019,
"Amazing Location, and Even More Amazing Service!!",kisilbell,"As a Lifetime Titanium member, I stay in Marriott Hotels several times every week.  This hotel, by far, is THE BEST EVER! It's not one thing that makes this hotel special, it's the combination of a lot of little extras that set it apart. Before I arrived, I received messages from the Guest Relations team asking about my stay and any special occasions.  I let them know would be visiting to celebrate my daughter's 18th birthday.  Upon arrival to the hotel, we were greeted by everyone in the lobby, and Adrian from Guest Relations personally welcomed us to the hotel.  We were escorted to our room and found a lovely birthday cake, balloons, and a hand written note wishing my daughter a Happy Birthday.  The team even went as far as making a personalized ""Happy Birthday"" drawing on the…",5,October 2019,
Consistently fantastic,OzCol1981,"I have now stayed here 6 times in the last three months and it's become my first choice. New, trendy, convenient, excellent service. Kudos to management on consistent quality of staff service. Definitely my home away from home.  Pros - lovely modern rooms - exceptional service in all departments - excellent Executive Lounge - location excellent for Suntec, just a short taxi to the city and sits above Esplanade MRT - F&B quality is high as well  Cons (all very minor and picky): - Beach kitchen breakfast can be a circus, with long lines on weekends. Its managed well but capacity seems to be an issue - lobby setup a bit odd. Guest Services seems to be for online checkin only but not sure what else they cover. - Pool is small and not much service up there - In the suites, for a new…",5,October 2019,
Perfect Hotel with excellent Service,Timo_AIB,"Perfect Hotel with excellent Service. I stayed for 5 weeks into the JW Marriott Singapore South Beach and I’m feeling always to be in good hands. Great Breakfast Area with everything that your heart desires. Also the 18th floor with the pool over the city is great place to relax. Especially the lounge service from Hazel, Rose, Abby, Crystal was excellent. They are very nice, always obliging and considerately. And of course also John and Arjun for the always fresh Humus. And last but not least a special thanks to Alex Chiew for all support.",5,October 2019,
"Perfect location, amazing view with beautiful people",Ellen Jong,"hotel itself located it right next to Esplanade MRT station. Walking distances to bugis and city hall. View from the hotel is amazing. Specially from the pool, no need to go any other roof top bar. Executive lounge has a lot of food selections. All the staffs were very kind and helpful. Thank you so much everyone 🙏🏻 I cant wait to go Back !",5,October 2019,
Perfection,JNP87,"I don’t even know where to start but I’ll start with the customer service which is top notch! Everyone is so accommodating and eager to help! Chef John at the executive lounge is especially amazing- he  remembered our names AND made a point to say hi each morning for breakfast. Not only is this hotel absolutely gorgeous it offers amenities I haven’t seen before- i.e. heated toilet seat (whaaat??!), the gym is really nice and the pool overlooks the city and skyline. Speaking of city- I feel like this hotel’s location is perfect for getting around - it sits right above the MRT station.  If you are at all deciding between hotels or where to stay - as a flight attendant by trade who spends countless nights in hotels, I can honestly say- this one definitely stands out from the crowd-…",5,October 2019,
Exceptional Service,Jayne L,Thumbs up to their great service!It was exceptional and they were very prompt in answering my queries. Love the amenities in there and definitely loved the executive lounge. the food there was so good and so premium! It was my partner's birthday and they could accede to all my request! what surprised me was that they gave my partner a cake too! wow! will definitely be back again!,5,October 2019,
Convenient,Jennifer Woods,Great location with close proximity to many dining options. The hotel also offers a few great bars and restaurants. They even feature a mermaid in one of their outlets. I enjoyed their jazz bar “Cool Cats” the most.,5,August 2019,
Cool property and excellent staff,Christiaan,"I stayed here for 5 nights in late August and it was an amazing trip. The location and two pools offer great views of the downtown area. I highly recommend getting the Buffett breakfast it was great and there were different options everyday.  During my stay, I proposed to my girlfriend on a rooftop overlooking the city. The day before I reached out to the concierge staff to see if there was anything they could do for us when we returned to the hotel. Adrian, really did his best to provide something special for us and it will be something we will always remember. Thank you to Adrian and the entire staff for making it a fabulous stay!",5,August 2019,
Recent Stay Was Exceptional!,Joe Register,I stayed a total of dix days and had a wonderful experience. The staff are friendly and accommodating; can’t say enough positive about the customer service!  The Executive Lounge experience was also excellent. Chef Ayan supervised preparation of delicious evening appetizers and the service staff was polite and attentive - Shankri in particular was a pleasure.   Heartily recommended - you’ll enjoy the experience!,5,October 2019,
Perfect,Bobkath13,This hotel is amazing. Attention to detail is their forte . Staff are attentive and friendly. The room is spacious pristine and comfortable. This is the second time we have stayed here. Highly recommended.,5,October 2019,
Amazing hotel! Service level really high!,Robin L,"We stayed for 3 night in this hotel and it was in one word: Amazing! The staff is very helpfull and friendly. Nazurah from the front desk check us in and give a lot information about the hotel and Singapore, her service level was outstanding! Also the Dutch guy Steven Janssen was really kind and told us a lot about Singapore and he gave us the tip to eat sate at Gardens by the Bay! Joey from the reception was our whole stay really helpfull! Would love to come back here!",5,October 2019,
My new favourite hotel in Singapore,Marc Filion,"What a spectacular achievement - the balance of personalised service and hotel privacy is perfect, and throw in the Philippe Starck design (which is functional too!) and this is a winner.  Have stayed in most SG hotels (and hosted conferences etc) so speaking from experience. Yusuff in the lounge area was most congenial and recommended my now favourite Singapore street food spot (Zam Zam near Mosque - omg, try the deer filling...). He was a delight to speak with after a long day at the office. Staff is personal and respectful - and not rehearsed at all. Location is perfect - walking distance to Bugis, Haji, Suntec/MarinaSq/Raffles City - and my other great discovery of this trip: rep cinema The Projector just down Beach Rd.  Only one minor minor comments (hey, nothing is…",5,October 2019,
I love this hotel...!,Dalikestotravel,"Was back at the JW SB for a short staycation and still love it here. The service once again, did not fail to impress. Everyone that I happened to speak to, from Reuben at the front desk, Stella at the exec lounge, to the house keeping staff on the 14th floor and waitresses at the South beach kitchen where breakfast was served, were all very welcoming and lovely. Since I was with my 2 teens, I booked a rm with twin beds, and was very happy that the hotel was able to set up extra bedding on the sofa bed so that we could use it as an extra bed instead of paying an extra $120 for one to be purposely set up. 👍🏻 The room is very spacious, comfortable with good view.   I still don’t like the artwork in the rooms though, this time it was a modern black/white head shaped waterfall...,…",5,October 2019,
Room Tiny,neilsa,All great..food fabulous..staff can not be faulted Was not upgraded and that's understandable but the regular rooms are very very small..will probably go back to Westin. Pools have great view but awkward to use Lounge is stellar,3,October 2019,
Best JW Marriott Hotel I've stayed in!,Jiggee Jon,"A boutique JW Marriott like no other. A totally different look & feel from the usual JWMs of the world but with the same bespoke service one would expect from a JW Marriott hotel. The team on-site here are very well trained and passionate at their jobs. Hotel is located in a very ideal spot, just a mere stroll from Suntec and a stone's throw to Marina Bay Sands too. The meeting facilities here are exceptional and there's an amazing mix of colonial era settings with modern luxe where the meeting rooms sit as it's literally renovated army barracks and a clubhouse that make up the new hotel facilities. Great views during the F1 races too await you at the 18th floor. A truly comfortable stay is guaranteed here!",5,October 2019,
Great experience in Singapore!,gayle p,"We had such a great experience in the JW Marriott Singapore South Beach. It was unbelievable customer experience. From taking care of our luggage being shipped from Paris (thank goodness) and our experiences on the 18th floor pool (outstanding),  and the daily customer service personnel (Sherrine, Stella and Melvin).  We loved our stay.  The executive lounge was amazing.  While the hotel is slightly fashionably dated, and due to the location near the equator, it is a bit moldy, but the staff is amazing and makes a GREAT impression.  it is a great hotel.  Enjoy",5,October 2019,
Amazing,ella T,"Beautiful Hotel, metro, shopping center is near by. The staff is very friendly  The room is very nice , The bed is comfy, the bathroom is big and good  The gym is great, the indoor pool is cold, the out door pool is very nice and view is awesome  The breakfast is amazing, a lot of variety (we paid extra but it was totally worth it)",5,October 2019,
Perhaps my best hotel experience ever,travelingin2019,"I have spent an entire week at this hotel.  The location has been perfect for my first time in Singapore.   Before I even arrived Effa had been in touch to assure my stay went well. We were celebrating a milestone birthday and the hotel made that special in a number of ways. Thank you Effa!  Our housekeeper was Sandy and she was outstanding. Thank you Sandy!  The service at this hotel is outstanding. We were attended to each and every day. Kudos to the staff and the management for their attention to detail.  I’d like to give a shout out to Mandy in the spa, where I had the most luxurious pedicure of my life. :)  I’d like to take time to recognize the folks in the Executive Lounge especially.  Melvin is a delight - absolutely excellent in every way. Hazel and Chefs Nino and John…",5,October 2019,
Love this JW!,DinoTheDiver,"Our second weeklong stay at this hotel and we loved every minute of it. The room, the food, the lounge, the check-in, the room attendants... and the pool is so great. Special shout out to Hazel, Rose, Abby and Sharmaine in the exec lounge for their good natured fun. We will be back!",5,October 2019,
Highly recommended,Lara W,"We were  visiting family in Singapore and stayed for 5 nights in the hotel. The staff were brilliant from the moment we arrived, nothing was too much trouble and there was always someone available to assist. The hotel is beautifully decorated throughout. Both of the hotels swimming pools are great and were quiet throughout our stay. I particularly suggest going to see the view at night from the 18th floor. We had access to the executive lounge so ate breakfast and dinner there most days. The food available was tasty and there was a varied selection. The hotel itself is in a great location and has everything you can ever need. Would not hesistate to recommend this hotel.",5,October 2019,
Amazing Service!,HollaVeenaKris,"Truly amazing service! We always choose JW Marriott for our stay.It was a good stay! The food was excellent and the staff superb! There was a staff member who was particularly helpful, accommodating that is Jollie (JELO) (ANGELINA JOLIE) super star!! always remember us and take care of us. She used to be working at the executive lounge and now she’s in reservation but I still get her handwritten note whenever i will arrive at the hotel. She never forgets to make us feel welcome!",5,October 2019,
Our Favourite Hotel,Janet G,We have  just returned from a Two weeks stay in the  JW. This Hotel is amazing everything from the moment you arrive is First Class .   First of all The Staff if I mentioned every member of staff we interacted with I would fill several pages...... Eva Sarah and Vanessa  on the Front desk.Thank you so much for your help you were all wonderful.  The room was very large and had a wonderful view every amenity . Thank you Ava you kept it immaculate.  The Staff in the executive lounge were fantastic Jacqueline and her team Melvin Rose Bella Hazel Crystal Youseff Stella I know I have missed some of the Staff but they were all amazing please do forgive me I would like to Thank every single person who worked there including the amazing chef Nino. The executive Lounge is a great place to…,5,September 2019,
