title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Disappointing,4,The free shuttle service from hotel  to Orchard road every hour is great.,"No daily change of bath towels, have to request every evening. 
Swimming pool cushions dirty and wet. 
Breakfast areas very crowded during Chinese New Year. Food not replenished timely at the second floor dining area. Hot chocolate drink served very diluted and bland.",Chow,Family,Tower Wing Deluxe King Room,4,"2, 2020",Malaysia,my,[List]
Okay,5.8,Swimming pool,Location a little far away downtown,宏展,Family,Tower Wing Deluxe King Room,4,"27, 2020",Taiwan,tw,[List]
Pleasant,6.7,Friendly staff and a good play area (kids club) for the kids. The lounge had good food. Clean facilities.,"The bed was too hard. The bed had no back support, my husband ended up with a very bad back just from our two nights stay. 
The club lounge had no child policy everyday from 6.30-8pm even though there is a family dedicated area in the lounge that could be sectioned off.",Tara,Family,Horizon Club Deluxe King Room,2,"21, 2020",Australia,au,[List]
"mediocre compared to sister hotels in KL , Kota Kinabalu or Penang resort.",5,"The spa and greenery and staff at front of hotel lobby not the reception who were cold and sometimes rude. Junior managers walked around unsmiling giving an atmosphere i was walking along school corridors.
The room was dismal - new renovations but a narrow space with edges and they worst cupboard ever.
Did like the writing desk
Compared with KL and even Penang; Shan Singapore has a long way to meet the high standards set by your colleagues in KL.",New rooms - too small and narrow and full of hard edges.,Sujatha,Solo traveler,Horizon Club Deluxe King Room,1,"6, 2020",Singapore,sg,[List]
Okay,5.8,Location and been many times,Breakfast was slow staff were not responsive. Too busy and terrible coffee Italian restaurant was expensive and very average didn’t even have bread left and we actually felt sick the next day from the pasta.,Tina,Couple,Tower Wing Deluxe Twin Room,2,"5, 2020",Australia,au,[List]
Service terrible,4.6,"Location, room size is good","Not clean properly before check in. Keep waiting 1 hour before check in. Never replace show gel, shampoo when we stay 4 nights. At 1 night around 1am, someone press the bell and wake us up. And then explains by mistake",Hengyu,Family,Garden Wing Deluxe Pool King,4,"29, 2019",Australia,au,[List]
Fair,5,LOTS OF BOTTLED WATER PROVIDED FOR FREE.,JUST 1 SHUTTLE BUS PER HOUR TO NEAREST MRT STATION WAS FAR TOO FEW/INFREQUENT. BEING KEPT WAITING IN ROOM FOR 45 MINS FOR BAG COLLECTION WITH MINIMAL APOLOGY. VERY EXPENSIVE BAR PRICES.,Paul,Couple,Tower Wing Deluxe King Room,2,"28, 2019",United Kingdom,gb,[List]
Fairly good but not to the 5-star standard with the price paid,6,,"Need much more free sitting chairs in the lobby , which do not belong to the lobby restaurant. It is too early to close the pool at 8pm .",Naixi,Family,Garden Wing Deluxe Family Terrace King,3,"16, 2022",United States of America,us,[List]
"so far everything is good, except some staff are giving cold attitude. except a few staff are good.",7,"i like the room size, cleanliness, they prepare extra sofa bed for us too. I also like the complimentary birthday cake from the hotel for my son's birthday celebration. the hotel seems just renovated. interior is new. toilet is VERY CLEAN and spacious. bed is comfortable. there is one friendly staff at the gate. he initiated to take nice photos for us at the hotel lobby. forgot to ask for his name. :(","service level dropped a lot. i used to enjoy the warm greetings from Shangrila staff. this round i feel the staff wasn't so friendly anymore. except there is one at the gate who initatied to take pic for us.
the person who helped me to do the check in...i feel he is quite passive aggressive and sarcastic. just dont feel comfortable when he talked. 
the service at THE LINE restaurant is also dropped a lot. maybe after covid lack of manpower? all staff seems stress and never talk much. when you talk to them, they won't reply, no acknowledgement. they just do it quietly without talk. need to wait sometime before we are seated to eat our breakfast buffet. 
when i want to take complimentary parking coupon from the reception, i said sorry may i get the complimentary parking ticket? she no answer. she just take from drawer and pass to me. never say sure...have a nice day. or anything. so cold right? i expect more warmness from a 5 stars hotel.  oh yah . their room fridge is really not cold. i almost thought it was spoil.
in short, housekeeping team is good, buds staff (indoor playground) are good too. swimming pool lifeguard is very responsible and friendly. except check-in and out counter staff service and THE LINE restaurant staff needs more training and improvement. 
p/s: rasa sentosa shangrila check in and out counter staff is very good though.",Elsie,Family,Tower Wing Deluxe King Room,1,"12, 2022",Singapore,sg,[List]
not worth the money,4,"location is a bit remote , quiet a walk from everywhere , not best.","service was way below my expectations for Shangrila hotel. 
shower room was not cleaned properly and walls were  covered in mould. when complained they cleaned it very nicely, but not even apologised for inconvenience.  
dirty dishes were not picked up after room services for 12 hours until pointed out… rather disappointing.",Vladislava,Family,Tower Wing Deluxe Twin Room,6,"11, 2022",Hong Kong,hk,[List]
Bad,1,Hotel was good,The staff was very unfriendly and mainly I noticed they were rude with indians,Ram,Family,Tower Wing Deluxe King Room,1,"6, 2022",India,in,[List]
Too expensive for what was provided in terms of quality of food.,4,I felt that the dining experiences were well below expectations. the food was expensive and not very good quality.,The property felt rather tired in comparison to a hotel at the same star and price level.,Duncan,Family,Tower Wing Deluxe King Room,2,"30, 2022",Singapore,sg,[List]
Poor,3,swimming pool,poor English of the staff; not helpful with problems.,Mona,Solo traveler,Tower Wing Deluxe King Room,1,"17, 2022",France,fr,[List]
Fair,5,"the rooms
the hotel is beautiful 
the pool","we have been disappointed by the concerns of Shangri La reception desk, they forgot to arrange the private transport from airport to hotel and we have waited with our baby in airport more than 1 hour at night time and took a taxi on our own, they actually arranged a return free of charges but again they arranged with delay 30 minutes pick up from hotel !!! they really need tonreview this point ! 
regarding the rooms, they are well furnished and designed but the room cleaning is not in line with standard of this hotel, they forgot to provide on dalily basis water, shower gel, shampoo etc… the buffet is quite enormous but not in live with quality of products, to conclude , for the price of the room you are paying for, you dont have the level of services required, not best Shangri La .",Jerome,Family,Tower Wing Deluxe King Room,4,"12, 2022",France,fr,[List]
Could have been a great stay if staff and food would be better and renovation had been done.,6,The property is massive with lots of greenery and fountains. The splash Park and kids club are great and the lobby is really beautiful. The gym is massive and you find everything you need. The rooms are spacious and are beautifully located within a garden area with fountains. beds are comfortable. The restaurant Origin is tasty and staff is friendly. they have a great kids menu.,"The property is dated and needs definitely a renovation. In our room the wallpaper came off the wall, not acceptable at all for that price. Also the towels are old and some of them look like an old rag. The kids club is not for free and only an hour. In the splash Park you need to accompany your children until 12 years old which apologies I find insane. The breakfast is to crowed and stressful and the food has lots of variety but the taste is lala. outside the birds fly on your table which is very unhygienic. the staff at breakfast is very inattentive and couldn’t care less. there was only one nice waiter his name was Manoj. He asked if we need something and had a smile below his mask.",Christoph,Family,Garden Wing Deluxe Pool Twin,4,"11, 2022",United Arab Emirates,ae,[List]
Not worth the money.,3,"Average room, below average service quality, simply does not worth the money.",I would start improving service quality and increase capacity of the facilities.,Murat,Family,Garden Wing Deluxe City King,5,"4, 2022",Australia,au,[List]
Good,7,The facilities are great and easy to access.,I didn't get the requested rooms I booked for the family.,Abdulaziz,Family,Tower Wing Deluxe King Room,4,"19, 2022",Qatar,qa,[List]
Business hotel more than a family hotel,5,The rooms are comfortable,"A lot of the attractions for kids carry an additional charge per child which is not clearly indicated, for example the kids play area is $18 a child for a one hour session.",Hayley,Family,Tower Wing Deluxe King Room,6,"16, 2022",Hong Kong,hk,[List]
Pleasant,6,Location and amenities,"Having made a last minute booking and paid $$$$ for a 2 night staycation, we were given a room overlooking the main road! This was despite having requested to be given a room with an excellent view. The only reason for a pleasant rating is because on request they did change the room. But would have been a much better experience if it would have been given first only as per the request.",Aby,Family,Garden Wing Deluxe City Twin,2,"11, 2022",Singapore,sg,[List]
A great staycation choice for young kids,7,"Thoughtful amenities such as colour pencils and colouring pencils was given to young children at check-in and at The Line restaurant.
Splash was super fun for the kids.
Responsive housekeeping services. Room was made up swiftly.","Late check-in. Not sure if it is due to festive season, I only managed to get my room key at 3.45pm. The check-in time was supposed to be 3pm. This greatly affected my schedule as I have a young kid with me.
I felt the picnic basket wasnt very value for money. Would recommend ordering ala carte near the pool instead.",Huimin,Family,Garden Wing Deluxe Pool King,2,"11, 2022",Singapore,sg,[List]
Good,7,Liked how detailed they were about taking care of children.,The fact that they don't adjust even 30 mins for late check in or check out. Best of the hotels around the world give that facility no matter what.,Kanika,Family,Tower Wing Deluxe Family King,5,"9, 2022",India,in,[List]
Great for short family staycation,7,"There’s lot to do. Specially for kids- the acivities, the heated pool, the water park, the property is quite big you can stroll around.","- too far from everything else. at least put a 711 or cheers nearby. 
- my first day was a nightmare. the strong scent - the Shangrila essence- in the room was so strong it gave a headache and triggered my allergy. Had called the room service to do something, but they say the couldnt do anything. But when I requested the customer counter to address the issue, they were able to minimize the scent the next day.",William,Family,Garden Wing Deluxe City King,3,"7, 2022",Singapore,sg,[List]
Hotel seems to be suffering age and staff problems,5,The location is great; the guy who organises the cars and taxis good; and the two managerial staff I spoke to after my problems (see below) were helpful as was the baggage guy (once he arrived),"Arrived as previewed.  Not a soul at the front door, and had to drag 3 cases across a substantial lobby.  Not a soul at check in desk; waited more than 5 minutes and had to actually go into the back office to find them there - eating!  To be fair, when I reported it to the Duty Manager he was very apologetic.  Also, there was only 1 baggage guy on duty - so i had to wait for him to come back also.  Also, to be fair, the Resident Manager came out during my check out procedure to profusely apologise.  Hope that the next visit is a lot better!",David,Solo traveler,Tower Wing Deluxe King Room,1,"27, 2022",Hong Kong,hk,[List]
disappointed and never going back.,5,"Clean and the outdoor wet playground available for kids.
check-in process was fast and made arrangements for us to check in earlier","1) Service before stay- kept sending me long automated messages requiring me to submit details before stay. only to realise I have to submit again at check in
2) Housekeeping- the housekeeping team did not replenish toiletries until we requested. when I asked for child amentities, I was told to pay $85 or use adult’s ones. 
when we requested for additional housekeeping service in the day, we were told that it’s chargeable. and the senior housekeeper started taking photos of the room wanting to report to their management. she even told us that the mess made by the kids would cost us additional charges, in a very stern and unfriendly tone. not something I would expect of a supposedly family friendly hotel
2) check out- we wanted to check the bill with the staff but was told to just drop the hotel cards and leave. subsequently, we received a charge of almost $200 without telling us what is the breakdown of charges or any invoice sent to my email.",Yiling,Family,Tower Wing Deluxe King Room,2,"22, 2022",Singapore,sg,[List]
Overall we enjoyed the stay.,7,"I didn't expect to have a sofa bed covered with clean bedsheet, just nice for my grand children.","The Buds is a little pricey, not much things to play. The Shang Palace is super understaff.",Yoke,Family,Tower Wing Deluxe King Room,2,"16, 2022",Singapore,sg,[List]
Was great till the session at the line.,5,Children activities,"The staff at the restaurant line. Staff at the salad corner.
Wanted to get a cup of milk 15min before the lat order but was outright rejected with no alternatives proposed to order from the serving team.
Respect his professionalism for holding the lineup an alternative could have been proposed. 
Truly disappointed from a high standard hotel.",Nicholas,Family,Garden Wing Deluxe Pool King,2,"15, 2022",Singapore,sg,[List]
A very central hotel with good facilities for children. Note that the staff seemed overwhelmed,7,Breakfast was very busy but the variety was good,,Yanni,Family,Tower Wing Deluxe King Room,1,"11, 2022",Singapore,sg,[List]
It was our first-ever time staying at Shangri-la Singapore and not sure if we should ever return.,4,The kids-related facilities - Buds and Splash - were good. The staff there were very welcoming and accommodating to the kids' needs.,"The check-in process was bad. Supposed to have gotten a room at 3pm (check-in time) but only managed to get a room almost at 6pm in the end. The front desk staff - Amanda (intern, I believe) and Ashwinder - tried their best to assist but unfortunately, they couldn’t do much. They had to repeatedly go back to the duty manager - Andreas - to get updates on the room delay and what could be done to keep us comfortable while waiting (frankly, nothing much except a ""welcome drink"" at The Line). The duty manager didn't even have the courtesy to come out and speak to us to explain the situation despite us waiting for ~3hrs. To make things worse, when we eventually headed to the room (after 6pm), it was already time for the kids' dinner, and we had to do in-room dining service. The food delivered had missing items (e.g., chicken congee with no chicken in it, chicken biryani with missing papadams) and is a poor representation of Asian cuisine tastiness (obviously prepared with Westerners in mind). We had to follow up repeatedly for things. Breakfast at The Line was another ""surreal"" experience altogether. We had not even stepped into the restaurant yet (and we were standing with 2 kids) and the front desk staff was already telling us that we need to leave in an hour's time. Frankly, very disappointed with the whole experience esp. given the price we paid and service we got. We've had better experiences with kids in 3- and 4-star hotels in Singapore and around the world.",Meenakshi,Family,Garden Wing Deluxe Pool King,3,"7, 2022",Singapore,sg,[List]
if there was halal buffets it would have been excellent,7,the rainforest theme the most. everything else as well,lack of halal breakfast buffet.,Khan,Family,Tower Wing Deluxe King Room,1,"2, 2022",Singapore,sg,[List]
Really bad,1,,"- No mini bar in the room due to hotel mistake
- No timely set
- more than 30 minutes check in time",Satoshi,Family,Tower Wing One-Bedroom Suite,1,"8, 2022",Japan,jp,[List]
lovely pool,7,amazing pool area,My room service meal was not very good (cod with broccolini) which I left unfinished.,Amanda,Solo traveler,Tower Wing Deluxe King Room,1,"7, 2022",Singapore,sg,[List]
garden of hell,5,"Nothing much, a far cry from my previous stay","The garden wing service is not professional and the rooms seem more run down and noise can transpire through the walls  with dozen of calls and knocking om door
If you plan to hold a bday celebration, bachelor party, got kids that are more active and vocal, think twice, cause you may get hell in return from other guests, just shut your door and keep your mouth shut 
oh ya pls dont do anything else other than just sleeping",J,Group,Garden Wing Deluxe City Twin,3,"29, 2022",Singapore,sg,[List]
Exceptional,10,Beautiful room with a very comfortable bed. Terrific amenities including a beautiful swimming pool. And all the staff were fantastic.,There was nothing that I didn't like.,Simo,Couple,Horizon Club Deluxe King Room,3,"24, 2019",Australia,au,[List]
Shangri la is an excellent choice for stay in Singapore,9.6,"Fantastic staff, lovely room, immaculately clean everywhere. Horizon Club facilities excellent",10 minute walk to MRT station although hourly shuttle bus is available,Innes,Family,Horizon Club Junior Suite King,6,"20, 2019",United Kingdom,gb,[List]
Very Good,8.3,Room and facilities,Service,Stevanie,Family,Tower Wing Deluxe King Room,3,"20, 2019",Indonesia,id,[List]
Brilliant hotel - very courteous staff,10,Decor of the hotel and the courteous staff members,,Ehsun,Family,Tower Wing Deluxe King Room,1,"19, 2019",United Kingdom,gb,[List]
Good hotel,7.5,Gym,Price,Pritpal,Family,Garden Wing Deluxe City Twin,3,"15, 2019",United Kingdom,gb,[List]
Good,7.5,We had all bracfast in the lounch as was very good and made the stay even better,,Tore,Couple,Horizon Club Deluxe King Room,11,"14, 2019",Norway,no,[List]
Very good the room was a little small. GF options for the club afternoon tea would of been nice.,10,Great gluten Free selection,,Louise,Family,Horizon Club Deluxe King Room,4,"14, 2019",New Zealand,nz,[List]
Wonderful,9.2,"Very nice hotel.   We stayed in the garden wing .  The room was spacious, clean and comfortable.      Breakfast was good.   The pool was fantastic.",Very Limited food options for vegetarians.,Robin,Couple,Garden Wing Deluxe City Twin,2,"13, 2019",United Kingdom,gb,[List]
A must visit in Singapore,9.2,Everything was awesome. Loved the Club Lounge,,Luke,Couple,Horizon Club Deluxe King Room,3,"11, 2019",Thailand,th,[List]
Good,7.9,Property was fantastic from facilities and location perspective. The pool was great as was the quality of the food,The staff at the Horizon were rude. I will not go into details here but they need immediate training on a number of issues - I personally took this up with the manager who responded professionally and sympathetically but I will be following up with a letter to the hotel.,Gary,Couple,Horizon Club Deluxe King Room,2,"10, 2019",Singapore,sg,[List]
One of the best hotels i have stayed in,10,"Everything was just great, from the first day we knew that next time we go back to Singapore we will stay there. We felt the Horizon club was fantastic value and will definitely book that again given that it includes breakfast on the 24th floor, afternoon tea and all alcohol between 5 and 8pm",There was nothing that i didnt like. I will be back for sure!,Adam,Couple,Horizon Club Deluxe King Room,4,"10, 2019",Australia,au,[List]
Very Enjoyable but too expensive in some areas,7.9,Breakfast Amazing BUT Expensive,Some areas within the premises are starting to look tired will need fixing up soon.,Ron,Family,Garden Wing Deluxe Pool King,3,"9, 2019",Australia,au,[List]
I enjoyed my stay very much and can't wait to come again,10,Breakfast in the Summit  was excellent.    Staff memory amazing!,,Patricia,Family,Valley Wing Deluxe King Room,5,"8, 2019",Australia,au,[List]
"It is pleasant , makes u feel the warmness of the Asian hospitality",9,"The reception staff are very welcoming , friendly , hospitable , understanding , and well trained",I found that the setting arrangement made for the breakfast can be improved as it is quiet spread without considering the proper presentation and ease of fi what u want.,Michael,Family,Garden Wing Deluxe City Twin,2,"7, 2019",Canada,ca,[List]
Exceptional,10,Landscaping and spaciousness,,Sharma,Solo traveler,Tower Wing Deluxe Twin Room,2,"6, 2019",Australia,au,[List]
I will be back,9.6,Variety was amazing,Food on buffet not hot enough,Trevor,Group,Tower Wing Deluxe King Room,2,"6, 2019",Australia,au,[List]
Well looked after the whole time including after checkout time to departure which was 10 hrs.,10,Breakfast was in the Horizon Club  and was excellent. Great variety and service.,Would have liked dunlop style pillows.,Diane,Group,Horizon Club Deluxe King Room,7,"5, 2019",Australia,au,[List]
Exceptional,10,Child friendly.,,Rieko,Family,Horizon Club Junior Suite King,4,"4, 2019",Japan,jp,[List]
Exceptional,10,"It’s clean and staff are very friendly. Breakfast buffet is good but by the second day, you’ll get tired. Btw, if you like creamer on your coffee, bring your own. The room we stayed at looked exactly the same when I was booking online.",,Jenny,Family,Tower Wing Deluxe Twin Room,2,"4, 2019",United States of America,us,[List]
Wonderful,9.2,"The hotel is in a very good location very close to Orchard Road. 
The business dinner at the italian reastaurant was very good, we had a very nice Valpolicella Ripasso wine from the lake Garda! All the staff was highly professional and very kind.",,Christian,Solo traveler,Tower Wing Deluxe King Room,6,"3, 2019",Italy,it,[List]
Exceptional,10,Fabulous resort with everything,,Archer,Couple,Horizon Club Deluxe King Room,4,"3, 2019",Australia,au,[List]
Exceptional,10,Fantastic! We will return.,,Peter,Family,Garden Wing Deluxe Pool Twin,3,"2, 2019",Australia,au,[List]
Exceptional Service!,10,It was truly a 5 star experience here. This is a big hotel that ticks all the boxes it was very busy but was well handled. All the staff delivered exceptional service and we left feeling we had been well looked after. Booking a room with entry to the Horizon Club is a worthwhile bonus with priority check in and additional dining services great choices for breakfast. Thank you.,,Carol,Couple,Horizon Club Deluxe King Room,1,"1, 2019",New Zealand,nz,[List]
Awesome service,10,"I love everything about Shangri-La and their staff are super friendly and kind. They assisted me for both my Check-In & Out. 
I booked the room at Shangri-La because of my ROM Ceremony & didn't inform any staffs about it but came back to my room to receive gifts to congratulate my husband and i as they are super observant the gifts that are places around my room",-,Jorenetan,Couple,Garden Wing Deluxe City King,2,"30, 2019",Singapore,sg,[List]
Above and beyond my expectations,9.6,"The club lounge was fantastic, especially the staff who as a single Traveller made me feel comfortable and very much at home.",I wouldn't say I didn't like anything but felt that the food served in the cocktail hours in the club lounge could be more like what I've experienced in other Shangri La hotels this being more dinner dishes rather than small canapes.,Oliver,Solo traveler,Horizon Club Deluxe King Room,2,"25, 2019",Hong Kong,hk,[List]
Fair,5,bar and restaurants for dinner and tea.,"room not ready on time, buffet breakfast staff who seem not pleased/happy with their job",Marwin,Couple,Garden Wing Deluxe Pool King,2,"20, 2022",Singapore,sg,[List]
Pleasant,6,"It might be due to Covid restriction but we found the breakfast buffet including the dinner at the Line was extremely below a 5 star hotel’s standard. Not much foods to offer. 
Frankly it’s the poorest buffet we ever went to .
Way too expensive for such dinner.",,Tan,Family,Garden Wing Deluxe Pool King,2,"30, 2022",Singapore,sg,[List]
Good,7,"children indoor.playground, tiger trail and splash, main.pool.are good","staff attitude not.warm as expected, didn't feel the passion. 
room.not clean enough, toilet feel not well maintained, tower also vert stiff
activities not enough to spend time with children for.more.than one day (one day u can cover all already)",Yanran,Family,Tower Wing Deluxe King Room,1,"23, 2022",Singapore,sg,[List]
"Used to be our favourite hotel, but Supposed to be better!",6,"indoor and outdoor playground amazing!
The garden in the hotel - very beautiful","Smell in room
Noisy old aircon 
No shower gel in shower
Impossible to sit outdoor for breakfast - a lot of pigeons",Tatiana,Family,Garden Wing Deluxe City King,2,"8, 2022",Singapore,sg,[List]
As long as the kids are happy,7,The facilities available for kids under one roof and lush greenery.,"We checked in after 3pm and our room was not ready.
We booked the Garden wing but ended up downgraded to the Tower wing with complimentary to Buds.
We took the public transport. It is not advisable if you have toddlers. It's a long walk. Maybe the hotel should consider a shuttle bus to nearby shopping malls.
We didn't have any chance to taste food of Shangri-la as there's no halal kitchen and utensils.
The Buds playground was not well maintained as some equipments cannot be used.",Mohammed,Family,Garden Wing Deluxe Pool King,2,"4, 2022",Singapore,sg,[List]
Poor,3,,The property is getting old,Jian,Family,Garden Wing Deluxe Pool King,2,"31, 2021",Singapore,sg,[List]
Chose Shang for their tennis court.,7,"Level of service by staff at the summit room. Not easy with constant breakfast, tea and canapé sessions. They were always smiling and helpful.","Valley Wing Rooms are old, time for a renovation",Selene,Family,Valley Wing Deluxe King Room,2,"30, 2021",Singapore,sg,[List]
Regretful,4,Definitely the Splash pool for the kids is very welcome. All the rest is an illusion.,"Restaurants (we ate in 3 of them) need to improve dramatically. The staff are nice but the service is bad and takes forever to serve. Takes forever for anything actually…even the bill.
I have stayed in Shangri-la in Sentosa a couple of time and their service is NOT comparable at all, they are miles away and honestly I don’t think this hotel will ever catch up the one in Sentosa. Don’t waste time on this one and don’t fell on the trap of the “name”. Book another one or the Sentosa one.
I will definitely never stay here again.",Miguel,Family,Garden Wing Deluxe City King,2,"30, 2021",Singapore,sg,[List]
Stay@the Shang 2021 Dec,7,The staff was friendly and accomodating.The rooms were clean.It was quiet.They remembered what I liked - bolster n 2 pillows.,"The pillows were not so comfortable , the tub took a long time to run the water.The floor outside the shower was flooded after each time despite closing the door.A bit overpriced.",Tan,Couple,Garden Wing Deluxe Pool King,3,"18, 2021",Singapore,sg,[List]
Fair,5,,"The staff attitudes and service, and the food took an hour to prepare for take away request..",Abigail,Family,Garden Wing Deluxe Pool King,2,"6, 2021",,,[List]
okay only. nothing great.,3,"Pros : Good for family with kids, kids activities","Cons : No early check-in and a few times we went to the counter to ask for late check-out, their definite answer is “NO”. One staff even try to explain to me it will be a “snowball” effect. I told them this is unlike the other 5 stars hotel I stayed (there’s early check-in, late check-out and best still a free room upgrade).
Room : quite dusty and can see that some tiles in the bathroom is chipped off.
Didnt managed to provide photos.",Clarissa,Family,Garden Wing Deluxe Pool King,2,"5, 2021",Singapore,sg,[List]
2night Stay on November 2021,7,"Very nice room and hotel facilities. Great for young kids. Love the garden view.
My girl like the birthday package.","Location is quite distant in Orchard. Not ideal to walk on hot day. 
I hope there will be improvement on check-in process to inform customer on earliest room availability.",Gloria,Family,Garden Wing Deluxe Family Terrace King,2,"1, 2021",Singapore,sg,[List]
Poor,3,,"double charged me for my room. told me they hadn’t when I raised it with them. took too long to refund me. manager offered nothing to compensate for this poor service except a discount next time I stay here. 
the breakfast in the line restaurant is really poor value for money and poor quality.",David,Family,Garden Wing Deluxe City King,3,"12, 2021",Australia,au,[List]
Its not worth of 487 dollar spending for one night for just breakfast. I didnt get any other facilit,1,I love the breakfast as they told food cook is halal certified but since beer selling not halal. I was able to try most of breakfast,Firstly they inform me that when check in only swimming pool reservation cn be made. But when i check in its fully book. I stay for one night . secondly i came abit late to hotel. Atleast can give us late check out. Cant. The location is at orchard and getting food to the place difficult.,Jemeema,Couple,Garden Wing Deluxe Pool King,1,"25, 2021",Singapore,sg,[List]
"Didnt expect there will be a check-in delay. Other than that, everything was good.",7,Facilities were good. It is children/toddler friendly.,Check in time was at 3pm. We reached before 3pm and had to wait until 4pm before the room was ready for us to check in.,Ikhsan,Family,Garden Wing Deluxe Pool King,1,"16, 2021",Indonesia,id,[List]
Fair,5.4,,Check in took 1.5 hours and we couldn’t wait by the pool as it was fully booked the rest of the day (and the following day). We were never told there were grounds we could explore or other places to sit and wait (only found out after we had checked in). Had booked a room with a balcony but after the 1.5 hour wait they called to say they upgraded us but the room did not have a balcony. If we wanted the room we had booked it would have been an additional 1.5 hours (of course upgrades are nice however we specifically had booked a certain room for a reason). In room dining food arrived cold and incorrect and overall disappointing. The Waterfall restaurant is also overpriced and food is average. We left early - not worth the price.,Amanda,Couple,Garden Wing Deluxe Pool King,1,"16, 2021",Singapore,sg,[List]
worst hotel ive ever been to,1,,stuff service is horrible,Idan,Family,Garden Wing Deluxe Pool Twin,3,"26, 2021",Singapore,sg,[List]
Child friendly and luxurious grounds,7,The facilities are immaculate w truly fantastic kids splash pad and play space.,"The rooms are dated and not clean. Our bed was incredibly hard, we found a previous guest’s sock under the bed and shards of glass on our balcony. Also there was no in room entertainment system, beyond a basic tv w a few channels, and the intercom didn’t work the way it was described on the telephone. We were there during covid restrictions and also found it awkward to eat our main meal from the restaurants without cutlery and plates; which were not provided w the food and also room service took ages to bring.",Charlotte,Family,Garden Wing Deluxe Pool King,1,"12, 2021",United Kingdom,gb,[List]
The counter staff and call service personnel seem to be not polite despite this is the famous and well known 5 star hote,3,None,"Staff like working in 3 or 4 star hotel
Eg. very basic door man didn’t even greet you when u walking into the hotel main door, none of the staff make you feel that you are welcome, all looks tired and no energy",Kc,Couple,Garden Wing Deluxe City King,1,"14, 2021",Singapore,sg,[List]
Good,7,There is many activities for the kids,"The standard of the food at the line has dropped considerably.
The room smelled a bit like oregano herbs. Don’t know why. So strange",Deidre,Couple,Garden Wing Deluxe Pool King,1,"4, 2021",Singapore,sg,[List]
Good,7,Loved the hospitality. Staff was nice.,The toilet does not have a spray. The food at the hotel was not halal. Room service took very long to arrive,Nur,Family,Garden Wing Deluxe City King,2,"20, 2021",Singapore,sg,[List]
Good,7,The Room,Balcony abit dirty and lights are not bright enough in the room,Nurwati,Family,Garden Wing Deluxe Pool King,1,"7, 2021",Singapore,sg,[List]
Amenities access and restaurant service poor,4,,"The hotel changed the access to amenities like swimming pool a few days before we arrived without telling guests. We had to book 1 hr slot for the pool per day! This was very disappointing and defeated purpose of our stay with children.
Food and service at restaurant Line was very disappointing. Buffet was served at table due to covid. We had to chase many times for our orders - many times didn’t get served abs ended up paying a fortune. Not worth spending the money!",Anne-sophie,Family,Garden Wing Deluxe Pool Twin,2,"2, 2021",Singapore,sg,[List]
Good,7,Lovely facilities for children. Consideration of their needs was met at every point.,"Service in the line restaurant was slow. Lots of dishes were forgotten and not brought to us when having lunch. Then again for breakfast. We had to ask repeatedly. 
Baby cot was not ready upon arrival and so children could take a nap, even though cot was requested 3 weeks ahead of the stay.",Kylie,Family,Garden Wing Deluxe Pool Twin,2,"1, 2021",Singapore,sg,[List]
Great for kids,6,"Facilities for kids 
Food quality","Room size 
No bookings available for lunch/ dinner",Neha,Family,Garden Wing Deluxe City Twin,2,"13, 2021",Singapore,sg,[List]
First class,9.6,Excellent hotel with great facilities. Botanic like gardens and sizable swimming pool. Extensive breakfast smorgasbord.,Quite expensive.,Stephen,Couple,Garden Wing Deluxe Pool King,3,"4, 2019",Australia,au,[List]
Exceptional,10,Top Class Hotel,Nothing,John,Family,Garden Wing Deluxe City King,3,"4, 2019",Australia,au,[List]
Get together with friends,10,I liked the food choices /restaurant and the fact that you could buy lovely healthy snacks from the shop,The Lobby was a little cold,Yvonne,Group,Tower Wing Deluxe Twin Room,4,"4, 2019",United Kingdom,gb,[List]
Nice hotel with resort atmosphere,8,The hotel is like a resort. Very nice swimming pool.,The restaurants... lobby restaurant only offers 7 dishes when we wanted our lunch. All Singaporean food. The other one was just buffet and the Italian was closed for function...,Jackie,Family,Garden Wing Deluxe Pool Twin,2,"3, 2019",Hong Kong,hk,[List]
Very Good,8,,Food quality.,Henri,Solo traveler,Tower Wing Deluxe King Room,2,"3, 2019",Belgium,be,[List]
"Excellent and comfortable hotel, will be back again.",10,"All facilities in good working condition. Friendly staffs, ample parking lots.
Good restaurants and swimming pool.
The bed was very comfortable and clean.",,Thomas,Group,Tower Wing Deluxe King Room,2,"3, 2019",Singapore,sg,[List]
Over all very good,10,Everything,"Check out at noon, to expensive to extend the room. Flight leaving at midnight, lot of time to spend in the lobby",Branka,Couple,Garden Wing Deluxe Pool King,4,"30, 2019",Canada,ca,[List]
Exceeded all expectations - legendary,9,"The personalised service by the staff, the garden, and the food",wish I had stayed longer,Srivats,Family,Tower Wing Deluxe King Room,1,"30, 2019",India,in,[List]
Very enjoyable and would stay with you again,9,Staff very friendly and helpful hotel rooms and lobby furniture comfortable,Food was sometimes served a little cold,Paul,Couple,Tower Wing Deluxe Twin Room,1,"30, 2019",United Kingdom,gb,[List]
Exceptional,10,Service was great.,,Trina,Couple,Tower Wing Deluxe King Room,3,"29, 2019",Malaysia,my,[List]
