title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Wonderful,9,,,Abdulelah,Group,Premier Twin City View Room,1,"10, 2020",Saudi Arabia,sa,[List]
Exceptional,10,,Все понравилось! Обслуживание на высшем уровне! Отель шикарный. Рекомендую всем! Обязательно сюда вернусь!,Yana,Couple,Deluxe King,1,"10, 2020",Russia,ru,[List]
Hotel a cinque stelle,8,"La struttura in se spettacolare, è un hotel famoso in tutto il mondo. Camera grandissima e ben arredata, piscina fantastica. Ho usufruito anche della sauna e della palestra.","Ho per errore prenotato una camera per due anziché per tre, me ne sono accorto qualche ora dopo che potessi avere la possibilità di cancellare gratuitamente la camera e poterne riprenotare un'altra. Chiedo via email un cambio della prenotazione e mi viene chiesto di pagare un supplemento di quasi 100€, ma su booking al momento una camera tripla con  caratteristiche migliori  costava meno di quanto io avessi pagato una doppia basic. Chiedo quindi di fare semplicemente un cambio prenotazione ed evitare di farmi pagare tutti quei soldi in più, visto che stavo già pagando una doppia 470€ per una notte e ora invece una tripla costava 380. Mi son dovuto recare direttamente in struttura per risolvere la situazione, alla fine al prezzo di 470€, ovvero il mio prezzo pagato per una doppia hanno fatto entrare anche la terza persona (la camera doppia ha due letti a una piazza e mezza, in tre ci siamo stati tranquillamente) ma ci hanno dato solo due tessere illimitate a tutti i servizi dell'hotel, tra cui la.famosa piscina, la terza tessera poteva accedere solamente alla piscina per 4 ore. Un hotel a cinque stelle dovrebbe venire incontro al cliente, la prenotazione l'avrei dovuta pagare in struttura all'arrivo, quindi potevano semplicemente annullare la prima sbagliata e farmi prenotare nuovamente la camera tripla che tra l'altro costava anche meno rispetto a quello che ho pagato.",Giovanni,Group,Premier Twin,1,"10, 2020",Italy,it,[List]
Wonderful,9.2,日本語カウンターがあり、英語が苦手でも楽に過ごせました。,コンビニなどが少ない。,Tatsuichiro,Family,Premier Twin,3,"10, 2020",Japan,jp,[List]
Exceptional,10,Tutto,"E che mia figlia Moro Laura a avuto un problema con il suo passaporto a Dubai, non a potuto continuare il suo viaggio per venire a Marina bay SANDS, quindi io lo fatto presente al Hotel e a voi di Bookingkom, mi aspettavo una riduzione del prezzo, da 5 persone con 2 camere, ci siamo ridotti a 4 persone con 2 camere,
La reception mi a detto che siete voi responsabile,dove io o fatto la prenotazione, per il rimborso di una persona, ma voi non vi siete fatti sentire, e su questo non sono  affatto soddisfatto, sono anni che prenoto tramite voi,
Rimango in attesa di una vostra risposta.
Distinti saluti
Moro Claudio Franco",Claudio,Family,Premier Twin,1,"10, 2020",Italy,it,[List]
Exceptional,10,"とにかく高級感溢れるホテルでした。
また泊まりたいです！",ないです☻,Miyu,Group,Deluxe King Room - Lower Floor (3 People),1,"10, 2020",Japan,jp,[List]
Belle expérience,9,"Hôtel luxueux parfaitement équipé. Literie confortable, vue époustouflante. Petit déjeuner parfait, beaucoup de choix et qualitatif. Service de bagagerie efficace. Idéalement situé.",Petit bémol sur le fait de ne pouvoir profiter de la piscine toute la journée du check out.,Laure,Family,Deluxe King,1,"10, 2020",France,fr,[List]
Exceptional,10,"De locatie was heerlijk. We hebben van ieder moment genoten in Marina Bay Sands. Grote kamer met zicht op de Gardens. Zalig vertoeven in het prachtige infinity pool. Ondanks de grootte van het hotel, steeds voldoende ligbedjes. Pooltowels zo te verkrijgen. Personeel is super vriendelijk.",Niets,Natalie,Couple,Deluxe King Garden View Room,1,"9, 2020",Belgium,be,[List]
Exceptional,10,Бассейн отличный! Замечательный персонал. Везде чисто,Хотелось бы чтобы бассейн закрывался позже.,Anna,Family,Deluxe Twin City View Room,3,"9, 2020",Russia,ru,[List]
חוויה של פעם בחיים,10,,,ליאור,Group,The Club Room King City View (3 People),3,"9, 2020",Israel,il,[List]
プールがよかった！,8,屋上のプールがよかった。部屋からの眺めもよかった。部屋も豪華だった。周りの施設もよかった。,"チェックインに時間がかかりすぎ。対応したスタッフがとても仕事が遅かった。(隣のスタッフが3組対応終了する中、それ以上に時間を要した。何か難しい注文をしたわけでもないのにこれほど時間を要したのは不思議でたまらない。そして、隣のスタッフは日本語の案内図などを手渡したり、誕生日のお祝いを言ったり、よい対応をしていたのに、こちらのスタッフはそれもなかった。ただ単に仕事がものすごく遅かった。)
また、宿泊する部屋を「高層階のベイビュー」で予約していたが、ベイビューは、マーライオンとかがある側ではなく、ガーデンが見える側だった。後でスタッフに確認したところ、階層によって同じサイドの部屋でもベイビュー(高層階)とガーデンビュー(低層階)とか呼び名が異なるらしい。シティﾋﾞｭｰ希望だったのに、間違えて高い方の部屋を予約してしまった。わかりにくい。
施設が大きい分、どこにいくのもかなり歩く。動く歩道とかあればよいと思った。",Tomoko,Family,Deluxe King Harbor View Room,1,"9, 2020",Japan,jp,[List]
楽しかった,9,,夜のイルミネーションが中止で残念でした,Shunichi,Couple,Deluxe Twin Room - Lower Floor (3 People),2,"18, 2020",Japan,jp,[List]
Exceptional,10,Tutto,,Lina,Couple,Deluxe Twin Garden View Room,1,"18, 2020",Switzerland,ch,[List]
Exceptional,10,Das Hotel ist einfach ein Muß und darf bei keinem Welenbummler fehlen,,Friedrich,Couple,Premier King Harbor View Room,3,"18, 2020",Germany,de,[List]
Wonderful,9,"Культовый отель, если не остановиться в нем, то кажется, зря съездил в Сингапур :)
Вид с 30-го этажа на ночной сад и кораблики в море за ним просто фантастический. Даже с крыши сад уже виден не так хорошо. Лобби - просто выставка современного дизайна.
Заказали японский завтрак в номер - много, вкусно, красиво, дорого :)","После 23 ч в отеле работает только один ресторан и то не в полную силу (с ограниченным меню). При заезде блокируют на карте 200 долларов депозита.
Очень странно организован выход в сад - надземный переход проходит прямо сквозь отель, но входа из отеля туда нет, надо выходить на улицу и обходить.
Внимание! Купленные на букинге ""скидочные"" ваучеры на билеты в оранжереи в саду не принимаются - нужно ехать в турцентр у другой станции метро, обменивать их на билеты, а потом ехать обратно в сад!",Lev,Couple,Deluxe King Garden View Room,1,"18, 2020",Russia,ru,[List]
Exceptional,10,房间干净舒适，自动窗帘，无边泳池很好!,无边泳池中间不要隔开就好了。用躺椅隔开感觉泳池很小，人多。,Kimchunhee,Family,Deluxe King,1,"18, 2020",China,cn,[List]
Good,7.9,"Бассейн, вид",Завышенная цена,Artur,Couple,Deluxe King,1,"18, 2020",Russia,ru,[List]
Exceptional,10,J’ai adoré l’infinity pool!,,Arthur,Solo traveler,Deluxe King,1,"17, 2020",Switzerland,ch,[List]
Lusso allo stato puro!!,10,"In questo hotel da sogno tutto è stato perfetto.. Dal check-in dove siamo stati accolti benissimo con un servizio di ristoro (gelato per ogni persona) al check-out, alla camera che era straordinaria.. Enorme, con un bagno da sogno e una vista sulla città che la sera lasciava il fiato sospeso. Tutto illuminato!! Il servizio house kepping perfetto con rimpiazzo dei prodotti e pulizia anche 3 volte al giorno.. Beh poi che dire della piscina a sfioro sul tetto!? Un sogno..",,Lady,Couple,The Club Room King City View,2,"17, 2020",Switzerland,ch,[List]
Fantastisk,10,Fantastisk upplevelse och utsikt,När vi åkte från hotellet upplevde vi att taxichauffören inte var ärlig. Han tog 100% mer i taxi pengar än vad det skulle kosta.,Fredrik,Family,Deluxe King Garden View Room,1,"17, 2020",Sweden,se,[List]
Exceptional,10,Pool,Preis sehr hoch,Sabine,Group,Premier King Harbor View Room (3 People),1,"17, 2020",Austria,at,[List]
Exceptional,10,"Bei unserer Ankunft aus Deutschland morgens in Singapur hat sich das Hotel sehr bemüht, uns früh ein Zimmer zur Verfügung zu stellen, damit wir noch etwas fehlenden Schlaf vom Nachtflug nachholen konnten. Die Damen und Herren am Empfang waren sehr nett und wir konnten das Zimmer schon um 11h beziehen. 
Das Zimmer zur Stadt war sehr geräumig, hatte ein mega tolles Badezimmer und eine super Aussicht auf die Skyline von Singapur. Der Dachpool ist der absolute Hammer und hat unsere Erwartungen voll übertroffen.",,Sandra,Family,Premier Twin City View Room,2,"17, 2020",Germany,de,[List]
Один из лучших городских отелей в мире.  Его стоит посетить и полюбоваться из его номеров видами.,9,"Великолепное расположение, просто завораживающие виды из номера. Огромное множество мест для проведения досуга на территории отеля  и рядом в шаговой доступности. Вежливый персонал. Прекрасный бассейн на крыше. Однозначно рекомендую посетить этот отель, как один из символов Сингапура, позволяющий насладиться городскими футуристическими видами.","Немножечко не хватило комфорта в номере.  Мы не пользуемся в отелях мини баром, их состав не соответствует нашим требованиям, но пользуемся холодильником для охлаждения воды и фруктов. Каково же было наше удивление, что бар в отеле открывается по коду и соответственно, мы были лишены возможности пользования холодильником, что отразилось на комфорте. 
На балконах верхних этажей с прекрасными видами отсутствует возможность присесть, для пожилых людей это неудобство, хотя предполагаю для внешнего вида отеля это плюс.
И для отеля с бассейном мне показалось не достаточным оснащение номеров шампунями. Они рассчитаны на одного гостя. И заменять их персонал не стремится, что не добавляет комфорта.",Elena,Family,Deluxe Twin Garden View Room,3,"17, 2020",Russia,ru,[List]
Widoki z hotelu niesamowite. I ten basen - bajka.,10,Idealne miejsce w sercu Singapuru.,,Sebastian,Family,Deluxe King Sky View,1,"17, 2020",Poland,pl,[List]
Exceptional,10,風景很好👍,,Chen,Couple,Deluxe King Garden View Room,1,"17, 2020",Taiwan,tw,[List]
Exceptional,9.6,"予約する時、どのタイプの部屋にするか悩みましたがハ－バ－ビューにして正解でした。49階最高のロケ－ション(夜景は素敵)でした。
8時にホテルに到着、チェックイン、すぐに部屋に入れました。プ－ルもすぐに利用可だと言われました。エレベーター乗り換え無しでプ－ルに行けます。タワー1側はレストランから離れているので騒がしくなく、静かに過ごせました。3泊したので毎日好きな時間にプ－ルで寛げました。＊子供用プ－ルもタワー1側に有ります。
初日コンシェルジュにホテル内レストランの予約を任せれて便利でした。
毎日午後2・3回スタッフが声掛けしてくれました。毎日バスロ－ブの予備を置いてくれて助かりました。お水8本ストックしてくれたり食器洗浄・ゴミ処理などとにかく清潔で気持ちが良いです。",,K,Family,Premier King Harbor View Room,3,"16, 2020",Japan,jp,[List]
Hotel fabuloso !!!!,10,"da arquitetura moderna, acomodação, vista da bela cidade, amenidades","da falta de informação no check-in do depósito de S$400 o que gerou um desconforto com a recepcionista, pois apresentou um valor diferente (+S$400) do informado na reserva com o Booking.com. E somente a supervisora explicou que os S$400 seria bloqueado como depósito para gastos no hotel - restaurante, bebidas, etc. E penso que pelo valor da suíte toda reserva deveria incluir o café da manhã. Afinal são $$50 por pessoa.",Marieta,Couple,Premier King City View Room,2,"16, 2020",Brazil,br,[List]
Exceptional,9.6,"War alles sehr sauber und ordentlich. 
Das Hotel ist sehr gut gelegen.",Die Preise sind sehr sehr hoch,Andreas,Couple,Premier King City View Room,2,"16, 2020",Germany,de,[List]
Kurz gesagt: es war gigantisch.,10,"Die Aussicht vom Zimmer war überwältigend. Das Essen war sehr gut. 
Der Service und die Angebote drumherum waren sehr gut.",,Harald,Family,The Club Room King City View (3 People),2,"16, 2020",Germany,de,[List]
Marina Bay Sands ist immer eine Reise wert,10,"Der Super Ausblick, natürlich der Pool, das vorzügliche Essen und Trinken sowie das sehr zuvorkommende Personal.",Die Möbel im Club 55 waren etwas abgewohnt.,Hanno,Couple,The Club Room King City View,2,"16, 2020",Germany,de,[List]
Wonderful,9.2,"Super hotel - měli jsme pokoje ve 26 patře - trošku vyší cena výhled na město . Celá skleněná stěna - z postele večer krásný pohled.
Luxusně vybavené pokoje veliká koupelna - nádhera. 
Levné taxíky - jedzdí na taxametr.",Snídaně předražené - v blízkosti jsme žádné klasické nenašli,Dana,Group,Premier King City View Room,2,"16, 2020",Czech Republic,cz,[List]
Wonderful,9.2,,,Abdullah,Couple,Deluxe King Harbor View Room,2,"16, 2020",Saudi Arabia,sa,[List]
Good,7.9,"Vista da janela, tamanho dos quartos. Enquanto estávamos aguardando o check in recebemos água, sorvete e suco. A vista da piscina é muito legal a noite e fica aberta até as 23h.","A piscina não é aquecida, não conseguimos ficar muito tempo. Só possui 3 piscinas aquecidas, que estavam muito cheias. O café da manhã não é incluso, mas você pode tomar café da manhã em algum dos restaurantes localizados no andar inferior, porém são muito caros.",Luísa,Couple,Deluxe King,1,"16, 2020",Brazil,br,[List]
amazing,10,景色好,,Xia,Family,Deluxe King Harbor View Room,1,"16, 2020",China,cn,[List]
חלוםםםםםםם,10,,,Brenda,Family,Deluxe King Harbor View Room,7,"15, 2020",Israel,il,[List]
Singapur besonders,9.6,"Alles an diesem Aufenthalt  war besonders. Der Stadtblick kwar phantastisch, das Zimmer war sehr komfortabel und wunderbar, das Personal äußerst freundlich und die Restaurants und Geschäfte sehr vielseitig, wenn auch teuer. Toller Service. Ein Erlebnis!",,Monika,Couple,Premier King City View Room,4,"15, 2020",Germany,de,[List]
Good,7.9,"Великий, просторий номер. Якісна косметика у ванній. Велика кількість рушників та простора ванна кімната.","На рецепції прийшлось чекати 40 хв., щоб нас поселили. Готель знімає 200$ депозиту, про що не вказано при бронюванні.",Khrystyna,Couple,Deluxe Twin,1,"28, 2020",Ukraine,ua,[List]
Ad un passo dal cielo...,10,"Esperienza incredibile che vale la pena fare una volta nella vita. Staff super gentile alla reception ci hanno anticipato il check-in di 2 ore, accoglienza nella stanza spettacolare. Stanza bellissima, grandissima che affacciava direttamente sul garden bay, la sera spettacolo di luci direttamente dal nostro balcone. La piscina è da brivido panorama incredibile anche con jacuzzi. Assolutamente consigliato. Marina bay sand è meraviglioso.",Purtroppo nel prezzo abbastanza alto non era compresa la colazione.,Plutocb,Couple,Premier King Garden View Room,1,"27, 2020",Italy,it,[List]
Top,10,Top Hotel! Alles top,,Errol,Group,Deluxe Twin City View Room,1,"27, 2020",Netherlands,nl,[List]
Exceptional,10,"HABITACIÓN INCREÍBLE
PISCINA UNICA EN EL MUNDO","QUIZÁS PODRÍAN SER MENOS COSTOSOS LOS RESTAURANTES DEL HOTEL,
PERO AL PARECER ES EL RANGO DE PRECIOS EN SINGAPUR",Pablo,Couple,Premier King City View Room,1,"27, 2020",Chile,cl,[List]
Wonderful,9,Natürlich der Pool auf dem Dach und die Zimmergrösse haben uns sehr gefallen.,Das Frühstück und Abendbuffet ist relativ teuer!,Beatrice,Couple,Deluxe Twin,2,"27, 2020",Switzerland,ch,[List]
"Superbe expérience, piscine incroyable",10,"L’hotel est somptueux, la piscine est une expérience incroyable, les restaurants au dernier étage sont juste super",,Damien,Couple,Orchid Suite City View,2,"27, 2020",France,fr,[List]
Excepcional,10,"Da limpeza do quarto, da agilidade no checkin e checkout, dos restaurantes, da piscina de borda infinita.",Achei os travesseiros duros.,Valéria,Family,Deluxe Twin Garden View Room,2,"26, 2020",Brazil,br,[List]
Espetacular em todos os sentidos.,10,Tudo!,,Stephania,Couple,Deluxe King Garden View Room,2,"26, 2020",Brazil,br,[List]
Exceptional,10,Alles ist einfach TOP!,,Aylin,Couple,Premier King City View Room,1,"26, 2020",Germany,de,[List]
Exceptional,10,"Месторасположение шикарное! Лучше не придумаешь. Мы брали высокий этаж с видом на сады остались в восторге. Если еще раз будем в сингапуре,опять остановимся там",Очень большие очереди на ресепшн. В цену номера можно было бы включить и завтрак,Galina,Couple,Deluxe King Garden View Room,1,"26, 2020",Russia,ru,[List]
Exceptional,10,"Отель-легенда! Побывать в нем хоть 1 раз в жизни стоит. Номер очень просторный, ванная комната огромная, есть все нужные принадлежности, халат, тапочки, фен, все чисто и красиво. А какой вид из окна, просто сказка.","Очень удивило, что в таком отеле нет хотя бы одного русского канала по телевизору",Daria,Family,Deluxe Twin City View Room,1,"26, 2020",Russia,ru,[List]
Exceptional,9.6,Le lieu,"L’usine, trop trop de monde",William,Solo traveler,Deluxe King,1,"26, 2020",France,fr,[List]
O melhor dos melhores,9.6,"Conforto, aconchegante, atendimento, visual do apartamento.....incrível",Tudo perfeito,Claudio,Couple,Premier King City View Room,1,"26, 2020",Brazil,br,[List]
Kann ich nur empfehen,10,"Das Marina Bay Sand Hotel ist ein Hotel der Extraklasse. Abgesehen vom Preis wird hier höchster Komfort geboten. Wir hatten ein Zimmer im 41. Stock mit Blick auf den Hafen. Wir kommten uns nicht satt sehen! Das Schwimmbad im 57. Stock ist immer sehr überfüllt, man findet schwer eine Liege. Das Wasser im Pool war kalt und kostet einige Überwindung beim reingehen!","Die Preise für das Frühstück beträgt 45 SGD sehr happig es wir aber alles erdenklichte geboten, Die Getränkepreise sind ebenso überzoggen teuer!",Hans-jürgen,Couple,Deluxe King Harbor View Room,4,"25, 2020",Germany,de,[List]
Exceptional,10,"Заселение в отель прошло быстро, мы приехали в 12.30, и нам, не дожидаясь 15 часов, сразу выдали ключи от номера. Расположение отеля - выше всяких похвал! Бассейн на крыше был моей мечтой много лет, и вот мечта сбылась! Виды из него - умопомрачительные, и днём, и вечером! Вода была чистой, теплой. Мы были свидетелями того, как в середине дня бассейн чистили специальными пылесосами. Номер нам тоже очень понравился, просторный, с удобными кроватями. Мы брали номер с видом на сад, но был виден и залив с кораблями. Очень жаль, что по финансам мы смогли остаться в отеле только на одну ночь.",,Елена,Family,Premier Twin Garden View Room,1,"25, 2020",Russia,ru,[List]
Muss mal mal erlebt haben,10,"Das Hotel ist zumindest unter dem Aspekt ""once in a lifetime"" ein Muss. Die Lage, die Architektur und natürlich der Aussblick sind unvergleichlich. Obwohl unser Zimmerpreis an sich schon unter der Einwirkung der Krankheitssituation in Asien sehr günstig war, teilte uns der Mitarbeiter an der Rezeption beim Check In von sich aus mit, dass er uns ein Upgrade ermöglicht hat. So hatten wir eines der größeren Zimmer mit Stadtblick im 33. Stockwerk, bei dem man aus dem Bad sogar noch zusätzlich den (Garten-)Blick auf die ""gardens by the bay"" hatte. Großartig !
Wir würden empfehlen, den ""Stadtblick"" zu buchen, denn eine solche Aussicht beim Aufwachen durch die bodentiefen Fenster zu erleben, dürfte auf der Welt ziemlich einzigartig sein.
Das wird wahrscheinlich auch für das Bad im Infinity-Pool im 57. Stock gelten...","Die Zimmerbeleuchtung war sehr kompliziert zu bedienen. Den Fernseher haben wir gar nicht bedienen können, was aber keine Rolle gespielt hat.",Ralf,Couple,Deluxe Twin City View Room,1,"25, 2020",Germany,de,[List]
"super geil und extrem beeindruckend, der POOL (!!!) ist der Hammer!",10,"Unser Zimmer lag in der 45. Etage, die Ausstattung war genau so, wie auf der Internetseite angegeben. Das Badezimmer, mit freistehender Badewanne, war sehr groß, insgesamt war es super sauber und sehr schön ausgestattet.","Das einzige, das wirklich etwas nervig auffällt sind die vielen Reisegruppen, die täglich in bis zu 25 Personen durch den Erdgeschoßbereich gefühlt werden. Dadurch sieht es manchmal so aus, als wäre man auf einem Flughafen.",Kaa-bln,Couple,The Club Room King City View,3,"25, 2020",Germany,de,[List]
Exceptional,10,景色！,なし,Koushin,Group,Deluxe Twin,1,"25, 2020",Japan,jp,[List]
とても良かったです。,10,きれい,Wi-Fiの電波が弱い,Aridifolia,Group,Deluxe Twin,2,"25, 2020",Japan,jp,[List]
mooi maar best duur,10,toch wel het zwembad en de service,"eigenlijk niets, het kost wat meer dat weet je op voorhand maar een glas wijn voor 20 sgd mmmm . aan de overkant in de plaza een liter voor 19 sgd. ook het ontbijt absuurde prijzen  45 sgd per persoon bizarmooi",Wil,Couple,Premier Twin Garden View Room,1,"25, 2020",Netherlands,nl,[List]
Top Hotel,10,Einer der besten Hotels der Welt!!!,,Max,Family,Deluxe Twin,3,"25, 2020",Germany,de,[List]
Exceptional,10,Отличное расположение. В шаговой доступности к основным достопримечательностям. Прекрасный бассейн.,,Svetlana,Family,Deluxe King,2,"25, 2020",Russia,ru,[List]
Exceptional,10,,Pas de source d'eau pour se laver dans les toilettes,Nadir,Solo traveler,Premier King Sky View,1,"25, 2020",Morocco,ma,[List]
Experiência Fantástica,10,"O hotel é magnifico e o Staff maravilhoso. A recepcionista do Check in “ Mustika” foi muito simpática e tornou esta experiência maravilhosa ao atribuir- nos um quarto mt alto como eu queria. Jantámos no Spago e recomendo, com uma gastronomia excelente e mais uma vez um atendimento mt cuidadoso e atencioso. A piscina é fantástica. É uma experiência a repetir, sem duvida.","A água da piscina estar fria logo de manhã, n apetece.",Helena,Couple,Premier King Garden View Room,1,"25, 2020",Portugal,pt,[List]
"Schon etwas abgewohnt , aber perfekt für Erlebnisse",8.8,"Es ist schon ziemlich beeindruckend wenn man ankommt . Aber kennt ihr das man erwartet unglaublich viel und bekommt nur viel . Ein Hotel der Superlative , unglaublich tolles Personal .. aber die Zimmer sind schon abgewohnt , Luxus ist es nicht die Pflegeprodukte sind no Name .. und auch sonst ist es kein 5 Sterne Zimmer . Wir hatten ein Zimmer im 50 Stock , der Ausblick berauschend. Wenn du das Zimmer betrittst geht automatisch das Fenster auf und du denkst eine Leinwand öffnet sich ,das ist schon Kino. Der Pool der Hammer , Drinks ab 25 Euro und auch essen in diesem Bereich . Das ist aber in Singapur normal . Erst wollten wir noch einmal da schlafen , jetzt haben wir uns entschieden ein anderes Haus auszuprobieren.",,Ariane,Couple,Deluxe King Sky View,1,"25, 2020",Germany,de,[List]
Exceptional,10,super!,,Elena,Couple,Premier King,1,"1, 2020",Bulgaria,bg,[List]
Сингапур с высоты птичьего полёта,9,"Абсолютно ПОТРЯСАЮЩИЙ БАССЕЙН, сумасшедший вообще весь 57-ой этаж, просто ГОЛОВОКРУЖИТЕЛЬНЫЙ! ОЧЕНЬ красивый вид из окна, красивый и удобный номер.","Были немного шокированы, когда при регистрации отъезда нам выставили счет за WI-FI 20 сингапурских долларов за ночь. Не так и много,  но при таких ценах на номера, WI-FI мог бы быть и бесплатный,  как в большинстве отелей по всему миру.",Lisarez,Couple,Deluxe King Garden View Room,1,"1, 2020",Israel,il,[List]
Skypool ist beeindruckend,8,"Wir haben das Zimmer für eine Nacht gebucht, vor allem um den Skypool nutzen zu können.  Wir waren in der 26. Etage, wunderbare Aussicht auf Gardens by the Bay, sahen auch die Lichtshow vom Hotelbalkon aus. Das Zimmer war jedoch nicht überaus geräumig wie wir erwartet hätten, es war in Ordnung, aber auch nichts besonderes. Den Skypool muss man gesehen haben, atemberaubend, jedoch das Poolwasser für unsere Verhältnisse zu frisch. Leider war es bei uns auch bewölkt und diesig, was leider in Singapur öfter der Fall ist.","Zimmer entsprach nicht Preis-Leistung, für ein 5 Stern Hotel etwas Besseres erwartet.
Wasser im Pool am Dach zu kalt",Doris,Couple,Deluxe King Garden View Room,1,"29, 2020",Austria,at,[List]
Estancia increíble,10,La ubicación y su piscina infinita,,Luis,Group,Deluxe King City View Room,1,"29, 2020",Spain,es,[List]
Exceptional,10,"Прекрасный вид на город и сад 
Уютные чистые номера","Холодная вода в бассейне и днем и вечером
Мало ресторанов и кафе внутри",Айя,Family,Deluxe King Garden View Room,1,"29, 2020",United Kingdom,gb,[List]
Un séjour de rêve,9,"Nous avons été surclassé dans une suite au 48ème étage côté jardin
C'était magnifique
La piscine et sa vue de nuit comme de jour
encore un très grand Merci",L'eau de piscine était très fraîche car il y avait beaucoup de vent,Christian,Family,Deluxe Twin Garden View Room,1,"29, 2020",France,fr,[List]
Good,7.9,Schon sehr beeindruckend,Preise allgemein,Frank,Couple,Deluxe King Harbor View Room,2,"29, 2020",Germany,de,[List]
Exceptional,9.6,"La Piscine la chambre et le restaurant Rise
Bref tout était parfait",Rien,Bouslah,Family,Family Studio,2,"29, 2020",France,fr,[List]
Very Good,8.3,,"Mich hat es genervt das man für die Bar im Zimmer 400,00 Euro bezahlen muss,sonst bekommt Mann kein Schlüssel vom Kühlschrank. Die bekommt man zurück,wenn man nichts da nimmt,aber nicht jeder hat das Geld. Und beider Hitze......",Valentina,Family,Deluxe Twin Garden View Room,3,"29, 2020",Germany,de,[List]
"Sehr zu empfehlen, ohne Worte man muss es einfach live erleben!!!",9,"Die Lage war Top, wir hatten das Glück und schauten auf den Botanik Garten und konnten jeden Abend die Lichtershow beobachten! super!!! Der Pool war das Highlight, Wahnsinn die Aussicht, das muss man gesehen haben :-)","Die Preise fanden wir etwas übertrieben, Frühstück 52$ pro per Person und die Cocktails über 20$, das ist ganz schön happig! Aber ok schließlich waren wir nicht Deutschland! ;-)",Mona,Group,Deluxe Twin,2,"29, 2020",Germany,de,[List]
Very Good,8.3,Das Hotel ist ein Meisterwerk der Architektur.,Das Hotel ist zu groß und damit unpersönlich. Der individuelle Service bleibt dadurch auf der Strecke. Die Zimmer sind hellhörig.,Mathias,Couple,The Club Room King City View,3,"29, 2020",Germany,de,[List]
Exceptional,9.6,Tolle Unterkünfte mit sehr netten und hilfsbereiten Personal. Gute Lage und Verkehrsanbindung an der MRT. Schöner Infinity Pool und Klasse Aussicht Tag und nachts.,"Leider ist der Preis recht hoch.
Direkt buchen spart 20%.",Karsten,Solo traveler,Deluxe Twin Garden View Room,1,"29, 2020",Germany,de,[List]
Exceptionnel !,10,"Tout est parfait ! Les chambres, le service, la piscine",Rien,Aurore,Family,Deluxe King City View Room,1,"29, 2020",France,fr,[List]
Exceptional,10,Sollte man wirklich gesehen haben,,Heinz,Couple,The Grand Club King Garden View Room,1,"29, 2020",Austria,at,[List]
INCRÍVEL . INESQUECÍVEL,10,"Passei meu aniversario lá. Foram muito gentis e me brindaram com drink na piscina e bolo no quarto. Sugiro entrarem para o CLUB 55 onde se frequenta o 55 andar com cha da tarde , happy hour e breakfast exclusivos, além de quarto alto com ótima vista",nada,Anderson,Group,Deluxe Twin,1,"29, 2020",Brazil,br,[List]
A experiência vale o preço,10,"Recebemos um uograde e ficamos em um quarto  em andar alto, com balcão e vista para o Gardens by the Bay. Pudemos assistir ao show de luzes da própria varanda. No shopping em frente tem uma Deli onde compramos queijos e vinhos e comemos no quarto à noite e no café da manhã. Quase todas as atrações estão em volta do hotel. E mesmo o Chinatown está a uma distância caminhavel do hotel. 
A piscina de  borda infinita é realmente fabulosa e vale a pena o preço pago. Devido ao coronavirus, havia bem menos turistas. Não sei se ficar em um apartamento standard em andar baixo, tem o mesmo efeito., mas a nossa experiência valeu o preço exorbitante.",Nada,Anamaria,Family,Deluxe Twin Room - Lower Floor (3 People),2,"29, 2020",Brazil,br,[List]
Incontournable,10,"Le confort, la propreté, la gentillesse du personnel, l'emplacement",,La,Couple,The Grand Club King Garden View Room,3,"28, 2020",French Polynesia,pf,[List]
Séjour magique au Marina Bay Sands,10,"Le surclassement en suite
La suite
La piscine sur le toit
L'emplacement
Le personnel",Rien,Tiitoine,Couple,Deluxe King Garden View Room,1,"28, 2020",France,fr,[List]
Excelentísimo!,10,"Todo ha sido fenomenal, desde Verónica Tong hasta Nicole Lee que nos atendieron como reyes y nos mal criaron en todo momento por ser nuestra Honey Moon. GRACIAS GRACIAS! Volveremos!",Que no estuvo disponible el Late Check Out,Carolina,Solo traveler,Deluxe King,2,"28, 2020",Argentina,ar,[List]
Exceptional,9.6,,,Abdulaziz,Couple,Deluxe King Sky View,4,"28, 2020",Saudi Arabia,sa,[List]
Wonderful,9.2,Doskonały basen i lokalizacja hotelu !,,Michał,Family,Premier Twin Garden View Room (3 People),2,"28, 2020",Poland,pl,[List]
Warto😉,10,"Fantastyczny widok na okolicę z basenu zarówno w dzień jak i późnym wieczorem, polecam warto",,Joannapio,Family,Deluxe King Room - Lower Floor (3 People),1,"28, 2020",Poland,pl,[List]
Good,7.9,Der Ausblick Richtung Gärten ist selbst von den unteren Etagen fantastisch!,"Für den Preis ist es schon sehr schade, dass nicht mal ein Frühstück dabei ist. Der infirnitypool ist wahnsinnig überlaufen und es wirkt alles etwas chaotisch. Oft konnten uns die Mitarbeiter auch meine Hilfe/Antwort geben.",Marina,Family,Deluxe King,1,"28, 2020",Germany,de,[List]
