Review title,Username,Review,Rating,date,traveller_type
Trip to Shangrila,Missha123,"Fantastic service, rooms are impeccably clean. We had a great time and would definitely visit again. Buffet breakfast was a good selection of quality food. Only thing was it got quite busy in the morning and there was a long queue. The spa was one of the best I've been. Great atmosphere and the masseu was terrific. The kids loved the great info or playground and the fun arcade whereby the charges are very reasonable. Didn't get to try the karaoke. The kids also loved feeding the fishes and going on the sailboat. Snorkelling was ok.",5,June 2018,
Valley wing,Rhazade Gorriceta,Say hello to valley wing stuff. Hotel  touch of victorian era peace and quite  very private since it has his own entrance exclusive for valley wing guest.  Also booked the tower wing family themed suite. My daughter really loved all the facilities worth the priced you paid for. Definitely 5 star service. For sure we are coming back in our next trip to singapore.,5,April 2019,
Excellent hotel,Michele O,"Beautiful foyer to walk into and very welcoming staff. Check in was efficient and informative, thank you Josephine, and our room was lovely. Extremely comfortable beds with good linen, very well equipped bathroom with great bath, and an amazing view. Breakfast was amazing, every taste and nationality catered for. Enjoyed an afternoon at the pool, very helpful staff and a refreshing fruit smoothie handed to me after a lovely swim. Beautiful gardens and an orchard house. Enjoyed an authentic and tasty pizza at the Waterfall bar, thank you Paul for great and friendly service. We had a late checkout as we weren’t flying out until late and the staff were so helpful and accommodating with our room and luggage. We would certainly stay here again, a lovely peaceful stay in a busy city.",5,May 2019,
Relaxing Beautiful Hotel,Mbell1010,"Beautifully kept hotel in a very pretty area which is away from the busier areas. Located not far from the top of orchard road it’s about a ten minute walk down to the hi end shopping area, plenty of bars and restaurants reasonably close by.   It’s an expensive city so don’t expect the hotel to be cheap but to be honest unless you go to a hawker eating area nowhere is.  The rooms are beautifully kept as is the reception and the pool. The main restaurant is pretty good with plenty of options, seafood night is worth a visit if that’s your thing it was about £60 per head including soft drinks and bottled beer.  I would definitely stay again.",4,April 2019,
My Favorite Hotel in Singapore,JoeP2794,"Just an incredible Hotel, staff are super excellent and just for that alone its something to experience. The Hotel is located on a beach so you walk out of the hotel and you are on the beach. Great food too, the Breakfast Buffet is to die for delicious. Great rooms Ocean view a little more money than Hill view but both very well appointed. Superb Housekeeping staff.",5,April 2019,
Another excellent stay at Shangri-La,BGSchmidt,"For my recent business trips to Singapore, I have opted to stay at Shangri-La Hotel Singapore. I usually do stay in Shangri-La Hotels as I have mentioned in my other reviews, no matter which hotel I go to in the chain, I always feel very welcome and at home. From check-in to departure, everything is perfect and they always do try to make your stay just that much more comfortable. The receptionist so nice that she even remembers me when I run into her again.   This time, I have stayed in the Garden Wing Deluxe Room. The room is much more spacious  than the Tower Wing Deluxe Room. The deco of the Tower Wing is more contemporary and the Garden Wing has more character. It is also less busy as compared to the Tower Wing.   I have also visited the Origin Bar for a drink and their…",5,May 2019,
Shangri-La’s Exceptional Customer Service,Omar,The moment you walk into a Shangri-La hotel you will immediately realise the high standard of customer service that is experienced in all Shangri-La hotels. This hotel is no exception. Every aspect of you stay is meticulously catered for with extreme care. You will never regret the experience.,5,April 2019,
NOT ACCEPTABLE,nicolawca,"Stayed for only one Friday night.  Check-in was fast and efficient, the room was nice with all necessary amenities.  However, thats where the pros end.  The hotel was overrun by families with children that ran amok.  No chairs available both days around the pool.  Our first three choices for restaurants were full on friday night and again on saturday.  Ended up eating at the japanese restaurant on the 24th floor, which was very nice but, like others have said, overly expensive.     Did not experience a luxury 5 star stay.  probably will not repeat.",3,May 2019,
Fabulous visit,Explorer698695,"We enjoyed staying at the Shangri La Singapore very much.  Peter from the lobby waa extremely helpful and kind to us during our stay, which we appreciated very much.We enjoyed the facilities here and will come back here again We will also recommend friends to come here to stay. We will tell them to look for Peter.",5,May 2019,
City Break with a difference,Sean Pannell,"First time I’ve been to Singapore and one word summarises my trip, fantastic. Having flown in from London, the moment I arrived at this hotel my stay has been absolutely amazing. The check in process to my room was no more than 10 minutes, a complimentary drink on arrival, I couldn’t have received a more pleasant welcome.  All the staff are so friendly and helpful, the surroundings of the hotel are breathtaking, the food of which there is a huge range is all delicious. It is obvious the hotel aim at making your stay as pleasant and relaxing as possible, for this I wish to pass on my huge thanks to the entire staff, you are all highly professional. ",5,May 2019,
Magnificent hotel with incredible breakfast and gardens,Elga K,"We stayed one night before a cruise. It is about half an hour from the airport. Huge lovely bed, pillow not great, clean bathroom with bath. Coffee/ tea making in room with creamer. It took a while to work out the light switches. The breakfast was incredible with all kinds of food, hot and cold, especially Asian. The wait staff were very friendly and efficient. The gardens are extensive and beautiful with a lifeguard on duty at the pool.",5,March 2019,
Brilliant customer service,Emma B,"We have only been at the hotel a day and a half (we are still here for 1 more night) the staff couldn’t be more helpful we managed to check in early, we were allowed to use all the facilities included in our horizon club package (definitely worth having) and the concierge went above and beyond when we couldn’t book night safari tickets with our card and offered to use her own! We managed to use our own in the end. The hotel is beautiful and spotless, breakfast had so many options we didn’t know where to begin and if your happy to walk a little not too far away from the shops of orchard road. Perfect start to our holiday",5,May 2019,
Fantastic Club Level Experience,louie14,"Really enjoyed my stay at the club level for a personal holiday.  Atmosphere and personal touches in the lounge were among the top in the city.  Attentiveness of the staff was a highlight.  Chef Ashok stood out, quite perceptive of my dietary restrictions.  The room was quite comfy and housecleaning staff went out of the way to keep things neat.  Hospitality team was thorough and overall was a great experience.  I’ll be back for sure.  On the negative side for a personal holiday the pool was quite hectic and filled with families, hard to find space to swim, though I realize the hotel is geared for families so I was glad we had booked the club since no kids allowed after 6:30 PM :-).  Next time I come with my family, I’m sure my kids will love it here.  ",5,May 2019,
"Amazing Stay, First Class - only wish our stay was longer",Gill W,"We only stayed one night at the Shangri-La, and with hindsight, would have stayed there for the whole time we were in Singapore.    The hotel is absolutely first class.  From check-in to breakfast, you are treated like a VIP.   The location of the hotel is very good too for major tourist visits and the pool area is stunning.  I would love to stay here again, and to be honest, would stay at any Shangri-La hotels if the service and hotel were of a similar, first class, standard.",5,April 2019,
Bday Staycation - Surprise treat,Wendy Ng,Warm reception by the staff at Shangri-La and I was pleasantly surprised by the personalised birthday set up in the room.   Cosy room with sumptuous spread at The Line. One of the best staycation I have ever had with my loved ones!,5,April 2019,
Ms,Benda,"During our 4 nights stay in shangri-la Singapore, we were happy with their service, enviroment, and restaurant except the check out experience! It took me 35 mins to clarify their wrong billing, the front desk colleagues were lack of proper training to handle their duty!",3,April 2019,
Amazing Stay,SuSu022001,"Our family of 4 stayed at this property for a week in April. I would highly recommend this property.  The beds are incredibly comfortable. The client service is impeccable.  Johnny at the concierge desk could not have been more helpful.  He booked tickets to Universal, Gardens by the Bay and other venues at a discount.  He made all of our dinner reservations ahead of our stay.  When we left, it was like leaving a friend!  The pool was a wonderful oasis to come back to after touring in the heat each day.  Matthew at the pool offered such great service, and I appreciated his warm and friendly demeanor. The location of the hotel was within walking distance to Orchard Road.  It was also short taxi rides to Little India, Chinatown and the Marina Bay area.  It was not too crowded and…",5,April 2019,
good stay,harris377,The service is outstanding at the Shangri La and the hotel foyer is very nice. I would like to see some of the facilities upgraded such at the womens sauna room. Our bed was so comfortable and the room was good we could open the sliding door to the balcony,4,April 2019,
Best rest,kleinhanna,"Shangri La Hotel Orange Grove Singapore turns out the best hotel choice we’ve made in the recent past . A vast airy entrance makes peace descend on the weary jet lagged traveller .The staff seem to be a breath away from anticipation of ones every need with total expertise but no harassment Divided into three sections , a vast swimming pool in the U of the three buildings , on many acres of superalitivr planting each part serves different clientele We opted for a magnificent suite with balcony in the breathtaking Garden Wing Food of every description Vast breakfasts We could have stayed and stayed Thank you all at Shangri La Singapore",5,April 2019,
Superb Weekend Birthday Staycation,nixieee,"My husband and I had a memorable stay at Shangri-La Hotel over the Easter weekend.  Check-in was smooth where we were surprised with a room upgrade from Horizon Club Junior Suite to a Valley Wing Suite.  The upgraded suite was huge and elegant, with full supply of complimentary drinks and teas.  But the highlight was the birthday surprise prepared by the Horizon Club team! What a sweet gesture to welcome your guests with a birthday cake, chocolates, cookies, a basket of fruits and a birthday card.  We also had a full day access to the Horizon Club lounge for some afternoon tea and evening cocktails, as well as a full breakfast buffet spread at The Line.  Since it was Easter weekend, the hotel staff also delivered some Easter goodies to our suite, and there were Easter shows for…",5,April 2019,
One of The Best Hotel in Singapore,Joki R,"New design from lobby into room because last stay was in 2017. Still have best service including fast internet connection. The rate still exclude breakfast but near Orchard, for about 200-300m walking. Room quite big and also its bathroom.",5,April 2019,
Superb in every way,madamSouthAfrica,"My husband and I prefer boutique type hotels but the offering in Singapore is for rather large hotels. The Shangri-La is a massive hotel however caters for the discerning traveller with its different categories of rooms - garden view, valley wing and tower wing. We booked a junior suite in the tower wing with access to the Horizon Club Lounge.   JUNIOR SUITE The room was modern, tastefully decorated, spacious and squeaky clean. It comprised a walk in closet (with loads of cupboards and drawers), a small lounge with a fresh bowl of fruit, kitchenette (ideal if travelling with children) with a kettle and nespresso machine, a study table, main bedroom and a bathroom with a walk-in shower and separate bathtub and his and her basins. Complimentary bottled water and a chocolate was…",5,April 2019,
Best hotel ever,Bernd E,"It was just a wonderful experience to have those days at the Shangri-la! Staff, rooms, lobby excellent. Breakfast with a great diversity and fresh prepared. Delicious food!  Good idea with the shuttle bus to the Mt-Station!",5,March 2019,
"fantastic service from all staff.  Gorgeous room, exceptional customer service",Petrea J,yes I will be telling people about this hotel.  It was the best hotel to date that we have stayed on our travels and we will return to this hotel in the future.  Thank you to all the staff for such a wonderful experience.,5,April 2019,
Birthday staycation,sharono2904,"Stayed at Valley Wing. Service both at check-in counter & lobby lounge are excellent, especially Zila- praise for her marvelous service & arrangement of my room with the birthday surprise! Was so touched! Rajan the lobby lounge service executive- he’s really professional & provided splendid service during our high tea & canapés sessions. Really have a wonderful time during the stay. Will definitely come back again.",5,April 2019,
Frontdesk staff shaved off the stars,Wanderjoie,"I would have given Shangrila Singapore 5 stars. The lobby was beautiful, check-in was seamless. We arrived as a group and were immediately offered welcome drinks and a place to sit while waiting. The room was likewise superb. I was attending a conference which would end at 12nn on our checkout date so my colleague and I requested for late checkout from Kaylee, the staff at the frontdesk during that time. She said that since we were part of a group, late checkout would be charged for the group. Since 4 members of our group were granted complimentary late checkout (Note: they were not Golden Circle members), we assumed we could request such, too. Kaylee was adamant and said we could not, so we left the conference early to checkout a few minutes before 12nn. Lo and behold, anothet…",2,April 2019,
3 night stay on stop overbwteen London - Sydney,PaulSaraLondon,"Fantastic hotel - facilities.and staff are first class. Lovely pool. Peffectly set up for kids and adults alike. We arrived after a long flight and were swept away to our room. The buffet choice is good and varied. Room was very spacious and quiet. Staff were friendly welcoming, and professiona.A great hotel.",5,April 2019,
Great stay arranged by my management,Eugenio Ambroso,"The stay we had was absolutely fantastic. The pool was very nice and big. The hotel had a lot of greenery, even in the bar area. The rooms were fantastic and the bed were really comfortable. I will choose this hotel when I come to Singapore with my family next time.",5,April 2019,
not very good,Mariaeugeniakunco,"I was expecting something spectacular, but it really is not that good, maybe for kids, a short ride but nothing special.",2,,
BEAUTIFUL HOTEL,Mariaeugeniakunco,"We stayed at the Shangrila Hotel for 4 nights. The hotel is just beautiful. The personnel are so nice and helpful, they are always nice, and so eager to please. Since you enter the hotel, you know you've just hit it with the best hotel in Singapore. Rooms are clean, amenities are great, the view in the balconies is spectacular, a burst of colors, surrounded by so many beautiful flowers and foliage. Located very conveniently in a super nice place, it has a convenient shuttle that takes and returns you from and for the hotel to a lot of places. You'll not be disappointed if you choose this hotel. Great beyond great. Has a very convenient little store, pastry etc. where you can get delicious cakes, drinks, and sandwiches. Great place to stay!!!",5,April 2019,
Nice hotel,Matthew Loi,"What a beautiful & nice hotel in Singapore, the room is clean & comfortable, the environment around the hotel are beautiful, all the staffs are very nice & professional & good service to every guests, I would love to stay here again when I go to Singapore travel, thank you so much for all the staffs are very kind & helpful to me & my dear, hope will see you in the future soon.",4,April 2019,
Wonderful hotel for our Singapore stopover,Mark C,"A wonderfully calm and comfortable hotel with many Asian touches, away from the noise and bustle of Orchard Road but close enough to it to be in the centre of things.   My partner's first time in Singapore,  she enjoyed the Spa and we also enjoyed the breakfast buffet with it's vast selection.",5,April 2019,
Nice time here,temiville,"To be fair, it was a lovely experience eventually and close to the cable car station. However it’s old looking and not modern at all. I expected something different from Shangri-La something new fresh and modern. But it looks significantly old. Not bad, just old. The staff are very nice and we enjoyed it nonetheless. ",5,April 2019,
Perfect,WPC,"The Shangri La Singapore is our favorite hotel. We have stayed here twice now and will come back again. The rooms are spacious, clean and comfortable. A huge selection of beautiful food at LINE restaurant and the bars have a great vibe. Love the Chi Spa, all the therapists were very professional and did such a great job to help me wind down and relax. The kids absolutely loves the kids club BUDS, the staff are super friendly and well trained to look after the little ones. They have many activities including baking classes! This hotel is perfect for families, they have thought of everything to make your stay unforgettable and wanting to go back again and again!",5,April 2019,
Excellent Service - New Renovated Room,tntdubai,"This is a very old Shangri La property which has now undergone renovation and the room shown is one from the renovated floor.  The Standard Room are decent in size compared to other new hotels in Singapore, but not large enough for a couple with child to stay in the same room as there is very little space around.  The amenities are all ShangriLa standard and the quality of the Room Service is good with neat and clean sheets, bathroom and common area. Shangri La in Singapore have 2 wings and often the Guests get confused. The room reviewed is in the TOWER Wing. The rooms in Valley Wings and Garden Wings are larger. If you are a breakfast person, do not forget to take the room with breakfast as the breakfast spread in the ShangriLa THE LINE Restaurant is one of the largest buffet…",4,August 2018,
Excellent hotel,Hans S,"What to tell about a hotel which offers excellent services in all details. From check-in there is so much hospitality, that you never will check-out. The room on Horizon Club floor was very good, and also breakfast was excellent...so much choice! The pool let me feel I stayed in a resort hotel...it is spacious and never gives the idea that you are dealing with a city hotel. Personnel was very friendly and issues were solved immediately...perfect! For me, this total experience is a reason to choose this hotel when visiting Singapore again.",5,April 2019,
Great Hotel and amenities but service needs to improve,lino,"Stay here for 2 nights. First location was near Town but not the closest, its around 15mins walk to town. But the place is huge and grand. Like a palace in the forest. Checking in was a breeze and the service to definitely a great level   We got a standard room which was great and huge. All thats required is available.   Service staff are always greets us with a smile yet giving us the privacy we need as guests.   Delicious breakfast and a wide range of different cuisines. Definitely one of the best we had ever had.  There' s even a child play area in the basement leading to the swimming pool so definitely a place for family travels.  one small little setback was that we called the service staff twice the next morning for a scissors as my wife was preparing for our wedding but…",5,December 2018,
Busy hotel but kids club is the best,Olivlora,"Staying with my family (2 adults 1 young child) for 1 night (second stay)  Arrival Shangrila Singapore has amazing lobby. Spacious. Check in was fast but overall arrival was a little let down as I went to concierge to ask if I can drop off my stuff before my husband checking in. The guy said I think you can go there (pointing reception) because we are busy. Wow! I was carrying my daughter and had to go back and forth just to leave our stuff so we can go to the kids club first. So I went over the reception , the reception staff luckily was very helpful and took me back to the concierge and asked the same guy to assist me!   The room  Very high quality of furniture and comfy bed! Very well maintained room. However quite small space left since a lot of furniture in the room.…",4,April 2019,
Swing through SG - great hospitality,Rob S,Shangri-La never disappoints and this is another instance of the team going beyond normal hotelier service to welcome and accommodate.  From check-in where our 4 yr old was having a mini meltdown and calmed by a staff with a cookie and a stuffed toy to concierge and checkout.  Top experience all round.,5,April 2019,
Facility outstanding and staff over the top friendly. They really try to take care of everything possible.,RichardCZ,from check in to check out you are really well taken care of. You feel the staff cares about your stay and helps in almost any way possible. From getting you an umbrella in case it rains to setting up tours. Best staff care I have experienced so far anywhere. Pool is outstanding.,5,April 2019,
"""Paradise in Singapore""",Glyn P,"From the moment we arrived at this fabulous hotel we were greeted warmly by the hotel staff both at the door and by reception. Throughout our stay we were made to feel welcome by all staff who are working so hard to make this hotel so special. We were wowed by the foyer with it's easter themed ""Willy Wonka and The Chocolate factory "" crafted from real chocolate and the feedback from social media was equally wowed by this artwork. Our room was o the 22 floor with access to the horizon club which has great views from the floor to ceiling glass windows. The club staff were again very welcoming and attended to our every need. Food served here was delicious as were the complimentary drinks during happy hour. The concierge took care of our flight check in on departure which was great…",5,April 2019,
Easter break in Singapore,Andrey Kuwait,"Perfect place to stay with kids - great accommodation (Family room), excellent staff, nice food! It is expensive but it worth it! It was our 10th visit to Shangri La Singapore hotel. It was always great and it's got even better!",5,April 2019,
"The staff made it a memorable holiday, always smiling and helpful.",John Griffin,The room and the facilities plus the view lived up to the description. The staff kept the room immaculate. The bed was very comfortable and the air con worked to perfection. The staff in the restaurants were very helpful and if you did not like the food on offer the chef would make something for you.,5,April 2019,
High level!,New Age Gourmand,"What a place in a earth of Singapore city, excellent service and staff, perfect room service and amazing location, international morning breakfast just amazing, this is one of my preferit restaurant than i visit recently!  Be back soon ;)",5,March 2019,
Staycation,Colin E,"Stayed as a birthday surprise for my wife, booked a Horizon Club room and would recommend as includes dedicated check in/out, access to executive lounge includes all drinks & food depending on different times of the day. Breakfast also had good range, pastries, egg station etc. I requested a later check out and the team obliged even though Easter weekend. Nice touch from the team they left a personalized birthday card & cake in our room to celebrate my wife's birthday. If you like retail therapy (shopping) then Orchard Road is walking distance..with a wide range and choice of bars & restaurants. Great service from the team at Shangri-la",5,April 2019,
Superb!,Frequent Traveller,"The hotel is amazing! The staff are very attentive and friendly. When they found out is was my sons birthday they were all over him. One of the staff appeared with a present and we hadn't even checked by this point. The room was exceptional, facilities were outstanding and the price was very reasonable. I would recommend this hotel to anyone visiting Singapore.",5,April 2019,
Good place for your little one!,Cheers_H85,Staff and room was fantastic! My son enjoys playing at the pool so much and he kept asking to go play there every day (we stayed for 3 days). Buds by Shangri-la was also another favourite place where my son can play safely and enjoy his 'balls time'. Look out for the free shuttle bus service to Orchard Road as well! :)   Fun place as they added a special segment during Easter period - A chocolate theme exhibit/performance. My little one was also treated to a squirrel toy which he happily played with as well during our check in. I'll come back here again for a staycation if possible! :),5,April 2019,
Nice resort very close to city center,ag88,Overall great stay. We ordered a hotel car to pick us up from the airport and after a long flight was pleased that they were there waiting it was super efficient. We booked a room in tower wing. Room was spacious with a balcony overlooking the pool. Hotel very family orientated so expect alot of screaming children  by the pool. The pool was packed every day we were there and sometimes difficult to get a lounger.  Breakfast was great with so many food stations and we were really spoilt for choices.  Checkout was a little strange. I to argue with the reception for him to allocate my shangri la points to my card. Because he kept saying the booking was made in my partner's name. Which actually wasnt the case it was made in both our names. After some persistence he allocated the…,4,April 2019,
Best hotel of all my Singapore visits so far,MrsSpock,Personalized service; beautiful room; private balcony with lovely view; delicious breakfast buffet. Everything was very clean. Big & well equipped gym; great pool. Friendly & professional staff and exceptional standard of service are what put this hotel into the very top range,5,April 2019,
Amazing Rooms and Amenities,AFB,"We stayed here for 2 nights before heading to Bali - and the property is luxurious and well located.   We were in a Deluxe Room in the Tower Wing - the room was amazing, great amenities, loads of space and immense bathroom. It has everything you can expect from a 5-star hotel. We played with the curtains command way too much.  The only aspect that didn't empress me much and I thought was not very well taken care of is the pool area - it felt like a condominial pool, not very intimate and cosy.  Overall it was a positive experience but the pool area should maybe get a bit more attention.",4,November 2018,
Excellent in all aspects,Layla Remington,Excellent in all aspects..staff were extremely helpful and friendly and we thoroughly enjoyed our stay. Highly recommend paying extra for Horizon Club access. Shangri-La Singapore helped to make our work/anniversary trip a very nice and memorable one!,4,April 2019,
Fabulous accommodation and staff,Steve,Very welcoming arrival. Reception staff exceptionally helpful and friendly. our room in garden wing is spacious and with nice amenities. Special thanks to Juliet and peter of the lobby.they have gone out of their way to ensure the comfort of my mum and I. Also wish to mention Amira for the surprise birthday cake. No regrets staying here.  Steve.,5,April 2019,
Great Spacious Room,Tanuj R,Stayed at the garden wing and was offered the corner room on 9th floor. The room came with a massive balcony. The hotel was nice and comfortable. The service was amazing. The only issue was that the in room safe was broken and it took a few calls to get it fixed.,5,April 2019,
A peaceful oasis within a moving city,sorincv,"The personnel was warm and welcoming.  Rooms are always well prepared, in detail and service is done with a smile.  The location of the hotel is particularly beautiful - a peaceful oasis within a moving city - and anytime I go there for business, I have the impression of being on vacation. ",5,April 2019,
Terrific service and hospitality,John Perth,Spent four nights here while on business. The staff were extremely helpful and friendly and really could not be faulted. Room was excellent as was the food and best pool in Singapore by far.  Would certainly say here again,5,April 2019,
Extraordinary Renovated Hotel,Andy C,"Have stayed here fore three nights in garden wing with my parents and celebrate Dads birthday.   Upon arrival at around 1500, room was already ready with an extra bed placed inside. I must say, the renovated lobby is really amazing!  Mr Azhar welcomed us during check in. He is really a sincere and professional hotelier The room assigned has a huge balcony which my parents really like.  All the staff are well trained and friendly especially those from front office and bellmen.   Though Garden wing was not renovated, the room is super suitable for family with a natural garden in the atrium.  Really highly recommend this hotel :)",5,March 2019,
First class in all respects,Greg B,"We stayed here for three days as a present from my partners father for her birthday.   We were treated like royalty and the staff at this hotel are simply amazing. Friendly, courteous and charming.   I can't find fault with this hotel, with everything from stunning food, drinks and amenities. This hotel is absolutely worth a visit. ",5,April 2019,
Back again,mgthomlinson,"One of the best in the world garden wing top floor we keep coming back that says it all about the original Shangri la,staff and garden wing are exceptional recommendation is to book direct and grab the breakfast package,it has a great kids club and the waterfall restaurant is a must you wont want to leave ",5,April 2019,
“Loved it so much we had to return”,Thomas Noblett,"Stayed here at the beginning of January, felt so at home, so relaxed and so well taken care of! We decided on our return from Australia we had to revisit this beautiful property.  An oasis within a city, beautiful setting, well manicured gardens, a truly relaxing atmosphere no matter how busy it gets, but the real stars and hidden heroes of this place has to be the team, from top to bottom the genuine warm welcome, the real pleasure in seeing you,and a genuine pleasure they have to ensure that your stay is like no other. Special hidden heroes even though there are too many to mention, have to be the team in the Horizon club, led by Charismatic Amir and Bioling, and their wonderful team, In particular the chef Ganesan Ashok, who had a real infectious warm personality, and insured…",5,April 2019,
Caring for everyone,Helsan24,"Two couples - family from London meeting family from Adelaide. This is a sophisticated hotel with everything you could want. Large but VERY quiet, set in spacious gardens. All restaurants excellent.. Staff exemplary.  We are already planning our next visit.   However...... this review is to highlight the facilities for children. The best we’ve ever seen. It takes any “Kids Club” to the next level...... nursery care, play, activities. It’s outstandingly good. Didn’t hear one whining or tearful child at all. Also pool/life guard attention A1 including life jackets for the littlest.  A happy and exciting venue for everyone.  Just about perfect whichever way we looked at the Shangri la. Happy!",5,April 2019,
Truly Beautiful!,maw747,"It has been a couple of years since I last stayed here and in that time they have upgraded wonderful to amazing! The hotel has had a very classy facelift, which has worked brilliantly with its setting. The staff are more attentive, professional and sincere even than they used to be. This really is a world class hotel, in every way.",5,April 2019,
Another Excellent Stay,steveamcb,"Our room was extremely comfortable and my daughter was very much at home with the sofa bed at the bay window.  We also thoroughly enjoyed hanging out at the pool, ably attended by several lifeguards.  Best of all we loved the Horizon Lounge for a relaxing and delicious breakfast whilst admiring the views, cocktails in the evening and an afternoon tea. The lounge experience was certainly enhanced by the staff, who frankly were all excellent ....Amir deserves to be commended for his handling of children, as well as Baoling and Anand;  apologies for not remembering all the names including the bar men who made superb cocktails!",5,April 2019,
Unforgettable experience,noraza y,Stayed 4 nights on 9th floor with family pantry and lifts that took us direct to Bud and pool. The halal meat source glued us to the hotel for daily dining. Room is fantastic with comfort both pillow and bed. Nespresso machine & fridge is a pleasant surprise. Lobby lounge local buffet bfast is fantastic. Staffs service is very good from porter to manager on duty and thanks to the in room dining team - fast service and tasty food. Travelled with my autism child and the team prepared for early check in and attentive to make our stay memorable instead of challenging. Thank you so much and we really enjoyed our stay. A perfect stay.,5,April 2019,
A great place to stay,groovy_couple,"Our experiences at the Shangri[la Hotel were excellent from the beginning to end.  We had a Horizon Club booking and were shown up to the Horizon Lounge on the top floor for a personal check-in service.  The room was clean, comfortable and spacious with great views over the city.  The staff were friendly and helpful at all times and were always eager to please.  Any time we return to Singapore we would definitely stay here. The hotel is conveniently situated about 10 minutes walk from Orchard Road with its great shopping opportunities and the Hop-on Hop-off bus stop.",5,February 2019,
Luxury hotel feel and very friendly staffs!,Kangwei,"I was just dropping in to this hotel on my way, to enquire on their Buds Easter Event coming up. Was warmly greeted by their staff Annie (whom I noticed her name on her badges) as I entered thru the main entrance at the lobby. Told her I was just looking around and wanted to find out about their Buds (for my kid). She was very nice and helpful to point me the way and took time to explain about their event and their beautiful decorations set up at their main lobby. I liked the service I received, every staff I noticed would have a nice smile on their face and greet the people. Would certainly return for a staycation next time with my family (and let my kid play at Buds of course)!",5,April 2019,
Top class!,Your Travel Buddy SG,"One of the best hotel you can find in Singapore with a very old brand name.  The staff, from the doorman to the staff in the restaurants are very hospitable and friendly. A lot politicians from overseas will stay in this hotel whenever they visit Singapore.  The line, restaurant is one of the more famous buffet restaurant is located here. It includes the waterfall Italian ristorante is also located in this restaurant.  Attended a number of functions here, both wedding and corporate functions, and they were all well planned and managed!",5,April 2019,
Mr & Mrs Kooner,Mrs”K”,"Simply superb, very attentive staff, you are greeted as if you are their family. Aloysius and Peter (from the lobby) looked after us as we arrived. Zubi at The Line restaurant welcomes everyone with a brilliant smile, it lifts you up. They have an awesome children’s play area and even have bespoke cooking classes, a separate dining area with accessible seating arrangements for the little ones. We will be definitely returning.",5,April 2019,
Great service at the Ball room during a corporate function,laurentsabourin,My wife and I attended a function at the Ball room at the Shangri-La hotel in Singapore On April 12 ( table 54) .We were just back from London .We spent a few days at the Shangrila-Le Shard .It was a pleasure to find consistent quality of service in Singapore and in London .Well done to Harris and Margaret .They worked so hard and were very attentive .They deserve credit for building up the Shangri-La brand .well done !,5,April 2019,
Excellent service,EJ93,"I couldn’t fault this hotel - it lived up to expectations. From arrival, staff were welcoming with a quick check in / walk to the room and tour of hotel. The hotel is modern and accommodates for all - lovely pool, huge breakfast buffet, massive kids zone and soft play area, spa etc. Walking distance from Orchard Road, and 15 mins away from the main city area. I would definitely stay again! ",5,March 2019,
Excellent customer service,Deb494,"We had a recent short stay at the Shangri-La Hotel in Singapore. From the moment our car pulled up outside until we left, we could not fault the service from all members of staff with whom we had contact.  Our room was well appointed, spotlessly clean and comfortable. The only problem we had is that our stay was far too short!!",5,April 2019,
Best service I had!,Meirav M,"The hotel is super kids friendly, they were always nice to us, try to help in any way we needed. The kids playroom was amazing!!! The kid bed in the room was so cute like a tent, which made my son very excited to sleep in.   Rajin in the concierge was the best guy in the hotel, he helped me so much!! Super nice person and very very helpful!   I highly recommend the hotel for families, the swimming pool is not very exciting , but was good enough for us. The Italian restaurant next to the swimming pool was amazing!  ",5,April 2019,
A good stay.,TAfan00,"The hotel is sprawling in the midst of a compact Singapore. The location is excellent, close to many cool shopping areas and restaurants. The lobby, the grounds and the common areas are beautiful. The kid's club is awesome. Parents of young children would be thrilled to drop off their kiddos there for a few hours so they could have some relaxing time by the pool. We upgraded to a Club room and got a decent size room. The room amenities are very good, e.g. quality bedding, big and fluffy towels, quality toiletries, full size hair dryer etc. Now on to the ""not so good"".  The Club Lounge buffet is not as sumptuous and does not have a good variety of food as some of the Club lounges in Asia that we've been to, especially in Vietnam. The breakfast in the ground floor restaurant was…",4,April 2019,
Amazing,Chrisimon,"Great location near Orchard Road, nice pool area and tropical garden. Very nice selection of different breakfast options, Asian, European, fresh fruits, noodle soup prepared your style etc. Even with your have booked a club room I advise to have breakfast down by the pool instead of at the club level, where there is a much more restricted selection. ",5,April 2019,
Service with a smile,Tarun G,What can I say - magic from the moment we arrived until we left - suite was superb and our 17 month old loved the space and slept well in her cot - family check in area is a fantastic idea - same for family area in the lounge with high chairs. Could do with a few more items for children on the menu perhaps like pasta? - the pool was divine and our daughter enjoyed so much - all the staff were very friendly and helpful and we will definitely come back.   Highly recommended,5,March 2019,
Tropical paradise,Alexandra4466,"Staying here was a wonderful experience. Delightful, helpful staff, scrupulously clean, amazing flower arrangements, tropical, well maintained, gardens surrounding  very pleasant pools.  Breakfast a culinary delight, every kind of cuisine, to tempt the palette, (beware of weight gain!!)  Rooms comfortable and spotless. Relaxed, charming, beguiling, ...... simply, perfect!",5,March 2019,
