reviews,score,hotel,date,country,room,title,travellerType
"Had my second stay last week at this wonderful boutique hotel. The rooms are elegant and the staff couldn't be more helpful. The location, up in Fort Canning Park, gets you away from the hustle and bustle of the city. But Clarke Quay is only 5 minutes taxi ride away.",5.0,Hotel Fort Canning,,,,A unique hotel,
"This was a pleasant suprise, close to Clarke Quay and wonderful private gardens in Botanical setting, rooms spacious, and food excellent, Loved the guests happy two hours 6pm-8pm, complimentary drinks and nibbles, well worth a stay.",5.0,Hotel Fort Canning,,,,great boutique hotel,
"Excellent location in a beautiful park in a heritage hotel with fantastic and friendly staff. Would recommend this hotel because you are in the centre of town, near the train, bus and CBD. cant go wrong",4.0,Hotel Fort Canning,,,,Hotel Fort Canning,
"Stayed for a week...loved it..old colonial..relaxing and restful ambience, good pool, gym  In a nice setting...far from the maddening crowd but a short walk to the bustle... Very helpful and cheerful staff....good food Rooms a good size, excellent bathroom. Internet and tv",5.0,Hotel Fort Canning,,,,I loved it,
"Recently stayed at the Fort Canning Hotel between 2-7th of June 2013 for 5 days. Beautiful hotel surrounded by gardens and park in great location, can walk to Orchard Road or Clarke Quay. Hotel very nice and modern, great pools and staff were always there to help. Park surrounding hotel makes it a quiet location in the centre of Singapore. Would stay there again.",4.0,Hotel Fort Canning,,,,Beautiful Setting,
"I love this hotel. Especially the lap pool. Swimming my laps there at 10 pm at night was a magical experience.  The restaurant Gattopardo is amazing. Only downside is that I didn't really want to eat Italian food, being in Asia. Rooms are very comfortable, breakfast buffet quite extensive and good.",5.0,Hotel Fort Canning,,,,Best swimming pool experience,
"Best place to stay in Singapore, great in every respect, rooms, restaurant and staff...  A must stay next time!  This hotel is in a very handy location to Orchard Road, Clarke Quay and the Fort Canning Park.  Two restaurants and two pools to choose from made it a wonderful stay.",5.0,Hotel Fort Canning,,,,Fort Canning Paradise,
"As a frequent traveller to Singapore, I stayed in this hotel to escape from the hectic business meetings and activities and this hotel has corporate rate with our company. Located on top of the hill and surrounded by trees and park, this hotel provides you un-parallel tranquility and peaceful setting for you to relax. The nearby Clarke Quay has a series of restaurants, pubs and bars for your enjoyment. If you need to go to Orchard, its just a good 15-minute walk. The only minus is that they served the same food during my 4-night stay in the hotel last time.",4.0,Hotel Fort Canning,,,,Hidden Gem in the Metropolitan Singapore,
Celebreting my New Year 2013 at HFC. It was my 5th time staying at the hotel since 2011. The new year dinner and count-down celebration was excellent for me and my family. As usual the hotel services and facilities never disappoint me. I especiallly like the Room Service food with the neat and nice delivery package! The new year eve dinner was excellent coupled with the party made my new year celebration a memorable one. Will be going back in Feb for a business trip!,5.0,Hotel Fort Canning,,,,Happy New Year 2013,
"This hotel, set in Fort Canning park is an escape from the city, yet only minutes away from Orchard rd, and the MRT. Walking in the park fantastic, close to museum. The pools were lovely, staff all friendly and helpful, breakfast and happy hours amazing.   The room, modern, little different with the bathroom at the front with huge windows, but bright and comfortable.  Would love to return",5.0,Hotel Fort Canning,,,,Singapore oasis,
"I had stay at hotel fort canning with my husband in Dec 12. When we arrive, we was greeted by such a friendly staff. After checking in, the hotel manager, Mr Syafiq (hope i got the name right) had personally show us to our room. Room itself was high-tech to be frank, but he was very helpful by showing which is which. But i feel most pleased was the next day after our breakfast (food fantasic), we had bump again to Mr Syafiq & offer us a tour of the hotel. It was beautiful. I would highly reccommend to anyone to stay",5.0,Hotel Fort Canning,,,,Perfect stay,
"Spent 3 nights here, rooms were spacious and great views over the park and city and the Nespresso machine was a welcome touch. It took a little while to work out all the electrical switches to pull the blinds up and down for some privacy in the bathroom but apart from that, the location more than made up for this.  Loved the location in the park and the sheer peace and quiet.  On one of the days we had the entire pool to ourselves.  Taxis are freely available to take you into the city at night as at the time we stayed few people were eating in the hotel and it was a little soulless.",5.0,Hotel Fort Canning,,,,Peaceful Oasis in a garden setting,
"The quietest place I've stayed in Singapore. It is in a park setting in the CBD. Close to Dhoby Ghaut MRT, but walking there requires negotiating a significant hill.  Staff and service excellent.  Pool facilities delightful - two of them - also an excellent free espresso station throughout the day, good free internet service, and free wine and snack service in the evening. I've usually stayed at the Stamford, which is more convenient for the MRT traveler (as I am).  But I would stay here again. Clients paid for the rooms so I can't give recommmendations on price, and I am a minimal user of hotel services. Free internet, coffee, pools and evening drinks put this above the Stamford, which on the other hand has greater MRT convenience and spectacular city views from high floors.",4.0,Hotel Fort Canning,,,,Peaceful and elegant,
"While the hotel is an historic building the interior is very modern. It's well located to the CBD and Orchard Rd. Lovely pools and grounds. The hotel gym is exceptional with plenty of equipment.  The rooms are large for Singapore hotels.  Bed is very comfortable and bathroom is terrific.  Shower could do with a rethink, shower head for rain like feel is 9 feet above and hand held is literally hand held - sensible to have a simple addition of placement of hand held above head height.  There is a common platform for turning on lights, air conditioning and lifting and closing blinds - system is logical but takes a little while to grow accustomed to.  Food for breakfast was perfectly fine.  Service was excellent although check in and out took a little time.  Would happily stay again.",5.0,Hotel Fort Canning,,,,Excellent,
"Fort Canning is a very beautifully build hotel, located in little slanting hill from street levels. It is right in the middle of a gardens and trees around. Staff is very friendly with a big smile on their faces. Rooms are clean and spacious as well as gardens around are quite nice.  Quite often there are some concerts are organized around this hotel, which could be a great fun as well.",5.0,Hotel Fort Canning,,,,Beautiful hotel with friendly staff,
"I have been staying at Hotel Fort Canning with my husband for the past 2 New Year's eve. The room has a bathtub in the middle of the room, and Thann tolietries are supplied. There is a free flow supply of cheese and red/white wine, along with TWG tea and coffee at the lounge from 6-7.30pm. I will reccomend this hotel for a romantic getaway. In fact we missed the breakfast for both stays (ends at 10.30am) as the bed and pillows are too comfy.",5.0,Hotel Fort Canning,,,,Lovely Hotel with excellent service,
"Situated in a middle of the fort canning park the hotel gives u a different experience , if your away for business or pleasure its a great place for a mental break. great running space around the hotel, close walking distance to the station",4.0,Hotel Fort Canning,,,,Hidden Haven,
"The hotel is surrounded by lush greenery of Fort Canning park and enjoys a unique location in the cultural heart of Singapore. It is close to Dhoby Ghaut MRT station, Orchard Road and is a short walk to Clarke Quay and Peranakan Museum. The redeveloped 1926 heritage icon is a true masterpiece. Rooms combine colonial legacy with modern comforts. Staff is friendly and helpful. Both swimming pools have lovely warm water. Excellent breakfast. Really enjoyed our stay.",5.0,Hotel Fort Canning,,,,Heritage icon transformed into modern hotel,
"Have just spent four nights at the Hotel Fort Canning and can't wait to go back.  Situated in a nice, quiet location next to Fort Canning park, the hotel is peaceful yet only 10 minutes walk from the bustle of Clarke Queue with its bars and restaurants. If you are into Second World War history, the famous Battle Box (site of British army HQ during the fall of Singapore) is right behind the hotel.  The rooms are spacious and the bathrooms luxurious.  A great place to stay.",5.0,Hotel Fort Canning,,,,A great stay,
"Nice comfortable hotel on the edge of fort canning park.perfect retreat from the busy city centre. High tech rooms, nice amenities.",4.0,Hotel Fort Canning,,,,Good boutique hotel,
"Great hotel, good location. Stayed here for two nights, would love to come back to Singapore and stay here again.  Hotel room had lovely views over Singapore.  Very modern facilities and staff were very helpful.",5.0,Hotel Fort Canning,,,,Highly recommended,
"Quiet elegance amidst the hustle bustle.  Beautiful setting. Service is consistently outstanding.  Rooms are very clean Glass House restaurant has a fabulous breakfast buffet daily and new a la carte lunch/dinner menu we tried today. Very, very reasonable a la carte prices--seriously. Match the outstanding food with service.  Mr Gangga who manages the restaurant is especially helpful and perfectly suited as the host.  The pools and fitness center are truly the best, beating most large mega hotels.",5.0,Hotel Fort Canning,,,,"Phenomenal location, rooms and service",
"Very Beautiful great location.  This beautiful hidden gem in the park was a prefect location in Singapore, the breakfast is amazing, the park is gorgeous, the location is super convenient in the heart of the shopping area.  The staff very efficient.  The rooms are great. the bed is like sleeping on clouds. its great over all.",5.0,Hotel Fort Canning,,,,"Very Beautiful, Great Location",
Elegant hotel set in a beautiful park situated between Orchard Rd and Clarke Quay. We will return!,5.0,Hotel Fort Canning,,,,Beautiful hotel in beautiful surroundings.,
"Hotel was in good location, clean, well managed and the included breakfast was terriffic.  Enjoyed morning runs in the gardens surrounding hotel and felt very safe. It was a little confusing for the cab driver to find, but I would definitely stay here again.",4.0,Hotel Fort Canning,,,,Especially loved breakfast,
Hotel Fort Canning was everything all the trip advisor reviews said it was.  Loved being in the middle of Fort Canning Park but close to MRT and all other attractions.  Very friendly staff and food at both restaurants was good.  Lovely old colonial building but very trendy inside.  Loved our stay at Hotel Fort Canning.,5.0,Hotel Fort Canning,,,,Peace and quiet in the middle of a city,
"My fiance and I stayed at HFC over the New Years - it's a nice, modern and clean hotel with great service and conveniently located. The bed was very comfortable and the bathroom was very spacious; the gym had really good equipment and was very big. Will definitely be back!",5.0,Hotel Fort Canning,,,,Fort Canning - lovely hotel,
"We stayed here for 4 nights recently, being in Singapore for a wedding; the party being held at the hotel.  Great location to explore the whole of Singapore once you've mastered the way to the MRT station.  Very attentive and pleasant staff, good food in the Glasshouse and such pleasant rooms.  Whilst in Singapore our son had the misfortune to mislay his watch in a taxi from the hotel.  The Front Office staff were extremely helpful and showed real dedication in achieving a succesful return of the article.  Thanks again to all concerned.  Would definitively recommend this hotel.",5.0,Hotel Fort Canning,,,,Excellent,
Had lunch at the glasshouse recently. What a great outlet. Set in lush greenery with equally good food to boost! I had a set menu and the lamb was done so wonderfully! Kudos to the chef!,4.0,Hotel Fort Canning,,,,Great F&B!,
"Stayed only one night at the Fort Canning, and it was a very enjoyable experience. Staff are very friendly and the room was immaculate with a good espresso machine and free wifi. Stylish decor and nice location. Highly recommended (though for business I preferred being close to the financial area due to traffic).",5.0,Hotel Fort Canning,,,,Charming hotel with feel of a boutique,
"I've stayed 2 times at Hotel Fort Canning, which is my favorite hotel in Singapore. The service is great, the location is great. The rooms are modern and always clean and comfortable.  Friendly and efficient bellmen and receptionists.",5.0,Hotel Fort Canning,,,,Great Stay!,
"We had 3 nights here. It'a a wonderful little hotel, quiet, lovely staff.   The location - in the middle of a park - is great, but just off the beaten path if you need a taxi in a hurry. ",5.0,Hotel Fort Canning,,,,A peaceful oasis,
Fantastico!!! From start to end it was beautiful....loved every moment of the stay....seemed like a  dream vacation....totally relaxing....very friendly front desk staff.....sure to be back!,5.0,Hotel Fort Canning,,,,Fantastico!!!,
"Staff are friendly and helpful Impressive high ceiling room Perfect contrast between the modern interior design against the classic colonial structure Love the morning walk on the park around the hotel Gym was well equip and with helpful instructor Free and easy access to internet service, can even browse on the tv set",5.0,Hotel Fort Canning,,,,The Best 'Green' Hotel in the Heart of Singapore,
Love the environment around the hotel The room was tastefully furnished Internet access is free and accessible thru the tv set Love the coffee both in-room as well as at the lobby Service from the staff was excellent Coffee house and the swimming suit my needs Gym was in excellent condition with great help from the satff Will definitely be my choice of stay whenever in Singapore,5.0,Hotel Fort Canning,,,,THE BEST IN SINGAPORE,
"Booked this hotel as a Venue for my proposal to my gf.. Told the staff ""jasmine"" that it's gonna be a big event for me.. And she was professional and helpful.. Very detailed in helping me make the proposal a big success! Gf was very happy with the thoughtfulness of the hotel, such as the suprise set up! ""bubble bath"", ""chocolate dipped strawberries"", ""champange"" and etc.. All in all it was really a wonderful experience with a really accomodating staff member that has made our stay a very memorable one :)",5.0,Hotel Fort Canning,,,,Satisfaction guaranteed!,
"It's such a nice, trendy, boutique hotel.  The first walk in you will feel such a fresh aroma (they have THANN sanctuary spa in the hotel as well).  The hotel is so private, warm with staff with a great attitude & so polite.  Everything they treat you is so personal & flexible..but of course with the standard they set high.  You will feel important, welcomed and enjoy the hospitality.  And the room itself is decorated so nice...with see through bathroom with big glass window that can see outside to the park (but some other rooms would have balcony..and so on..different sections different decoration I guess).  So for me, I would recommend more than 100% for anyone to try if you have chance.  And the location is near Orchard as well.",5.0,Hotel Fort Canning,,,,I love it so much & definitely for sure would recommend to anyone,
"We found this hotel through tripadvisor and out travel agent secured a very good rate. i t was just as we expected. The staff were always friendly and helpful. We did get wet getting to breakfast, as we couldn't find an undercover walkway. The breakfast chef was delightlful, by Day 3 he was making my omeltte as i appeared at the Buffet! The hotel  souroundings are beautiful. This hotel was a perfect place to spend a few days on our way home from Europe. PS I do agree with a previous reviewer about the towel rails.",5.0,Hotel Fort Canning,,,,could have stayed longer,
"a group of my friends and i  stayed over a weekend at this fabulous hotel. we find it well appointed but some finishing could have been better.  amenities provided are fantastic like nespresso machine, Ipod speakers, internet and media player system.  the city view is wonderful and being in a Heritage building like Raffles Hotel and Fullerton Hotel, it has its Colonial feel.  most definitely will return and recommend to friends who are visiting Singapore.  The hotel is within walking distance to shopping centres, Entertainment and business areas.  Central business district is only 5 mins away by taxi.  There is also a great Sicilian restaurant in the hotel.",5.0,Hotel Fort Canning,,,,Hill top 5 star resort stay in the city centre surrounded by National Park,
"Lovely room~ spacious, clean, luxurious and simply romantic. The room has good, high-tech facilities such as a TV that is linked to the internet (so it acts like a desktop/computer), a coffee maker machine which is convenient to use, touch-sensitive switch, automated curtains, etc. The staff were also helpful and efficient in their service. One the whole, i spent a lovely weekend at the hotel with my partner!",5.0,Hotel Fort Canning,,,,A Romantic Getaway,
"Hotel Fort Canning, peaceful respite located in the city area Rooms were luxurious and spacious, combining past and present in a relaxing atmosphere. Being a demanding traveller, the place have left me  with memorable experiences.",5.0,Hotel Fort Canning,,,,A luxurious stay in a park,
Very good service and friendly  staff. Hazel and Kay. Drinks very good. Food  also.  Hotel and room service  excellent. Would love to come here again. I love the breakfast and the cocktail Hours at the lounge,5.0,JW Marriott Hotel,,,,Good service,
Very nice hotel. Decor a-bit weird but get used to it.   Service is excellent and welcoming. Kudos to the team at the executive lounge (Hazel in particular for great service and the gentleman at the desk who remembered my tastes and particular.   Pool a bit cold but great views of Singapore!,5.0,JW Marriott Hotel,,,,Great service !,
"Fabulous hotel! Modern, with fantastic views and great amenities. The pools are just great to relax and unwind.  But most importantly I would like to highlight the service! Everyone has been so accommodating and welcoming, specially the team at the executive lounge ( Hazel, John and Gab were fab and made our stay even better). The food was delicious too, great chefs!  Will be coming back for sure!",5.0,JW Marriott Hotel,,,,Best hotel in Singapore,
"We stayed for quite a long time (Titanium Member), more than the average Singapore stay, but me and my partner loved it and it was well worth extending our stay.   The staff were all very accomodating, especially Hazel, John and Gab. Hazel was soo kind, giving us recommendations and places to visit each time we visited the fantastic executive lounge. The range of food is fantastic, and she took care of us on every visit after a day of excursions.   Aside from the star of the show, the pools were great, water just a little cold, but super views to be had of the surrounding area.  It's a really great place to explore the entire of Singapore from. Hotel very modern, breakfast were super.",5.0,JW Marriott Hotel,,,,Best Lounge Ever!,
"The Executive Lounge at JW Marriott in Singapore is amazing! Incredible food, drink and service. Hazel and the rest of the staff are simply the best! Thank you so much for making our stay so comfortable!",5.0,JW Marriott Hotel,,,,Best executive lounge!,
We had a wonderful stay at the JW Marriott for the  past week. Hazel from the Executive Lounge made us feel especially welcomed. Great food and great fun. Awesome facilities and service.  Looking forward to our next stay!,5.0,JW Marriott Hotel,,,,Great service,
"This is truly an upscaled hotel in Singapore. The service was perfect and the hotel is super modern and clean. The breakfast is outstanding and has a lot of international choices to pick from. The room was very spacious and super clean. The service, especially cleaning staff is outstanding. Too often if you miss the time window to get your room done, you luck out. But in this case, in the moment I left my room, they did it. Overall great experience and will come back",5.0,JW Marriott Hotel,,,,Great hotel in Singapore,
"Extremely happy about my last stay at the JW Marriott Hotel in Singapore; the service is extremely good, the rooms are spacious and the location is perfect, with direct access to multiples mall in the center of Singapore.   I fount an extremely professional  5 Star service, with very well trained staff. A special thanks to Hazel, John, Emmanuel and Hanna from the Executive Lounge who made our stay even better with their exceptional personalised service.   We will definitely be back.",5.0,JW Marriott Hotel,,,,One of the best in Singapore ! A 5 Star service,
"JW South Beach shows again why it is one of Singapores best hotels - particularly with its great food and beverage options, room size and staff - like their engineer Munish who really do go the extra mile for Marriott guests. Strongly recommended for anyone staying for business or other reasons here in Singapore.",5.0,JW Marriott Hotel,,,,Truly 5 star experience!,
"Stay in JW Marriot and it was truly a pleasnt experience. Room is well maintained and the Club lounge is fantastic. I have met very welcoming Staffs like Hazel, Hanna and Gab. They are always with smile and treat the guests with Warm hospitality. I will come back to stay again and hope to see the Lounge staffs for my next visit.",5.0,JW Marriott Hotel,,,,Enjoyable stay at JW Marriott,
Hotel room is really clean and gorgeous! Nice view of SG's landmarks as well (Esplanade and MBS for the Bayview). Received very warm hospitality by the servers at the Executive Club Lounge. Shout out to Hazel for going the extra mile and accomodating to our requests. Extensive choices of food and they were really delicious too! Highly recommended for hotel staycays! :),5.0,JW Marriott Hotel,,,,"Gorgeous hotel, top notch service!",
"Had the best time during our trip. The servers at the Executive Lounge were really accommodating and served us well! Special mention to Hazel, John, and Kay for making us feel at home. Love the atmosphere and the overall vibe of the hotel! Would totally recommend!",4.0,JW Marriott Hotel,,,,"Excellent Service, Gorgeous Rooms",
Marriot hotel and their staff has eased the burden of travelling as a family. Kudos to their staff but a special thanks to Ms. Hazel and Mr. Gab for their one of a kind hospitality and Ms. Sarah for her open arms welcome as a receptionist. We may be a thousand miles away from home but it semed as if we never left it.,5.0,JW Marriott Hotel,,,,A visit worth to remember!,
"I am here for my business travel for a month. All services are good expecially, the louge service at 2nd floor are amazing. Team Hazel, Kay and Gab are owesome and super kind ! If I am back to singapore again, I will stay this hotel again.",5.0,JW Marriott Hotel,,,,Exellent service at Lounge,
"Spent a good 3 nights' stay at this property. Thanks for the celebratory cake and warm hospitality from the staff at executive lounge. Special mention goes to Hazel who helped us to get drinks earlier than the usual 5.30pm so that we can go up to watch NDP from the comfort of our room by 6pm. I used their mobile chat services and the replies are always prompt. Remember to go to the EBB6 pool instead of the one at level 18 as the one at level 18 is too chilly for a swim. You have to go to the East tower by taking the lift and crossing the bridge at level 2, then head to level 6.",5.0,JW Marriott Hotel,,,,Amazing fireworks seen from Marina Bay view room and excellent executive lounge,
Great stay thanks to the hardworking team on duty during National Day 22!  Enjoyed the evening cocktails at the amazing Executive Lounge and breakfast at South Beach Kitchen!  Hope to be back during the October F1 race!,5.0,JW Marriott Hotel,,,,Great NDP22 Stay,
"Been to many lounges (France, China, India, Korea, Malaysia) and so far, this is the best experience! Food was amazing and the ambience was great too. Drinks selection was plentiful as well. Thank you for the hospitality Hazel!",5.0,JW Marriott Hotel,,,,wonderful staycation!,
"The service from the staff were fantastic and they treat us with much warmth and hospitality, especially Hazel and Cora. The experience from the hotel itself was great and will definitely consider coming back next time.",5.0,JW Marriott Hotel,,,,Great hotel experience!,
"Excellent service by Hazel, Cora, Kay and Gab. Very attentive and always checking in with us on our needs. Typically mentioning Hazel and Cora for going the extra mile to ensure our experience in the lounge were good! Definitely coming back if i have the chance to.",5.0,JW Marriott Hotel,,,,Attentive service,
"Very friend staff and excellent service by Hazel, Cora, Kay and Gab. Typically mentioning Hazel and Cora for going the extra mile to ensure our experience in the lounge were good! Definitely coming back in future.",5.0,JW Marriott Hotel,,,,Excellent Service,
"Stayed here in January 2021 for 2 nights. Hotel is very clean room size is huge and comfortable for our family of four.   Check-in process was a breeze, the staff was friendly and allowed us in before our check-in time. I believe this is only allowed when the occupancy weren't full and room is available upon check-in.  Swimming pool view were beyond amazing and we will definitely come back again",5.0,JW Marriott Hotel,,,,Excellent Stay,
"I am a Titanium member, staying over 90 nights so far this year at various Marriott properties across across western & Eastern European countries and Asia. This JW is the best in its class. The property, rooms, restaurants, specially Executive Lounge food and service are exceptional. Wished I had stayed here instead of around Orchard road in the past 20+ years",5.0,JW Marriott Hotel,,,,Exceptional property and services,
I stayed with platinum benefit included lounge. I got the best service especially from Ms.Hazel who took care in executive lounge. she made many wonderful cocktails and very delicious. I'm very appreciate her service and recommend. Thank Ms.Hazel for good service. I'm very impress,5.0,JW Marriott Hotel,,,,JW Marriott south beach Singapore,
Great location for business or tourism.  I have been at this great property four times this year.   Excellent breakfast buffet at Beach Road Cafe. Fantastic view on higher floors. Executive Lounge service is spectacular - a great place to decompress at the end of the day. Thank you Hazel and crew at the lounge!!!!!,5.0,JW Marriott Hotel,,,,Fantastic location for business or touring.,
"Excellent service. My masseur, Mandy, paid special attention to my needs and problem areas and was so good at making me feel relaxed and comfortable. Anna was also very attentive and welcoming. Definitely recommend.",5.0,JW Marriott Hotel,,,,Massage at the Spa by JW,
A beautiful hotel in a beautiful city. The amenities were amazing and the staff was terrific. Everyone was very welcoming and gracious. The food and drink in the executive lounge was great. I will highly recommend to friends and family.,5.0,JW Marriott Hotel,,,,Wonderful hotel,
"Great location. With loads of options from sightseeing and restaurants within walking distance or short grab ride away. Beautiful hotel.  Well appointed rooms.  Amazing staff, everyone is kind, helpful, and hospitable.  Shout out to Hazel and the staff in the Executive lounge you guys are fantastic.",5.0,JW Marriott Hotel,,,,Great stay. Well worth it.,
"One of the best hotels in Singapore!! Staff are so lovely and helpful, especially at the lounge, Hazel and Darwyna were super lovely and made sure I enjoyed my stay to the maximum! Definitely recommended. Location is also amazing and facilities are top!",5.0,JW Marriott Hotel,,,,Stay at JW Marriott Singapore South Beach,
"The staff were very accommodating  especially Ms Hazel, Gab and Kay from the executive lounge.  They provided exceptional customer service by making sure we were taken cared of. In Addition, Ms Rose from the pool area was also helpful and friendly.  I would love to go back here in JW Marriott Singapore.   -Clint Deegee",5.0,JW Marriott Hotel,,,,Great customer service JW MARRIOTT,
Awesome Hotel in SG.  The service was amazing.  Especially loved the lounge.  Hazel and Lorraine provide 5 Star Service!!  The location is excellent and walking distance to shopping and great food.  Loved the sushi restaurant connected to the hotel.,5.0,JW Marriott Hotel,,,,Singapore 2022,
"Hazel and Cristina were very friendly and helpful, the breakfast, lounge and location are amazing! I came for one night and was able to check in at 8 am from my overnight flight and late checkout for my late flight.",5.0,JW Marriott Hotel,,,,Beautiful hotel and very excellent staff,
"The staff at the hotel are super nice and extremely helpful - be it the concierge, the front desk, the housekeeping folks, room service, breakfast place or the lounge. We would particularly like to thank Hazel who was in the lounge. She was very nice, happy, professional and just very good. The rest of the team- John, Kay, Darwyna and Gab were equally nice and good.  Thank you for a wonderful time.",5.0,JW Marriott Hotel,,,,A lovely stay at JW Marriott South Beach,
"Stayed at the JW Marriott in South Beach for a couple of months while relocating to Singapore. Service was excellent despite coming out of the Covid reduction in activity. Staff are very capable and attentive. In particular the executive lounge team: Antonio, Hazel, Cora and the rest of the team are spectacular at looking after guests and making everyone feel welcome.",5.0,JW Marriott Hotel,,,,Great hotel choice in the Marina Bay Area,
"JW marriott has the best exec lounge! Hazel, Gab,  Antonio, Chef Jeronie and Lorraine were all amazing! We hope to be back again! Food was great too! I would definitely be back again! Hotel was clean and efficiently polite",5.0,JW Marriott Hotel,,,,Great service!,
Munish from engineering team was absolutely amazing and so kind! We had a problem with our door bell and he fixed it immediately and was so professional and fast! All the team here at the JW Marriott they go far and beyond to make your stay as comfortable as possible!,5.0,JW Marriott Hotel,,,,Amazing service,
"This hotel is the model of excellence. Everything about our short stay was professional, friendly and first class. The executive lounge in particular - with Hazel, John, Hannah and their team, was the best exec lounge experience we've experienced of any hotel we've stayed at.",5.0,JW Marriott Hotel,,,,Best staycation ever,
"Stayed at this property while in transit. Amazing hotel and was able to take advantage of the wonderful executive lounge. The variety and quality of the food and drink were impressive. Special thanks to Hazel, Hanna and Kay for making our visit to the lounge enjoyable. Also to Jacqueline who was very pleasant and helpful at the front desk during the check in process! Would highly recommend the JW Marriott Singapore South Beach.",5.0,JW Marriott Hotel,,,,Beautiful hotel overlooking Marina Bay!,
My husband and i were very satisfied with our wedding banquet held at JW Marriott. Dickson as our hotel coordinator was very responsive and patient with our queries and requests. Both Dickson and Nutthee were very helpful on our wedding day and gave us many useful tips and advices along the way. Beautiful architecture of the ballroom. Food served was delicious and our guests enjoyed it. Thank you!,5.0,JW Marriott Hotel,,,,Wedding Banquet,
"The attentiveness and hospitality of the staff here at the JW Marriott were incredible. After the first day of going to breakfast and the lounge, I already felt like the staff knew me and were extremely welcoming. A special mention goes to Hazel at the lounge, who always made sure myself and my guests were made comfortable. She was extremely hospitable and attentive for every day I was at the lounge. Additionally, the location of the JW is excellent, being at the intersection of two MRT lines, and surrounded by 4 different shopping malls. While my room was well-sized and comfortable, I definitely felt like dust built up very quickly in the room, even after just 1 day. So make sure to have the room maintained by housekeeping as much as possible.",5.0,JW Marriott Hotel,,,,Incredible Staff and Location,
"First trip in the past 3 years due to COVID-19.  Very much enjoyed our stay.  Good location to use MRT. Especially, if you a Gold Marriott Member or higher,  you can get full benefits since you can access to the lounge or restaurant  nearby for breakfast. The staff at the lounge were all eager to help you. Very happy to see Hazel again there. She was supper nice, kind and always taking good care.  Would like to thank the staff members and Hazel for their great hospitalities!",5.0,JW Marriott Hotel,,,,"Enjoyed stay, Great hospitalities from the staff",
"Good location and great view from the room. Hazel, Yi Xuan, Gab and Hanna had provided an excellent service at the lounge! Jun Na had also done a good job in keeping our room clean. My family and I enjoyed our staycation at JW Marriott.",5.0,JW Marriott Hotel,,,,Staycation,
Great hotel lounge  Shout out to all staff Hazel Ali Cora Antonio Gab and Lorraine  Food and service tops attention to detail number 1  Thanks to Chef in the lounge for great offering  See you next time guys,5.0,JW Marriott Hotel,,,,Visit in June 22,
"I had a very awesome experience at the lounge for High Tea and dinner! I was taken cared by Hazel, Cora & Gab! They were Excellent and wanted to come back again! Love them and great service! Will come back again!",5.0,JW Marriott Hotel,,,,Awesome Service,
"Hazel, Lorraine and Antonio has been providing great service during my stay here when I visited the lounge. Good customer service and attentive to customer needs.  Hotel was clean and neat, enjoyed my stay here",5.0,JW Marriott Hotel,,,,Good service,
"JW Marriott always has been and continues to be the best. Service was impeccable from the front desk to the longe to the hotel restaurants and hotel bar. Staff is above and beyond assuring that everything is well and taken care of in a satisfactory manner. Thanks to Hazel, Sue, Michael, and  the Sou Chef and Director of Beverage Service all are leaders in this establishment.",5.0,JW Marriott Hotel,,,,Traveler,
"We love the suite, but especially the hospitality and service right from the moment we walked in the door. Special mention to Cora and Hazel at the Lounge - super friendly, welcoming, proactive in anticipating our needs. Their warm service made an excellent experience simply amazing! Thank you Cora and Hazel!",5.0,JW Marriott Hotel,,,,Awesome service and hospitality,
The hotel is superb. Service is very good. Especially Ms Hazel who is always checking in to see if we enjoy the food or the drinks. We loved our stay. And of course the food too. We are so impressed with the hotel room layout and the quality of the amenities. Kudos.,5.0,JW Marriott Hotel,,,,On JW Marriott South Beach,
"The hotel is ideally situated with a stunning view of Marina Bay. The hotel is very clean and the service is very good. A special mention for the lounge which provided excellent service, food and drinks. We must also mention, without detriment to anyone else, Hazel who looked after us every time we used the lounge and was so kind.",5.0,JW Marriott Hotel,,,,A superb week in Singapore,
Dickson and Thana have gone above and beyond to cater to our needs and made our whole wedding fuss free with all the guests taken care of. Thana stayed with us all the way till 11.30pm and arranged for leftovers and a carton of bottled water to be delivered to our room while Dickson took effort to arrange for a time slot for us to practice our dance on stage before the wedding. Heartfelt thanks to the team at JW Marriot and highly recommended for wedding. The setup with the over hanging lights are just magical.,5.0,JW Marriott Hotel,,,,Wedding dinner went without a hitch,
"Period of stay: June 2022  It was a weekend stay, and the property is full of business travelers and families.  The room was clean. Despite the business, room service was quick and attentive.  There were some national day rehearsal activities throughout the evening, which I was fortunate in seeing them.  What I liked the most was executive lounge as there were variety of items available for guests. I would like to take this chance to thank Miss Hazel for giving us a warm wonderful evening. She remember my partner's preferences even on the next day. You have made this visit memorable.  On the other side, the pillows were too soft for my liking. I hope there are more pillow options available.",5.0,JW Marriott Hotel,,,,"Amazing hospitality, pillows too soft",
I stayed at the JW Marriott Singapore for a one day visit. The staff was wonderfully accommodating and made my visit very comfortable given my hectic schedule of arrival and departure.   The Executive lounge was a great place to rest up and enjoy tea time before heading out. If you ever visit ask for Hazel and she will take care you with the friendliest smile! :),5.0,JW Marriott Hotel,,,,Wonderful service and great location,
