reviews,score,hotel,date,country,room,title,travellerType
,4.15,Marina Bay Sands Hotel,2020,Russia,Premier King Harbor View Room,Very Good,Couple
,4.15,Marina Bay Sands Hotel,2020,Russia,Premier King Harbor View Room,Very Good,Couple
,5.0,Marina Bay Sands Hotel,2020,Germany,The Club Room King City View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Germany,The Club Room King City View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,New Zealand,Deluxe King Room - Lower Floor (3 People),Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,New Zealand,Deluxe King Room - Lower Floor (3 People),Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Estonia,Deluxe King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Estonia,Deluxe King City View Room,Exceptional,Couple
,4.5,Marina Bay Sands Hotel,2020,Bulgaria,The Club Room King City View,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Bulgaria,The Club Room King City View,Wonderful,Couple
,5.0,Marina Bay Sands Hotel,2020,Italy,Deluxe King,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Italy,Deluxe King,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Spain,Deluxe Twin,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Spain,Deluxe Twin,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Poland,The Club Room King City View,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Poland,The Club Room King City View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Garden View Room,Exceptional,Couple
,4.5,Marina Bay Sands Hotel,2020,Russia,Deluxe King Harbor View Room,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Russia,Deluxe King Harbor View Room,Wonderful,Couple
,5.0,Marina Bay Sands Hotel,2020,Russia,Premier Twin Garden View Room (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Russia,Premier Twin Garden View Room (3 People),Exceptional,Family
,4.4,Marina Bay Sands Hotel,2020,Brazil,Premier Twin Garden View Room,Excellent,Family
,4.4,Marina Bay Sands Hotel,2020,Brazil,Premier Twin Garden View Room,Excellent,Family
,4.5,Marina Bay Sands Hotel,2020,Taiwan,Deluxe King Garden View Room,Wonderful,Family
,4.5,Marina Bay Sands Hotel,2020,Taiwan,Deluxe King Garden View Room,Wonderful,Family
,4.8,Marina Bay Sands Hotel,2020,Germany,Deluxe Twin,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Germany,Deluxe Twin,Exceptional,Couple
,4.15,Marina Bay Sands Hotel,2020,Germany,Deluxe King,Very Good,Solo traveler
,4.15,Marina Bay Sands Hotel,2020,Germany,Deluxe King,Very Good,Solo traveler
,4.8,Marina Bay Sands Hotel,2020,Germany,Deluxe King Garden View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Germany,Deluxe King Garden View Room,Exceptional,Couple
,4.5,Marina Bay Sands Hotel,2020,Cyprus,Premier King Garden View Room,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Cyprus,Premier King Garden View Room,Wonderful,Couple
,4.6,Marina Bay Sands Hotel,2020,Brazil,Deluxe Twin Garden View Room,Wonderful,Group
,4.6,Marina Bay Sands Hotel,2020,Brazil,Deluxe Twin Garden View Room,Wonderful,Group
,4.25,Marina Bay Sands Hotel,2020,Taiwan,Premier King Garden View Room,Very Good,Family
,4.25,Marina Bay Sands Hotel,2020,Taiwan,Premier King Garden View Room,Very Good,Family
,4.5,Marina Bay Sands Hotel,2020,Serbia,Deluxe Twin Garden View Room,Wonderful,Family
,4.5,Marina Bay Sands Hotel,2020,Serbia,Deluxe Twin Garden View Room,Wonderful,Family
,4.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Sky View (3 People),Very Good,Couple
,4.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Sky View (3 People),Very Good,Couple
,5.0,Marina Bay Sands Hotel,2020,Ukraine,Premier King,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Ukraine,Premier King,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Germany,The Club Room King City View,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Germany,The Club Room King City View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Russia,Premier Twin Garden View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Russia,Premier Twin Garden View Room,Exceptional,Family
,4.4,Marina Bay Sands Hotel,2020,Ukraine,Deluxe Twin City View Room,Excellent,Family
,4.4,Marina Bay Sands Hotel,2020,Ukraine,Deluxe Twin City View Room,Excellent,Family
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King Harbor View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King Harbor View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Japan,Premier Twin City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Japan,Premier Twin City View Room,Exceptional,Couple
,4.0,Marina Bay Sands Hotel,2020,Japan,Orchid Suite Garden View,Very Good,Family
,4.0,Marina Bay Sands Hotel,2020,Japan,Orchid Suite Garden View,Very Good,Family
,4.0,Marina Bay Sands Hotel,2020,Japan,Premier Twin Garden View Room,Very Good,Solo traveler
,4.0,Marina Bay Sands Hotel,2020,Japan,Premier Twin Garden View Room,Very Good,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Poland,Premier King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Poland,Premier King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Estonia,Premier Twin Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Estonia,Premier Twin Garden View Room,Exceptional,Couple
,4.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King City View Room,Very Good,Couple
,4.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King City View Room,Very Good,Couple
,4.15,Marina Bay Sands Hotel,2020,Taiwan,Deluxe King,Very Good,Couple
,4.15,Marina Bay Sands Hotel,2020,Taiwan,Deluxe King,Very Good,Couple
,4.8,Marina Bay Sands Hotel,2020,Poland,Deluxe King City View Room,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Poland,Deluxe King City View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Brazil,Premier King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Brazil,Premier King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Bulgaria,Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Bulgaria,Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King Harbor View Room,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King Harbor View Room,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Armenia,Family Studio,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Armenia,Family Studio,Exceptional,Family
,4.5,Marina Bay Sands Hotel,2020,South Korea,Deluxe Twin Room - Lower Floor (3 People),Wonderful,Family
,4.5,Marina Bay Sands Hotel,2020,South Korea,Deluxe Twin Room - Lower Floor (3 People),Wonderful,Family
,5.0,Marina Bay Sands Hotel,2020,South Korea,Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,South Korea,Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin,Exceptional,Group
,4.15,Marina Bay Sands Hotel,2020,Austria,Deluxe Twin City View Room,Very Good,Couple
,4.15,Marina Bay Sands Hotel,2020,Austria,Deluxe Twin City View Room,Very Good,Couple
,5.0,Marina Bay Sands Hotel,2020,Mexico,Family Studio,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Mexico,Family Studio,Exceptional,Couple
,4.4,Marina Bay Sands Hotel,2020,France,Premier Twin Room - Lower Floor (3 People),Excellent,Family
,4.4,Marina Bay Sands Hotel,2020,France,Premier Twin Room - Lower Floor (3 People),Excellent,Family
,5.0,Marina Bay Sands Hotel,2020,France,The Club Room King City View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,France,The Club Room King City View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Ukraine,Deluxe King Garden View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Ukraine,Deluxe King Garden View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Russia,Premier King Garden View Room,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Russia,Premier King Garden View Room,Exceptional,Solo traveler
,4.5,Marina Bay Sands Hotel,2020,Ukraine,Premier King City View Room,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Ukraine,Premier King City View Room,Wonderful,Couple
,5.0,Marina Bay Sands Hotel,2020,France,The Club Room King City View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,France,The Club Room King City View,Exceptional,Family
,4.5,Marina Bay Sands Hotel,2020,China,Deluxe King,Wonderful,Family
,4.5,Marina Bay Sands Hotel,2020,China,Deluxe King,Wonderful,Family
,4.8,Marina Bay Sands Hotel,2020,Russia,Premier King Garden View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Russia,Premier King Garden View Room,Exceptional,Couple
,4.6,Marina Bay Sands Hotel,2020,Russia,Deluxe King,Wonderful,Family
,4.6,Marina Bay Sands Hotel,2020,Russia,Deluxe King,Wonderful,Family
,5.0,Marina Bay Sands Hotel,2020,Taiwan,Premier King Harbor View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Taiwan,Premier King Harbor View Room,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Germany,Deluxe King City View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Germany,Deluxe King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Hungary,Deluxe Twin,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Hungary,Deluxe Twin,Exceptional,Family
,4.5,Marina Bay Sands Hotel,2020,Germany,Deluxe King Sky View,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Germany,Deluxe King Sky View,Wonderful,Couple
,5.0,Marina Bay Sands Hotel,2020,Russia,Sands Suite Garden View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Russia,Sands Suite Garden View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Hungary,Deluxe King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Hungary,Deluxe King Garden View Room,Exceptional,Couple
,4.5,Marina Bay Sands Hotel,2020,Germany,Deluxe Twin Garden View Room,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Germany,Deluxe Twin Garden View Room,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Israel,Deluxe King,Wonderful,Group
,4.5,Marina Bay Sands Hotel,2020,Israel,Deluxe King,Wonderful,Group
,4.4,Marina Bay Sands Hotel,2020,Germany,The Club Room King City View,Excellent,Couple
,4.4,Marina Bay Sands Hotel,2020,Germany,The Club Room King City View,Excellent,Couple
,4.4,Marina Bay Sands Hotel,2020,Taiwan,Premier King Harbor View Room (3 People),Excellent,Family
,4.4,Marina Bay Sands Hotel,2020,Taiwan,Premier King Harbor View Room (3 People),Excellent,Family
,5.0,Marina Bay Sands Hotel,2020,Taiwan,Premier Twin Garden View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Taiwan,Premier Twin Garden View Room,Exceptional,Family
,4.5,Marina Bay Sands Hotel,2020,Israel,The Club Room King City View,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Israel,The Club Room King City View,Wonderful,Couple
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe Twin City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe Twin City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Brazil,Family Studio,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Brazil,Family Studio,Exceptional,Family
,4.5,Marina Bay Sands Hotel,2020,Russia,Deluxe King Garden View Room,Wonderful,Family
,4.5,Marina Bay Sands Hotel,2020,Russia,Deluxe King Garden View Room,Wonderful,Family
,4.8,Marina Bay Sands Hotel,2020,Ukraine,Premier King,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Ukraine,Premier King,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,South Korea,Deluxe King City View Room,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,South Korea,Deluxe King City View Room,Exceptional,Group
,4.8,Marina Bay Sands Hotel,2020,Russia,Sands Suite Garden View,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Russia,Sands Suite Garden View,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Austria,The Club Room King City View,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Austria,The Club Room King City View,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Russia,Deluxe Twin City View Room,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Russia,Deluxe Twin City View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Croatia,Deluxe Twin,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Croatia,Deluxe Twin,Exceptional,Couple
,4.25,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin,Very Good,Family
,4.25,Marina Bay Sands Hotel,2020,Japan,Deluxe Twin,Very Good,Family
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Sky View,"Etwas ganz besonderes, dass das Geld wert war!",Couple
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Sky View,"Etwas ganz besonderes, dass das Geld wert war!",Couple
,4.0,Marina Bay Sands Hotel,2020,Brazil,Deluxe King City View Room,Very Good,Couple
,4.0,Marina Bay Sands Hotel,2020,Brazil,Deluxe King City View Room,Very Good,Couple
,4.8,Marina Bay Sands Hotel,2020,Mexico,Deluxe Twin,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Mexico,Deluxe Twin,Exceptional,Family
,4.0,Marina Bay Sands Hotel,2020,South Korea,Family Studio,Very Good,Family
,4.0,Marina Bay Sands Hotel,2020,South Korea,Family Studio,Very Good,Family
,4.6,Marina Bay Sands Hotel,2020,France,The Club Room King City View,Wonderful,Family
,4.6,Marina Bay Sands Hotel,2020,France,The Club Room King City View,Wonderful,Family
,4.5,Marina Bay Sands Hotel,2020,Poland,Deluxe King,Wonderful,Family
,4.5,Marina Bay Sands Hotel,2020,Poland,Deluxe King,Wonderful,Family
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King Room - Lower Floor (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King Room - Lower Floor (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Poland,Special Offer - Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Poland,Special Offer - Deluxe King Harbor View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Garden View Room (3 People),Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Garden View Room (3 People),Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Peru,Deluxe King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Peru,Deluxe King Garden View Room,Exceptional,Couple
,4.4,Marina Bay Sands Hotel,2020,Hungary,Deluxe King Garden View Room,Excellent,Couple
,4.4,Marina Bay Sands Hotel,2020,Hungary,Deluxe King Garden View Room,Excellent,Couple
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Bulgaria,Deluxe Twin,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Bulgaria,Deluxe Twin,Exceptional,Solo traveler
,4.0,Marina Bay Sands Hotel,2020,Japan,Premier King,Very Good,Group
,4.0,Marina Bay Sands Hotel,2020,Japan,Premier King,Very Good,Group
,4.8,Marina Bay Sands Hotel,2020,Reunion,Deluxe King Room - Lower Floor (3 People),Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Reunion,Deluxe King Room - Lower Floor (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,South Korea,Premier King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,South Korea,Premier King Garden View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Portugal,Premier King Garden View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Portugal,Premier King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Italy,Deluxe King Sky View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Italy,Deluxe King Sky View,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Sweden,Deluxe King Garden View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Sweden,Deluxe King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Italy,Deluxe King Sky View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Italy,Deluxe King Sky View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Argentina,Deluxe Twin,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Argentina,Deluxe Twin,Exceptional,Group
,4.8,Marina Bay Sands Hotel,2020,France,Deluxe King City View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,France,Deluxe King City View Room,Exceptional,Couple
,4.5,Marina Bay Sands Hotel,2020,Taiwan,Deluxe King Sky View,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Taiwan,Deluxe King Sky View,Wonderful,Couple
,5.0,Marina Bay Sands Hotel,2020,Russia,Premier King Garden View Room (3 People),Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Russia,Premier King Garden View Room (3 People),Exceptional,Solo traveler
,4.8,Marina Bay Sands Hotel,2020,Russia,Deluxe King,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Russia,Deluxe King,Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,France,Deluxe Twin Room - Lower Floor (3 People),Exceptional,Group
,4.8,Marina Bay Sands Hotel,2020,France,Deluxe Twin Room - Lower Floor (3 People),Exceptional,Group
,4.8,Marina Bay Sands Hotel,2020,Taiwan,Deluxe King Harbor View Room (3 People),Exceptional,Family
,4.8,Marina Bay Sands Hotel,2020,Taiwan,Deluxe King Harbor View Room (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Germany,The Club Room King City View,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Germany,The Club Room King City View,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,China,Premier King,挺好,Family
,5.0,Marina Bay Sands Hotel,2020,China,Premier King,挺好,Family
,5.0,Marina Bay Sands Hotel,2020,Argentina,Family Studio,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Argentina,Family Studio,Exceptional,Couple
,4.15,Marina Bay Sands Hotel,2020,Germany,Deluxe King,Very Good,Couple
,4.15,Marina Bay Sands Hotel,2020,Germany,Deluxe King,Very Good,Couple
,5.0,Marina Bay Sands Hotel,2020,Italy,Premier King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Italy,Premier King Garden View Room,Exceptional,Couple
,4.4,Marina Bay Sands Hotel,2020,Poland,Premier Twin City View Room,Excellent,Family
,4.4,Marina Bay Sands Hotel,2020,Poland,Premier Twin City View Room,Excellent,Family
,4.8,Marina Bay Sands Hotel,2020,Brazil,Deluxe King Garden View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Brazil,Deluxe King Garden View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King City View Room,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,South Korea,Deluxe Twin Garden View Room,Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,South Korea,Deluxe Twin Garden View Room,Exceptional,Group
,4.5,Marina Bay Sands Hotel,2020,South Korea,Family Studio,Wonderful,Family
,4.5,Marina Bay Sands Hotel,2020,South Korea,Family Studio,Wonderful,Family
,5.0,Marina Bay Sands Hotel,2020,Taiwan,Deluxe Twin,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Taiwan,Deluxe Twin,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,South Korea,Orchid Suite City View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,South Korea,Orchid Suite City View,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Sky View (3 People),Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Sky View (3 People),Exceptional,Group
,5.0,Marina Bay Sands Hotel,2020,Switzerland,The Club Room King City View (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Switzerland,The Club Room King City View (3 People),Exceptional,Family
,4.0,Marina Bay Sands Hotel,2020,Switzerland,Premier King Garden View Room,Very Good,Solo traveler
,4.0,Marina Bay Sands Hotel,2020,Switzerland,Premier King Garden View Room,Very Good,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Italy,Deluxe King City View Room,Tutto,Couple
,5.0,Marina Bay Sands Hotel,2020,Italy,Deluxe King City View Room,Tutto,Couple
,5.0,Marina Bay Sands Hotel,2020,Argentina,Deluxe King Harbor View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Argentina,Deluxe King Harbor View Room,Exceptional,Family
,4.6,Marina Bay Sands Hotel,2020,Japan,Deluxe King Sky View,Wonderful,Couple
,4.6,Marina Bay Sands Hotel,2020,Japan,Deluxe King Sky View,Wonderful,Couple
,4.6,Marina Bay Sands Hotel,2020,Taiwan,Deluxe King Harbor View Room,Wonderful,Family
,4.6,Marina Bay Sands Hotel,2020,Taiwan,Deluxe King Harbor View Room,Wonderful,Family
,4.5,Marina Bay Sands Hotel,2020,Bulgaria,Deluxe Twin,Wonderful,Group
,4.5,Marina Bay Sands Hotel,2020,Bulgaria,Deluxe Twin,Wonderful,Group
,5.0,Marina Bay Sands Hotel,2020,Brazil,Deluxe King Garden View Room,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Brazil,Deluxe King Garden View Room,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Russia,Premier Twin Garden View Room,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Russia,Premier Twin Garden View Room,Exceptional,Family
,4.4,Marina Bay Sands Hotel,2020,Taiwan,Deluxe Twin City View Room (3 People),Excellent,Family
,4.4,Marina Bay Sands Hotel,2020,Taiwan,Deluxe Twin City View Room (3 People),Excellent,Family
,4.6,Marina Bay Sands Hotel,2020,Latvia,Premier King,Wonderful,Family
,4.6,Marina Bay Sands Hotel,2020,Latvia,Premier King,Wonderful,Family
,5.0,Marina Bay Sands Hotel,2020,Poland,Deluxe Twin,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Poland,Deluxe Twin,Exceptional,Solo traveler
,4.5,Marina Bay Sands Hotel,2020,Germany,Deluxe King City View Room,Hervorragend gelegene außergewöhnliche Hotelanlage mit enormen touristischen Rummel auf der Basisebe,Couple
,4.5,Marina Bay Sands Hotel,2020,Germany,Deluxe King City View Room,Hervorragend gelegene außergewöhnliche Hotelanlage mit enormen touristischen Rummel auf der Basisebe,Couple
,5.0,Marina Bay Sands Hotel,2020,Japan,Deluxe King City View Room,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Japan,Deluxe King City View Room,Exceptional,Solo traveler
,4.0,Marina Bay Sands Hotel,2020,Russia,Deluxe Twin Garden View Room,Very Good,Family
,4.0,Marina Bay Sands Hotel,2020,Russia,Deluxe Twin Garden View Room,Very Good,Family
,4.0,Marina Bay Sands Hotel,2020,Russia,Deluxe Twin Garden View Room,Very Good,Family
,4.0,Marina Bay Sands Hotel,2020,Russia,Deluxe Twin Garden View Room,Very Good,Family
,5.0,Marina Bay Sands Hotel,2020,Australia,Deluxe King Harbor View Room,very nice,Family
,5.0,Marina Bay Sands Hotel,2020,Australia,Deluxe King Harbor View Room,very nice,Family
,4.8,Marina Bay Sands Hotel,2020,Spain,Deluxe Twin,Exceptional,Group
,4.8,Marina Bay Sands Hotel,2020,Spain,Deluxe Twin,Exceptional,Group
,4.5,Marina Bay Sands Hotel,2020,Russia,Premier Twin City View Room,Wonderful,Couple
,4.5,Marina Bay Sands Hotel,2020,Russia,Premier Twin City View Room,Wonderful,Couple
,5.0,Marina Bay Sands Hotel,2020,Kazakhstan,Deluxe King City View Room,Exceptional,Solo traveler
,5.0,Marina Bay Sands Hotel,2020,Kazakhstan,Deluxe King City View Room,Exceptional,Solo traveler
,4.0,Marina Bay Sands Hotel,2020,Poland,Premier King Garden View Room,Nie wart swojej ceny,Group
,4.0,Marina Bay Sands Hotel,2020,Poland,Premier King Garden View Room,Nie wart swojej ceny,Group
,4.8,Marina Bay Sands Hotel,2020,Italy,Premier King City View Room,Exceptional,Couple
,4.8,Marina Bay Sands Hotel,2020,Italy,Premier King City View Room,Exceptional,Couple
,4.15,Marina Bay Sands Hotel,2020,Brazil,Premier King Garden View Room,Very Good,Couple
,4.15,Marina Bay Sands Hotel,2020,Brazil,Premier King Garden View Room,Very Good,Couple
,5.0,Marina Bay Sands Hotel,2020,Japan,Family 1 Bedroom,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Japan,Family 1 Bedroom,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King,Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Russia,Deluxe King,Exceptional,Family
,4.5,Marina Bay Sands Hotel,2020,Italy,Deluxe King,Wonderful,Group
,4.5,Marina Bay Sands Hotel,2020,Italy,Deluxe King,Wonderful,Group
,5.0,Marina Bay Sands Hotel,2020,Italy,Deluxe King,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Italy,Deluxe King,Exceptional,Couple
,5.0,Marina Bay Sands Hotel,2020,Maldives,Deluxe King Harbor View Room (3 People),Exceptional,Family
,5.0,Marina Bay Sands Hotel,2020,Maldives,Deluxe King Harbor View Room (3 People),Exceptional,Family
,4.5,Marina Bay Sands Hotel,2020,France,Deluxe King Sky View,"Vue imprenable sur la ville, excellent emplacement et piscine unique au monde. A ne pas manquer.",Family
