reviews,score,hotel,date,country,room,title,travellerType
This is our third visit to Singapore and the Pan Pacific was by far the worst hotel we stayed in. We found our suite to be rather grimy and has a damp smell. Unlike all the other hotels this hotel charged us for a early check in even though the room was ready. After our first day of sightseeing we returned at 11pm to find our room had not been serviced. We can definitely not recommend this hotel to travelers. ,3.0,Pan Pacific Hotel,,,,Disappointing ,
Best hotel I have ever stayed in. A pacific Club room is a must. The room and bath room are amazing. Cocktail hour in the evening was incredible. The view from the Pacific Club over the city at night and the light show  have to be seen. Quality of service was outstanding and nothing was to much trouble especially  when we were given an early check in without asking. The hotel is close to the MRT and other facilities  ,5.0,Pan Pacific Hotel,,,,Pan Pacific Singapore Pacific Club room,
"I stayed at this property for three nights and must say I was mighty impressed. We arrived early, and since the rooms were not ready we were lead to a rooftop waiting lounge which had massage chairs and free coffee while offering a great view of the city. The rooms were large and well maintained while also offering great views. The break fast had a vast spread and it was literally impossible to cover the entire spread.",5.0,Pan Pacific Hotel,,,,Fantastic Property Very Close to Marina Bay Sands,
"Whenever I am in Singapore, this is my go-to-hotel and has been here on numerous occasions. This hotel has very clean spacious rooms with beautiful views, excellent service, warm friendly ambience and a very convenient location. What is there not to like?",5.0,Pan Pacific Hotel,,,,My second home,
"The stay at this hotel was fantastic and we had no complaints.  The staff were very friendly and very helpful with suggestions on trips out and about.  we could not fault them.  They really made this special celebration memorable there was a bolster on the bed with ""Happy Anniversary"" embroidered across and a tray with a bottle of wind, savouries, chocolates and a card signed by the staff.",5.0,Pan Pacific Hotel,,,,50th Wedding Anniversary,
"Excellent hotel have been going there for 25 years and service has never been bad, always friendly, cooperative and good quality simply always reliable.  Great for the gym and proximity to the Business Centre of Singapore",4.0,Pan Pacific Hotel,,,,Business Trip,
"This hotel clearly prides itself on being unobtrusively helpful; some water bottles left for the customers enjoyment, a little birthday cake for my wife. These things were nice little surprises that enhanced an already great stay. the pool staff were very friendly and willing to help. The breakfast bar is a gourmands dream with what seemed 40 metres of options overwhelming the senses, but all good quality. Knowledgeable staff assisted whenever they could and we were treated extremely well always.",5.0,Pan Pacific Hotel,,,,"Great service, support and food.",
"Slow checking in, fantastic showers but not good planning on the bathmat front once you've got out.  Incredible variety of food & drink available for breakfast.  Average rooms, comfortable enough. Easy access to shopping centre next door.",3.0,Pan Pacific Hotel,,,,Good location,
The hotel is in a great position.  Easy walking distance to the MRT and shopping malls.  The staff are excellent.  We had a small medical emergency and were extremely well looked after.  Food and beverage options a plenty.  The rooms are large and very well appointed.  We thoroughly enjoyed our stay at this hotel.,4.0,Pan Pacific Hotel,,,,Singapore Getaway - Pan Pacific,
This hotel is only one subway stop from Marina Bay Sands.  It is a big hotel with big rooms.  The amenities is fine as it links to several local shopping malls.  The only problem with this hotel is the elevators..they are so slow...it drove one crazy if you are under time pressure.  The pillows are way too soft and has no neck support.  ,4.0,Pan Pacific Hotel,,,,Good Business hotel,
"Lovely well kept hotel, very friendly staff.  It has easy access to tourist sites and Malls and also with plenty of restaurants locally too if you don't want to eat at the hotel.  Excellent breakfast.  We stayed here before joining our cruise and couldn't think of any negatives.",5.0,Pan Pacific Hotel,,,,Lovely place in excellent location,
"Fabulous place to stay while travelling to Singapore, Established at Nice Location, Amenties - Swimming Pool & Fitness Centre and Nice Infrastructure - one can have panoramic views of the city, Excellent Service and Rooms.",5.0,Pan Pacific Hotel,,,,Stay at Pan Pacific Singapore,
1. busy and old room layouts - ambiance is not motivating 2. mistakes in booking - the staff made mistake in booking and argued to charge for 1 extra night 3. loess vegeterian options on in-room dining menu - portions are small - delivery took more than 45 mins,1.0,Pan Pacific Hotel,,,,Poor services at Pan Pacific,
"We held a cosy wedding dinner for our relatives at Hai Tien Lo just over the weekend! The manager, William, was extremely helpful and provided top-notch service. William went out of his way to make sure that everything went smoothly, and that our guests were comfortable. We really really appreciated his help from the start of our booking! His team was extremely good as well! Our stay in pan pac was really nice, with comfortable, well-serviced rooms, and made for a good end to our weekend-long wedding celebrations.",5.0,Pan Pacific Hotel,,,,Excellent Service by William and His Team!,
"I held my corporate event at the Pan Pacific in November 2019 and the service was excellent from the start. Staff are very helpful, friendly and timely. When onsite, the team didn't disappoint me either, everyone in the banqueting team did a great job and were a great additional to our delegates' experience. The rooms are nice, I had a great view and the beds are the most comfy beds I've ever slept on. Our clients also enjoyed their stay and found the location and the space great. Will definitely do another event there.",4.0,Pan Pacific Hotel,,,,Business trip,
"We had two rooms, a suite and a ""smaller"" room.  Both were quite large, which we appreciated.  We got a great deal on Expedia so the price was much better than the rack rate. Location is good.  Service was good.  Food (and food service) was mediocre.",4.0,Pan Pacific Hotel,,,,Big rooms,
We arrived on the day of our Standard Chartered evening run. We wanted ample rest time before the run and the normal 3pm check in will cut it short. We requested and were given early check in at 12pm without fuss.,5.0,Pan Pacific Hotel,,,,Early check-in without fuss,
"Having recently stay at the Pan Pacific we were very disappointed with the hotel.   There was no warm welcome on arrival, reception were not very welcoming and the room was just another hotel room. But knowing it was our 40th wedding anniversary the bed had some petals, small cakes and a card, which was very nice, but seemed like an afterthought, when they were informed months ahead. It gave us the impression of a business hotel for individuals who just wanted a good, clean room for the night.  The breakfast was good and location is very good.   But for couples wanting something a little special I would not recommend.  Very much a run of the mill business hotel with no personality  or warmth to guests.",3.0,Pan Pacific Hotel,,,,Disappointing,
"Modern, spotlessly clean and comfortable - all at a reasonable price.  The staff were attentive and excelent at their role.  The prices in the Atrium bar - be aware they do not include GST and service.  Breakfast was seriously impressive - huge choice of well cooked / presented meals.  EXCEPT - the qualifty of the coffee and tea served are poor.  It would be better to install the european style 'self serve machines' which do produces excellent hot drinks.  The room was all one could hope for, spacious and comfortable, great bath and shower room.  Impressive views over the harbour.  Apart from the breakfast hot drink, everything was very good.",5.0,Pan Pacific Hotel,,,,Excellent,
"A quality hotel in a busy modern city translates into lots of people enjoying the services.    Often this ends up making the clients feel a bit rushed or not important.  The Pan Pacific staff did a great job of making sure that we still felt like valued customers even though there were always 10 people behind us in line waiting their turn.  Well done.    Location = great, two MRT stops within walking distance although you really could just live in the hotel without ever leaving. Amenities = great.  Its one of the Pan Pacific line.  So quality is part of the package. Staff = great international mix of staff keep the place humming along. Food = overall pretty good.  Although this is Singapore.  So good food is always just around the corner.",5.0,Pan Pacific Hotel,,,,Quality stay (as expected),
"Fantastic Club room!   Great breakfast, afternoon tea and happy hour in Pacific Club 38th floor . Great location with very friendly and efficient staff.  I arrived early and was allowed an early check in.  Pool looked nice but too busy sightseeing to use it.  Loved my break in Pan Pacific and adored Singapore!",5.0,Pan Pacific Hotel,,,,Highly recommend the Club floor if you want to splash out!,
"We couldn't have chosen a better place to stay for our first visit to Singapore. The whole experience was amazing! We loved the swimming pool and the hotel atrium is stunning, particularly when viewed from the lifts. Breakfast in the Edge was excellent - there was so much choice! Pan Pacific is in an excellent location and in easy walking distance of Marina Bay.and Raffles hotel as well as being close to Promenade metro station. If we are lucky enough to return to Singapore in the future, we would definitely choose the Pan Pacific. ",5.0,Pan Pacific Hotel,,,,Superb hotel in an excellent location,
"Lovely hotel in great location , hotel is finished to high standard and relaxing atmosphere throughout , staff very friendly and helpful , nothing is too much trouble, the breakfast is the one of the best for choice and quality , highly recommend ",5.0,Pan Pacific Hotel,,,,Highly recommend,
"Stayed here for 6 days and couldn't be happier with my experience at Pan Pacific Singapore. Beautiful lobby, very nice rooms with amenities, etc. Will stay here again. Located in the heart of the City of Singapore, easy to get to places of interest. Very nice pool area with Cabanas. Stayed late Oct\early Nov.",5.0,Pan Pacific Hotel,,,,Great Upscale Hotel For Business and Pleasure,
"Excellent room, amenities, concierge, facilities, and location.  Many attractions are within walking distance.  Breakfast options and service are excellent but expensive.  Staff is friendly, courteous, and helpful.",5.0,Pan Pacific Hotel,,,,Great visit,
Ambience is to die for. Staff very helpful and friendly. Food was great. Lounge to stay in before return flight was such a big help. Great customer service. Housekeeper was too pushy to clean the room though even with me in it. It became annoying and intrusive. ,5.0,Pan Pacific Hotel,,,,Exquisite Hotel,
"Our stay here turned into a gastronomic experience when we discovered that it was renowned for its buffet and Indian restaurant. The room had everything we could ask for but it was the buffet that blew our minds, because it has more than we could ever imagine. The spread was so vast and laid out in such an appetizing manner, it was one of my most memorable dining experiences. We had made reservations and they has our names written in chocolate on tiny plates and we thought it was really cute. The cuisine ranged from western, Indian, Chinese, Japanese to local delights and others, and they were all amazing!",4.0,Pan Pacific Hotel,,,,"Great room, even greater food",
"I really can't say enough about this fantastic hotel. Location is brilliant,close to underground station which is so easy to use,close to a lot of the major attractions. The staff are all amazing & really can't do enough for you. The conceige Deejay was so helpful & cheerful everyday  & Fahmi in the Club Lounge was so friendly & made us feel so welcome as did the rest of the staff. You definitely get the wow factor from when you first walk through the doors of this hotel. Standards of food were amazing & I can't really fault a thing. I will certainly be returning & wouldn't hesitate to recommend this fabulous place",5.0,Pan Pacific Hotel,,,,Fantastic in every way,
"Pan Pacific rooms 2815, 921 & 2821 all rooms fantastic suites very spacious and all rooms very clean.  The staff are very accommodating and will go out of their way to help you enjoy your stay.  Shawal (Front Office Lobby Ambassador) and Roxanne (Duty Manger) could not do enough to make our stay memorable.",5.0,Pan Pacific Hotel,,,,Welcoming,
Another great stay in our favourite hotel. Fantastic food at the Market place. Fantastic tofu noodles I had it 2 days in a row. Rooms are great. Love the bath. Great location. Atrium Bar is super relaxing. Can't wait to go back.,5.0,Pan Pacific Hotel,,,,Pan Pacific Singapore,
I paid $615sgd to only treated as if I were an unpaying customer. Ever the concierge service was the worst to say the least. I repeatedly tried to order food as my meeting ran longer than expected to only be ignored.,1.0,Pan Pacific Hotel,,,,Price Vs Service,
"Did a staycation at Pan Pacific SG on weekend of Nov 9 , booked a pacific club room and was upgraded to a pacific harbour suite due to my black membership. Room was excellent and overlooking the bay Spent lots of time @ Pacific Club Lounge located at 38th Floor where the view was stunning. Club lounge staff made us feel very welcome , special shout out to Shine who was warm and made us feel welcomed. Food at Club lounge was excellent with a delectable spread during afternoon tea and evening cocktails. A very nice place to chill the day away , my favorite staycation always ;)  ",5.0,Pan Pacific Hotel,,,,Staycation @ Pan Pacific Singapore Nov 9,
Went there for my birthday celebration. Stay at the club room. The service at the lounge was good and staff were friendly. The food there was good and the cuppucino was really good. A must try. The view at the lounge was breathtaking and the staff do engage the guests which is excellent.,4.0,Pan Pacific Hotel,,,,Hotel with awesome view,
"Firstly this hotel is excellent. The architecture is stunning with the rooms all around a massive atrium. It's mega impressive.  Check in was fuss free and our room is very modern, a really good size with very good bathroom. All usual amenities and they all work. Delightfully the room is not plastered with flashing standby lights that keep one awake.  That breakfast was first class and the public rooms are very interesting. The pool area is nicely done.  If I have a complaint its all a little soulless. Having said that I would stay here any time.",5.0,Pan Pacific Hotel,,,,City Centre High Rise.,
"Overall, this is a massive hotel so don't expect to be treated as an individual.   The gym equipment is old and the aircon wasn't working  There was no service at the pool  At breakfast i was given a raw egg instead of a hard boiled one by the chef and the broccoli was stone cold and old.  The 'lobster' main meal had about 50g of lobster and was hardly worth it  The bell boys at the front were non-existent and no one helped me with my bags and taxi ",2.0,Pan Pacific Hotel,,,,Pan Pacific Singapore,
We had a club room on 35th floor. Great city views. Walking distance to several major attractions. Price was not inexpensive but was worth what we paid for the extras. Staff was friendly & helpful & remembered our names after the first night. Service in club room was  great. The room was nice with a comfortable bed & a great bathroom.. I would definitely stay here again should we return. ,5.0,Pan Pacific Hotel,,,,Couples trip,
"Pan Pacific is a very clean and quite place to stay where my room has a view and convient amineties. Service is excellent although I did not use much of the hotels services. Yeah, I would recommend staying at Pan Pacific Hotel...",4.0,Pan Pacific Hotel,,,,Well Rested,
"My wife and I stayed in Pan Pacific just two nights but we have no doubt that this was one of our best hotel experiences. The room was very comfortable, tidy and quiet with a good wifi signal. The hotel interior is extremely interesting and we always enjoyed a lot having our drink in the evening after an exhausting walking tour of Singapore. We can only wish to come again one day and of course recommend this hotel to all travelers.",5.0,Pan Pacific Hotel,,,,Very pleasant stay in excellent hotel,
"Fantastic personnel. One big reason why I came back for my 3rd  trip in 3 years. I spent most of my time in the Atrium area.Nice lounge area and very helpfull bartenders and then there was Wan who made me feel like a VIP. Then there was Rinna,Mike,Jacelyn who new and recognized me from my  earlier trips.Extra thanks to Edeline who was able to aquire a staff shirt(formula 1) for me upon request with asistance from Roxanne getting me a size not available.Then there was Rhea at front desk very,very helpfull. Then there was Gengan out front who recognized me from my last 2 trip. 5+star rating atleast for him. I hope my wife will let me come back. / Mr. Jon    relax relax relax P.S forgot the fantastic staff at the Pacific Club floor 38  ",5.0,Pan Pacific Hotel,,,,relax relax relax,
"Stayed two nights. Comfortable room with fantastic view from balcony. Breakfast, good selection in main restaurant. Foyer area is marvellous, great place to meet and drink. Good service. Rated it down because we felt the arrangements for guests with late evening flights was poor. Directed to swimming pool changing rooms/showers for our last minute freshen up and they were not ideal for changing into travelling clothes, etc. Plus the luggage was kept in a partitioned area outside main entrance, which not 100% sure of security Apart from that an enjoyable stay.",4.0,Pan Pacific Hotel,,,,"Lovely hotel, fantastic view, just one niggle",
First time in this beautiful hotel. All hotels should send their staff here to help them understand what great friendly service is all about. Everywhere is spotless and nothing is to much trouble. If you are going to Singapore this hotel is a must.  Loved every moment.,5.0,Pan Pacific Hotel,,,,Amazing.,
"We are lucky enough to have stayed in the Pan Pacific three times now. This is a great hotel. You feel special from the moment you arrive to the minute you leave. The staff are what makes this hotel so special. The concierge, the breakfast team, check in everyone cannot do enough for you. It is worth paying a little extra for a harbour view studio. The views are spectacular especially at night. We had breakfast and again first class, so much variety. I tried to have something different every day and we were there a week.Location is spot on. Just a short (air con) walk through a mall and out onto the Esplanade and bay. Worth noting they have a lovely relaxing area with teas and coffee near the pool if you have a late flight. We will return, thank you Pan Pacific.",5.0,Pan Pacific Hotel,,,,Excellent hotel in great location,
Superb hotel. Great hospitality Early check was managed very badly asking me extra 140SGD. Great restaurant. Superb service. Rooms very clean Towels great. Swim area very good. Has many shopping centers in walkable distance.. Should try cocktails at the bar ope  upto 1230am. Edge restaurant breakfast had a lot of choice.  ,4.0,Pan Pacific Hotel,,,,Stay,
Exceptional service in every possible way. Phenomenal. Employees went above and beyond to meet every need. Greetings at breakfast each morning by name. Friendly and accommodating to children as well. A perfect stay. ,5.0,Pan Pacific Hotel,,,,Wow,
Lovely hotel in the heart of Singapore within easy walking distance of most attractions. Singapore is a extremely clean city and also is the hotel. We stayed on a high floor with reasonable views however the marina side would have had better views but this was not an issue to us as not actually in room much. Breakfast was excellent with a good variety for all. Staff as all people in Singapore were very polite and helpful. We would definitely recommend the Pan Pacific Singapore,5.0,Pan Pacific Hotel,,,,Wonderful stay in Singapore,
opt for a promotion given to Discovery Club members for club rooms.  Was apprehensive from previous reviews read whereby staff provide different service to locals and overseas travellers.  This was not the case and we were warmly greeted and well served whenever we visited the club lounge.  Rooms are also clean and big!!,5.0,Pan Pacific Hotel,,,,Pan Pacific Club,
"One of the best hotels I have stayed in.  Was here with a colleague for a few nights.  Location is excellent, and fabulous view from balcony over Marina Bay Sands and Gardens in the Bay - spectacular at night.  Room service impeccable, staff so friendly and helpful - no issue about extending checkout to 2pm and storing luggage longer.  Breakfast a truly international cuisine.  I played safe with cooked-to-order eggs and omelettes - multiple chefs so very little waiting even when the restaurant was busy.  And I dined in the Rang Mahal one night - a great Indian menu with some great choices.  I only wish they had slightly quicker elevators (could be a lot of hanging around in the morning) but this didn't detract - this is a great hotel.",5.0,Pan Pacific Hotel,,,,Great hotel,
"Held dinner wedding at Hai Tien Loh.. the service provided by them was great. All staffs are very helpful and do their best to fulfil our requests. Most important is we have engaged their Business Development Manager, William Koh. He is very helpful & great, bcos no matter what he is there to solve the issues for you and he make you relax as always say dont worries.. leave your concerns to me. I will settle for you. Great job to William and his team! Highly recommended them to you. Keyaki at pan pacific also a very great ambience place.",4.0,Pan Pacific Hotel,,,,Hai Tien Loh @ Pan Pacific,
The overall experience was excellent from beginning to end. Breakfast was perfect everything that you could think of was available could not have asked for anything different. The check in was very professional and they kindly upgraded our room as we had arrived early. Thank you to the young lady that help me sort my phone. Looking forward to returning. ,5.0,Pan Pacific Hotel,,,,Fabulous,
"Visited here many times on business and love it. The staff are fantastic, the breakfasts are to die for. Rooms have fallen in quality due to cut backs: no coffee machine, no pencils, pens, note pads or any of those bits and bobs that you expect from a 5 star hotel...",4.0,Pan Pacific Hotel,,,,Fantastic location and staff!,
"Stayed here 4 nights for part of our honeymoon trip and really loved it.  Amazing location, beautiful room with gorgeous view and staff were absolutely amazing throughout the stay.  They did some extra things to make our honeymoon special. We also payed the extra for the pan pacific club and would highly recommend! Better breakfast and free cocktail hour and afternoon tea with top floor views of the harbour. And the staff at the club were top notch - always made sure you had a full glass of whatever you were drinking and were super friendly. Definitely made it worth the money. Would definitely stay here again. ",5.0,Pan Pacific Hotel,,,,Amazing,
"It may not be along the shopping district but this hotel definitely is a great value for money business hotel. It has branded equipment at the gym (which I used everyday). The bar at the lobby is spacious and comfortable. If you're on business, this is the perfect hotel.  ",4.0,Pan Pacific Hotel,,,,Value for money business hotel ,
"This really is an excellent hotel with great facilities. We booked a club room and we would recommend anyone to do this as you can then enjoy the benefits of having breakfast on the 38th floor with great views of the Marina Bay district. Also the Club access allows you to join for afternoon tea and for cocktails and food on an evening which is included in the price. This was a fantastic offer and the service was great (a special mention to Mia who was a wonderful hostess). The location of the hotel is also brilliant as you are in the heart of all of the main sights, Suntec City next door is also a cool shopping mall. Overall the hotel was excellent!",5.0,Pan Pacific Hotel,,,,Excellent Hotel in Top Location!,
"We cannot fault the Pan Pacific, cleanliness friendliness, if on the rare occasion there may have been a slight snag, it was rectified very quickly. The hotel is very central to shops, Marina Bay and MRT. A special mention to Janice and Jenny in the restaurant.We have stayed here around ten times in the last fourteen years, which says it all.",5.0,Pan Pacific Hotel,,,,Favorite Holiday hotel,
"The hotel is very handy for both Suntec and MBS convention centres, shopping and transport. Rooms are spacious with comfortable beds. Good internet connectivity. Bathroom has a shower only and has nice amenities. Great choice of breakfast items, coffee service is a little slow. The hotel also has a sizeable swimming pool with enough deck chairs to accommodate guests. The lobby is very impressive. The lifts are a little slow at times, also the TV channel selection is a bit patchy. Despite that, I would definitely stay again and recommend this hotel to anybody. ",4.0,Pan Pacific Hotel,,,,Try the Pan Pacific,
"Getting there- easy and clean, arrival- personal, reception- quick and friendly- room- amazing views, could quite have easily stayed here and not ventured out at all! Service overall - spot on! Will be back for sure!",5.0,Pan Pacific Hotel,,,,Location Location,
"Whether vacation or for work, this hotel is great.  If you don't feel like getting out and exploring Singapore, there are some great restaurants on site.  I have stayed here twice for a business conference and love when I am told that this is where I am going to stay.  I highly recommend this hotel.  Staff is great, rooms are very comfortable and if you are lucky, you have great views from your room.",4.0,Pan Pacific Hotel,,,,Great centrally located hotel,
"While maybe not as famous as the Marina Bay Sands, the Pan Pacific Singapore is without a doubt the superior hotel in every way. We LOVED our stay here. The staff is courteous and helpful, the rooms are beautifully furnished, modern and surprisingly large. The lobby is spectacular and you are within walking distance of all the major Singapore sites. We enjoyed our stay here SO much! The executive lounge on the top floor was a particular highlight. The breakfast every morning was lovely, the views are amazing and the furnishings look like something out of an interior design magazine. We can't wait to return!",5.0,Pan Pacific Hotel,,,,Best hotel in Singapore,
"An ideally located hotel with excellent staff, spacious rooms and facilities. Very good choice whether for business or pleasure. Rooms quiet with no sound from neighbouring rooms. Club Lounge provides great views. ",4.0,Pan Pacific Hotel,,,,Excellent staff and a hotel I would stay again.,
"Stayed 5 nights in Pacific Club room and was extremely disappointed to have the same food at cocktail time on nights 1,3 and 5 and the same on nights 2 and 4... quality was ok but variety was severely lacking for such an expensive room choice and 5 star hotel... Would definitely stay again as the hotel staff are excellent and cannot do enough for you and the facilities are great but as an experience overall it was quite underwhelming especially as it was for our 30th Wedding Anniversary ",3.0,Pan Pacific Hotel,,,,Disappointed in the food variety for a 5 star venue.,
Central location with MRT access close by. Promenade station is less than 5 mins walk and we could even walk to Bugis in just 20mins.   Panoramic special room is spacious and the bathroom is luxurious; complete with a tub. ,5.0,Pan Pacific Hotel,,,,Perfect!,
"Loved every minute of our stay, the Executive Room overlooking the Marina is just breathtaking.  The club room service and quality was outstanding and Shawal Bin Musa the Front Office Lobby Ambassador could not be anymore helpful and courteous, his service was impeccable.  We will definitely return. Lisa Australia",5.0,Pan Pacific Hotel,,,,Excellent Stay,
"I am sure I don't have to write that this hotel is excellent, this is an experience. This was my 4th stay at this hotel and every time I feel that I am in my own house. Wonderful staff, nice food, and lovely hospitality. Great hotel in terms of product, spacious and very lovely open rooms. Elaborated breakfast with fantastic choices.",5.0,Pan Pacific Hotel,,,,One of the Best Stay,
Excellent Hotel In Marina Area. Buffet has lots of varieties. The rooms are newly renovated and they are much cozier then before. Spoilt for choice for food and shopping. MRT Station right beside at Suntec City,5.0,Pan Pacific Hotel,,,,Pan Pacific Panaromic Room,
"This was the final hotel of our honeymoon, and we really enjoyed it!  As a honeymoon couple, we got complimentary access to the Pacific Club Lounge with great champagne breakfasts cooked to order,  afternoon tea, and cocktails with food available at each session.   We had a nice room, and as my husband's birthday happened during our stay, we found a supersize slice/small cake wishing him a happy birthday!  We enjoyed the pool and poolside area, and also spent some time in the pods in hotel reception/bar. Fabulous!",5.0,Pan Pacific Hotel,,,,Great honeymoon experience!!,
"Pacific Club Lounge on 38th floor well worth the room upgrade! Afternoon tea superb, Complimentary drinks 6 to 8 pm come with wide range of food dishes. Great views and excellent service.  Staff very attentive and welcoming throughout hotel. Will be my Number 1 choice next time in Singapore!",5.0,Pan Pacific Hotel,,,,Pacific Club Lounge,
"Hotel is very nice but a tad expensive. We had 2 club rooms and I don't think the extra cost was worth it. The lounge (38 floor) itself is beautiful and the views are amazing, but the food on offer was not very impressive. I was expecting a lot more for that price. ",4.0,Pan Pacific Hotel,,,,Good hotel but expensive,
"It is located in the center of the city.  My expectation level was not that high as it is not global brand and a bit old.  But it was far way better than my expection level.  Staffs and facilities are very nice and well maintained.  I stayed on 6th floor though, as the room has a balcony, I could enjoy excellent city view.",4.0,Pan Pacific Hotel,,,,Old hotel but very good location and friendly and professional staffs,
"If one wants luxury, relaxation, rejuvenation, CHOOSE PAN PACIFIC!!! No wonder u will love the ambience, location, service, and to add to it, u will love yourself for opting Pan Pacific for you stay! Excellent buffet breakfast, beautiful Lit rooms, Well connected to Shopping malls n food outlets. GO FOR THIS GUYS!",5.0,Pan Pacific Hotel,,,,One of the best stays i ever had!!,
Disappointing experience at this hotel in comparison to an incredible one at Hyatt Saigon. Possibly an unfair comparison. Rooms were comfortable and is in a great central location. Bed a little firm for our liking.,3.0,Pan Pacific Hotel,,,,Singapore,
"The hotel is good (8 Score), please beware they have sensor in minibar, look like the hotel have trust issue with the quests Their participant of loyalty system is very bad (1score) If they are not join GHA alliances, i don't think will stay here. I am 3 years Black Member GHA, this time was my second stays on Pan Pac Singapore only give 1 category upgrade, which is very common for basic member. They don't have my preference room, they still not make us to happy give a better room, otherwise downgrade us only single category upgrade",2.0,Pan Pacific Hotel,,,,"Exclusively at Pan Pacific Singapore, DISCOVERY Black members enjoy complimentary Pacific Club Access till 29 Dec 2019 >",
"Overall experience was good but the breakfast buffet could be improved. Firstly it is overpriced for the quality that was served. The room was comfortable, and during my stay, I had a room with a view of Marina Bay Sands and the surrounding areas. That was a real bonus coming back after a long day. Thank you! I simply loved having the Nespresso coffee machine in the room. The location of this hotel is also really good. Close to shopping areas, though I did not have enough time to explore those on this trip. ",4.0,Pan Pacific Hotel,,,,Splendid views!,
"Very freindly and helpful reception. Efficient check in and out. Amazing breakfast and freindly service. Good location, only few minutes away from most cenratral and business highlights. Great if not travelling on a low budget.",4.0,Pan Pacific Hotel,,,,Hotel managed to balance a very familiar and professional style,
"Decorated ready for the F1 grand prix and right next to the track, so if you don't like fast cars and the associated noise, don't stay here then. Very smart hotel, quite literally two tiers. Up to floor 22 and floor 23 upwards. We were on 16 on the opposite side of the building to the lifts. Fabulous views at night, not too good during the day because of the burnt rainforest smog, sadly. Food is very good but expensive. The evening buffet is a legend.",4.0,Pan Pacific Hotel,,,,Very good but on the expensive side,
"Stayed here over the weekend , this property is still well maintained as 5 years ago. The room was really nice and clean . It has unobstructed views of the singapore skyline towards swissotel. It is very conveniently located in marina and is a short walk away to gardens by the bay . Only thing was the check in was a little confusing , there were 3 counters had to ask which counter to check in at. Otherwise will return back to this property again for a short gateaway.  ",4.0,Pan Pacific Hotel,,,,Weekend Staycation ,
"Spent 3 nights in this hotel from 2 - 5 September, in a panoramic room.  This room was large, spacious and had lovely views over the city.   The hotel was very close to the marina, Singapore flyer and  Raffles long bar.  The pool was large clean and easy to get a sunbed.   Breakfast was help yourself buffet with a large selection and very tasty. The hotel also hosted a Michelin star indian restaurant and a Japanese restaurant The foyer/ atrium was very welcoming with a bar and another restaurant Staff were very pleasant and helpful. Would definitely recommend this hotel, close to all the main areas.  Just a note if you are planning to visit Singapore food and alcohol is very expensive everywhere. ",5.0,Pan Pacific Hotel,,,,3 night break,
Enjoyed a 3 night stay here recently. The hotel is in a fantastic location and rooms well equipped. Breakfast was very impressive and one of the best I've had in Asia. The club lounge was beautiful with great views. I was very impressed with the spread of food for afternoon tea but found dinner lacking a bit. Staff were very professional and friendly and the cocktails were good. Would recommend ,5.0,Pan Pacific Hotel,,,,Comfortable stay,
"I stayed in the Hotel for a Business Trip. The hotel exceeded my expectations from the hotel rooms to cleanliness to the delicious food. The Hotel is at one of the best locations in Singapore with the rooms facing Harbour. The best part of the stay was the food, I have not had such delicious food anywhere in Singapore. The staff is extremely courteous. Would recommend this hotel to everyone be it for a business trip or leisure.",5.0,Pan Pacific Hotel,,,,"Fantastic Hotel, Amazing Food",
excellent service and rooms  close to transport. we enjoyed the pool and gym. Breakfast was best on the 38th floor with the 360 degrees views.The size of the rooms were larger than most hotels.Non alcoholic drinks  were provided without charge. will be back on our next trip to Europe.,5.0,Pan Pacific Hotel,,,,excellent stopover,
"We splashed out for four nights on a club room - and what an amazing time we had. Room located on 33rd floor with amazing views.  The club room lounge was on the 38th floor and was fitted with floor to ceiling windows so you had an amazing 360 degree view..Wonderfully decorated with very friendly attentative staff. Amazing breakfasts, afternoon tea, and hot  food and free bar from 6.00-8.00pm.  Location was excellent, could not fault this hotel and the staff.  Would certainly return.",5.0,Pan Pacific Hotel,,,,splash out for a club room,
"Excellent management, excellent personnel, perfect service. While our stay in Singapore , my husband had to undergo a serious operation. Each evening, after returning from visiting him, I had been treated by each and every employee - up to the management - of Pan Pacific as a cherished family member, spoiling me in every possible way. There are no words adequate enough to thank them for their kindness! (T:ravel duration: 40 days in January and February. We staid  at the Marina Mandarin and (see above) spent most evenings at Pan Pacific)",5.0,Pan Pacific Hotel,,,,"Excellent management, excellent personnel, perfect service",
"Clubroom 3310. Great view, large room. Perfect service, as always. Shout outs to all the team at the Club Lounge including Mia, Jane, Win, Hiffy and Rino the barman par excellence. The Edge restaurant continues to serve a wide variety of international foods of a consistently high standard. Janice, Charmaine, Chris and Eileen all stand out with their charm and personal service.  Our special thanks to Shine, Club Manager, for, once again, ensuring our stay was truly a five star experience.",5.0,Pan Pacific Hotel,,,,Running out of superlatives!,
"Room is clean and spacious! Will appreciate manager , shrine for special arrangement to early us have early check in at 230 though the check in time was 3pm. Shine put in the extra effort by escorting us to pacific club and ensure that we are comfortable with the drinks before leaving my Wife and I to have some privacy moment. Staff at pacific club was professional and make us feel honour and welcome. Constantly checking us to Ensure that our drinks are replenish and making sure that everything is good for us. Overall experience is a very pleasant and memorable stay as this is happen to be our 1st year wedding anniversary!",5.0,Pan Pacific Hotel,,,,fantastic experience,
