reviews,score,hotel,date,country,room,title,travellerType
The bar area was nice and the cafe food and service was very good,3.75,Pan Pacific Hotel,2020,United Kingdom,Deluxe King or Twin Room,Good,Couple
Great pacific lounge floor,3.95,Pan Pacific Hotel,2020,France,Pacific Club Room,Terrible reception staff,Couple
ontbijt,3.0,Mandarin Oriental,2022,Netherlands,Premier King Room,refelijk goed,Couple
te weinig feeling van het personeel,3.0,Mandarin Oriental,2022,Netherlands,Premier King Room,refelijk goed,Couple
"Die Damen an der Rezeption waren sehr hilfreich, im Besonderen Sarequa!",3.95,Mandarin Oriental,2020,Switzerland,Deluxe Room Twin,Good,Solo traveler
"View was good. Room sufficiently spacious. Sumptious breakfast, but as it should be given the price charged.",3.1,Mandarin Oriental,2019,Singapore,Ocean View Room King,Could be better,Couple
location,3.0,Mandarin Oriental,2022,United Kingdom,,it was ok but not wow,Family
slow service at the bar,3.0,Mandarin Oriental,2022,United Kingdom,,it was ok but not wow,Family
"Location is good. 
If there is a direct lift from car park to hotel lobby will be better. Otherwise customers have to carry the luggage climbing up staircase",3.5,Mandarin Oriental,2022,Singapore,City Suite King,Fine,Solo traveler
"Good location, near shopping malls. Staff are generally friendly and accomodative.",3.5,Mandarin Oriental,2022,Singapore,City Suite King,Nice place if you can afford it.,Family
"the facility is well located and cleaned, staff very friendly and good customer service.",3.5,Mandarin Oriental,2022,United States of America,Ocean View Room Twin,expensive,Couple
Great location,3.5,Mandarin Oriental,2022,United Arab Emirates,Marina Bay View Room Twin,Great location.,Group
"Breakfast could have been better, the property is old.",3.5,Mandarin Oriental,2022,United Arab Emirates,Marina Bay View Room Twin,Great location.,Group
I like the Breakfast. It's delicious and variety is good,3.5,Mandarin Oriental,2022,Singapore,City Suite Twin,Good,Family
"View of the room was amazing. Breakfast, pool area and gym was nice. Location is good it was walking distance to Marina Bay Sands. Also Cherry Garden restaurant inside the hotel was good.",3.0,Mandarin Oriental,2022,Turkey,Ocean Grand King,Just a standard hotel named Mandarin Oriental,Couple
"always liked Mandarin Oriental hotels, good service.",3.5,Mandarin Oriental,2022,United Kingdom,Marina Bay View Room King,good stay apart from the all day dining finished at ten PM and all restaurants stopped their kitchens at ten also.,Solo traveler
"all day dining finished at 22:00, why???",3.5,Mandarin Oriental,2022,United Kingdom,Marina Bay View Room King,good stay apart from the all day dining finished at ten PM and all restaurants stopped their kitchens at ten also.,Solo traveler
"Supe-friendly and helpful staff, perfect location with fantastic view on the marina bay",3.5,Mandarin Oriental,2022,Switzerland,Marina Bay View Room Twin,Good,Family
"Great location and staff were friendly, attentive and helpful",3.5,Mandarin Oriental,2021,Singapore,Ocean View Room King,Pricey,Couple
"Staff should behave more friendly and approachable attitude.
While pressing the lift button for guests to enter,  lift door can't  hold for long and hit one of my member family.",3.5,Mandarin Oriental,2021,Singapore,City Suite Twin,Nice atmosphere,Family
"View, location",3.5,Mandarin Oriental,2021,Ukraine,Ocean Grand King,Good,Couple
"Locations was good.  Staff polite and helpful.  Despite challenges of COVID restrictions hotel and staff make a good effort to help make your stay pleasant. Our room was great, clean, spacious, and a great view",3.5,Mandarin Oriental,2020,Singapore,Ocean Grand King,MO Review December 2020,Couple
"Impact of COVID makes the stay a little tough.  You have to compete with all the other guests for reservations at restaurants, the pool, and gym.  Be aware of this and make reservations early.",3.5,Mandarin Oriental,2020,Singapore,Ocean Grand King,MO Review December 2020,Couple
Location and friendliness.,3.5,Mandarin Oriental,2020,United Kingdom,Marina Bay View Room King,Good but overpriced. Bathrooms need updating,Couple
Comfortable and good facilities,3.5,Mandarin Oriental,2019,United Kingdom,Deluxe Room King,Good,Solo traveler
Breakfast was very good.,3.0,Mandarin Oriental,2022,Italy,Ocean View Room King,Disappointing.,Couple
"location , view",3.0,Mandarin Oriental,2022,United Kingdom,Marina Bay View Room Twin,it was an average stay. but poor house keeping,Family
loved the pool.,3.0,Mandarin Oriental,2022,Hong Kong,Ocean View Room Twin,beautiful Pool,Family
ruined on the last day by the check out process and paying to have a very late check out  also the location is right next to the rehearsals for national day which are loud. but sometimes fun.,3.0,Mandarin Oriental,2022,Hong Kong,Ocean View Room Twin,beautiful Pool,Family
Breakfast was amazing and MO bar was superb,3.5,Mandarin Oriental,2022,New Zealand,Ocean View Room King,Good,Couple
Dated rooms need a refresh,3.5,Mandarin Oriental,2022,New Zealand,Ocean View Room King,Good,Couple
"Really excellent location, superb views of the marina bay. Exceptional breakfast. Fitness centre and pool very good",3.5,Mandarin Oriental,2022,United Kingdom,Marina Bay View Room King,"Good stay, excellent location. Rooms maybe becoming dated",Solo traveler
location,3.0,Mandarin Oriental,2022,Australia,Marina Bay View Room King,Average accommodation. wonderful staff,Couple
"The room is nice and good , breakfast so good and too much options",3.75,Mandarin Oriental,2020,Iraq,Club Marina Bay Twin,Good,Family
"The staff were really friendly, room was super comfortable. Pretty affordable! Great for couples",3.5,Hotel Fort Canning,2021,Singapore,Deluxe Double or Twin Room,Good,Couple
"Service
Ambience",3.5,Hotel Fort Canning,2021,Singapore,Deluxe Double or Twin Room,Great place,Couple
The breakfast could have been better.,3.5,Hotel Fort Canning,2021,Singapore,Deluxe Double or Twin Room,Great place,Couple
"I really liked the design of the rooms, the comfort of the beds and the friendliness of the staff.",3.5,Hotel Fort Canning,2021,Singapore,Deluxe Double or Twin Room,Decent value in a beautifully-designed hotel with quirky features,Solo traveler
"The restaurant and bar lacked the design ambience of the rest of the hotel. 
I think due to Covid restrictions, the access to the pool from the hotel was a little odd (had to take multiple stairs and elevators and walk underground through a car park).",3.5,Hotel Fort Canning,2021,Singapore,Deluxe Double or Twin Room,Decent value in a beautifully-designed hotel with quirky features,Solo traveler
Evening 6 pm drinks session. Hotel surroundings has lots of greenery. The fish pond is nice too.,3.5,Hotel Fort Canning,2020,Singapore,Studio Suite,Good,Family
"Stayed at studio suite. Bath tub too close to bed, any bath splashed on floor and the marble floor is sleepery when wet.",3.5,Hotel Fort Canning,2020,Singapore,Studio Suite,Good,Family
"Swimming pool was great for me as I have very sensitive skin. Great location to park, eateries and shopping centre.",3.5,Hotel Fort Canning,2022,Singapore,Deluxe Double or Twin Room,Good,Couple
"Rooms were fantastic and the complimentary upgrade sure made my day. One of the managers, Ruby, was exceptionally helpful and professional.",3.5,Hotel Fort Canning,2021,Singapore,Deluxe Double or Twin Room,Comfortable rooms are all that is good about it.,Group
Location,3.5,Hotel Fort Canning,2021,Singapore,Deluxe Double or Twin Room,Good,Couple
Bed sheet with stains,3.5,Hotel Fort Canning,2021,Singapore,Deluxe Double or Twin Room,Good,Couple
Locatie,3.1,Hotel Fort Canning,2020,Netherlands,Deluxe Double or Twin Room,Singapore sling,Couple
"Das Hotel lebt von deiner tollen Vergangenheit, allerdings sind alle Flure mit sehr schmutzigen Teppich ausgestattet. Die Sauberkeit in den Zimmern ist jedoch gut",3.5,Hotel Fort Canning,2022,Germany,Deluxe Double or Twin Room,Good,Group
Locatie,3.55,Hotel Fort Canning,2020,Netherlands,Deluxe Double or Twin Room,Good,Couple
Hoge prijzen,3.55,Hotel Fort Canning,2020,Netherlands,Deluxe Double or Twin Room,Good,Couple
"Spacious tastefully decorated room.
Offered as many coffee capsules as I wanted.
Comfy bed.
Excellent gym, pool, sauna facilities.
Gym staff Suliman was very helpful. :)
Right next to Fort Canning park.",3.5,Hotel Fort Canning,2019,Australia,,Pleasant enough stay in the heart of Singapore,Solo traveler
"There was an old smell in the room.
Could have been cleaned better.
Night receptionist on check-in could communicate better.",3.5,Hotel Fort Canning,2019,Australia,,Pleasant enough stay in the heart of Singapore,Solo traveler
It is a pleasant place to stay at if you intend to get away from the hustle of Singapore.,3.0,Hotel Fort Canning,2022,Singapore,,good enough other than cleanliness.,Couple
"Cleanliness. We had 2 room changes and even after that, we still found stains on the toilet bowl. I think for us, cleanliness is at the top of the list. And check in took close to 3 hours for us which caused us to change our dinner plans.",3.0,Hotel Fort Canning,2022,Singapore,,good enough other than cleanliness.,Couple
Huge bathtub and windows. Check-in for our honeymoon. They decorate the place with towel swan and petals.,3.0,Hotel Fort Canning,2021,Singapore,,Pleasant,Couple
"The room wasn't sound proof, lack of privacy.",3.0,Hotel Fort Canning,2021,Singapore,,Pleasant,Couple
"Historical aspect, low rise building, greenery",3.0,Hotel Fort Canning,2020,Vietnam,,It may be time for some small Renovations particularly in bathrooms and air cons,Couple
"The building is beautiful, the location is sensational. The room itself is well decorated, clean and very comfortable. The block out blinds are awesome and help you get a good nights rest. The bed is super comfy.",3.0,Hotel Fort Canning,2019,Thailand,Deluxe Double or Twin Room,Great room. Service standards leave a lot to be desired.,Couple
"Upon check-in the staff member was sick and coughed her way through our check-in. She coughed into her hands, sniffed and then proceeded to touch our passports, key card and pen with the same hand. It was really gross. The pool had floating particles in it, and the night time dip in the pool was quickly abounded. It looks beautiful until you start swimming in it. The breakfast was average for $25USD. Food was basic, and poorly presented, staff members were rather unhappy and looked like they would rather be somewhere else. Such a beautiful hotel and the room was sensational - such a shame about the service standards and the pool cleanliness.",3.0,Hotel Fort Canning,2019,Thailand,Deluxe Double or Twin Room,Great room. Service standards leave a lot to be desired.,Couple
"Beautiful setting, 3pools, comfortable beds",3.0,Hotel Fort Canning,2020,Singapore,Deluxe Double or Twin Room,Pleasant,Family
more drawers and space for luggage.,3.0,Hotel Fort Canning,2020,Australia,Premium King Room,"water leaked under bath all over floor during the night, slipped and nearly had a bad fall.",Couple
Cleanliness is there I have to admit. Staffs were polite.,3.0,Hotel Fort Canning,2021,Singapore,Deluxe Double or Twin Room,Pleasant,Family
The hotel room was clean and nice. The welcome drinks at reception between 6pm-7pm.  Housekeeping was prompt.,3.0,Hotel Fort Canning,2020,Singapore,Deluxe Double or Twin Room,Pleasant,Family
The facilities are okay. The room is nice. The staff were nice however had an issue with my booking at booking.com.,3.0,Hotel Fort Canning,2022,Singapore,Premium King Room,Overall my stay was okay. The facilities were clean however I had an issue with my booking. What happened was I only boo,Solo traveler
"Hotel breakfast- less variety and service can be better
Hotel need to upgrade as the surroundings a bit run down.",3.0,Hotel Fort Canning,2022,Singapore,Deluxe Double or Twin Room,Pleasant,Family
"Room design ok.
the room is spacious",3.0,Hotel Fort Canning,2021,Singapore,Deluxe Double or Twin Room,Pleasant,Couple
poor maintenance in the room,3.0,Hotel Fort Canning,2021,Singapore,Deluxe Double or Twin Room,Pleasant,Couple
The location was peaceful and the ambience was nice.,3.0,Hotel Fort Canning,2022,Singapore,Deluxe Double or Twin Room,Overall the ambience is nice.,Group
The sink kept choking and we have to wait for the water to flush down.,3.0,Hotel Fort Canning,2022,Singapore,Deluxe Double or Twin Room,Overall the ambience is nice.,Group
"Staff were amazing. Beds comfy and overall wonderful experience. Champagne at happy hour delicious. Location quiet, amongst the trees",3.5,Hotel Fort Canning,2019,Australia,Deluxe Double or Twin Room,Wonderful,Couple
"Architecture of building, spacious room.",3.0,Hotel Fort Canning,2022,Australia,Deluxe Double or Twin Room,More like a 3 star hotel rather than a 5 stars,Solo traveler
great location downtown in middle of Fort Canning Park,3.0,Hotel Fort Canning,2022,Germany,Deluxe Double or Twin Room,to expensive for what it delivers today - was much better in 2018/2019,Solo traveler
Good location in the green of Fort Canning. About a ten minute walk to the MRT and near the Museum and SMU colleges,3.0,Hotel Fort Canning,2022,Germany,Deluxe Double or Twin Room,Pleasant,Family
amenities,3.0,Hotel Fort Canning,2022,Singapore,Deluxe Double or Twin Room,"overall, was a great staycation with my friends but not easy to access to the hotel location",Group
"location, (too many glass panels) see through toilet",3.0,Hotel Fort Canning,2022,Singapore,Deluxe Double or Twin Room,"overall, was a great staycation with my friends but not easy to access to the hotel location",Group
Colonial beauty but a little tired and the photos make it look way better than it is. Well situated in town though.,3.5,Hotel Fort Canning,2019,South Africa,Deluxe Double or Twin Room,Good,Couple
Enjoyed the situation of the park and the lovely walk to Clarke Quay. The hotel ambience was also great.,3.95,Hotel Fort Canning,2019,South Africa,Deluxe Double or Twin Room,Good,Couple
Hotel functions held immediately outside the deluxe bedroom windows was intrusive. The en-suite bathroom on the balcony lacks privacy. One as to close both the balcony blinds and the room blinds every time you require the bathroom. Sound insulation between the rooms and also the passageways is poor.,3.95,Hotel Fort Canning,2019,South Africa,Deluxe Double or Twin Room,Good,Couple
"Pool was very nice
Location is cool",3.5,Hotel Fort Canning,2020,Singapore,Deluxe Double Garden Room,Good,Couple
Room space and layout. Landscape and location. Great Housekeeping.,3.5,Hotel Fort Canning,2020,Singapore,Premium King Room,Good,Couple
"staff were courteous and prepared a birthday cake for my mum, which was a pleasant surprise for her. They were able to check us in early.",3.5,Hotel Fort Canning,2022,Singapore,Deluxe Double or Twin Room,"Alright, but not as grand as expected",Family
"Room service is amazing, staff is helpful and friendly. Food is tasty",3.5,Hotel Fort Canning,2022,Singapore,Deluxe Double or Twin Room,Good,Couple
Hotel exterior needs freshen up.,3.5,Hotel Fort Canning,2022,Singapore,Deluxe Double or Twin Room,Good,Couple
"Friendly staff, nice location",3.95,Hotel Fort Canning,2022,Singapore,Deluxe Double Garden Room,Good,Couple
location,3.5,Hotel Fort Canning,2022,United States of America,Deluxe Double or Twin Room,10 years ago a superb hotel. probably.,Solo traveler
Great location,3.5,Hotel Fort Canning,2022,Australia,Studio Suite,Good,Couple
Bath in room,3.5,Hotel Fort Canning,2022,Australia,Studio Suite,Good,Couple
We liked the location and the hotel itself and the amenities. Pillows were great. Outlook from the room / bathroom is really lovely.,3.5,Hotel Fort Canning,2022,Australia,Deluxe Double or Twin Room,Fantastic location and beautiful hotel with immaculate gardens and surrounds.,Couple
"Great location, close to many lines of MRT.  Cosy room and bed.",3.5,Hotel Fort Canning,2022,Thailand,Deluxe Double or Twin Room,Good,Family
"Cleanliness of bathroom&towels can be improved a bit more, considering the price we paid.",3.5,Hotel Fort Canning,2022,Thailand,Deluxe Double or Twin Room,Good,Family
"Room was fantastic, the pool even better ! 
We have tried a lot of pools, but this one beats them all
The staff were very, very nice in all.
The surroundings are fantastic, piece full and quiet in a very busy city.",3.5,Hotel Fort Canning,2022,Denmark,Deluxe Double or Twin Room,Room for improvement.,Couple
The rooms were lovely.i love my stay,3.5,Hotel Fort Canning,2022,Singapore,Deluxe Double or Twin Room,Good,Couple
comfort  quiet,3.5,Hotel Fort Canning,2022,Hong Kong,Deluxe Double or Twin Room,Good,Couple
far away from MRT and bus stations,3.5,Hotel Fort Canning,2022,Hong Kong,Deluxe Double or Twin Room,Good,Couple
"Breakfast was a mad rush. You have to pick a 15 minute slot and have to rush through your food in 45 minutes. There's sometimes a big queue at the egg station. In one particular breakfast, they gave my egg away and I had to re-queue, the whole fiasco took me about 15-20 mins. half my entire budget.",3.5,JW Marriott Hotel,2022,Malaysia,Deluxe Guest Room with King Bed,Generally pleasant with some issues here and there.,Couple
All is good,3.5,JW Marriott Hotel,2021,Singapore,Deluxe Guest Room with King Bed,Good,Group
Was requested for birthday cake but end up dint have,3.5,JW Marriott Hotel,2021,Singapore,Club Deluxe Room with Executive lounge access,Good,Solo traveler
"location is good, the staff is great",3.5,JW Marriott Hotel,2021,Singapore,Deluxe Guest Room with King Bed,it was ok,Solo traveler
location and view,3.5,JW Marriott Hotel,2022,Singapore,Deluxe King Suite with Executive Lounge Access,it was a memorable stay,Family
swimming pool was too cold,3.5,JW Marriott Hotel,2022,Singapore,Deluxe King Suite with Executive Lounge Access,it was a memorable stay,Family
location central to singapore,3.5,JW Marriott Hotel,2022,United Kingdom,Deluxe Guest Room with King Bed,"excellent, loved it",Couple
good location. pool is amazing!,3.5,JW Marriott Hotel,2022,Singapore,Deluxe Guest Room with King Bed,Good,Couple
Lage war sehr gut.,3.1,JW Marriott Hotel,2019,Germany,Club Deluxe Room with Executive lounge access,Pleasant,Couple
Exekutive Longe war den Preis nicht Wert.,3.1,JW Marriott Hotel,2019,Germany,Club Deluxe Room with Executive lounge access,Pleasant,Couple
staff very good but some had a little trouble with some English,3.0,JW Marriott Hotel,2022,Australia,Premier Room 1 King,ok,Couple
dining/drink options too limited due to covid restrictions,3.0,JW Marriott Hotel,2021,Singapore,Premier Guest Room with Marina Bay View,disappointing - room price would have been fair if the usual dining/drink venues would have been in operation,Couple
Location is very good,3.35,JW Marriott Hotel,2019,Singapore,Deluxe Guest Room with King Bed,I dont like it,Family
Convinent,3.1,JW Marriott Hotel,2019,Singapore,Premier Room 1 King,The hotel did not do any service recovery. The servuce is really bad.,Family
"Best experience was during check in, gave me a welcome drinks and staff at counter is courteous , also staff Hazel at the lounge area she is always smiling and friendly very good",3.55,JW Marriott Hotel,2019,Singapore,Premier King Suite with Executive lounge access,"Best check in , not best stay",Group
Location,3.0,JW Marriott Hotel,2022,Russia,Club Deluxe Room with Executive lounge access,Pleasant,Solo traveler
Breakfast,3.5,JW Marriott Hotel,2021,Singapore,Deluxe Guest Room with King Bed,Good,Solo traveler
"I had few photos taken  at L6 & L18 
view of city scapes and i find it amazing 
even during the heavy rain and sunset, 
I find all the Hotel Staff kind and helpful.",3.5,JW Marriott Hotel,2020,Singapore,"Deluxe Room Twin, Guest room, 2 Twin/Single Bed(s)",City retreat,Group
"waited an hour to be given a Room key, 
Guestroom Corridor material selection",3.5,JW Marriott Hotel,2020,Singapore,"Deluxe Room Twin, Guest room, 2 Twin/Single Bed(s)",City retreat,Group
"Love the location of the hotel. Located in the civic district, it is close to major malls as well as arts, cultural and heritage sites.",3.5,JW Marriott Hotel,2020,Singapore,Deluxe King Suite with Executive Lounge Access,Comfortable stay but......,Group
Kenne dad hotel seit langem,3.5,Shangri-La Singapore,2020,Germany,Tower Wing Deluxe King Room,Good,Couple
"Kamers verouderd, hotel erg druk waardoor kwaliteit ontbijt en algemene service niet voldeden aan verwachte shangri-la standaard. Jammer",3.35,Shangri-La Singapore,2020,Netherlands,Tower Wing Deluxe King Room,Pleasant,Family
"Leider haben wir ein muffiges Zimmer bekommen .nach dem der Zimmerservice von mir angesprochen wurde versuchte er dies mit Vebres zu beheben .Leider ohne Erfolg . Als wir dann nachts ins Hotel kamenwar der Gestnang Kaum auszuhalten .
An der Recepzion wollte mann mir erst nicht helfen .Erst nach verlangen des Hotelmanagers ging es dann voran so dass wir dann nach gut einer Stunde ein anderes Zimmer bekommen haben . Das war dann  OK .Buffett ist nicht mehr das was es war. Keine Glser bei Saft und Sekt ab10.10 UHR usw. Wir kommen nicht mehr.",3.5,Shangri-La Singapore,2019,Germany,Tower Wing Deluxe Twin Room,Andere Mütter haben auch schöne Töchter .,Group
"Wonderful amenities, plentu of stuff to do esp for those with children",3.5,Shangri-La Singapore,2021,Singapore,,Good,Family
Some of the furniture r dated,3.5,Shangri-La Singapore,2021,Singapore,,Good,Family
The hotel is very beautiful and facilities are both comprehensive and very good.,3.0,Shangri-La Singapore,2020,Australia,,Pleasant,Couple
location was good,3.35,Shangri-La Singapore,2019,India,,"it was an average experience , below expectations",Solo traveler
the bathroom had inadequate amenities ....i had to constantly ask for things,3.35,Shangri-La Singapore,2019,India,,"it was an average experience , below expectations",Solo traveler
Great,3.75,Shangri-La Singapore,2020,Papua New Guinea,,Good,Couple
Excellent,3.75,Shangri-La Singapore,2020,Papua New Guinea,,Good,Couple
Bed comfortable,3.5,Shangri-La Singapore,2019,Hong Kong,Garden Wing Deluxe Pool Twin,Fair,Family
Services could be better,3.5,Shangri-La Singapore,2019,Hong Kong,Garden Wing Deluxe Pool Twin,Fair,Family
"Everyth is good except a bit far from metro station, the surroundings are private properties and lots of trees, which are quite beautiful",3.5,Shangri-La Singapore,2019,Hong Kong,Tower Wing Deluxe Twin Room,Good,Group
Everyth is good except a bit far from metro station,3.5,Shangri-La Singapore,2019,Hong Kong,Tower Wing Deluxe Twin Room,Good,Group
I want allowed an extra two hour late check out depending on my flight time..so had to stay in the lobby,3.5,Shangri-La Singapore,2019,Sri Lanka,Tower Wing Deluxe Twin Room,Ok,Family
Breakfast in the Horizon Club lounge is cozy.  Staff is friendly.,3.55,Shangri-La Singapore,2019,Hong Kong,Horizon Club Junior Suite King,Comfortable but expensive,Family
"Food was average, bars poor",3.5,Shangri-La Singapore,2019,New Zealand,Garden Wing Deluxe City King,Good,Couple
Everything,3.55,Shangri-La Singapore,2019,Australia,Valley Wing Deluxe Twin Room,Overall we always enjoy our stay.,Couple
The room showed signs of age/wear,3.55,Shangri-La Singapore,2019,Australia,Valley Wing Deluxe Twin Room,Overall we always enjoy our stay.,Couple
I like the service there and cleaness of the room.,3.5,Shangri-La Singapore,2021,Singapore,Garden Wing Deluxe Pool King,Good,Family
I didn't like the breakfast and buffet lunch.  choice is limited.  maybe due to CNY and covid.,3.5,Shangri-La Singapore,2021,Singapore,Garden Wing Deluxe Pool King,Good,Family
"We had breakfast at the hotel, the service staff was over enthusiastic to give us ""good service"", in the end all she wanted was a good review in the feedback form.",3.0,Shangri-La Singapore,2021,Singapore,Garden Wing Deluxe City King,Not impressed,Couple
"Generally, staff was polite, and i like the ambiance of the hotel. It was very pretty and well-maintained, and the amenities were very good too.",3.5,Shangri-La Singapore,2020,Singapore,Garden Wing Deluxe City King,"Expected more from Shangri-La's service, but overall a comfortable stay with great ambience",Group
"Restaurant staff overloaded
Poor service at the restaurant both breakfast and pool restaurant 
Room service took 1H to come",3.0,Shangri-La Singapore,2020,Singapore,Garden Wing Deluxe Pool Twin,Pleasant,Family
The room was comfortable.,3.0,Shangri-La Singapore,2020,Singapore,Garden Wing Deluxe Pool King,Just ok.,Couple
The location was kids-friendly. Staff were also very warm and helpful and assisted with any additional facilities I required for my child when we were there.,3.5,Shangri-La Singapore,2020,Singapore,Garden Wing Deluxe City King,My kid enjoyed his stay.,Couple
Breakfast was al a carte and served promptly.The food standard and service were very good.,3.5,Shangri-La Singapore,2020,New Zealand,Garden Wing Deluxe Pool King,It was a nice change of scenery. The staff and facilities were very good.,Couple
"Very friendly staff, good location with walking distance to Orchard Road, nice room, good safety procedures, welcoming lobby",3.5,Shangri-La Singapore,2020,Poland,Tower Wing Deluxe King Room,Good,Family
Friendly staff and a good play area (kids club) for the kids. The lounge had good food. Clean facilities.,3.35,Shangri-La Singapore,2020,Australia,Horizon Club Deluxe King Room,Pleasant,Family
The facilities are great and easy to access.,3.5,Shangri-La Singapore,2022,Qatar,Tower Wing Deluxe King Room,Good,Family
I didn't get the requested rooms I booked for the family.,3.5,Shangri-La Singapore,2022,Qatar,Tower Wing Deluxe King Room,Good,Family
Location and amenities,3.0,Shangri-La Singapore,2022,Singapore,Garden Wing Deluxe City Twin,Pleasant,Family
"Having made a last minute booking and paid $$$$ for a 2 night staycation, we were given a room overlooking the main road! This was despite having requested to be given a room with an excellent view. The only reason for a pleasant rating is because on request they did change the room. But would have been a much better experience if it would have been given first only as per the request.",3.0,Shangri-La Singapore,2022,Singapore,Garden Wing Deluxe City Twin,Pleasant,Family
"Thoughtful amenities such as colour pencils and colouring pencils was given to young children at check-in and at The Line restaurant.
Splash was super fun for the kids.
Responsive housekeeping services. Room was made up swiftly.",3.5,Shangri-La Singapore,2022,Singapore,Garden Wing Deluxe Pool King,A great staycation choice for young kids,Family
Liked how detailed they were about taking care of children.,3.5,Shangri-La Singapore,2022,India,Tower Wing Deluxe Family King,Good,Family
"I didn't expect to have a sofa bed covered with clean bedsheet, just nice for my grand children.",3.5,Shangri-La Singapore,2022,Singapore,Tower Wing Deluxe King Room,Overall we enjoyed the stay.,Family
Breakfast was very busy but the variety was good,3.5,Shangri-La Singapore,2022,Singapore,Tower Wing Deluxe King Room,A very central hotel with good facilities for children. Note that the staff seemed overwhelmed,Family
the rainforest theme the most. everything else as well,3.5,Shangri-La Singapore,2022,Singapore,Tower Wing Deluxe King Room,if there was halal buffets it would have been excellent,Family
lack of halal breakfast buffet.,3.5,Shangri-La Singapore,2022,Singapore,Tower Wing Deluxe King Room,if there was halal buffets it would have been excellent,Family
amazing pool area,3.5,Shangri-La Singapore,2022,Singapore,Tower Wing Deluxe King Room,lovely pool,Solo traveler
Gym,3.75,Shangri-La Singapore,2019,United Kingdom,Garden Wing Deluxe City Twin,Good hotel,Family
Price,3.75,Shangri-La Singapore,2019,United Kingdom,Garden Wing Deluxe City Twin,Good hotel,Family
We had all bracfast in the lounch as was very good and made the stay even better,3.75,Shangri-La Singapore,2019,Norway,Horizon Club Deluxe King Room,Good,Couple
Property was fantastic from facilities and location perspective. The pool was great as was the quality of the food,3.95,Shangri-La Singapore,2019,Singapore,Horizon Club Deluxe King Room,Good,Couple
Some areas within the premises are starting to look tired will need fixing up soon.,3.95,Shangri-La Singapore,2019,Australia,Garden Wing Deluxe Pool King,Very Enjoyable but too expensive in some areas,Family
"children indoor.playground, tiger trail and splash, main.pool.are good",3.5,Shangri-La Singapore,2022,Singapore,Tower Wing Deluxe King Room,Good,Family
"indoor and outdoor playground amazing!
The garden in the hotel - very beautiful",3.0,Shangri-La Singapore,2022,Singapore,Garden Wing Deluxe City King,"Used to be our favourite hotel, but Supposed to be better!",Family
The facilities available for kids under one roof and lush greenery.,3.5,Shangri-La Singapore,2022,Singapore,Garden Wing Deluxe Pool King,As long as the kids are happy,Family
The staff was friendly and accomodating.The rooms were clean.It was quiet.They remembered what I liked - bolster n 2 pillows.,3.5,Shangri-La Singapore,2021,Singapore,Garden Wing Deluxe Pool King,Stay@the Shang 2021 Dec,Couple
"Very nice room and hotel facilities. Great for young kids. Love the garden view.
My girl like the birthday package.",3.5,Shangri-La Singapore,2021,Singapore,Garden Wing Deluxe Family Terrace King,2night Stay on November 2021,Family
Facilities were good. It is children/toddler friendly.,3.5,Shangri-La Singapore,2021,Indonesia,Garden Wing Deluxe Pool King,"Didnt expect there will be a check-in delay. Other than that, everything was good.",Family
Check in time was at 3pm. We reached before 3pm and had to wait until 4pm before the room was ready for us to check in.,3.5,Shangri-La Singapore,2021,Indonesia,Garden Wing Deluxe Pool King,"Didnt expect there will be a check-in delay. Other than that, everything was good.",Family
Loved the hospitality. Staff was nice.,3.5,Shangri-La Singapore,2021,Singapore,Garden Wing Deluxe City King,Good,Family
The Room,3.5,Shangri-La Singapore,2021,Singapore,Garden Wing Deluxe Pool King,Good,Family
Lovely facilities for children. Consideration of their needs was met at every point.,3.5,Shangri-La Singapore,2021,Singapore,Garden Wing Deluxe Pool Twin,Good,Family
"Facilities for kids 
Food quality",3.0,Shangri-La Singapore,2021,Singapore,Garden Wing Deluxe City Twin,Great for kids,Family
"Exceptional service by the staff from the moment we checked in. Special thanks to Hafiz, Zulaiha, Osman who was so punctual and helpful with charging my phone in the evening and returning in the morning. And also Philippe at breakfast. !!",3.75,Shangri-La Singapore,2019,Hong Kong,Valley Wing Deluxe King Room,"Exceptional, calm oasis in the city!",Family
The view from the room but the beautiful room and the exceptional service outweighs this.,3.75,Shangri-La Singapore,2019,Hong Kong,Valley Wing Deluxe King Room,"Exceptional, calm oasis in the city!",Family
The pool was fantastic. Great place to relax with plenty of space. Felt like a resort pool rather than a token effort,3.95,Shangri-La Singapore,2019,United Kingdom,Horizon Club Deluxe King Room,Good,Couple
I enjoy Horizon club facilities and services very much.,3.95,Shangri-La Singapore,2019,Singapore,Horizon Club Junior Suite King,Good,Family
The Pool and the lobby,3.95,Shangri-La Singapore,2019,Kenya,Tower Wing Deluxe King Room,Good,Family
Excellent location and very clean hotel,3.75,Shangri-La Singapore,2020,Saudi Arabia,Tower Wing Deluxe King Room,Good,Solo traveler
Any issue was dealt with personally by the first person I approached,3.0,The Fullerton Hotel,2022,Malaysia,,Pleasant,Solo traveler
Felt clinical and uncomfortable despite their attempts at personal attention,3.0,The Fullerton Hotel,2022,Malaysia,,Pleasant,Solo traveler
We enjoyed our stay and really love our marina bay view room with a beautiful balcony. The environment in the vicinity is really beautiful too!,3.5,The Fullerton Hotel,2021,Singapore,,Good,Couple
